报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
其中:对联营企业和合营企业的投资收益,3122.4,6618.6,11439.97,14798.34,4517.49,6057.34,8610.93,6863.19,3032.47,3711.07,7988.89,10216.2,3820.26,6460.53,7416.37,7642.29,2266.35,5112.46,5942.15,7111.7,3115.6,4870.8,8668.75,18857.81,9696.96,23126.49,40873.35,52981.92,10443.0,23589.14,34523.93,50505.21,15622.0,30134.08,41914.03,55102.72,18567.04,30343.05,48993.51,63123.06,7451.75,17122.61,28912.53,34567.36,8150.37,21944.91,37180.77,52146.56,11039.15,42625.64,63064.29,62401.21,20383.89,39834.22,57034.34,71571.2,8178.45
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,31712.35,61496.92,82074.4,105327.26,11666.46,20810.0,24100.84,27502.66,7658.22,18170.0,31934.93,119209.2,11455.99,27612.72,104291.78,136756.56,6107.29,34743.32,96618.91,86555.95,-5842.46,19489.71,154087.2,226351.31,88253.25,225156.2,480951.06,653147.31,171512.87,366656.17,856763.97,992849.62,227095.77,435865.49,811197.45,956440.09,230021.75,384045.71,757513.65,848724.21,195070.6,276186.51,676163.3,755458.27,229337.48,370304.8,812376.02,968389.74,239488.92,481518.24,930724.98,1023704.61,247408.97,603083.21,1084944.22,1160586.71,238988.47
加:营业外收入,716.48,768.67,803.13,1936.2,225.11,445.49,671.26,1923.56,359.31,708.31,979.82,6193.97,359.91,1858.74,2681.28,4121.41,436.37,858.37,2122.7,11044.59,1349.52,2098.38,3841.14,8774.51,5771.35,3244.31,3870.77,6831.0,1210.12,16849.62,51381.81,103712.58,28607.35,72164.36,113426.69,166653.51,31868.08,50880.91,79086.4,103894.08,15606.74,40984.8,4688.31,5479.14,307.35,1115.11,2650.91,11414.65,1038.81,4246.0,10663.63,13160.73,2345.6,9329.68,12999.46,18590.22,9070.25
减：营业外支出,8.04,57.04,80.96,1322.61,150.0,287.28,424.08,1545.1,12.34,22.89,142.33,1203.85,269.18,387.28,663.48,2425.37,2.79,23.0,93.3,725.61,6.29,475.82,834.85,3327.64,18.63,818.06,872.29,2084.05,106.91,312.29,422.19,2131.2,137.19,421.78,840.24,25029.85,381.39,57837.1,60257.79,60908.23,225.55,64.95,4479.75,9504.27,203.91,399.9,1189.62,6887.17,48.49,594.04,2922.55,5158.11,884.97,1697.0,5641.08,8217.31,336.13
其中：非流动资产处置损失,3.04,0.0,79.21,1189.55,0.0,0.59,0.59,1086.12,0.0,0.0,0.0,462.62,3.18,8.14,26.09,1161.38,5.06,22.76,32.69,539.15,0.0,270.52,609.31,2773.39,0.02,559.99,598.04,1255.73,0.54,57.28,63.76,1078.16,33.09,44.95,48.62,3240.4,116.52,80.32,111.21,3786.35,672.76,801.61,4682.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,32420.79,62208.55,82796.58,105940.85,11741.57,20968.2,24348.03,27881.13,8005.19,18855.42,32772.42,124199.32,11546.72,29084.18,106309.57,138452.61,6540.87,35578.69,98648.31,96874.93,-4499.23,21112.27,157093.49,231798.18,94005.96,227582.46,483949.55,657894.26,172616.08,383193.5,907723.59,1094431.0,255565.93,507608.07,923783.9,1098063.75,261508.44,377089.53,776342.26,891710.06,210451.79,317106.36,676371.86,751433.14,229440.93,371020.01,813837.31,972917.22,240479.23,485170.2,938466.06,1031707.23,248869.6,610715.9,1092302.6,1170959.62,247722.59
减：所得税费用,3657.01,5529.35,8232.78,13985.42,1798.71,3915.14,5963.18,11123.78,2416.2,4407.81,6740.57,23263.72,2624.64,6830.88,19373.36,32048.63,3162.18,10627.17,26403.49,29645.14,3226.71,8748.26,22091.24,30042.31,9553.95,21695.64,48483.14,70192.38,21810.44,39940.01,67776.89,78308.84,26488.5,52271.12,78935.17,87805.46,30652.78,53850.58,99094.62,105749.08,25113.5,51808.37,89279.45,95484.07,31912.73,61755.23,114381.19,135232.0,37794.58,74858.43,143082.77,158601.01,28971.16,105914.07,184469.09,193341.6,34953.81
五、净利润,28763.78,56679.2,74563.8,91955.43,9942.86,17053.06,18384.85,16757.35,5589.0,14447.61,26031.85,100935.6,8922.09,22253.3,86936.22,106403.98,3378.69,24951.52,72244.82,67229.79,-7725.94,12364.01,135002.25,201755.87,84452.01,205886.82,435466.4,587701.88,150805.64,343253.49,839946.7,1016122.15,229077.43,455336.95,844848.73,1010258.28,230855.65,323238.95,677247.64,785960.98,185338.29,265298.0,587092.42,655949.07,197528.19,309264.78,699456.12,837685.22,202684.65,410311.77,795383.28,873106.23,219898.44,504801.83,907833.51,977618.01,212768.78
归属于母公司所有者的净利润,15156.17,30772.72,43447.74,55242.12,7331.83,12449.37,14691.29,12412.77,4288.93,9669.59,17962.97,53137.08,3850.0,10917.78,44459.97,49448.66,745.2,12167.63,33376.9,25925.61,-6539.31,1909.09,68375.7,105394.92,47070.66,115037.4,245953.59,330527.9,84265.78,201589.37,464154.85,559663.32,122612.84,245005.44,453610.76,542752.22,124117.47,148633.8,340923.18,391644.76,93000.71,129003.0,295281.92,323230.0,98923.78,157050.69,359533.59,436409.84,104995.72,227602.93,433267.29,475546.09,147772.87,307578.0,521093.29,551562.73,121937.15
少数股东损益,13607.61,25906.48,31116.06,36713.31,2611.03,4603.69,3693.56,4344.58,1300.07,4778.02,8068.88,47798.52,5072.08,11335.52,42476.25,56955.31,2633.49,12783.89,38867.93,41304.18,-1186.63,10454.92,66626.55,96360.96,37381.35,90849.41,189512.81,257173.98,66539.86,141664.13,375791.85,456458.83,106464.59,210331.51,391237.97,467506.06,106738.19,174605.15,336324.46,394316.22,92337.58,136295.0,291810.49,332719.07,98604.42,152214.09,339922.53,401275.38,97688.94,182708.84,362116.0,397560.14,72125.58,197223.83,386740.21,426055.29,90831.63
基本每股收益(元/股),0.186,0.3783,0.526,0.6322,0.07,0.118,0.1393,0.1177,0.04,0.0917,0.1703,0.2663,0.0193,0.0547,0.2228,0.2479,0.0037,0.061,0.1673,0.1281,-0.0279,0.0054,0.1944,0.2995,0.1326,0.1978,0.4027,0.5265,0.1242,0.2971,0.684,0.8247,0.1807,0.361,0.6684,0.7998,0.1829,0.2189999999999999,0.5024,0.5771,0.1369999999999999,0.1901,0.4351,0.4763,0.1441,0.2314,0.5298,0.6256,0.1473,0.3204,0.6034,0.6705,0.2102,0.4379999999999999,0.7444,0.777,0.1656
稀释每股收益(元/股),0.186,0.3783,0.526,0.6322,0.07,0.118,0.1393,0.1177,0.04,0.0917,0.1703,0.2663,0.0193,0.0547,0.2228,0.2479,0.0037,0.061,0.1673,0.1281,-0.0279,0.0054,0.1859,0.2804,0.1191,0.1791,0.4027,0.5265,0.1242,0.2971,0.684,0.8247,0.1807,0.361,0.6684,0.7998,0.1829,0.2189999999999999,0.5024,0.5771,0.1369999999999999,0.1901,0.4351,0.4763,0.1441,0.2314,0.5298,0.6256,0.1473,0.3204,0.6034,0.6705,0.2102,0.4379999999999999,0.7444,0.777,0.1656
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.39,0.0,1033.76,1033.76,530.68,0.0,115.54,1469.59,2490.77,273.0,1484.63,1506.92,1251.25,0.0,612.7,612.7,1191.7,0.0,95.96,95.96,77.46,0.0,27.94,27.94,18.5,0.0,-2441.4,-901.67,8240.78,-983.75,-1607.31,-1309.8,1326.52,2446.76,3421.05,5361.03,6041.51,3447.63,-23252.35,-23979.3,-29358.14,1866.98,-3667.91,7087.17,2529.6,13650.47
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102360.99,8922.09,23287.06,87969.98,106934.65,3378.69,25067.06,73714.41,69720.56,-7452.94,13848.64,136509.16,203007.12,84452.01,206499.52,436079.1,588893.57,150805.64,343349.46,840042.66,1016199.62,229077.43,455364.89,844876.67,1010276.78,230855.65,320797.54,676345.97,794201.76,184354.54,263690.68,585782.62,657275.59,199974.96,312685.84,704817.15,843726.73,206132.28,387059.42,771403.98,843748.08,221765.42,501133.91,914920.68,980147.61,226419.25
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53948.92,3850.0,11455.33,44997.53,49725.75,745.2,12228.21,34141.59,27213.53,-6388.06,2690.38,69169.25,106045.56,47070.66,115356.01,246272.19,331147.58,84265.78,201639.26,464204.75,559703.6,122612.84,245019.97,453625.29,542761.84,124117.47,146192.39,340021.52,399984.14,92303.29,127656.22,294173.35,324556.22,101350.25,160775.67,365136.97,442434.1,108246.76,204243.42,408714.3,445741.68,150337.21,304049.04,528747.71,554805.3,135731.17
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48412.07,5072.08,11831.73,42972.45,57208.9,2633.49,12838.85,39572.83,42507.03,-1064.88,11158.26,67339.92,96961.55,37381.35,91143.51,189806.9,257745.99,66539.86,141710.19,375837.91,456496.01,106464.59,210344.92,391251.38,467514.94,106738.19,174605.15,336324.46,394217.62,92051.25,136034.46,291609.26,332719.37,98624.7,151910.17,339680.18,401292.63,97885.52,182816.01,362689.68,398006.4,71428.21,197084.88,386172.97,425342.32,90688.09
