报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,15176.99,21482.12,30388.94,40657.19,29463.02,52529.88,34575.66,34003.22,44058.84,42287.5,46575.67,17113.95,10688.42,48110.87,42123.09,58065.29,69648.38,76118.72,72094.01,65141.03,84076.49,93181.83,109076.21,116273.85,128414.64,143871.82,164458.39,185738.97,189482.77,192846.14,136616.65,67547.46,124184.82,78845.02,64065.26,94901.65,129582.62,196481.64,110514.7,96782.08,143931.83,171917.16,63998.14,719518.17,629213.44,776867.7,766390.39,486111.22,491980.97,427814.02
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.55,785.65,1168.91,990.78,1166.76,800.67,909.55
应收票据,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
应收账款,16033.69,14070.96,6852.43,15184.85,9549.21,8204.48,5946.64,7631.89,5132.43,8558.02,8561.76,16707.24,8486.08,3583.53,3781.51,2624.78,5419.74,3869.82,4389.4,334.22,121.84,157.07,52.48,54.9,46.89,18.72,18.96,3.52,135.02,3.52,3.52,0.52,0.52,0.52,0.52,0.14,0.14,0.14,0.14,0.0,0.0,152.24,204.17,671.55,785.65,1168.91,990.78,1166.76,800.67,809.55
预付款项,1159.33,1244.89,3867.2,3787.81,787.4,2157.82,5796.88,509.86,334.04,1791.58,107.63,49.63,49.63,504.64,1574.81,718.83,549.53,1983.57,185.57,190.74,520.44,1208.64,393.35,174.52,171.94,1061.11,228.71,1184.67,1184.67,1412.31,2454.92,2507.15,2957.15,52.23,58.63,25.2,14.21,62.71,1434.27,183.21,1845.72,2224.89,3515.13,13493.94,31438.73,34194.5,35015.17,31418.54,26945.87,27992.44
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.5,1323.06,2350.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,3.81
应收股利,0.0,0.0,0.0,385.67,0.0,385.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,47972.48,65615.36,67842.79,30003.83,30095.45,30021.67,23195.49,7348.56,5251.56,5283.15,4507.39,3666.73,3668.26,3880.01,7246.62,1490.65,2690.0,1366.1,1346.55,1515.24,975.88,904.48,946.5,550.07,640.44,697.41,866.72,1691.89,1646.41,3239.93,4244.27,4056.22,5063.75,4595.33,6240.84,4025.05,5412.84,4745.04,31238.22,96448.06,8454.15,8641.07,9544.61,35523.08,41275.64,34040.31,25932.15,25270.97,0.0,25496.34
