报表日期,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
其中：交易席位费,8272.81,8260.89,9571.95,9571.95,9658.11,9571.95,9571.95,9571.95,9571.95,9701.95,10194.02,9701.95,10363.98,10357.23,10347.7,10341.11,10251.54,10240.82,10237.72,10237.67,10240.7,10242.42,10237.82,10235.65,10228.37,10225.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62307.2,261436.42,261666.66,261242.36,260061.55,261120.66,274857.93,366098.78,375759.7,372586.11,379708.57,381079.66,411873.42,409242.24,400777.76,392591.67,386352.02,370612.18,389455.31,406604.29,404619.01,396009.88,406154.06,416200.36,413443.44,421702.54,421582.71,405580.7
递延所得税资产,6.43,6.43,0.0,112.05,292.99,429.37,431.08,283.12,45.94,45.94,5697.41,1319.53,2532.53,6561.62,6159.18,6058.37,16358.12,46060.15,51309.98,38530.1,38466.12,50403.12,36960.58,25759.7,19780.45,19323.11,43093.52,39614.85,25991.78,26764.85,56681.69,57584.51,90317.4,200779.19,251614.34,288551.81,287403.35,277002.47,277381.21,272605.59,273227.59,276613.35,285145.05,280204.53,291706.97,294472.7,324120.23,304186.14,331390.04,330854.9,314308.57,326310.3,325600.77,348838.55
投资性房地产,11274.89,11188.43,11101.97,11015.5,10929.04,10842.57,10756.11,10669.64,10583.17,10496.7,10410.23,10323.77,10237.3,10150.83,10064.36,9977.89,9891.42,9800.61,9347.18,9263.97,9180.76,9097.56,9014.35,8931.14,8847.93,8764.73,8681.52,8598.31,8515.1,0.0,2045.53,2015.07,1985.19,1955.31,1925.44,1895.56,1865.68,1835.8,1805.92,1776.04,1746.16,1716.29,1686.41,1656.53,25688.64,26710.46,21342.89,20719.85,17728.34,17986.35,17683.86,17998.89,11904.43,11531.6
其他资产,45320.28,51312.3,26425.27,25833.23,27092.39,27512.8,62495.78,81557.23,117703.31,83789.6,375730.49,482880.13,578313.11,1379639.99,793860.98,874632.4,945493.93,902600.36,866683.26,936585.77,1031803.5,1142609.15,1696602.61,2152246.09,2854838.3,3441264.72,455545.1,1926895.17,2187792.76,2290944.06,2908474.9,3262875.92,3341539.52,4894947.74,5407581.5,5378156.33,5981802.16,7128052.92,8388583.21,7704735.57,7314335.23,7331396.17,7985278.02,7910620.53,8241900.56,8449964.82,8924483.69,9168986.47,4081584.53,4697010.05,3345276.18,3682782.79,3002424.21,2880039.44
资产总计,5743331.25,6099000.54,9534516.29,8791889.48,9711009.1,7506741.81,7468601.83,8612060.34,8240345.97,10087566.62,12072651.29,11983316.94,10900273.4,11019194.19,11541309.75,11174936.89,10596779.0,10086657.77,9887637.67,10823694.44,11535750.77,11682867.8,12634626.55,13133865.77,13942451.35,13599067.06,16912360.37,18934556.83,21571116.07,24315028.96,35262214.87,40907155.05,62974940.72,57810756.39,57644889.23,56477104.91,54233192.88,52377080.03,56086584.62,55905442.16,53489431.73,52946080.71,53470633.28,57297078.25,57322048.81,55648533.91,57462363.41,61203257.68,62290726.89,63544406.67,63679363.16,68181594.0,68154721.63,72958129.02
短期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27636.63,0.0,107659.37,162340.87,278241.75,975581.85,292232.05,330339.58,339625.29,272066.75,252072.98,230543.17,170299.46,202875.71,862631.41,901265.14,966014.56,847812.04,579639.41,1086633.96,1450583.21,1084878.07,1516174.62,3188699.32,2260288.69,2160671.12,2425351.99,3404606.31,3479298.06,3654460.82,3856476.72,3676199.97,2992084.47,3301827.69,3071283.0,3939657.41,3771937.73,3616709.89,3691663.84,4582367.41,4060372.95,4842498.22,4179200.49,6250817.44,4791303.69,6662287.33
其中:质押借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72440.17,110027.28,103763.75,156550.74,207192.24,229007.78,235514.78,180690.42,167652.76,138779.86,85598.1,107297.98,171494.78,166359.42,208696.1,233622.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期融资款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,580000.0,200000.0,2292658.57,2225810.08,3618850.51,2913032.6,2233695.1,2555940.8,1820207.5,1490747.7,1986411.7,2280761.2,1819560.78,1997448.4,2942676.24,2121147.8,3878018.84,3218928.51,2653796.77,2924028.41,3538159.36,3673320.51,3220685.45,2997946.64,3311585.11,3237817.04
拆入资金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,250000.0,150000.0,300000.0,215000.0,270000.0,534000.0,304000.0,112000.0,422000.0,412000.0,777000.0,1427000.0,627000.0,848000.0,582897.61,726035.18,613763.9,915080.77,785562.71,880946.17,687618.9,874453.75,841621.6,1181163.89,1748434.05,2164898.32,1636223.78,1472409.61,1013823.33,932392.41,1467982.67,2062251.35,1846583.48,963764.94,925444.41
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.17,756.61,528.08,566.51,0.0,0.0,0.0,645471.18,765234.72,890771.0,986181.56,1578962.34,1410219.45,2136823.14,2710269.49,3102561.18,3698528.16,3804628.38,3447902.62,3863963.1,4180304.67,2939022.09,2732862.35,2074349.92,1843948.95,2478906.18,2189958.73,2620095.44,2572768.0,2444216.67,3016998.14,3008596.62,2769091.13,3181995.31,2748181.21
衍生金融负债,40895.26,66120.12,37696.0,45504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.89,1360.88,5180.04,2223.67,1980.5,3719.48,24698.61,13264.54,33937.8,456332.07,371811.63,397083.55,491139.39,304346.19,259400.93,256723.6,278706.59,375776.8,349545.43,318782.11,249229.97,232249.68,221877.45,208339.68,200256.22,223808.77,217059.85,375629.1,312402.51,258525.49
卖出回购金融资产款,59999.93,39999.95,10100.0,69999.97,72999.96,75999.96,61000.0,548590.0,313620.0,171650.0,582150.0,168930.0,178580.0,149360.0,0.0,704741.93,698210.0,1056138.1,952453.4,1354104.8,1381795.27,1571787.78,1604056.06,1746617.3,1863504.04,1785552.6,2644724.39,2517142.67,3480579.32,3187186.69,7471786.42,8436162.49,12031635.54,10594447.08,9857653.59,8215168.06,4650294.73,3737238.86,4373172.66,4151175.12,5076094.81,4202083.32,3304572.67,4353334.1,3999622.45,4775374.17,5637290.34,6054860.85,6571289.54,7601360.19,6887767.75,8338984.15,8058934.75,8663572.85
代理买卖证券款,4691210.4,4683592.86,5368621.51,4549034.92,5544845.87,3442953.64,3377766.65,3876296.55,3615793.07,5533586.62,6658016.98,6865415.07,5726941.98,5238452.18,6368235.38,5223117.25,4697191.4,3872051.64,3801380.65,3997550.53,3534399.74,3371220.3,3695682.27,3739025.87,3763355.29,3759888.38,4042956.67,4150578.36,4497183.51,5673126.72,8076684.28,10307834.98,18461481.82,13195566.39,12902633.64,11189509.6,11030903.89,9680914.42,10405928.67,9900237.0,9537142.46,8631243.02,8377438.84,8307115.57,8303199.68,7213396.09,7189353.47,9677979.34,9037119.89,8482911.21,8746414.23,9667853.42,10512100.92,10704866.92
代理承销证券款,0.0,44000.0,0.0,0.0,0.0,1037.7,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,1000.0,0.0,3120.0,0.0,0.0,147.65,0.0,0.0,2733.0,3030.38,54095.18,0.0,0.0,0.0,105435.14,0.0,0.0,30123.7,0.0,0.0,0.0,0.0,0.0,382787.2,0.0,0.0,0.0,0.0,40149.75,81870.0
应付职工薪酬,18148.57,20749.84,59583.21,32123.31,28527.71,29084.57,67016.38,41417.03,31954.05,54806.57,86096.08,54837.47,61888.8,80333.59,90514.26,78916.12,96923.89,102615.45,91127.48,76212.42,89394.23,89725.42,83800.16,57695.82,60952.79,71863.94,85329.61,61696.13,71390.93,99182.68,172602.59,164835.15,297709.19,350915.36,473836.69,392148.56,381653.66,421094.52,472253.07,435401.33,419755.85,436466.7,489034.13,435540.95,376721.37,368118.63,458819.94,454363.41,443868.81,465366.21,569970.17,508922.35,501434.02,579241.83
应交税费,107095.17,151519.78,201705.45,232108.94,186803.58,70376.09,30247.36,54505.58,53935.09,47856.23,61758.13,48972.65,45670.13,37602.07,75810.57,55007.88,71338.73,85401.17,63724.04,42909.61,48024.7,41801.74,19854.97,43710.4,49910.49,53599.02,64328.01,56257.18,55218.54,96746.16,125230.61,167772.52,318935.67,354837.21,480626.16,359933.18,165120.27,177189.2,239163.83,247147.01,163104.62,173785.9,261104.64,187770.41,166399.53,146250.8,207301.38,189137.26,171861.01,159588.38,257535.22,279949.78,201987.82,284857.11
应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128497.41,188302.94,321832.8,389687.85,443762.42,808882.11,638332.87,869639.7,460377.06,1187557.91,610740.9,859447.16,890793.51,929972.71,930862.6,742111.49,644195.47,1107739.32,683152.71,889350.42,512923.59,817061.81,464287.22,848532.82,946709.87,493014.72,1062822.35,1206547.11
应付利息,1.7,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,38.98,6.76,28.44,89.84,90.81,256.59,102.45,555.4,621.49,450.84,458.42,1747.39,2441.22,2556.48,6353.37,22838.7,55785.21,65913.81,104092.04,88333.4,157596.83,271652.41,429285.12,350568.01,490645.11,256540.45,309812.99,356823.03,451007.3,270581.54,334043.57,337669.22,422935.6,310790.98,296829.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724932.73,913151.7,921220.89,918351.23,1163434.03,1306165.31,1611140.16,1636098.33,1756413.66,1908085.55,2254667.94,2258378.82,2493040.91,2968965.11,2607367.21,3060915.96,2898808.65,3115717.23,3376112.78,4328668.19,4100031.63,4611155.66,4418829.99,4633311.83,4545505.14,4890690.68,5047679.37
应付债券款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57701.17,1793962.79,1801476.28,1853411.01,3414864.77,3577566.73,4006901.05,9103118.61,9688167.25,10059940.81,9292502.19,11486659.05,12143453.74,12829519.23,12536310.87,11338090.01,12361071.47,13015826.88,15246609.66,13231499.41,13408760.35,14014685.72,13371081.72,14143973.19,12856294.12,13274237.1,14154842.32,13969848.21,13794711.97
递延所得税负债,27695.24,57144.39,65656.19,34998.7,12278.01,3017.63,7203.61,18984.83,25909.82,22509.81,47182.81,59466.64,14942.11,22840.78,19613.62,30211.65,13371.11,8912.48,7201.75,10596.94,11169.74,6112.43,14996.3,21102.24,18121.68,14568.11,8558.57,6020.09,9336.09,32624.82,75819.69,105515.13,166109.77,55142.04,66590.88,71738.3,70829.34,92705.11,55747.2,52962.81,69230.24,97238.18,86731.97,76545.02,54768.76,65287.65,20671.02,81319.65,81176.51,82439.35,25107.92,17968.0,43615.44,38993.17
预计负债,22079.04,18779.04,16108.75,16108.75,11682.59,11682.59,11057.59,11057.59,4266.82,1570.71,881.46,881.46,864.89,685.3,685.33,451.28,476.04,476.04,24.79,24.79,49.79,314.34,314.34,314.34,4158.2,8822.45,274.04,274.04,249.25,249.25,249.25,249.25,150.0,5441.77,6061.06,7047.19,4839.15,7811.84,12462.15,12262.43,24618.34,17140.88,16734.29,18292.39,11583.07,11389.3,14510.74,13368.64,15292.92,16375.12,7508.05,8512.89,9443.31,7346.28
其他负债,92256.86,93089.97,86682.82,78793.01,79316.6,71329.91,50610.83,54972.26,70067.98,36270.96,77037.94,39841.66,213138.12,42814.73,62453.97,52221.49,49410.44,47409.42,58033.02,75481.34,240757.08,175343.11,92917.48,159261.82,471412.42,329514.74,64963.67,255089.28,288082.16,423622.48,245913.85,406911.47,330932.66,645340.75,744185.65,959844.22,1562321.75,1066755.78,1043868.55,1159315.3,1375028.39,1244775.24,1287960.36,1200767.07,1582577.46,1112914.08,1371303.54,1239721.85,1732415.03,1326743.89,1413745.74,1525946.71,1565674.14,1683060.67
负债合计,5059382.17,5174996.75,5846153.93,5058671.58,5936454.33,3705482.09,3604902.42,4607823.84,4143183.45,5868250.9,7620791.8,7400724.81,6520274.53,6547698.93,6979635.01,6475098.0,5966803.48,5485173.51,5226573.52,6038140.28,5645097.46,5760167.33,6591566.9,6941434.14,7735629.83,7241036.69,10501844.48,12393647.26,14891683.83,17394531.12,28035794.61,33191088.39,51826857.01,46626156.1,45952122.14,44592430.7,42638342.84,40434111.58,43890744.48,43450441.13,41077301.63,40126987.53,40501202.89,44227429.05,44424769.81,42624916.75,44443771.5,47704562.71,48577972.26,49614252.59,49567488.85,53877140.89,53531740.33,56042252.16
股本,338927.29,338927.29,411391.06,411391.06,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,822782.12,958472.12,958472.12,958472.12,958472.12,958472.12,958472.12,958472.12,958472.12,958472.12,958472.12,958472.12,958472.12,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1150170.0,1306420.0
其他权益工具,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资本公积金,85919.84,114816.19,2669233.05,2621013.59,2307676.72,2269028.02,2265912.66,2305115.61,2336861.44,2345887.47,2398992.12,2429853.81,2315096.65,2312621.88,2308027.67,2325958.71,2284448.58,2206353.9,2194820.33,2213985.79,3199448.06,3187137.34,3244231.59,3250852.73,3239744.79,3259129.55,3254613.65,3254471.9,3262816.24,3286760.28,3238359.59,3238359.59,5634173.39,5624730.9,5637574.88,5637574.88,5635210.25,5635174.02,5633846.96,5633846.96,5633724.07,5633720.24,5635797.96,5635798.2,5635798.02,5635797.76,5640592.12,5640611.91,5630133.24,5630133.24,5652624.9,5652624.9,5660038.69,7488682.33
减:库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4588.89,41480.75,106499.12,89226.32,50344.5,-60434.9,-116914.19,-18598.57,10873.72,27508.82,95240.97,248149.54,162652.93,92721.18,16459.03,34969.11,-120401.91,-16868.3,-36799.33,-58538.3,-88889.86,-143626.35,-137939.13,-93571.37
盈余公积金金,0.0,0.0,56863.45,56863.45,56863.45,56863.45,89793.89,89793.89,89793.89,89793.89,132973.93,132973.93,132973.93,132973.93,167142.96,167142.96,167142.96,167142.96,197650.82,197650.82,197650.82,197650.82,224667.77,224667.77,224667.77,224667.77,259329.36,259329.36,259329.36,259329.36,316111.06,316111.06,316111.06,316111.06,451268.91,451268.91,451268.91,451268.91,508515.66,508515.66,508515.66,508515.66,570391.3,570442.51,570442.51,570442.51,626121.81,626121.81,626121.81,626121.81,693571.22,693571.22,735220.71,693571.22
