报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,64789.27,85042.03,102528.93,123714.96,111001.49,123108.36,83165.22,81669.98,105635.52,182987.41,99344.83,91977.79,128788.79,118036.63,108655.76,117325.78,150775.72,214957.34,104881.36,136208.06,107139.25,81946.74,147416.59,64023.57,83413.27,41201.88,77215.5,86113.98,100615.99,189546.8,182070.15,191971.8,206768.54,239717.89,320489.47,332341.6,235944.88,219692.94,231106.58,331256.36,370691.75,355086.18,309510.48,209956.96,202751.08,180475.26,237020.81,260064.27,284826.44,304815.73,229365.53
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80901.42,80496.11,0.0,112777.0,126807.96,126028.34,0.0,81505.99,104303.28,104869.15,88489.57,47863.07,92614.91,86779.43,66161.33
应收票据,7770.87,24924.98,21530.48,39278.66,66385.17,44263.46,44510.82,65927.04,54711.49,44004.45,60804.32,24787.91,60744.73,79613.12,97729.83,74580.7,89384.29,56734.54,98800.04,20936.13,18135.44,28916.81,14427.61,20222.44,17905.45,13785.57,8476.18,13718.25,5470.33,5739.69,13333.32,12633.6,14951.63,13213.61,8691.12,11249.19,5325.31,4569.85,2007.44,33349.1,37480.45,39699.99,24917.41,31718.89,32592.2,38738.84,32373.83,7374.61,11281.61,16116.05,7028.25
应收账款,45843.71,45862.1,44987.53,35900.61,36949.8,42946.33,45672.93,39520.76,43178.71,41079.53,42139.03,35353.02,46210.65,38525.98,16997.51,10262.39,16178.46,10189.38,18680.09,14293.17,21913.28,26896.74,33261.52,12456.75,29300.71,29668.45,31605.18,21140.42,36895.35,33595.26,47713.67,82175.5,97864.6,92049.55,94677.73,58981.03,75576.11,75926.27,69771.79,79427.9,89327.51,86328.35,75020.19,49787.1,71711.09,66130.31,56115.74,40488.45,81333.3,70663.38,59133.08
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预付款项,5072.64,18556.32,46002.44,28285.81,36114.34,28735.52,28806.3,8177.41,9883.27,10336.94,19743.87,15787.28,15346.95,24431.32,42337.55,27638.83,26914.4,27185.23,35340.91,25446.05,31435.26,20626.11,27183.2,14941.38,20566.67,33863.8,29570.44,25146.7,25476.72,11840.22,28959.31,18394.35,17542.18,23201.23,24943.62,17879.99,31474.57,30908.03,36481.21,40644.49,41683.24,44815.76,51756.35,63419.12,52300.03,50537.07,54593.74,37243.18,31854.17,41134.52,59766.95
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32542.75,26990.04,0.0,28645.23,25829.85,23525.02,0.0,21615.64,23515.88,17745.68,17105.14,16681.65,163921.2,151341.99,62896.94
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.06,493.96,180.0,421.34,689.2,353.16,111.36,121.25,1059.25,587.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,4563.61,5996.46,10285.66,8028.04,3768.56,3361.54,5928.51,3561.19,4903.87,3897.46,3958.76,3790.35,3730.42,4046.8,3395.19,2454.75,2135.02,3910.73,2590.64,3133.93,3932.19,3021.2,2860.43,2634.01,2825.62,2852.1,3203.38,3584.03,8138.2,11580.3,11034.96,21765.04,23040.31,24650.03,25700.99,27089.13,32121.4,26300.83,26363.57,28533.86,25708.6,22465.76,22064.79,21615.64,23515.88,17745.68,17105.14,16681.65,0.0,151341.99,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,69325.17,66013.1,78962.45,102964.42,87142.67,136774.36,160341.94,134880.49,102942.02,93994.67,103517.61,123714.86,93885.47,89672.29,90815.57,111199.3,94376.84,93855.46,106210.53,109048.39,98285.59,108164.02,105198.09,111831.9,75821.96,116022.09,135810.69,132621.39,145157.14,139311.09,160153.11,218401.93,222976.36,223849.5,235023.18,194554.09,188733.42,179160.72,221950.52,219356.29,236708.69,293849.41,322427.45,301005.71,303509.43,310882.87,330489.2,327156.94,273417.58,272898.67,272159.77
