报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,419399.06,147062.2,447532.29,279839.57,248397.46,215192.63,170081.65,247051.14,355803.86,260628.4,401566.51,211416.2,99923.22,198990.73,87492.46,190055.47,459578.74,189580.51,212312.3,375593.43,229639.9,413820.42,154043.45,154816.41,270160.03,442709.87,460145.53,226382.43,199331.64,269746.98,344999.64,311373.67,544369.99,160568.37,244094.93,385588.23,427906.04,622032.75,423290.34,337907.49,367230.06,538430.56,617331.44,520145.34,435519.67,567913.9,702479.88,533688.1,512756.18,731907.77,642876.62
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,174.09,100197.68,174.68,183.12,195.38,173.92,175.48,170.76,162.74,178.0,177.82,180.44,178.66,178.26,180.54,178.58,178.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,0.0,3.52,8.55,9.29,8.41,1.2,1.19,1.03,0.99,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319762.46,344776.99,0.0,0.0,329015.03,325283.99,495080.28,650274.82,262974.36,354079.89,471744.49,598745.11
应收票据,14600.0,79000.0,44705.88,91900.0,19400.0,109550.0,56050.0,106739.25,14950.0,177812.93,39720.0,112798.01,38377.0,124370.0,35435.79,119427.3,19592.0,98491.8,18431.0,75581.28,30413.83,16076.83,5076.49,16101.49,16343.7,11871.19,15251.49,16123.15,11875.8,10911.8,8676.0,11047.0,10034.0,8769.0,9539.0,10915.0,7535.0,9095.0,10600.0,8696.75,7508.36,4292.0,2248.58,7705.0,10970.0,0.0,1505.0,366.98,376.98,248.46,253.46
应收账款,172759.81,219864.83,447315.74,100440.76,169112.78,239188.68,629490.21,154868.34,220031.64,210358.79,628403.43,128610.37,215251.53,293360.53,715739.98,134881.75,247686.82,268102.67,537317.85,130906.19,144590.55,279631.91,404628.79,144676.97,139194.08,280228.34,300019.4,140642.39,136336.68,278021.61,479595.47,181625.04,170342.45,286537.96,383021.04,164815.34,185391.25,581684.57,543646.07,311065.71,337268.63,516030.13,690003.51,321310.03,314313.99,0.0,648769.82,262607.38,353702.91,471496.03,598491.65
预付款项,3068.92,3996.74,4749.7,1892.89,5068.33,3665.93,3471.67,2827.13,3312.65,1301.04,2412.97,3363.12,8296.0,7728.24,4968.07,494.36,2462.05,4897.92,3582.6,1639.91,2092.44,2363.69,6642.39,7425.3,7873.72,8423.87,9538.89,1900.72,3383.23,2745.64,3548.12,911.37,1722.81,1872.21,1495.85,700.04,1016.09,2040.98,1994.6,3451.98,3555.14,3597.34,3840.26,3004.29,3391.68,3796.03,1497.41,1023.61,1245.52,1822.33,1968.72
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.67,1.36,0.0,0.0,111.11,160.45,95.7,0.0,31.11,184.86,32.73,27.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.19,58.19,64.01,574.79,2199.78,1076.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,179.49,18439.07,0.0,0.0,7892.24,31.92,0.0,0.0,8370.0,0.0,0.0,0.0,20342.04,36.7,17939.42,17939.42,41599.0,19928.39,0.0,0.0,37420.21,9821.46,0.0,0.0,37460.18,3520.36,12912.27,6831.55,49495.79,0.0,0.0,0.0,47526.63,8281.67,1022.41,10207.69,47650.86,14856.05,0.0,0.0,42815.51,13833.64,15987.44,15987.44,0.0,30756.55,5321.84,2990.9,96537.4,33537.64
其他应收款,3489.36,70800.83,728.69,336.07,5577.32,461.55,238.45,144.66,252.64,197.85,2207.71,1944.32,2488.01,2498.77,2608.05,1565.93,9899.38,17447.38,134965.79,130161.74,125117.42,125165.6,136526.66,99659.44,100763.23,104488.83,93389.74,62767.76,90120.34,98868.73,101626.49,37799.58,19288.67,37050.44,49902.67,6193.23,21099.79,15418.26,14519.9,66594.46,11953.32,14376.06,11743.05,19446.31,5585.22,87428.55,0.0,2676.18,0.0,3440.73,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
