报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
现金及存放中央银行款项,2365272.49,2749130.7,3222421.9,4072638.7,4858808.2,4790358.6,4598279.4,3976790.1,3954528.2,4222816.8,4542917.9,5424395.2,5648849.9,6150522.3,6663149.4,7658685.8,7933548.2,9549159.9,13699353.3,16063523.6,17189894.9,18041443.5,18247406.8,21934700.0,21295200.0,23616600.0,25684500.0,22992400.0,25811000.0,25960400.0,27732500.0,30629800.0,26670500.0,29861800.0,29722300.0,29171500.0,29614400.0,27817800.0,30393600.0,31125800.0,26954100.0,28997700.0,27970600.0,31021200.0,28194900.0,30740000.0,28764800.0,27852800.0,24685600.0
存放同业款项,212555.6,459232.5,402079.6,401369.0,322631.0,587698.3,452643.5,2150080.9,3281079.5,2081289.6,1781417.8,1559253.6,1124295.8,884487.5,986158.6,852372.9,1518594.9,1905280.1,2707103.3,3988434.2,8588842.2,10698723.9,7035984.7,9429500.0,7507500.0,5991000.0,6084900.0,7191400.0,8582100.0,9569000.0,10003500.0,6696900.0,6756800.0,6314400.0,10796300.0,10904600.0,18087100.0,15813000.0,12307800.0,16688200.0,17306600.0,17232300.0,16709000.0,13020800.0,10610000.0,9975200.0,9531400.0,8509800.0,6991100.0
拆出资金,717341.91,273351.9,481572.3,264265.6,556781.0,972614.2,587902.2,923667.6,983669.5,799834.2,841666.6,536113.9,501572.8,531875.9,781041.5,847598.8,714176.2,887756.3,803501.2,844656.7,1845194.6,2631962.0,1740154.1,6542600.0,5165800.0,3603100.0,2283300.0,2724100.0,4729200.0,4458200.0,4856700.0,4584100.0,4636000.0,6926700.0,10418900.0,7663600.0,8721200.0,6707000.0,5017200.0,9745000.0,6900900.0,6451800.0,7989200.0,5901500.0,7764400.0,8199700.0,8809600.0,7293400.0,10023100.0
贵金属,0.0,2185.1,250.1,820.0,6367.4,4483.0,2196.4,922.5,708.0,534.2,469.4,330.2,294.6,222.7,78.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,243100.0,498600.0,321900.0,839600.0,2128600.0,3425800.0,4089800.0,4147300.0,4525400.0,5463900.0,5691400.0,6265700.0,6374400.0,6934900.0,9217300.0,10148200.0,9378700.0,10813700.0,9464400.0,8953400.0,8750100.0,7479300.0,6919400.0,7202200.0,5683500.0,5417300.0
交易性金融资产,217128.85,187328.1,154713.4,147762.5,144378.7,159664.3,140364.6,4144.1,136391.6,178539.3,140817.6,113204.8,135240.5,54313.7,55405.8,0.0,202015.0,115775.0,1654546.2,260790.2,331377.1,545960.3,692543.5,423800.0,765300.0,2165400.0,1437100.0,1042100.0,2516500.0,2521700.0,1480800.0,2581100.0,4079000.0,3724600.0,1759700.0,1975700.0,3706000.0,4114800.0,1598400.0,5717900.0,4404400.0,4908300.0,4132700.0,3957500.0,7684500.0,10489300.0,10346000.0,14876800.0,16394500.0
衍生金融工具资产,4010.2,9253.2,15932.5,29181.6,37414.9,27901.0,19545.6,29075.1,20025.0,16235.4,17361.1,9999.6,11057.7,20160.6,32030.2,37173.4,46463.7,45153.7,62209.4,81057.7,50786.8,80298.3,69129.5,96700.0,91300.0,106000.0,135800.0,339700.0,367500.0,274000.0,490400.0,430000.0,575800.0,509000.0,547100.0,814400.0,767600.0,1160300.0,583200.0,873000.0,418800.0,588200.0,627500.0,1608000.0,1939500.0,2157400.0,2565000.0,2146000.0,1985000.0
买入返售金融资产,2223148.22,3302159.7,3922688.5,3376892.5,6374801.9,5919094.9,4390682.9,3473335.3,3247498.7,3795793.9,3602691.5,4092339.6,5720912.6,5496150.2,7361529.9,9826343.3,13693259.7,11013305.2,7194073.4,3430388.7,3957221.3,11719540.2,13365394.5,18647300.0,34598300.0,30398400.0,24715400.0,27169200.0,34711400.0,29068800.0,20397500.0,17863600.0,18304800.0,30686900.0,25428500.0,11729100.0,3404500.0,5216200.0,3765500.0,887600.0,81000.0,149800.0,1913600.0,4193400.0,9229700.0,7370400.0,3276400.0,3698500.0,4433500.0
应收利息,83049.95,75121.3,85985.1,112637.2,144991.9,151032.3,148518.8,160563.6,194631.2,171139.7,166095.6,162570.0,195724.0,200635.0,224331.9,212148.7,287663.7,301125.4,555446.7,727418.9,840152.7,855229.7,816541.6,875700.0,945000.0,916500.0,979800.0,1004300.0,1013800.0,1064100.0,1113500.0,1193700.0,1163300.0,1126400.0,1194400.0,1354000.0,1441000.0,1411600.0,1347100.0,1577000.0,1707100.0,1844900.0,1872400.0,2035400.0,1966300.0,1842100.0,1831200.0,0.0,0.0
发放贷款及垫款,0.0,20741381.9,21387300.0,22103552.9,23411637.8,24637253.6,25912521.2,28374136.6,31943472.9,34234588.5,36049906.4,35951741.3,37197377.7,37362473.6,39835557.8,40739113.5,42248567.6,44848382.6,60827055.7,62064181.7,65137603.9,68290553.0,70508375.9,72078000.0,75480100.0,78648400.0,83263800.0,84728900.0,89034900.0,93822700.0,99289200.0,102473400.0,112416800.0,118783400.0,120927400.0,121613800.0,126278600.0,135802100.0,143051400.0,147580100.0,154816200.0,159428100.0,164682400.0,170423000.0,177252800.0,184869300.0,192204700.0,200379000.0,205144500.0
代理业务资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,2130438.0,2061649.1,2029650.9,1785089.2,2328601.9,3685753.7,4800908.2,4879971.6,4632326.4,4101571.8,3400290.6,3699840.9,3830861.2,4105895.3,3999810.6,3153418.3,3323973.2,3698305.2,7839267.3,7849400.0,7991748.7,8022951.2,8073396.0,8989600.0,8193300.0,9174200.0,5817500.0,46700.0,71700.0,128700.0,247600.0,149300.0,195400.0,158600.0,76600.0,124500.0,274600.0,128000.0,150200.0,117900.0,123800.0,1029300.0,3511300.0,3674400.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,1747341.0,1581935.8,1600034.7,1591148.6,1599602.4,1627149.2,1539386.5,1558475.5,1921874.0,2429297.2,2715005.6,3458544.0,3622993.0,3749631.3,4467247.8,6137983.7,7041279.7,7834505.9,10883603.6,10768308.0,10958508.2,10822394.7,10593138.5,10312400.0,10277100.0,10038100.0,14002000.0,19566700.0,19495500.0,19884800.0,20018900.0,20787400.0,23109400.0,24613700.0,26002200.0,26616600.0,28927600.0,28459800.0,28286200.0,28680200.0,29143300.0,30282200.0,32918100.0,35836000.0,0.0,0.0,0.0,70003000.0,63660700.0
长期股权投资,20274.26,25194.8,25204.4,25194.8,27194.8,46400.7,39038.4,41739.0,40239.0,39698.8,39698.7,39270.5,36431.3,38439.0,38439.0,40439.0,40439.0,40741.3,41729.2,42900.0,53929.4,53579.6,53579.6,52200.0,52200.0,52200.0,50800.0,59600.0,59600.0,58300.0,47200.0,48600.0,48600.0,56200.0,56200.0,52100.0,52100.0,54200.0,54200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收投资款项,0.0,200000.0,950000.0,1345000.0,1345000.0,1365000.0,1375000.0,1375000.0,1385000.0,1395000.0,1395000.0,3042710.0,3029210.0,2759210.0,1999210.0,1850210.0,1750210.0,2100210.0,2100210.0,1373210.0,2541950.0,3710370.0,5393970.0,9083800.0,14238100.0,15938900.0,18943100.0,18465600.0,18179900.0,20588200.0,22253700.0,24625800.0,24829100.0,27052900.0,24829000.0,30763500.0,38456800.0,42629200.0,40827300.0,41427800.0,46528000.0,46445200.0,38568000.0,37232300.0,0.0,0.0,0.0,0.0,0.0
固定资产合计,168095.74,152479.1,150646.5,155427.8,151036.1,149351.8,151145.6,167492.4,166187.6,166094.0,178902.8,171446.1,191895.2,213386.2,240360.5,239229.3,239424.6,235931.7,340676.5,352426.5,342586.3,324738.6,318225.2,353600.0,341700.0,334100.0,331200.0,369400.0,358000.0,349200.0,354000.0,381200.0,369700.0,369000.0,440600.0,478800.0,465000.0,531000.0,740700.0,831600.0,811900.0,796100.0,788300.0,803600.0,787300.0,853000.0,937400.0,1089900.0,1062300.0
无形资产,2478.28,2973.2,4104.4,6772.5,6507.1,6533.3,7053.2,11391.7,10943.4,10920.9,11813.7,15678.8,14704.7,16048.3,16483.3,19158.0,18895.8,18565.2,602159.1,598973.1,588528.2,578504.9,568938.0,587800.0,574900.0,562400.0,551000.0,546300.0,533200.0,529600.0,526300.0,529300.0,515700.0,506400.0,497200.0,496100.0,483800.0,474100.0,463100.0,477100.0,473400.0,463600.0,458000.0,470100.0,459000.0,449400.0,472200.0,477100.0,457500.0
