报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,34929.27,37449.14,42714.24,48853.88,54490.75,74219.57,40286.94,48155.68,43299.43,59942.87,50289.58,56721.62,57539.07,58109.44,41065.19,32892.36,59545.17,84385.1,41065.23,77938.51,82441.76,111053.35,65472.73,77435.94,88461.07,136360.5,69156.51,85382.14,98130.8,127137.36,71262.3,100533.16,88008.68,145257.01,87074.05,148651.07,164288.51,201469.67,200438.41,266132.12,170652.27,197853.08,172372.16,250507.01,161553.62,314506.4,134307.61,244272.34,182265.61,256084.4,172586.81
交易性金融资产,467.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266309.9,0.0,0.0,0.0,321096.5,0.0,0.0,0.0,382836.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585089.7,764057.22,657157.93,720252.36,627286.61,882520.0,764300.69,859888.57
应收票据,6560.96,13324.54,10149.52,17394.52,12696.87,15746.76,9954.28,18856.2,13590.03,12788.1,10615.86,16611.45,22075.71,21648.16,25104.97,36670.8,35130.53,55388.82,49279.15,58671.53,48916.2,51350.73,31203.03,38753.48,42189.65,60562.46,48830.25,54548.23,69150.0,58941.37,48567.65,72474.64,68707.27,92555.59,69869.39,99198.25,133660.45,117692.19,50367.18,95683.65,145937.66,163312.36,122977.93,96596.91,124534.78,116183.75,52888.7,63985.48,101620.71,78980.08,71233.41
应收账款,91252.09,53840.27,101740.41,49938.71,113366.81,66272.32,123321.49,77461.33,126688.99,88142.07,145754.45,126827.69,161708.03,149767.07,187685.9,150380.8,231021.39,176474.39,251252.6,199536.19,306209.62,219771.55,336438.18,227556.42,325596.7,248641.76,358168.56,266548.27,352090.21,304644.42,407926.09,310361.37,424256.93,335400.49,480954.87,363732.38,478921.05,389421.76,559433.2,446614.58,594960.01,491575.12,635313.53,488492.79,639522.44,540974.18,667363.66,563301.12,780899.29,685320.6,788655.16
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预付款项,8965.67,10143.5,10316.34,11418.42,9316.45,12210.19,12413.53,9556.29,11089.26,10093.65,13218.06,13617.32,15206.51,8453.34,11623.31,18005.11,16965.38,16405.93,16740.63,19972.12,26207.16,32684.77,31582.74,15034.47,18793.45,18329.89,19873.15,20677.49,24769.58,34106.12,33961.64,25707.72,26432.65,25913.6,32187.84,33034.13,29727.37,21325.12,51163.31,31770.49,35819.11,26532.17,37492.76,24333.95,26143.75,33099.82,54694.89,35167.61,64463.9,38147.08,55953.12
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055.88,0.0,0.0,0.0,3943.02,0.0,0.0,0.0,4301.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4702.0,10683.81,6919.18,7107.02,8287.89,28772.48,13737.06,13327.71
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.48,295.48,295.48,295.48,421.2,421.2,421.2,421.2,0.0,0.0,0.0,631.8,631.8,631.8,631.8,0.0,24.0,24.0,168.48,168.48,24.0,0.0,168.48,0.0,24.0,24.0,372.84,78.0,78.0,78.0,78.0,0.0,78.0,78.0,625.56,625.56
其他应收款,12808.41,2524.28,4989.64,1719.73,4479.95,2440.63,2158.32,3906.66,5241.51,3962.56,4446.0,2367.57,3230.89,2626.01,3996.29,1866.83,5056.81,3821.51,4200.54,4018.35,5645.12,4997.52,6059.17,3055.88,4359.59,4494.09,6331.99,3311.22,7036.45,5673.81,8657.95,4277.77,7709.69,6241.74,8026.32,3682.5,6797.18,4619.12,6688.74,2981.83,9768.44,5567.92,10600.02,4624.0,10605.81,6841.18,7107.02,8209.89,0.0,13111.5,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,64669.01,73403.23,55690.38,79820.61,69471.4,82137.9,79511.02,90948.13,86568.94,103184.25,108576.53,72524.88,84359.13,70256.61,86943.15,99260.12,94363.32,97027.15,89547.69,110372.6,108042.24,117550.65,120466.14,153278.23,142989.66,150928.98,156931.31,171528.86,165698.15,153115.13,165873.61,181464.24,185309.28,224968.71,228259.46,242288.97,238964.19,243020.92,289360.49,308442.07,282536.32,311160.41,297804.62,340637.63,332311.55,322804.62,355075.31,387564.7,337497.9,362346.76,390268.79
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,338.7,333.61,360.27,0.0,0.0,19.29,41.84,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.88,741.54,999.45,839.66,90.84,819.84,248.1,965.86,1918.9,1572.63,1549.73,2204.09,5124.89,45327.92,74958.27,5549.23,19248.11,4058.0,13942.55,4007.23,74001.87,89708.87,14610.27,161654.35,3809.76,1190.19,4448.36,4356.63
流动资产合计,219991.52,191018.57,225960.79,209145.87,263822.24,253046.66,267687.42,248884.3,286484.16,278113.49,332900.48,288670.53,344119.34,310860.63,356418.81,339371.5,442378.08,433798.38,452381.32,470930.49,577883.29,537829.78,591643.19,515990.3,623131.67,620317.13,660763.23,602718.85,718326.83,684498.1,737215.1,696761.82,802021.13,832055.36,908744.49,895736.19,1097686.68,1052675.52,1163000.56,1170896.85,1243755.83,1210316.46,1280646.26,1279272.15,1384458.81,1349098.22,1433091.54,1306388.9,1496710.08,1439064.34,1496381.63
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8133.14,8133.14,8133.14,9141.14,9141.14,9141.14,9141.14,9111.14,9111.14,9111.14,9111.14,9111.14,9111.14,9111.14,9111.14,9111.14,9111.14,0.0,0.0,0.0
持有至到期投资,0.0,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,1685.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
