报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
公允价值变动损益,30544.01,34783.22,80820.52,108081.99,-58517.52,-117282.14,-103305.03,-81984.79,-4782.01,-17835.15,-43398.87,-27417.66,3553.7,-25124.38,15478.75,10358.91,17283.26,-28925.45,-70123.42,-47386.88,40867.33,63724.73,25872.25,47694.94,29562.74,49923.17,16276.29,-94262.16,-19941.36,61893.77,161105.83,313902.64,97623.29,290332.72,-285306.29,-192352.4,6768.36,22029.86,117525.49,-23133.37,-44493.93,-25955.49,-36531.66,-132941.09,-1826.05,-51186.15,-125642.45,-201893.76,239671.44,130165.05,175531.83,236906.79,-145538.64,166310.07,90057.83
汇兑损益,-39.61,-879.81,-888.53,-1383.89,-529.84,-1128.14,-1657.66,-1761.36,-389.13,-26.57,160.47,172.19,-265.41,-573.3,-178.57,581.4,1628.61,3463.65,6233.14,6886.92,-28.98,6682.22,11515.31,9067.59,-267.92,-4993.87,-4940.46,-5363.64,-1854.31,-780.03,-1406.47,-2731.6,-5708.63,34298.59,25196.21,17296.58,-14501.66,-14852.25,-18765.02,5814.94,-9069.65,-24367.79,-24435.69,-22547.16,-6534.22,-92.62,13373.49,21912.67,-17524.03,-2343.66,-16029.23,24305.3,23093.45,23558.59,19393.49
其他业务收入,3928.96,9738.56,17822.03,30711.51,7949.33,13511.57,19855.2,7219.09,485.67,1104.28,1440.73,2007.14,353.08,860.71,1641.91,2809.2,834.2,1312.37,1898.93,2810.77,610.2,1259.35,1812.08,2428.48,711.87,1255.73,1803.57,15253.33,2110.65,12587.97,26095.16,54936.19,39411.5,152985.0,226468.62,364867.45,75848.42,228258.0,470969.32,684053.84,125122.33,211704.11,325847.39,519568.87,128187.22,251139.9,425950.53,667475.66,228618.63,464434.46,647881.61,842768.95,108795.58,295285.24,506283.56
二、营业支出,46956.55,146389.44,231065.17,394052.94,67563.72,129051.13,195728.87,334245.84,50048.97,118036.13,226405.07,420972.5,90335.12,194750.56,310508.87,493476.22,107516.95,219462.71,324839.69,512505.53,99571.1,227048.62,361467.94,515390.66,100388.58,211534.69,334797.9,511527.37,138483.61,297826.76,473167.57,776068.12,244845.01,829098.65,1202515.43,1713379.03,289179.82,694924.79,1174558.54,1736264.89,357019.82,743996.45,1073284.38,1593458.27,340074.46,687732.11,1120345.84,1665520.01,494808.0,1008491.62,1492527.23,2105265.6,381721.7,996477.71,1599198.43
营业税金及附加,7106.34,23321.45,35191.4,41640.71,11827.18,21260.45,27671.97,33459.35,7928.53,19873.97,32746.79,47489.8,8697.38,18690.5,26937.21,42239.34,9622.47,22246.21,30278.56,37914.12,7289.71,14477.84,21069.11,26938.47,8911.34,18427.54,29128.37,43002.44,12301.26,22402.18,39339.02,72434.24,37825.97,111240.03,157664.31,191506.78,29091.04,41416.78,45187.13,49068.57,3812.44,8637.18,13283.78,16597.29,4318.72,8579.22,13182.65,17203.44,4124.42,9323.5,12580.85,16229.39,6033.81,10751.31,13798.8
管理费用,33457.35,100945.49,170059.1,326759.95,55646.26,109018.67,169184.39,295259.85,42033.97,98043.07,193357.56,372520.37,81531.81,176132.93,283523.13,451173.15,97708.58,196984.21,289730.24,422844.41,90129.42,198084.84,290404.69,401139.04,93219.33,193986.17,306181.02,455237.09,122809.27,256775.29,398682.36,629877.37,166064.0,538875.64,760846.49,1121405.74,189709.16,439911.92,680854.67,956354.23,226852.41,497274.08,700032.2,975511.7,213581.63,407061.86,631899.35,938286.62,267336.13,508337.61,773682.52,1109467.27,222359.61,474290.26,839691.66
资产减值损失,6304.79,21954.47,25553.67,25302.87,0.0,-1408.89,-1408.89,5170.27,0.0,-53.85,-53.85,309.9,5.05,-268.74,-303.67,-377.29,6.96,-97.77,4255.89,50763.64,1968.22,13562.17,48835.64,84121.66,-2317.45,-2159.92,-2201.09,-1788.66,1913.82,7491.18,11024.6,42334.2,15892.22,54356.98,95919.52,109081.35,11736.3,38221.82,46739.2,141949.27,24810.58,70669.36,101126.55,168665.83,18077.06,1530.29,1219.48,0.0,0.0,-883.12,0.0,0.0,0.0,0.0,0.0
其他业务成本,88.08,168.03,261.0,349.42,90.28,180.9,281.41,356.37,86.47,172.94,354.57,652.44,100.89,195.87,352.21,441.03,178.95,330.07,575.0,983.37,183.75,923.77,1158.5,3191.5,575.37,1280.9,1689.61,15076.5,1459.26,11158.11,24121.58,31422.31,25062.83,124626.0,188085.11,291385.16,58643.33,175374.27,401777.54,588892.81,101544.4,167415.83,258841.86,432683.45,104097.05,202308.12,349342.43,545307.23,196819.85,385790.32,531164.8,695619.35,80133.71,220363.3,398691.75
三、营业利润,114777.09,328936.52,602423.25,732432.13,123734.85,275391.99,362304.13,366406.05,127657.68,295212.35,441478.07,572999.12,133336.44,243490.73,369868.1,483292.95,159370.14,305188.51,370112.88,416767.47,143044.64,279316.37,327928.23,398678.75,192171.33,354479.95,495073.45,533968.03,165144.66,373579.09,645642.13,1021779.33,551688.58,1375833.83,1481358.17,2095247.74,234183.44,513026.89,804550.17,1064901.64,287263.75,537399.16,852260.14,1228708.44,230393.64,406494.21,497369.99,710981.46,500564.87,764986.39,1022214.91,1337598.52,316908.82,782287.83,1226164.26
加:营业外收入,182.55,2421.63,3395.44,52338.23,294.7,1139.37,1294.79,5573.37,5283.53,11989.01,12180.91,19986.66,4272.73,4347.57,5242.75,15917.16,1512.25,1739.64,3582.17,13651.94,238.51,1059.64,9413.43,13559.7,625.62,10506.01,12193.19,13164.62,618.7,13217.44,14531.63,22001.67,466.56,20110.68,21418.17,27212.62,991.38,39393.6,48749.02,59380.41,40871.99,50483.75,54218.54,68404.57,30438.92,40030.47,44493.65,47258.6,31248.79,38140.51,45926.69,53890.49,2339.07,4444.34,4325.34
减:营业外支出,337.33,5049.12,5276.41,5361.6,165.37,1405.16,1643.9,2193.34,38.02,-5196.76,-4854.19,-5196.91,51.64,293.66,214.05,241.18,65.74,616.13,712.85,403.01,32.84,313.0,820.23,1291.25,56.06,4041.58,9580.14,1657.88,711.18,824.77,1090.62,1741.57,211.82,658.43,1253.35,10573.52,1796.83,2938.92,5367.78,8109.36,570.75,6842.58,7724.87,8173.32,652.3,-3613.91,-3326.07,1203.37,-32.55,2751.14,2588.48,4296.91,3933.83,4783.39,3585.93
四、利润总额,114622.31,326309.04,600542.27,779408.76,123864.17,275126.19,361955.01,369786.08,132903.19,312398.12,458513.18,598182.69,137557.54,247544.64,374896.81,498968.94,160816.65,306312.03,372982.2,430016.39,143250.3,280063.01,336521.43,410947.2,192740.89,360944.37,497686.49,545474.77,165052.18,385971.76,659083.14,1042039.43,551943.32,1395286.08,1501522.99,2111886.85,233378.0,549481.58,847931.41,1116172.7,327564.99,581040.34,898753.81,1288939.7,260180.25,450138.59,545189.71,757036.69,531846.22,800375.75,1065553.13,1387192.1,315314.06,781948.77,1226903.68
减:所得税,42141.27,118631.44,184170.8,223395.66,30238.3,67908.77,89158.71,31284.18,31800.09,63068.27,95675.61,132008.63,31798.01,55011.09,86054.93,112153.17,38675.17,72399.43,84224.01,101816.71,33535.74,65568.98,76564.68,87497.95,43586.78,82762.1,110700.05,117375.4,38653.99,84279.11,140306.23,230137.12,116139.47,302420.59,332351.4,427755.28,38910.21,82910.65,149197.97,223120.87,68496.32,129346.92,204746.86,301379.41,60990.76,104201.7,135946.52,179965.84,121929.14,193560.84,258072.19,333125.83,86956.7,191802.65,301578.56
五、净利润,72481.04,207677.6,416371.47,556013.1,93625.87,207217.42,272796.3,338501.9,101103.1,249329.85,362837.56,466174.06,105759.52,192533.55,288841.88,386815.77,122141.48,233912.59,288758.19,328199.68,109714.56,214494.04,259956.75,323449.25,149154.11,278182.27,386986.45,428099.37,126398.19,301692.65,518776.91,811902.31,435803.85,1092865.49,1169171.58,1684131.57,194467.79,466570.92,698733.44,893051.83,259068.67,451693.41,694006.95,987560.29,199189.48,345936.89,409243.19,577070.85,409917.07,606814.92,807480.94,1054066.28,228357.37,590146.12,925325.12
归属于母公司所有者的净利润,71096.27,204083.52,409722.49,545672.12,89788.62,201136.87,265193.88,330165.27,99603.1,245257.28,356245.71,454822.55,101143.82,184197.65,275362.41,368626.42,118514.55,223478.06,272859.64,310303.42,104909.25,202551.59,244032.47,301977.64,143391.12,266535.26,369108.51,403502.4,121034.25,287751.78,494905.7,771062.36,410165.83,1015471.37,1106492.21,1583885.09,175417.65,426430.04,636440.67,804333.45,224016.45,402347.77,614526.41,861842.33,173210.46,303092.64,358770.28,521109.32,377002.32,552650.53,738564.84,952324.78,228272.49,548319.24,850215.09
少数股东损益,1384.78,3594.08,6648.98,10340.98,3837.25,6080.55,7602.42,8336.63,1500.0,4072.57,6591.85,11351.52,4615.7,8335.9,13479.47,18189.35,3626.92,10434.54,15898.55,17896.26,4805.3,11942.45,15924.28,21471.61,5762.98,11647.01,17877.94,24596.97,5363.94,13940.87,23871.22,40839.95,25638.02,77394.12,62679.37,100246.48,19050.14,40140.88,62292.77,88718.37,35052.22,49345.64,79480.54,125717.96,25979.02,42844.26,50472.91,55961.53,32914.76,54164.39,68916.1,101741.49,84.88,41826.89,75110.03
基本每股收益(元/股),0.08,0.6,1.21,1.58,0.22,0.24,0.32,0.4,0.12,0.3,0.43,0.55,0.12,0.22,0.33,0.45,0.14,0.27,0.33,0.38,0.13,0.23,0.27,0.33,0.15,0.28,0.39,0.42,0.13,0.3,0.52,0.8,0.43,1.03,1.06,1.48,0.15,0.37,0.55,0.7,0.19,0.35,0.53,0.75,0.15,0.26,0.31,0.45,0.33,0.48,0.64,0.83,0.2,0.48,0.73
稀释每股收益(元/股),0.08,0.6,1.21,1.58,0.22,0.24,0.32,0.4,0.12,0.3,0.43,0.55,0.12,0.22,0.33,0.45,0.14,0.27,0.33,0.38,0.13,0.23,0.27,0.33,0.15,0.28,0.39,0.42,0.13,0.3,0.52,0.8,0.43,1.02,1.06,1.48,0.15,0.37,0.55,0.7,0.19,0.35,0.53,0.74,0.15,0.26,0.31,0.45,0.33,0.48,0.64,0.83,0.2,0.48,0.73
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71461.75,80628.88,139399.48,33462.88,-83588.06,-88748.99,-98628.96,14146.2,-33163.94,-114354.95,-128218.65,19205.09,20424.1,9389.05,61312.63,5038.82,-13593.36,2470.24,-8068.29,3619.82,14268.04,43509.64,28302.75,38289.54,105490.04,101334.95,69563.34,-119741.0,-161600.64,-47919.52,28158.33,3262.66,37867.31,208731.1,79372.87,-51698.25,-70235.23,1862.79,-158671.43,74248.26,91682.68,109035.84,66009.63,-31365.94,-30810.56,-50107.9
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320791.6,443466.44,605573.55,139222.4,108945.49,200092.89,288186.81,136287.68,200748.66,174403.24,199981.03,128919.65,234918.14,269345.79,384761.88,154192.92,264588.92,389456.68,420031.08,130018.01,315960.69,562286.56,840205.06,474093.4,1198355.52,1270506.53,1753694.91,74726.79,304970.29,650813.92,921210.16,262331.33,489560.73,902738.05,1066933.16,147491.23,275701.67,411105.98,418399.41,484165.34,698497.6,916516.78,1120075.9,196991.42,559335.57,875217.22
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316171.26,436265.27,593336.77,134979.28,101407.73,186852.2,272356.1,132968.72,192391.81,162805.41,186768.26,124043.59,222554.4,252775.7,363181.26,148612.79,255119.62,372992.93,397060.77,124086.85,301422.43,533227.12,800708.18,447057.69,1117381.61,1191129.64,1629640.7,64638.25,259171.36,567497.59,764862.68,240651.54,486715.02,851802.23,1013621.54,174482.9,228102.93,302290.65,309258.67,480535.92,638962.92,803138.27,985869.19,173535.93,496813.21,843000.79
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.34,7201.17,12236.78,4243.13,7537.76,13240.68,15830.71,3318.96,8356.85,11597.83,13212.77,4876.06,12363.74,16570.09,21580.62,5580.14,9469.29,16463.75,22970.31,5931.16,14538.26,29059.43,39496.88,27035.7,80973.92,79376.89,124054.21,10088.54,45798.93,83316.33,156347.48,21679.79,2845.71,50935.82,53311.62,-26991.67,47598.74,108815.33,109140.74,3629.42,59534.68,113378.52,134206.71,23455.49,62522.35,32216.43
