报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
投资收益,0.0,0.0,31.04,80.88,0.0,0.62,1.15,1.15,0.0,0.0,0.0,0.23,57.17,57.27,57.27,51.43,0.0,0.0,0.0,0.21,-0.01,-0.01,-0.01,0.19,0.0,-35.28,456.95,452.46,0.0,256.05,256.26,67.57,0.0,-57.75,-57.75,1757.1,-583.91,-470.24,1026.68,-460.49,-373.63,-696.18,-617.41,-1102.52,-393.77,-754.24,-1211.81,-1132.75,-209.53,-218.24
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1103.13,0.0,-754.8,-1212.36,-1136.91,0.0,-220.61
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,82.9,244.62,213.99,-2631.69,-843.68,-2107.79,-2734.36,-4556.22,-1109.0,-2101.93,-4206.82,-8488.75,-939.65,-1738.07,-2634.07,-6898.8,-948.45,-1907.65,-2959.13,-4329.21,-671.94,-1035.03,-946.23,-1298.82,9.65,11631.76,21094.65,33843.48,7124.74,14484.41,29129.78,41202.29,9967.14,23289.62,38957.15,65265.97,12871.71,33525.13,63340.92,101358.65,37880.77,62607.68,106804.7,123091.34,30726.54,50659.91,80098.15,75480.75,22512.72,33102.36
加:营业外收入,0.21,24.41,25.09,67.73,13.06,48.28,49.26,145.46,15.63,15.69,91.03,8963.69,16.38,50.35,52.32,101.6,0.1,2.87,15.16,4643.79,3.45,9.92,40.84,1545.62,13.66,1337.22,1344.24,2201.99,261.53,328.33,1814.64,1876.97,34.35,1688.26,1719.02,1784.63,1018.4,1029.86,2287.54,2471.69,248.46,773.62,1031.07,450.77,11.81,86.3,702.04,345.45,137.09,206.21
减：营业外支出,21.01,50.08,72.79,258.85,44.12,98.25,121.89,9001.41,5.3,7.3,101.28,98.57,5.63,14.9,20.33,29.12,5.72,4.37,18.25,23.92,9.87,14.71,57.72,23.98,2.03,34.94,37.15,24.78,10.59,43.61,53.25,185.56,57.43,144.41,207.43,526.02,96.14,111.09,124.04,239.47,3.61,532.58,689.85,938.12,0.6,96.03,302.62,471.47,1.03,43.06
其中：非流动资产处置损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,10.45,0.0,0.0,0.0,0.0,0.0,26.09,0.0,0.0,0.0,40.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,4.01,0.0,2.74,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,62.1,218.96,166.3,-2822.8,-874.74,-2157.76,-2806.99,-13412.17,-1098.67,-2093.54,-4217.06,376.37,-928.9,-1702.62,-2602.08,-6826.33,-954.07,-1909.16,-2962.22,290.66,-678.36,-1039.82,-963.12,222.82,21.28,12934.04,22401.74,36020.68,7375.68,14769.12,30891.16,42893.7,9944.07,24833.47,40468.74,66524.58,13793.97,34443.91,65504.43,103590.86,38125.61,62848.72,107145.92,122603.99,30737.75,50650.19,80497.57,75354.73,22648.77,33265.51
减：所得税费用,52.57,139.09,164.31,88.42,-23.29,-2.57,-5.39,112.32,-7.13,4.08,4.08,38.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.55,3269.35,6457.47,1211.98,2392.42,5276.85,8199.88,1887.96,4248.06,7399.92,12544.51,2884.06,6376.62,12467.07,21256.61,7766.76,12641.34,21489.43,21288.15,5669.01,8919.35,14208.45,14160.09,3692.38,5911.68
五、净利润,9.53,79.86,1.99,-2911.23,-851.45,-2155.19,-2801.6,-13524.49,-1091.55,-2097.62,-4221.14,337.44,-928.9,-1702.62,-2602.08,-6826.33,-954.07,-1909.16,-2962.22,290.66,-678.36,-1039.82,-963.12,222.82,21.28,10800.49,19132.39,29563.22,6163.7,12376.7,25614.31,34693.82,8056.11,20585.41,33068.81,53980.07,10909.91,28067.29,53037.36,82334.25,30358.84,50207.38,85656.49,101315.83,25068.74,41730.84,66289.12,61194.64,18956.4,27353.83
归属于母公司所有者的净利润,51.05,170.07,126.92,-2665.3,-786.7,-1955.62,-2546.43,-12922.99,-1025.92,-1970.68,-4018.03,960.59,-928.73,-1701.78,-2600.3,-6814.3,-953.46,-1907.48,-2958.64,325.09,-678.36,-1039.82,-963.12,222.82,21.28,10800.49,19132.39,29563.22,6163.7,12377.03,25617.94,34705.31,8059.21,20347.34,31667.56,51908.51,10841.15,27603.63,52167.11,81780.24,30419.76,50495.52,85647.09,100488.29,25202.4,41975.09,66473.05,61091.27,18999.42,27517.82
少数股东损益,-41.52,-90.2,-124.92,-245.93,-64.74,-199.57,-255.17,-601.49,-65.62,-126.95,-203.11,-623.16,-0.17,-0.85,-1.78,-12.03,-0.61,-1.67,-3.58,-34.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-3.63,-11.49,-3.11,238.07,1401.26,2071.56,68.76,463.66,870.25,554.01,-60.91,-288.14,9.41,827.54,-133.66,-244.25,-183.93,103.37,-43.02,-164.0
基本每股收益(元/股),0.0056,0.01,0.0099,-0.1597,-0.0471,-0.1172,-0.1526,-0.7743,-0.0615,-0.1181,-0.2408,0.0576,-0.0556,-0.102,-0.1558,-0.4083,-0.0571,-0.1143,-0.1773,0.0195,-0.0406,-0.0623,-0.0577,0.0134,0.0013,0.2172,0.3848,0.5839,0.1015,0.1456,0.3014,0.4069,0.0935,0.236,0.3554,0.5728,0.1125,0.1136,0.2126,0.3382,0.1263,0.2091,0.3524,0.4074,0.0975,0.1624,0.2572,0.2362,0.0737,0.1063
稀释每股收益(元/股),0.0056,0.01,0.0099,-0.1597,-0.0471,-0.1172,-0.1526,-0.7743,-0.0615,-0.1181,-0.2408,0.0576,-0.0556,-0.102,-0.1558,-0.4083,-0.0571,-0.1143,-0.1773,0.0195,-0.0406,-0.0623,-0.0577,0.0134,0.0013,0.2172,0.3848,0.5839,0.1015,0.1456,0.3014,0.4065,0.0931,0.235,0.354,0.5653,0.1116,0.113,0.2121,0.3365,0.1255,0.2083,0.3516,0.4055,0.0974,0.1622,0.2572,0.2362,0.0737,0.0992
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,-2801.6,-13524.49,-1091.55,-2097.62,-4221.14,337.44,-928.9,-1702.62,-2602.08,-6826.33,-954.07,-1909.16,-2962.22,611.77,-678.36,-1039.82,-963.12,222.82,21.28,10800.49,19132.39,29563.22,6163.7,12376.7,25614.31,34693.82,8056.11,20585.41,33068.81,53980.07,10909.91,28067.29,53037.36,82334.25,30358.84,50207.38,85656.49,101315.83,25068.74,41730.84,66289.12,61194.64,18956.4,27353.83
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,-2546.43,-12922.99,-1025.92,-1970.68,-4018.03,960.59,-928.73,-1701.78,-2600.3,-6814.3,-953.46,-1907.48,-2958.64,646.2,-678.36,-1039.82,-963.12,222.82,21.28,10800.49,19132.39,29563.22,6163.7,12377.03,25617.94,34705.31,8059.21,20347.34,31667.56,51908.51,10841.15,27603.63,52167.11,81780.24,30419.76,50495.52,85647.09,100488.29,25202.4,41975.09,66473.05,61091.27,18999.42,27517.82
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,-255.17,-601.49,-65.62,-126.95,-203.11,-623.16,-0.17,-0.85,-1.78,-12.03,-0.61,-1.67,-3.58,-34.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-3.63,-11.49,-3.11,238.07,1401.26,2071.56,68.76,463.66,870.25,554.01,-60.91,-288.14,9.41,827.54,-133.66,-244.25,-183.93,103.37,-43.02,-164.0
