报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
四、利润总额,27800.36,36509.11,47326.23,57549.43,31186.65,46287.36,60814.95,88000.97,44603.32,62771.94,78764.48,125127.67,67308.86,103782.06,134919.93,180055.62,70111.78,98641.3,131267.88,193149.09,60312.59,83802.27,96958.78,182074.72,47417.87,48912.56,69979.64,106156.92,29841.07,28777.32,27365.34,74972.88,38232.47,45152.14,37928.88,63788.87,27535.83,39646.81,57686.24,95420.18,80768.38,124111.96,141607.94,206753.52,89041.07,140193.53,180434.82,238421.66,93666.41,166783.54
减：所得税费用,2655.03,4876.43,6631.08,8336.0,4622.2,6897.66,9056.51,13663.1,7286.62,9540.38,12802.48,22060.55,10201.76,15596.01,20058.85,26094.42,16238.86,23830.72,27220.95,27533.86,9018.88,10822.58,13491.43,24606.38,7098.18,7868.15,11071.34,14763.13,4617.41,4055.79,4522.67,12756.55,2897.89,5571.42,6497.79,10521.48,2389.56,4663.73,7802.17,12733.49,9870.99,18342.86,21014.92,30485.44,13277.68,21593.38,28785.64,34653.89,13189.48,23574.43
五、净利润,25145.33,31632.68,40695.15,49213.44,26564.45,39389.69,51758.44,74337.87,37316.71,53231.57,65961.99,103067.12,57107.1,88186.06,114861.08,153961.21,53872.92,74810.58,104046.94,165615.24,51293.72,72979.69,83467.35,157468.34,40319.69,41044.41,58908.3,91393.79,25223.66,24721.53,22842.67,62216.33,35334.58,39580.72,31431.09,53267.38,25146.26,34983.08,49884.07,82686.69,70897.39,105769.09,120593.01,176268.08,75763.39,118600.15,151649.18,203767.77,80476.93,143209.11
归属于母公司所有者的净利润,23334.34,30970.99,39683.55,48149.07,23916.39,37629.47,49893.82,72002.83,33725.93,49393.15,62491.19,97767.77,52347.4,83224.86,106951.56,145559.06,51189.45,72267.52,101958.83,160035.45,51580.45,73276.55,83871.27,157225.77,40135.82,41147.44,59032.2,91358.96,25006.17,24688.16,22983.77,62531.64,35019.69,39457.6,31509.23,53384.45,24931.01,34804.76,49764.21,82395.56,70291.09,105146.0,120011.37,175461.47,75001.14,117692.27,150855.1,202702.57,79831.33,137476.82
少数股东损益,1810.98,661.69,1011.6,1064.37,2648.07,1760.22,1864.62,2335.04,3590.78,3838.41,3470.8,5299.35,4759.7,4961.19,7909.52,8402.15,2683.47,2543.05,2088.11,5579.79,-286.73,-296.86,-403.92,242.57,183.88,-103.04,-123.9,34.83,217.49,33.37,-141.11,-315.31,314.9,123.12,-78.14,-117.06,215.26,178.33,119.86,291.12,606.3,623.1,581.64,806.61,762.25,907.87,794.08,1065.2,645.6,5732.29
基本每股收益(元/股),0.41,0.51,0.64,0.59,0.37,0.44,0.59,0.85,0.4,0.45,0.57,0.88,0.47,0.63,0.81,1.1,0.39,0.54,0.77,1.21,0.39,0.55,0.63,1.19,0.3,0.31,0.44,0.69,0.19,0.19,0.17,0.38,0.21,0.24,0.19,0.33,0.15,0.21,0.3,0.5,0.43,0.64,0.73,1.07,0.46,0.72,0.92,1.24,0.49,0.83
稀释每股收益(元/股),0.41,0.51,0.64,0.59,0.37,0.44,0.59,0.85,0.4,0.45,0.57,0.88,0.47,0.63,0.81,1.1,0.39,0.54,0.77,1.21,0.39,0.55,0.63,1.19,0.3,0.31,0.44,0.69,0.19,0.19,0.17,0.38,0.21,0.24,0.19,0.33,0.15,0.21,0.3,0.5,0.43,0.64,0.74,1.07,0.46,0.72,0.92,1.24,0.49,0.83
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.64,0.03,-57.38,-98.0,-148.68,-88.84,82.09,205.83,203.48,0.0,75.6
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65961.99,103067.12,57107.1,88186.06,114861.08,153961.21,53872.92,74810.58,104046.94,165615.24,51293.72,72979.69,83467.35,157468.34,40319.69,41044.41,58908.3,91393.79,25223.66,24721.53,22842.67,62216.33,35334.58,39580.72,31431.09,53267.38,25146.26,34983.08,49884.07,82758.32,70897.41,105711.71,120495.01,176119.4,75674.55,118682.24,151855.01,203971.26,80476.93,143284.71
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62491.19,97767.77,52347.4,83224.86,106951.56,145559.06,51189.45,72267.52,101958.83,160035.45,51580.45,73276.55,83871.27,157225.77,40135.82,41147.44,59032.2,91358.96,25006.17,24688.16,22983.77,62531.64,35019.69,39457.6,31509.23,53384.45,24931.01,34804.76,49764.21,82467.2,70291.11,105088.61,119913.37,175312.79,74912.3,117774.37,151060.93,202906.05,79831.33,137552.42
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.8,5299.35,4759.7,4961.19,7909.52,8402.15,2683.47,2543.05,2088.11,5579.79,-286.73,-296.86,-403.92,242.57,183.88,-103.04,-123.9,34.83,217.49,33.37,-141.11,-315.31,314.9,123.12,-78.14,-117.06,215.26,178.33,119.86,291.12,606.3,623.1,581.64,806.61,762.25,907.87,794.08,1065.2,645.6,5732.29
