报表日期,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,15.2,4.55,15.2,0.0,59.46,48.19,54.4,46.97,39.05,33.9,9.9,6.89,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668.94,4668.94,4668.94,4668.94,29805.48,29805.48,24224.33,24224.33,29829.81,31696.48,21339.02
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,172.43,172.43,0.0,0.0,9.43,1000.0,1009.43,22.95,13.11,13.11,27.8,20.45,55.64,52.69,44.92,47.89,732.0,961.41,3528.04,167.23,1226.06,629.07,19628.51,8994.15,1720.45,1512.68,1644.08,24073.52,21361.98,22370.96,21083.17,17668.16,17516.89,14259.34,36258.88,51488.25,40365.24,37562.18,17421.4,1583.03,6502.84,3680.04,8464.83
流动资产合计,20273.76,16555.8,45942.65,46703.81,50993.25,50034.56,47050.25,57240.37,56544.62,50364.64,49384.0,44919.31,54725.53,47238.63,90496.82,92286.03,103184.34,99726.8,99900.6,109341.83,110556.37,104492.32,283285.06,260551.53,268202.48,255395.08,252332.55,257822.12,256454.6,238118.4,272164.15,479244.73,476688.49,485309.84,508241.27,512685.01,553288.54,556360.05,638335.39,672405.74,724259.21,670958.01,664405.68,694803.78,776239.91,807806.16,848363.12
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10587.0,12587.0,12587.0,15086.75,16635.12,24930.18,26438.5,27438.5,27798.5,29898.5,29898.5,29898.5,32618.9,39824.44,40971.18,41911.09,44151.09,43655.04,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,550.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5568.08,5568.08,10005.8,13409.53,27907.99,26969.66,34894.28,35914.28,53613.97,59142.71,53309.94,51836.98,63689.8,53146.02,62045.13
长期股权投资,0.0,0.0,0.0,42.0,42.04,42.04,469.36,0.0,272.89,1530.89,1403.18,1400.96,1468.38,1468.38,1293.67,1195.26,1274.43,1824.43,1672.82,1595.65,1552.59,1552.59,1630.21,3141.86,3330.41,3330.41,3337.96,2397.67,1923.84,1923.84,5310.09,22243.29,24266.31,25847.69,27834.28,30384.48,28917.41,29957.41,29620.72,31720.91,31697.16,31697.16,30792.91,29074.64,37888.04,39204.89,38747.5
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2391.2,2375.0,2357.74,2341.53,2325.32,2309.12,2292.91,2276.71,2260.5,2244.3,2228.09,2211.88,2195.68,2179.47,2163.27,2147.06,2130.86,2114.65,2098.44,2082.24,2066.03,2049.83,2033.62,2017.42,2001.21,1985.0,1968.8,1952.59,2177.91,2160.25,2142.95,2125.29,2107.55
固定资产净额,4334.36,4160.54,4210.67,4180.29,4140.2,4030.43,3903.79,3866.84,4817.19,4668.34,4603.25,6005.89,18648.87,19490.21,17984.54,18464.19,18556.54,18486.43,18817.49,18359.5,22120.84,22166.94,22999.74,36902.32,49296.96,48696.87,50787.0,52202.39,70974.35,70890.97,71019.81,72162.21,85834.36,86282.33,87224.55,89209.07,105969.35,103684.67,116026.14,115750.22,145383.77,149400.44,158128.57,162836.54,190734.16,0.0,209316.11
在建工程,318.26,405.36,354.96,673.89,450.12,578.91,2492.82,4475.01,3343.46,4644.7,6413.14,8405.2,182.33,252.29,448.3,254.0,233.12,292.55,256.23,2517.77,4179.5,5970.2,7068.79,9436.0,3663.54,6554.2,13695.19,18755.33,5707.39,13492.17,14487.79,25466.07,19780.32,28029.38,29833.1,34309.89,27133.63,37941.02,33275.72,39459.44,19463.51,26963.76,35955.57,44662.64,28200.35,0.0,14715.29
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,-4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,1209.5,1200.28,1218.64,1219.13,2356.4,2930.93,3606.15,4455.18,5652.34,5467.91,5895.22,6436.47,6846.47,6728.23,6305.13,7809.28,8601.06,9545.76,10184.45,12969.65,32702.84,35543.53,43084.09,49568.88,52001.71,51713.59,51136.12,56727.43,60824.66,69543.44,67114.2,63678.22,65011.14,64629.53,65709.46,68705.19,107072.64,101352.44,102829.33,97589.49,113308.99,115996.74,143090.17,137496.47,162525.96,163445.23,174948.65
开发支出,703.7,952.94,1176.71,1508.76,1411.76,1133.94,603.75,1066.99,1402.53,2011.84,2228.24,2751.24,2809.59,3412.31,4270.19,4224.03,6898.68,8466.06,10753.19,9929.11,9326.35,12546.03,6834.49,11081.8,13945.76,16561.03,19243.26,17883.65,17685.69,11633.23,14109.94,20029.62,25567.73,28824.65,35922.5,36813.2,29111.78,39749.89,48011.59,60245.27,55822.2,64280.2,46988.17,66388.77,62556.91,74420.93,73380.18
商誉,0.0,0.0,0.0,184.02,0.0,0.0,0.0,0.0,356.12,356.12,724.85,878.66,803.82,803.82,803.82,803.82,589.59,589.59,589.59,589.59,589.59,589.59,589.59,35189.15,35359.78,35359.78,35359.78,35369.21,49390.83,49390.83,49390.83,49982.16,49390.83,49390.83,70345.73,70345.73,112570.94,112570.94,112570.94,112570.94,112214.82,112214.82,112214.82,112214.82,112214.82,112214.82,112214.82
长期待摊费用,17.0,24.97,36.81,116.82,37.91,34.59,13.81,9.16,2.15,2.34,1.43,13.29,69.19,61.22,81.35,78.23,144.22,133.11,123.97,120.72,154.57,137.29,121.08,258.41,332.31,373.78,609.95,620.28,1319.31,1223.5,1154.97,1156.85,1145.89,1183.9,1141.29,1283.88,1428.01,1627.18,2633.99,3277.77,3521.75,5258.67,7269.4,10085.13,13888.88,12984.14,14375.13
递延所得税资产,192.32,192.32,192.32,192.32,240.96,240.96,240.96,240.96,430.65,419.11,419.11,419.11,953.22,953.22,953.22,953.22,1280.61,1280.61,1647.88,1677.85,1862.55,1862.55,2355.12,2464.17,3791.67,3784.22,3883.52,3874.9,6155.46,6115.81,6713.21,6705.76,10539.64,10532.2,10540.12,10535.36,13472.53,13436.98,15933.18,15943.62,27013.21,27012.37,31949.71,31859.4,33143.28,33161.63,42722.08
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.03,600.03,600.03,0.0,15000.0,31803.2,31803.2,31803.2,31803.2,48212.7,48212.7,51275.57,38508.54,2589.3,2588.8,2592.58,2592.58,5941.8,5958.25,5941.8,8376.52,3378.27,3352.5,3352.5
非流动资产合计,6775.13,6936.4,7190.11,8117.23,8679.39,8991.79,11330.64,14114.15,16277.33,19096.4,21688.43,26310.8,31781.87,33169.67,34531.42,36157.03,39935.98,48960.07,52370.94,56068.95,74781.73,82645.42,86943.61,150886.93,164550.26,169185.8,180248.45,215597.33,260534.99,270751.04,278321.64,311977.13,362345.64,377022.02,419336.94,423353.21,488105.69,501794.89,530288.16,549668.41,609774.42,640848.89,670280.05,701693.24,754018.46,718219.71,747924.94
资产总计,27048.89,23492.2,53132.76,54821.03,59672.64,59026.35,58380.89,71354.52,72821.95,69461.04,71072.43,71230.12,86507.41,80408.3,125028.24,128443.06,143120.33,148686.87,152271.54,165410.78,185338.1,187137.74,370228.67,411438.46,432752.74,424580.88,432581.0,473419.44,516989.59,508869.44,550485.79,791221.86,839034.14,862331.86,927578.21,936038.21,1041394.24,1058154.94,1168623.55,1222074.15,1334033.64,1311806.9,1334685.74,1396497.02,1530258.37,1526025.87,1596288.06
短期借款,4000.0,4000.0,0.0,0.0,500.0,500.0,0.0,6550.0,3800.0,3800.0,3800.0,0.0,1980.0,1980.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,2619.37,654.14,0.0,0.0,0.0,900.0,900.0,19900.0,24200.0,22200.0,27200.0,47200.0,30090.0,30590.0,35890.0,32147.41,32557.41,42057.41,53257.41,77609.12,67323.12,71656.59,71156.59,116943.8
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31,14.31,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72139.34,0.0,0.0,0.0,0.0,0.0,135275.07,133477.08,156537.2,164201.71,216305.73,219142.48,227361.0
应付票据,1929.54,268.08,862.05,951.27,926.42,75.73,734.18,1036.05,1035.36,149.3,280.98,1042.97,664.77,866.79,715.94,859.38,2177.49,2692.11,2865.64,7435.88,4381.14,4241.39,3920.78,8762.04,9193.71,5580.45,4903.82,12954.76,13655.67,10190.73,17679.09,11539.68,20039.91,12884.45,13200.17,16748.03,29660.07,16464.26,19128.64,23722.58,29313.51,22114.08,12565.9,0.0,29132.63,0.0,44315.27
应付账款,1582.05,1539.78,1294.43,1496.75,1790.55,1611.42,1586.82,3133.94,3694.04,2453.25,3029.4,2774.31,7811.33,5858.76,6777.05,8283.12,11851.2,14272.72,13451.5,15166.87,16963.66,16622.74,17421.25,30793.45,29297.54,28127.02,35492.02,35926.5,46779.11,44160.2,50002.16,54907.39,56851.9,78151.9,58939.17,57837.19,61669.64,87234.76,75591.93,76299.69,105961.56,111363.0,143971.3,0.0,187173.1,0.0,183045.73
预收款项,221.34,70.64,410.77,736.63,82.03,81.43,216.79,739.77,384.78,278.97,1188.34,1164.93,2072.97,1656.1,2112.88,2657.48,2010.24,2289.16,1630.75,3012.59,4942.72,4278.48,4615.29,9711.87,8464.29,7864.44,9560.59,21361.96,13494.49,10063.07,12175.92,21706.2,22519.86,24824.08,23065.5,37831.47,47096.52,42818.03,48535.71,70303.78,72375.16,67616.73,52092.46,70264.66,77387.43,68593.02,60981.41
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,13.11,10.14,14.63,78.72,1.98,13.14,28.96,16.75,402.22,0.0,198.63,0.0,899.82,0.0,0.0,0.0,1934.26,67.97,1108.81,1806.48,3301.01,1159.34,1941.77,3241.18,5073.59,901.89,3287.16,4564.67,8595.03,2387.89,5147.74,8348.43,12004.79,4240.33,7996.92,10531.16,23048.5,3321.42,10583.3,18356.45,35699.55,7187.34,17180.11,39120.67,46086.84,15787.37,18921.74
应交税费,411.37,181.19,216.77,43.94,800.62,188.62,481.04,881.6,481.34,192.18,264.51,443.9,1882.59,991.9,956.15,289.24,1737.21,920.05,738.76,1396.49,1749.6,1613.51,1276.65,2172.99,4852.94,2562.09,1625.84,2694.52,8143.51,2905.49,4183.77,4539.22,6346.45,3134.24,3435.5,2101.19,14377.01,1911.5,5741.01,6549.42,26176.39,13679.87,12551.2,11230.57,25975.7,6704.25,10171.7
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.33,0.0,0.0,0.0,82.64,0.0,1.97,0.0,404.93,404.93,510.18
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,20.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应付款,214.6,201.93,271.37,154.14,650.48,582.12,437.24,770.05,797.6,626.16,1184.05,1713.49,1651.78,1577.96,1603.61,1322.5,1536.82,1604.51,1712.67,1770.01,1319.59,2045.2,2412.85,12441.77,13568.11,6869.1,6286.81,10033.67,16019.3,11168.64,9622.99,10591.54,20141.35,13212.89,48925.62,48425.32,45536.61,30900.34,48564.54,53458.52,137826.61,130087.7,134269.74,138359.05,127317.16,0.0,120811.87
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,13000.0,11000.0,11000.0,7500.0
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,0.0,954.69,954.69,5124.43,5482.54,7400.07
流动负债合计,8672.01,6571.77,3370.01,3761.46,4752.07,3052.45,3485.03,13128.17,10595.35,7499.86,9945.92,7139.59,16963.27,12931.51,12165.64,13411.72,21247.23,21846.51,24508.12,33588.31,32657.71,29960.66,31588.59,69742.67,71404.31,52204.99,61191.03,87556.83,107592.0,81776.01,118711.67,135832.46,160104.25,163647.89,202762.88,203564.35,252098.68,218540.32,240292.55,281247.85,449514.98,405306.12,464196.49,504454.45,581273.11,540763.89,570601.75
长期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.78,11187.78,31687.78,33185.99,37082.84,48035.58,47099.06,46298.68,46069.84,46049.34,36049.38,34571.81,36706.0,36634.59,36703.3
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
