报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
投资收益,387.03,959.64,1261.15,1996.3,147.28,2613.78,2810.62,4971.55,5.1,273.66,449.32,576.88,116.19,265.64,347.42,569.84,0.0,523.28,645.06,862.02,8.87,545.56,626.79,516.76,-11.87,578.68,2329.01,2147.67,444.62,621.28,1136.8,6250.76,-537.52,1474.84,1396.06,1150.98,396.75,683.43,682.2,660.62,887.65,2868.01,4279.54,4757.78,345.58,1104.49,2237.24,9462.92,764.65,1905.72,2679.78,2028.37,1561.1,4202.3,4970.91
其中:对联营企业和合营企业的投资收益,0.0,85.59,85.59,518.31,0.0,2495.53,2602.83,697.32,0.0,199.02,378.22,348.48,90.94,345.45,181.89,462.34,0.0,205.92,305.92,511.31,0.0,246.53,327.76,217.73,0.0,352.57,-97.86,-284.3,-183.3,486.46,813.99,36.03,-537.32,1113.1,970.51,789.24,377.01,76.31,62.87,23.5,813.82,1098.3,1217.12,1626.13,333.82,782.63,1875.37,8521.55,729.45,1392.63,2125.68,1440.8,1535.5,3525.82,4245.05
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,4351.36,8104.01,11265.52,14715.4,3969.93,8412.85,12390.04,16801.3,3110.34,7876.39,12017.19,15262.19,3955.87,11166.75,17245.14,23101.11,7749.01,14344.91,23198.15,30533.62,10714.21,20329.91,31325.87,38999.04,12828.3,26363.44,42431.39,49668.16,13253.0,24894.61,34525.22,50815.08,14155.51,29641.57,44036.07,54159.43,17899.59,36185.11,56046.26,60848.0,25824.61,50515.79,76461.68,94739.45,38332.72,72693.8,108620.02,132002.82,48463.94,89533.81,131559.04,163814.83,55857.57,103465.79,158792.66
加:营业外收入,0.59,1.12,7.5,215.67,66.97,139.01,150.4,173.09,17.53,86.83,124.81,164.18,25.87,37.71,98.33,265.69,28.44,62.55,103.74,619.96,6.48,75.13,2783.99,2868.76,51.1,533.73,645.76,1486.19,173.04,517.85,654.73,1063.0,324.99,526.6,802.62,1175.08,60.58,180.46,295.96,761.15,333.69,565.13,1012.29,78.48,79.7,34.81,81.4,1239.95,14.9,98.79,651.74,922.27,563.54,631.66,1110.5
减：营业外支出,0.4,4.26,25.21,111.82,107.2,125.35,137.01,141.25,8.58,22.89,98.88,106.99,11.56,17.26,45.68,135.01,82.84,155.18,202.87,666.58,13.35,135.54,304.48,341.89,24.84,56.88,85.97,200.99,18.74,55.82,109.91,117.95,282.69,301.64,344.65,364.29,5.94,46.35,191.87,687.67,88.37,230.43,302.49,661.71,7.91,633.53,640.25,493.61,2.17,5.25,124.3,277.77,43.67,121.95,566.64
其中：非流动资产处置损失,0.0,0.15,0.0,103.42,0.0,0.19,6.72,15.07,0.0,0.0,0.0,29.37,0.63,0.65,8.89,88.65,1.23,11.52,11.86,83.02,0.0,21.44,21.44,46.07,1.11,3.33,1.15,112.82,0.0,-5.35,64.98,42.57,279.2,290.54,299.34,307.28,5.33,21.86,43.84,399.2,15.08,22.66,52.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,4351.55,8100.87,11247.81,14819.25,3929.7,8426.5,12403.43,16833.14,3119.29,7940.33,12043.13,15319.38,3970.18,11187.2,17297.78,23231.79,7694.61,14252.28,23099.02,30487.0,10707.34,20269.5,33805.37,41525.91,12854.56,26840.29,42991.18,50953.37,13407.31,25356.64,35070.04,51760.13,14197.8,29866.52,44494.04,54970.22,17954.22,36319.22,56150.35,60921.48,26069.94,50850.48,77171.49,94156.22,38404.52,72095.08,108061.17,132749.17,48476.68,89627.35,132086.48,164459.34,56377.44,103975.49,159336.52
减：所得税费用,1503.97,2650.55,3671.41,5179.22,959.69,1447.1,3007.27,2666.62,484.5,1325.38,2037.18,2294.03,620.18,1655.12,2763.99,3761.81,1144.43,2409.34,3759.66,4832.78,1772.03,3181.78,5730.35,6467.8,2219.64,4346.82,7308.48,7843.56,1954.9,3733.96,5244.18,7971.06,2616.43,4628.1,7270.41,8636.16,3237.52,5414.51,8193.69,10239.74,4121.18,8557.32,12405.47,16113.57,5846.6,11371.3,16978.62,19876.47,7286.78,13930.7,19976.73,25765.78,8535.29,15598.28,24055.02
五、净利润,2847.58,5450.32,7576.4,9640.03,2970.01,6979.4,9396.16,14166.52,2634.8,6614.95,10005.95,13025.35,3350.01,9532.09,14533.79,19469.98,6550.19,11842.94,19339.36,25654.22,8935.31,17087.72,28075.03,35058.11,10634.93,22493.47,35682.71,43109.81,11452.41,21622.69,29825.86,43789.07,11581.37,25238.42,37223.64,46334.06,14716.7,30904.7,47956.66,50681.74,21948.75,42293.16,64766.02,78042.64,32557.92,60723.78,91082.55,112872.7,41189.9,75696.65,112109.74,138693.56,47842.15,88377.21,135281.5
归属于母公司所有者的净利润,2824.89,5369.08,7480.24,9518.9,2969.49,6916.14,9315.28,14086.98,2597.71,6550.36,9935.72,12966.32,3362.33,9519.35,14536.01,19413.18,6546.69,11845.16,19336.68,25486.8,8950.73,17091.1,28062.38,34852.97,10663.07,22501.9,35508.06,42976.84,11520.93,21734.62,29877.22,43882.88,11608.0,25227.75,37316.18,46667.67,14664.23,30543.57,48105.67,53613.19,22636.88,43319.89,67470.71,80701.87,32611.83,61753.3,91994.64,114293.29,40436.82,74654.66,110905.43,137437.68,46781.35,86476.24,132894.34
少数股东损益,22.7,81.24,96.17,121.13,0.52,63.26,80.88,79.55,37.09,64.59,70.23,59.03,-12.33,12.74,-2.22,56.8,3.5,-2.22,2.67,167.42,-15.42,-3.39,12.65,205.14,-28.14,-8.43,174.65,132.97,-68.52,-111.93,-51.36,-93.81,-26.63,10.67,-92.54,-333.62,52.47,361.13,-149.01,-2931.45,-688.13,-1026.73,-2704.69,-2659.22,-53.91,-1029.51,-912.09,-1420.6,753.08,1041.99,1204.31,1255.88,1060.79,1900.97,2387.16
基本每股收益(元/股),0.2,0.38,0.53,0.68,0.21,0.49,0.67,1.01,0.18600000000000005,0.47,0.71,0.93,0.24,0.68,1.04,1.39,0.47,0.85,1.38,1.82,0.64,1.22,2.0,2.49,0.76,1.61,2.27,2.73,0.72,1.35,1.86,2.73,0.72,0.63,0.93,1.16,0.36,0.51,0.8,0.89,0.38,0.72,1.12,1.34,0.54,1.02,1.52,1.89,0.67,1.24,1.84,2.28,0.78,1.43,2.2
稀释每股收益(元/股),0.2,0.38,0.53,0.68,0.21,0.49,0.67,1.01,0.18600000000000005,0.47,0.71,0.93,0.24,0.68,1.04,1.39,0.47,0.85,1.38,1.82,0.64,1.22,2.0,2.49,0.76,1.61,2.27,2.73,0.72,1.35,1.86,2.73,0.72,0.63,0.93,1.16,0.36,0.51,0.8,0.89,0.38,0.72,1.12,1.34,0.54,1.02,1.52,1.89,0.67,1.24,1.84,2.28,0.78,1.43,2.2
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.48,3571.39,4978.69,685.64,-1751.42,558.37,10120.78,-1340.7,2087.05,-2058.26,-5648.91,-191.74,3911.58,4587.61,10146.08,1194.73,-1433.73,-2514.8,-5820.05,-4151.18,-3787.1,3109.2,26909.91,2820.31,-2886.99,-18605.78,-9880.01,387.31,-10423.94,-9473.41,-8990.1,108.97,-242.16,3077.6,-288.91,-2336.28,-6917.97,-8994.39,-677.73,8974.56,8169.32,6357.99,14530.27,-3511.19,-1582.7,5717.97
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9389.43,13577.34,18004.04,4035.65,7780.67,15092.17,29590.76,5209.49,13929.99,17281.1,20005.31,8743.57,20999.3,32662.64,45204.19,12482.73,21855.26,33167.9,37289.76,7301.24,17835.59,32935.06,70698.98,14401.68,22351.43,18617.86,36454.05,15104.01,20480.76,38483.25,41691.65,22057.72,42050.99,67843.62,77753.74,30221.64,53805.82,82088.16,112194.96,50164.46,83865.96,118467.73,153223.83,44330.96,86794.52,140999.48
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8994.32,13150.42,17445.25,4113.81,7991.73,15182.72,29398.75,5250.84,14015.63,17389.92,19846.13,8785.94,20884.78,32423.78,44632.87,11683.88,20887.07,32969.12,37314.82,7554.32,18096.48,33091.14,70598.19,14376.7,22323.83,18779.1,36781.67,15097.56,20177.58,38670.07,44656.62,22743.93,43059.0,70514.96,80390.9,30285.68,54910.91,83036.29,113678.55,49345.65,82728.93,117205.95,151809.47,43407.11,85020.88,138726.08
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.11,426.92,558.79,-78.16,-211.06,-90.55,192.01,-41.35,-85.64,-108.82,159.18,-42.37,122.88,238.86,571.32,148.93,131.8,198.78,-25.06,-253.08,-260.89,-156.08,100.79,24.99,27.6,-161.24,-327.62,6.45,303.18,-186.82,-2964.97,-686.22,-1008.01,-2671.34,-2637.16,-64.04,-1105.09,-948.13,-1483.58,818.8,1137.03,1261.78,1414.37,923.85,1773.63,2273.4
