报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
一、营业总收入,276523.49,574185.22,904139.2,1205845.3,408987.5,884660.7,1343836.4,1651744.3,246121.3,525384.2,796450.8,1065411.5,273431.9,696524.0,1119461.1,1661784.0,671046.4,1303929.0,1937675.9,2353294.5,529998.0,1028204.2,1426705.0,1845877.6,499301.1,929469.8,1401140.8,1756344.6,292640.1,602485.6,935620.3,1224505.7,227405.0,450561.9,672185.1,835002.2,140844.3,278941.2,368516.5,441490.2,165492.2,452172.7,818312.4,1323684.0,515241.2,1109289.9,1743686.0,2263895.7,530792.0,1148356.0,1728433.9,2347759.7,517832.3,1092736.7,1792589.4
营业收入,276523.49,574185.22,904139.2,1205845.3,408987.5,884660.7,1343836.4,1651744.3,246121.3,525384.2,796450.8,1065411.5,273431.9,696524.0,1119461.1,1661784.0,671046.4,1303929.0,1937675.9,2353294.5,529998.0,1028204.2,1426705.0,1845877.6,499301.1,929469.8,1401140.8,1756344.6,292640.1,602485.6,935620.3,1224505.7,227405.0,450561.9,672185.1,835002.2,140844.3,278941.2,368516.5,441490.2,165492.2,452172.7,818312.4,1323684.0,515241.2,1109289.9,1743686.0,2263895.7,530792.0,1148356.0,1728433.9,2347759.7,517832.3,1092736.7,1792589.4
二、营业总成本,264380.28,545080.95,860309.1,1156446.9,390131.4,835006.4,1260196.3,1590836.9,244413.3,521840.0,787091.0,1058276.2,270874.0,697211.9,1121262.9,1678175.8,670669.4,1323501.8,1969997.3,2541339.6,568302.6,1111021.5,1562030.0,2087470.9,545347.5,1041429.1,1571331.1,2006346.8,367813.5,747892.7,1145055.2,1519029.3,310423.1,672887.3,993124.6,1763491.5,245094.6,469689.5,734355.5,979966.4,224953.7,552449.2,911825.6,1505398.1,479782.7,1031734.7,1594082.9,2091552.3,517161.4,1088540.2,1658519.1,2277731.3,517763.0,1081918.4,1757866.0
营业成本,247974.39,508095.03,804687.8,1041803.5,370981.2,769930.8,1165632.4,1386536.7,219230.0,471952.8,710491.4,947925.6,243937.5,636411.9,1023871.4,1532894.0,620400.7,1233295.7,1824319.6,2257166.2,512568.1,1002261.9,1393960.7,1840270.9,496971.4,939497.8,1413091.0,1788446.2,301979.9,632467.0,952777.4,1267357.3,248110.8,559992.6,852032.8,1050920.9,194502.8,343269.9,483204.7,616261.0,177304.6,441281.7,770450.3,1281115.8,462030.7,934429.8,1445470.0,1968184.6,498310.0,1034203.2,1583177.4,2171895.7,493150.2,1034299.3,1684343.8
营业税金及附加,9.08,0.0,26.2,37.2,9.2,16.4,24.4,32.9,6.6,14.1,19.1,28.3,21.5,30.4,411.7,1373.5,442.9,1483.5,2399.5,2710.5,273.7,567.5,882.9,1226.8,265.6,507.5,644.7,729.6,52.3,119.2,196.6,260.8,20.4,47.8,82.2,110.8,11.7,17.7,20.1,5131.3,1983.8,3977.9,6038.1,8236.4,2992.6,5243.7,9074.2,12767.5,4110.4,9219.4,12399.1,16833.6,4088.4,8859.5,13598.8
销售费用,4842.82,11093.2,17804.9,24361.1,6589.5,12894.9,19439.2,25893.9,6991.1,13923.3,21215.6,29379.0,6896.3,17235.7,28948.7,41085.8,10680.1,19737.3,29298.9,37244.9,8899.8,19192.4,28447.3,42335.1,10179.8,18812.5,27970.2,34921.0,6257.6,12348.8,18858.5,26350.6,5781.2,11800.0,12591.4,24855.4,4842.0,10510.5,11356.1,10906.2,1313.4,2368.1,3856.4,6062.8,2189.1,4198.6,7102.5,8805.7,1299.1,4516.1,7986.5,12152.1,2647.6,5335.5,8768.7
管理费用,7227.82,13382.9,19354.4,66513.2,7478.2,30823.4,46944.6,65645.3,12928.7,24787.3,37109.4,51805.6,12631.4,26535.2,39128.3,56295.9,22663.1,34438.1,61199.6,82428.8,18246.0,34733.4,51338.5,65061.7,18140.4,45009.2,66243.7,85393.0,27033.3,39771.1,73234.9,71215.7,26083.2,38311.6,34893.0,126660.7,20818.3,60169.3,102438.2,168079.9,18603.3,53265.6,79195.7,129495.1,9373.4,73137.6,114203.0,79539.2,11348.5,33003.0,43781.7,59761.2,13371.1,24409.3,36650.4
财务费用,4326.17,10440.57,16140.6,20675.7,5270.3,11878.4,18694.9,25484.3,5256.9,11162.5,18255.5,27576.0,7387.3,16998.7,28902.8,42960.2,16482.6,34547.2,52772.4,75004.7,28315.0,54266.3,87400.6,100602.1,19790.3,37602.1,63381.5,84059.3,32490.4,63186.6,99939.3,134157.9,30427.5,62735.3,93525.2,126470.9,24919.8,54373.4,80899.6,118757.3,25748.6,51555.9,52285.1,51228.1,3196.9,14725.0,18233.2,18307.3,2093.4,7598.5,11174.4,17088.7,4505.7,9014.8,14504.3
资产减值损失,0.0,2069.24,2295.2,3056.2,-197.0,9462.5,9460.8,87243.8,0.0,0.0,0.0,1561.7,0.0,0.0,0.0,3566.4,0.0,0.0,7.3,86784.5,0.0,0.0,0.0,37974.3,0.0,0.0,0.0,12797.7,0.0,0.0,48.5,19687.0,0.0,0.0,0.0,434472.8,0.0,1348.7,56436.8,60830.7,0.0,0.0,0.0,29259.9,0.0,0.0,0.0,3072.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-864.2,0.0,0.0,0.0,-1507.1,0.0,0.0,0.0,2215.7,0.0,0.0,0.0,155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资收益,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.2,0.0,0.0,130.4,130.4,0.0,0.0,109.3,109.3,0.0,199.6,380.4,0.0,1630.5,1630.5,1834.4,36927.4,0.0,0.0,0.0,-150.5,0.0,0.0,31.8,10192.6,0.0,0.0,0.0,0.0,0.0,0.0,-65.1,59.9,0.0,-191.1,-191.1,225.5,0.0,-182.6,-156.6,545.5,0.0,535.1,774.6,1589.4,315.9,679.1,679.1
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.3,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,-65.1,59.9,0.0,-191.1,-191.1,-685.7,0.0,-262.8,-236.9,-156.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,12143.21,29104.27,43830.1,49398.4,18856.1,49654.3,83643.2,60910.6,1708.0,3544.2,9490.2,7265.7,2557.9,-687.9,-1692.5,-17146.7,377.0,-19373.2,-31941.0,-189552.2,-36674.1,-81186.8,-133490.6,-202450.2,-46046.4,-111959.3,-170190.3,-249997.1,-75173.4,-145407.1,-209403.1,-284331.0,-83018.1,-222325.4,-320939.5,-928489.3,-104250.3,-190748.3,-365904.1,-538416.3,-59461.5,-99839.0,-88233.6,-677717.3,35458.5,78371.0,150547.2,174644.0,13912.3,60473.6,70873.5,86051.9,444.4,12148.9,36966.4
加:营业外收入,151.7,253.05,824.7,1140.3,113.4,243.1,360.7,561.4,275.8,579.9,757.7,2313.4,463.4,860.7,2546.5,18741.8,119.0,21098.5,34340.6,52828.7,18393.7,16585.5,16672.5,216832.2,497.4,868.2,930.6,1202.2,35507.9,50905.6,51346.7,290911.5,109.2,210.9,1005.7,331979.0,5004.4,11716.9,56854.1,75144.7,139.0,9.5,13.4,722658.6,45.1,32.5,48.5,1982.7,1288.8,1325.2,1403.2,3963.8,16.6,68.4,160.3
减：营业外支出,2.19,707.08,1652.0,3515.3,33.3,389.5,431.4,895.6,0.0,58.2,60.7,76.3,2.2,42.6,44.4,181.9,20.3,215.0,273.4,786.1,79.9,201.7,160.8,4199.5,291.1,291.1,415.1,794.2,20.0,20.1,21.3,1126.5,0.0,635.9,23.6,411.0,0.7,0.7,74.0,5295.1,1.0,52.6,72.9,12960.3,392.7,2106.3,2505.5,753.4,10.4,66.5,108.5,964.8,28.0,74.7,82.0
其中：非流动资产处置损失,0.0,0.0,0.0,2223.5,0.0,0.0,97.8,411.5,0.0,0.0,-54.5,1.0,0.0,0.0,5.4,132.9,0.0,9.9,0.0,46.1,0.0,176.9,0.0,4104.4,0.0,0.3,75.3,435.7,0.0,0.0,0.0,4.2,0.0,0.0,0.0,390.9,0.0,0.0,1.2,0.6,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,12292.72,28650.25,43002.9,47023.4,18936.2,49507.9,83572.5,60576.4,1983.8,4065.9,10187.2,9502.8,3019.1,130.2,809.6,1413.2,475.7,1510.3,2126.2,-137509.6,-18360.3,-64803.0,-116978.9,10182.5,-45840.1,-111382.2,-169674.8,-249589.1,-39685.5,-94521.6,-158077.7,5454.0,-82908.9,-222750.4,-319957.4,-596921.3,-99246.6,-179032.1,-309124.0,-468566.7,-59323.5,-99882.1,-88293.1,31981.0,35110.9,76297.2,148090.2,175873.3,15190.7,61732.3,72168.2,89050.9,433.0,12142.6,37044.7
减：所得税费用,0.0,2257.67,2500.0,2099.0,295.0,1114.4,3971.3,746.6,0.0,903.7,6654.0,1099.9,0.0,125.5,137.1,412.3,0.0,98.3,133.8,9597.9,0.0,0.6,0.8,298.2,58.9,215.6,220.8,312.7,0.0,2.1,148.9,289.7,2.7,4.1,52.0,1797.3,1.7,1.2,2.0,1.7,70.4,0.2,0.2,0.2,62.0,88.5,88.5,-2930.0,147.0,159.5,178.1,-3521.4,15.7,7.1,11.5
五、净利润,12292.72,26392.58,40502.9,44924.4,18641.2,48393.5,79601.2,59829.8,1983.8,3162.2,3533.2,8402.9,3019.1,4.7,672.5,1000.9,475.7,1412.0,1992.4,-147107.5,-18360.3,-64803.6,-116979.7,9884.3,-45899.0,-111597.8,-169895.6,-249901.8,-39685.5,-94523.7,-158226.6,5164.3,-82911.6,-222754.5,-320009.4,-598718.6,-99248.3,-179033.3,-309126.0,-468568.4,-59393.9,-99882.3,-88293.3,31980.8,35048.9,76208.7,148001.7,178803.3,15043.7,61572.8,71990.1,92572.3,417.3,12135.5,37033.2
归属于母公司所有者的净利润,12292.72,26392.58,40502.9,44924.4,18641.2,48393.5,79601.2,59829.8,1983.8,3162.2,3533.2,8402.9,3019.1,96.8,673.6,1000.9,475.7,1412.0,1991.6,-147108.2,-18361.9,-64804.6,-116980.6,9881.3,-45899.0,-111597.8,-169895.6,-249901.8,-39685.5,-94523.7,-158226.6,5143.1,-82911.6,-222757.8,-320009.4,-598724.8,-99248.8,-179034.3,-309126.4,-468595.6,-59387.4,-99848.2,-88207.5,32008.6,35038.9,76196.0,148001.7,178790.6,15043.7,61572.8,71990.1,92572.3,417.3,12135.5,37033.2
少数股东损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.1,-1.1,0.0,0.0,0.0,0.8,0.7,1.6,1.0,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,3.3,0.0,6.2,0.5,1.0,0.4,27.2,-6.5,-34.1,-85.8,-27.8,10.0,12.7,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
基本每股收益(元/股),0.07,0.16,0.24,0.27,0.11,0.28,0.46,0.35,0.01,0.02,0.02,0.05,0.017,0.001,0.004,0.006,0.003,0.008,0.012,-0.8490000000000001,-0.106,-0.374,-0.675,0.057,-0.265,-0.644,-0.98,-1.252,-0.08900000000000001,-0.213,-0.35700000000000004,0.012,-0.187,-0.502,-0.721,-1.35,-0.22,-0.4,-0.6970000000000001,-1.06,-0.13,-0.23,-0.19899999999999998,0.04,0.04,0.09,0.166,0.2,0.02,0.07,0.081,0.1,0.0005,0.01,0.042
稀释每股收益(元/股),0.07,0.16,0.24,0.27,0.11,0.28,0.46,0.35,0.01,0.02,0.02,0.05,0.017,0.001,0.004,0.006,0.003,0.008,0.012,-0.8490000000000001,-0.106,-0.374,-0.675,0.057,-0.265,-0.644,-0.98,-1.252,-0.08900000000000001,-0.213,-0.35700000000000004,0.012,-0.187,-0.502,-0.721,-1.35,-0.22,-0.4,-0.6970000000000001,-1.06,-0.13,-0.23,-0.19899999999999998,0.04,0.04,0.09,0.166,0.2,0.02,0.07,0.081,0.1,0.0005,0.01,0.042
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12135.5,0.0
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3162.2,0.0,8402.9,3019.1,4.7,672.5,1000.9,475.7,1412.0,1992.4,-147107.5,-18360.3,-64803.6,-116979.7,9884.3,-45899.0,-111597.8,-169895.6,-249901.8,-39685.5,-94523.7,-158226.6,5164.3,-82911.6,-222754.5,-320009.4,-598718.6,-99248.3,-179033.3,-309126.0,-468568.4,-59393.9,-99882.3,-88293.3,31980.8,35048.9,76208.7,148001.7,178803.3,15043.7,61572.8,71990.1,92572.3,417.3,12135.5,37033.2
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3162.2,0.0,8402.9,3019.1,96.8,673.6,1000.9,475.7,1412.0,1991.6,-147108.2,-18361.9,-64804.6,-116980.6,9881.3,-45899.0,-111597.8,-169895.6,-249901.8,-39685.5,-94523.7,-158226.6,5143.1,-82911.6,-222757.8,-320009.4,-598724.8,-99248.8,-179034.3,-309126.4,-468595.6,-59387.4,-99848.2,-88207.5,32008.6,35038.9,76196.0,148001.7,178790.6,15043.7,61572.8,71990.1,92572.3,417.3,12135.5,37033.2
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.1,-1.1,0.0,0.0,0.0,0.8,0.7,1.6,1.0,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,3.3,0.0,6.2,0.5,1.0,0.4,27.2,-6.5,-34.1,-85.8,-27.8,10.0,12.7,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
