报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,37451.61,26144.42,20103.61,14652.78,23133.11,20445.25,16705.14,13345.59,24132.44,28977.99,26173.73,12664.68,27676.72,38101.56,67253.7,42918.25,40824.37,32173.17,25250.73,39853.27,36981.34,46159.32,58070.1,51606.55,39260.18,48203.79,37500.7,47378.72,42074.24,73997.75,57568.9,87066.38,88387.55,87903.34,80840.31,101441.01,98901.84,208654.14,230883.78,222742.13,327200.62,390061.42,431767.23,299602.82,245586.1,356448.05,455150.23,364846.36,394775.55
交易性金融资产,0.2,0.2,0.0,947.94,947.94,1184.73,327.57,601.87,452.46,0.0,40.0,559.68,1079.75,2167.15,1353.95,2815.04,2501.6,1548.62,2877.66,3378.77,2175.74,1305.86,301.28,1067.83,3434.65,4642.28,6063.98,6711.5,259.84,0.0,664.05,16.25,4200.01,4588.51,666.11,0.0,0.0,0.0,2.32,969.51,998.59,0.0,0.0,8.27,121.92,0.09,0.0,20.74,12.37
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301464.84,0.0,0.0,0.0,380557.36,476696.02,637217.65,456689.51,297608.83,442401.91,515049.38,443117.22,437630.25,547309.12,667913.65,710618.85,600658.23,668866.93,714169.44,659012.57,635025.94,722193.66,789781.94,586616.47,606820.32,662962.49
应收票据,13636.64,13869.29,12746.63,274.0,1061.46,1933.8,953.9,6245.29,8810.12,23544.26,1734.2,5970.99,13203.66,51661.32,57670.29,38598.25,37881.11,75646.6,64432.5,50291.93,98734.43,159442.65,175214.15,155876.62,239406.61,288257.87,304104.44,216080.17,220670.81,259771.91,228600.99,99179.69,164238.37,202265.29,212046.67,228970.6,260911.72,319821.37,408055.43,328145.31,293910.56,240869.78,333333.59,351703.16,306813.5,0.0,245894.96,297174.86,246743.78
应收账款,70821.6,83024.51,71706.36,61856.6,101597.13,103594.23,73840.84,66922.15,85779.82,103348.86,84590.9,96352.99,116936.5,179531.99,147713.23,135428.42,204541.86,198072.17,153467.0,119376.75,172636.41,206835.53,185313.84,145588.22,198151.36,276549.64,212018.33,164477.18,256025.21,377445.74,228088.53,198429.14,278163.54,312784.09,231070.54,208659.64,286397.4,348092.28,302563.42,272512.92,374956.37,473299.66,325678.98,283322.77,415380.16,0.0,340721.51,309645.46,416218.7
预付款项,11973.66,6190.62,8631.99,7284.76,6264.12,5620.41,2509.93,5476.71,4733.89,7021.12,6298.61,15337.7,24687.89,29439.38,22592.0,35829.89,37588.01,30973.21,21900.78,31547.42,25940.29,21678.76,20104.95,30430.16,41255.08,35477.95,29141.67,35290.36,52131.26,40926.69,55341.88,49820.93,52720.47,44624.85,25006.08,16980.44,21170.21,14453.84,13272.41,17404.91,24423.88,19805.65,19316.84,23959.49,26556.4,23653.5,19616.04,22412.07,28680.14
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,5.36,0.0,0.0,19.73,25.83
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73451.0
其他应收款,57729.53,51024.7,36455.53,59317.28,39985.72,37609.99,34158.63,33379.7,31298.04,33448.92,31806.89,36168.49,32709.06,41235.68,37710.6,38316.36,35374.39,44508.09,41093.35,43987.31,44395.07,38751.82,36669.53,34272.22,38148.47,34616.53,78198.46,54633.75,54263.38,64666.02,52219.67,49305.15,55533.68,44688.47,43235.36,23401.19,30745.24,26391.71,27554.43,24542.05,39862.66,44182.3,36953.09,31231.11,29590.68,28264.43,25036.3,31872.97,0.0
