报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
一、营业总收入,24758.61,53896.15,82425.69,110031.19,23459.76,57150.43,103093.84,143765.88,29064.89,75587.25,131238.81,188708.92,45813.03,95354.57,145514.72,208506.13,113414.23,291534.91,459248.77,668864.37,164213.77,352252.06,560736.84,780427.56,151112.55,358741.9,607329.82,859065.75,159714.56,402966.7,706682.01,1047112.94,193935.19,545194.22,976515.28,1362230.52,332726.44,805115.89,1345651.33,1930789.48,457714.85,1141314.66,1902307.57,2595026.9,632750.06,1527180.94,2410609.56,3386576.24,679893.69,1541229.83
营业收入,24758.61,53896.15,82425.69,110031.19,23459.76,57150.43,103093.84,143765.88,29064.89,75587.25,131238.81,188708.92,45813.03,95354.57,145514.72,208506.13,113414.23,291534.91,459248.77,668864.37,164213.77,352252.06,560736.84,780427.56,151112.55,358741.9,607329.82,858653.32,159609.72,402777.84,706243.9,1041954.91,193750.65,541585.83,972211.14,1356327.27,332439.37,804828.81,1345364.26,1930054.64,457714.85,1141314.66,1902307.57,2595026.9,632750.06,1527180.94,2410609.56,3386576.24,679893.69,1541229.83
二、营业总成本,23360.66,48502.31,72201.82,97174.06,22036.72,52468.84,93938.31,131551.72,26318.25,66555.31,114745.87,163773.14,40424.35,82609.64,127774.2,187211.83,109461.13,279594.99,437713.54,639951.55,160363.17,342358.71,544433.44,756669.44,146792.66,348751.62,587189.68,829705.33,157206.54,393239.97,685104.2,1011022.04,186190.31,527336.9,927304.67,1293974.32,316540.04,751247.52,1234108.76,1800770.57,429503.08,1062696.59,1724619.16,2393407.15,583393.52,1399653.32,2186252.04,3121351.11,636725.87,1471657.84
营业成本,20151.95,42771.34,64019.89,85709.08,18761.05,45447.82,82342.63,114366.93,21659.94,55612.08,96626.36,136493.8,32826.94,66293.48,102005.45,147912.46,92761.63,241900.38,376702.72,542723.92,130694.64,279218.43,444777.83,626806.04,117027.36,279799.83,480468.92,685799.78,124213.5,320942.13,564966.21,843644.05,146643.5,435419.54,778840.82,1081890.06,250141.67,614702.54,1042851.07,1523360.62,357967.57,913231.27,1499798.6,2073841.47,499108.95,1213097.21,1901928.86,2745991.78,553615.53,1277330.96
营业税金及附加,83.59,177.98,236.14,381.21,37.15,111.27,264.38,467.18,94.82,244.16,372.29,610.03,131.59,304.03,393.13,575.09,333.55,688.21,1173.29,1709.44,386.85,942.06,1764.81,2886.06,721.91,1442.53,2122.22,2968.08,749.11,1301.68,2312.2,3549.34,941.05,2153.03,4144.68,6358.16,3106.42,6337.22,7756.22,13666.77,3244.79,5762.24,8228.23,11806.54,2363.97,4740.74,7243.21,12811.4,2655.49,4751.71
销售费用,1795.74,2679.18,3535.96,4542.94,1501.05,2806.82,4581.48,6716.87,1987.48,4267.97,6569.19,10736.99,2735.33,4981.81,7885.22,11844.93,6526.92,13056.82,18840.03,28683.66,8317.48,15682.7,25738.09,36622.25,8567.77,17904.78,27690.31,41772.28,9144.04,19911.61,33999.59,49710.25,11774.22,27060.45,46568.49,63776.19,19810.87,36959.81,55960.17,79441.89,21566.91,40293.03,62996.0,91659.5,23505.89,48766.71,72715.51,106588.49,25051.39,50876.47
管理费用,1004.91,2081.47,3113.5,4552.55,1479.79,2999.37,4670.64,7362.37,2205.63,4861.49,8033.75,12981.6,3488.27,9161.36,14062.61,21617.52,7090.38,15351.58,26983.44,43009.41,12096.24,28775.92,46461.68,57714.71,13447.91,33285.46,51115.38,66415.53,15424.17,34537.21,53418.74,73277.87,18135.72,41031.0,63517.29,92203.68,28955.67,64917.88,93909.44,139268.85,35288.18,79118.52,119183.84,166020.43,43484.92,92294.29,63120.09,91975.01,23716.88,46882.1
财务费用,225.93,559.43,1080.84,1779.98,201.0,852.95,1584.34,1753.45,305.81,862.66,1622.61,2251.14,850.1,1538.07,2642.15,4239.8,2820.14,7920.42,12584.32,20966.64,6647.98,14708.21,22494.58,29827.33,6461.56,14538.22,22850.17,30300.19,7192.75,14437.59,27084.8,33304.0,7907.39,15721.91,23186.98,38970.09,9173.44,16433.56,25736.56,34770.15,8208.96,17057.62,26546.46,38773.03,7545.25,25950.52,41505.9,50408.61,15660.27,37981.89
资产减值损失,98.53,232.9,215.48,208.3,56.67,250.6,494.83,884.91,64.56,706.95,1521.67,699.57,392.13,330.9,785.65,1022.04,-71.49,677.58,1429.75,2858.47,2219.99,3031.39,3196.45,2813.05,566.17,1780.79,2942.68,2442.75,482.96,1912.61,3050.34,4834.4,717.6,3474.49,4479.81,7334.98,4477.26,11021.82,7020.59,9734.14,3226.68,7233.93,7866.03,11306.18,7384.54,14803.85,26194.51,17541.25,-6567.79,0.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-21.7,0.0,5.67,-109.02,232.2,-7.01,249.42,-290.8,-428.37,286.84,418.8,224.45,-2.75,-494.44,40.53,113.75,-58.5,-516.24,-83.87,-467.07,805.24,-436.53,80.45,-139.8,192.49,925.38
