报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,10375.98,10307.47,11054.8,15744.46,8414.87,13254.6,12204.46,16500.77,16037.3,22334.72,22756.25,34462.91,17266.41,21573.24,20391.71,32237.16,25020.16,50990.03,34232.33,33394.81,20084.62,50397.87,28694.53,40925.44,34863.19,41650.56,58226.22,67507.2,82632.58,162722.18,123726.36,95303.14,74381.44,51065.19,56812.13,56360.92,52250.69,61992.32,57900.8,66032.28,61963.98,166813.9,165665.94,176056.35,100181.2,105033.12,116434.83,124950.13,153789.19,147823.86
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25197.24,0.0,26453.12,0.0,4242.57,0.0,21506.76,42271.76,35652.6,42372.54,43759.93,39578.7,54470.23
应收票据,30.0,22.0,164.95,150.0,150.0,0.0,0.0,0.0,0.0,200.0,52.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.71,1144.75,156.01,415.0,0.0,3761.93,1898.04,2910.08,1933.58,2158.94,4358.39,4837.19,3850.15,4612.4,4603.6,6163.47,4245.37,1650.25,689.8,5130.27,3824.29,1221.98,8638.54,21504.16,40608.16,34251.69,40716.09,43128.84,38047.92,52846.21
应收账款,15683.86,13490.07,15929.88,11901.28,13958.83,17844.67,23788.38,10512.16,17737.78,17887.05,16897.29,13419.97,17407.65,19403.66,23964.59,13489.64,18618.09,21656.97,31200.35,21153.73,34466.9,37668.19,39918.46,30366.93,40507.0,46925.67,43290.1,31958.5,44672.91,47379.36,36620.89,21822.77,27373.32,30035.69,26370.68,14968.32,19136.96,23547.0,28254.7,21322.85,29483.81,3020.6,2701.82,2.6,1663.6,1400.91,1656.45,631.09,1530.78,1624.02
预付款项,2797.07,2074.72,2361.66,1167.67,8298.02,10324.27,10454.43,6793.63,7350.02,8229.79,9310.7,8281.55,9483.1,9852.26,11411.21,10472.77,9454.89,8479.66,8959.58,984.68,2343.28,1599.09,2882.29,1591.67,2286.34,1014.09,5345.57,1268.81,3320.2,2301.14,3305.24,1314.72,2239.6,1921.2,5846.58,822.2,788.45,2005.43,2840.86,1492.66,812.97,1373.57,1217.25,1377.36,3764.44,3974.97,4253.15,1961.98,2185.6,2880.84
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.36,256.04,159.06,159.28,371.22,10.8,382.54
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
其他应收款,284.06,488.54,414.93,404.54,1136.68,658.84,857.84,484.47,2026.76,1211.11,1375.6,1164.75,1991.72,4212.42,4009.69,2463.61,2925.71,2678.42,3150.03,6267.61,6656.69,6770.16,7188.3,6863.44,6832.52,2708.83,3342.0,2139.44,2069.61,2489.37,2793.27,2545.23,4144.26,2167.2,3322.9,1836.97,4032.57,3261.49,5508.88,5091.46,6597.31,848.98,507.64,313.11,1771.9,1226.82,1245.67,903.3,0.0,1299.13
