报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,2329.58,169.33,135.73,3432.32,6509.05,12564.72,22572.86,12305.64,9275.88,10102.98,8179.1,10036.03,9168.39,7314.97,7543.53,7607.56,3654.2,9358.73,9522.03,10749.48,8537.15,5622.78,2523.93,3861.12,3362.33,2044.47,1676.12,8983.9,7927.29,13054.76,12054.47,8651.59,4949.93,3087.3,3943.95,196030.08,108418.14,127110.94,73949.23,37078.11,35560.27,35775.34,80576.73,63063.57,40446.92,46765.84,106935.95,123165.16,87072.01,100951.0
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.2,0.0,1129.44,0.0,0.0,47.78,200.7,17.58,96.48
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147588.49,221304.47,229830.24,230866.83,224673.93,328196.7,263607.65
应收票据,2486.68,760.0,2320.0,7372.01,4130.35,7001.2,7921.69,19617.4,17959.61,7011.08,8818.8,6823.2,18658.44,17601.62,22492.0,16076.0,11979.27,7406.64,13839.58,4280.75,10618.37,6750.9,1580.0,14622.98,13360.87,2242.24,11316.34,19271.34,21077.4,12865.83,1862.0,2126.0,1167.49,2841.61,2442.32,31815.52,10683.75,22411.63,27424.49,26365.64,63633.86,22783.6,26832.54,51694.19,48588.52,40041.85,36227.23,22099.26,58713.96,29655.59
应收账款,4680.12,8213.13,6372.59,4809.88,9731.73,8074.85,10605.62,29145.75,31839.22,12382.74,11440.83,11289.38,4747.44,7343.01,16930.75,13781.59,9139.16,10759.66,12928.87,12296.06,14389.44,14304.69,23023.01,16735.93,16573.73,24298.63,16384.99,20765.51,11964.68,14744.05,16014.69,33586.91,43374.88,51191.78,41552.19,224310.71,165696.67,120268.52,135827.86,111823.81,118470.54,131729.59,128572.93,95894.3,172715.96,189788.39,194639.6,202574.67,269482.74,233952.06
预付款项,17670.62,17869.95,11005.89,13661.66,19131.69,20606.7,18967.24,16892.4,20389.46,12840.38,13091.18,25358.52,27313.71,16929.47,6981.15,5620.32,8769.9,17143.82,17843.94,17491.76,11936.8,12661.36,16313.71,11521.75,9557.51,6859.77,7766.03,3475.28,4613.27,4580.96,4450.67,4965.95,5563.82,3850.76,2463.57,60270.68,92742.18,92607.86,123915.91,93661.38,121361.35,84316.21,98422.09,125041.49,134082.43,147418.69,163613.24,151602.8,157106.66,192067.46
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,138.09,217.92,459.43,15.64,58.26,109.05,179.97,45.85,51.1,49.22,74.97,70.4,192.31,214.41,263.73,64.91,121.51,84.81,129.05,84.74,201.46,202.3,250.85,53.02,130.23,340.25,107.97,490.04,498.21,287.7,525.06,545.07,467.0,348.06,275.19,92937.17,83045.09,3891.73,3852.99,3129.64,3043.03,3160.01,3568.84,5680.1,5740.75,5212.2,6078.0,7532.59,0.0,9686.99
