报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
公允价值变动净收益,-11200.0,10100.0,29400.0,29600.0,12600.0,17800.0,28000.0,-9400.0,24700.0,48400.0,58300.0,45000.0,3200.0,-1800.0,2300.0,-5500.0,6400.0,3100.0,-10600.0,4900.0,3200.0,26500.0,15100.0,12500.0,47100.0,-42900.0,-24000.0,-57500.0,-15800.0,4200.0,26100.0,30800.0,-24500.0,19700.0,93900.0,131600.0,-129200.0,-225500.0,-223100.0,-251100.0,-1500.0,-20800.0,-4500.0,37500.0,101500.0,105600.0,115500.0,109100.0,34900.0,-1200.0,40600.0,38400.0,-7500.0
其他业务收入,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700.0,24900.0,36700.0,0.0,8600.0,0.0,0.0,0.0,0.0,18100.0,0.0,0.0,0.0,25000.0,39100.0,0.0,0.0,41000.0,44700.0,57600.0,15500.0,30600.0,46900.0,63000.0,14600.0,42800.0,53700.0,48200.0,32300.0,69600.0,112200.0,126600.0,58200.0,121400.0,196400.0,351300.0,104300.0,206600.0,319400.0,442600.0,124500.0,264100.0,403400.0,570600.0,139100.0
二、营业支出,317800.0,696800.0,1154800.0,2004300.0,540000.0,1169800.0,1799400.0,2889600.0,655700.0,1464300.0,2153700.0,2953300.0,801700.0,1598000.0,2497700.0,3841300.0,1077000.0,2204500.0,3355600.0,4954400.0,1297500.0,2643600.0,3946700.0,5425400.0,1377300.0,2936400.0,4544100.0,6469300.0,2121800.0,4424500.0,6515300.0,9309400.0,2814600.0,6099700.0,9263700.0,12722300.0,3455700.0,6789900.0,9377400.0,13130700.0,3175100.0,6309000.0,9178400.0,13035700.0,3202400.0,6715800.0,9970200.0,14194700.0,3568700.0,7346500.0,10907000.0,15265600.0,4146900.0
营业税金及附加,48200.0,105200.0,167300.0,238400.0,79500.0,161900.0,245100.0,329600.0,72300.0,145700.0,227900.0,312900.0,91000.0,191000.0,298300.0,415300.0,133900.0,281900.0,439700.0,609100.0,187300.0,374900.0,563700.0,755500.0,201500.0,411600.0,641600.0,857900.0,255600.0,520100.0,778300.0,1042500.0,307500.0,626600.0,926800.0,1192900.0,334700.0,513300.0,552500.0,636200.0,50500.0,107300.0,154700.0,215200.0,44100.0,98700.0,156100.0,213200.0,54200.0,114300.0,173000.0,234800.0,70500.0
业务及管理费用,269600.0,591600.0,987500.0,1435400.0,416900.0,868700.0,1339500.0,2034000.0,496100.0,1042300.0,1627700.0,2307800.0,548100.0,1154400.0,1881800.0,2848100.0,731500.0,1502600.0,2337400.0,3479800.0,904400.0,1839300.0,2811900.0,4079500.0,961000.0,2012200.0,3060700.0,4556500.0,1115100.0,2256100.0,3512700.0,5065600.0,1225200.0,2541400.0,3920400.0,5574100.0,1262700.0,2646300.0,4041900.0,5853800.0,1386800.0,2924900.0,4622400.0,6677200.0,1639900.0,3385900.0,5200800.0,7711200.0,1780500.0,3815700.0,6061200.0,8654100.0,1958400.0
资产减值损失,98900.0,157900.0,228700.0,330500.0,43600.0,139200.0,214800.0,515400.0,79000.0,260300.0,273500.0,297100.0,155700.0,239400.0,297900.0,550100.0,204900.0,406400.0,557300.0,835000.0,198200.0,414400.0,547800.0,558300.0,206200.0,495900.0,816200.0,1021800.0,742800.0,1632000.0,2199800.0,3168100.0,1274400.0,2917100.0,4395200.0,5926600.0,1851600.0,3617000.0,4764000.0,6615900.0,1731500.0,3264800.0,4383800.0,5992600.0,1475900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他业务支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24600.0,0.0,6900.0,0.0,0.0,0.0,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150700.0,42500.0,88300.0,132300.0,186600.0,53000.0,110100.0,179200.0,260800.0,82600.0
三、营业利润,462800.0,1052000.0,1662500.0,2091500.0,831200.0,1705200.0,2453000.0,2641200.0,537800.0,1003000.0,1629500.0,2191300.0,760300.0,1695400.0,2632100.0,3296400.0,1155300.0,2401100.0,3673400.0,4661300.0,1541000.0,3068300.0,4571400.0,5911300.0,1707600.0,3469300.0,5209000.0,6791100.0,1965300.0,4001500.0,5987400.0,7276900.0,2260100.0,4313800.0,6358700.0,7424800.0,2369500.0,4502000.0,6651700.0,7771800.0,2532400.0,4957600.0,7391900.0,9054000.0,2927200.0,5898800.0,8851900.0,10660800.0,3305200.0,6483600.0,9866000.0,11704700.0,3513400.0
加:营业外收入,3900.0,8000.0,15100.0,25300.0,1600.0,9700.0,17100.0,40900.0,5200.0,17700.0,21000.0,53400.0,6600.0,11300.0,33800.0,47000.0,10000.0,18400.0,42700.0,58600.0,8600.0,16700.0,28800.0,52200.0,13900.0,17800.0,40500.0,63100.0,12600.0,28900.0,58700.0,81000.0,11200.0,28500.0,48300.0,97000.0,11500.0,50200.0,98100.0,138600.0,19000.0,40000.0,74000.0,34300.0,3200.0,6300.0,21000.0,26400.0,2800.0,9800.0,12700.0,31700.0,1600.0
减:营业外支出,400.0,1400.0,2600.0,12500.0,1500.0,2700.0,4200.0,6200.0,500.0,2900.0,4800.0,6300.0,2200.0,3700.0,5000.0,9100.0,800.0,1900.0,3300.0,7700.0,900.0,2500.0,5600.0,7100.0,1000.0,2300.0,8100.0,11700.0,1800.0,3900.0,8900.0,14800.0,1700.0,3900.0,8000.0,13900.0,1400.0,2700.0,6000.0,14100.0,1200.0,3400.0,8200.0,20300.0,1800.0,10600.0,15000.0,37500.0,1300.0,6100.0,11200.0,23200.0,24700.0
四、利润总额,367400.0,900700.0,1446300.0,2104300.0,831300.0,1712200.0,2465900.0,2675900.0,542500.0,1017800.0,1645700.0,2238400.0,764700.0,1703000.0,2660900.0,3334300.0,1164500.0,2417600.0,3712800.0,4712200.0,1548700.0,3082500.0,4594600.0,5956400.0,1720500.0,3484800.0,5241400.0,6842500.0,1976100.0,4026500.0,6037200.0,7343100.0,2269600.0,4338400.0,6399000.0,7507900.0,2379600.0,4549500.0,6743800.0,7896300.0,2550200.0,4994200.0,7457700.0,9068000.0,2928600.0,5894500.0,8857900.0,10649700.0,3306700.0,6487300.0,9867500.0,11713200.0,3490300.0
减:所得税,121200.0,288700.0,449300.0,580000.0,199400.0,387700.0,566000.0,581300.0,121700.0,191600.0,337900.0,414900.0,173800.0,382700.0,602400.0,757400.0,283500.0,557600.0,874000.0,1099500.0,384500.0,744900.0,1115700.0,1428700.0,418700.0,858200.0,1292300.0,1668300.0,479400.0,974600.0,1445300.0,1738200.0,539300.0,1021500.0,1520400.0,1706100.0,537700.0,1016300.0,1509400.0,1658300.0,541000.0,1047600.0,1541300.0,2004200.0,657800.0,1407600.0,2101500.0,2567800.0,757000.0,1401500.0,2091400.0,2370900.0,694900.0
五、净利润,246200.0,612000.0,997000.0,1524300.0,631900.0,1324500.0,1899900.0,2094600.0,420800.0,826200.0,1307800.0,1823500.0,590900.0,1320300.0,2058500.0,2576900.0,881000.0,1860000.0,2838800.0,3612700.0,1164200.0,2337600.0,3478900.0,4527700.0,1301800.0,2626600.0,3949100.0,5174200.0,1496700.0,3051900.0,4591900.0,5604900.0,1730300.0,3316900.0,4878600.0,5801800.0,1841900.0,3533200.0,5234400.0,6238000.0,2009200.0,3946600.0,5916400.0,7063800.0,2270800.0,4486900.0,6756400.0,8081900.0,2549700.0,5085800.0,7776100.0,9342300.0,2795400.0
归属于母公司的净利润,246200.0,612000.0,997000.0,1524300.0,631900.0,1324500.0,1899900.0,2107700.0,420800.0,826200.0,1307800.0,1823500.0,590900.0,1320300.0,2058500.0,2576900.0,881000.0,1860000.0,2838800.0,3612900.0,1164300.0,2337700.0,3479000.0,4527300.0,1302100.0,2627100.0,3949800.0,5174300.0,1494500.0,3045900.0,4580400.0,5591100.0,1722000.0,3297600.0,4850000.0,5769600.0,1835000.0,3523100.0,5214200.0,6208100.0,1997700.0,3925900.0,5880500.0,7015000.0,2267400.0,4475600.0,6738000.0,8056000.0,2524000.0,5061200.0,7723900.0,9286700.0,2779500.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,-100.0,-100.0,-100.0,400.0,-300.0,-500.0,-700.0,-100.0,2200.0,6000.0,11500.0,13800.0,8300.0,19300.0,28600.0,32200.0,6900.0,10100.0,20200.0,29900.0,11500.0,20700.0,35900.0,48800.0,3400.0,11300.0,18400.0,25900.0,25700.0,24600.0,52200.0,55600.0,15900.0
基本每股收益(元/股),0.17,0.42,0.68,1.04,0.43,0.9,1.29,1.43,0.29,0.56,0.68,0.95,0.3,0.65,0.99,1.23,0.41,0.86,1.32,1.67,0.54,1.08,1.61,2.1,0.6,1.22,1.83,2.3,0.59,1.21,1.82,2.22,0.68,1.31,1.92,2.29,0.73,1.4,2.07,2.46,0.79,1.56,2.33,2.78,0.9,1.77,2.66,3.13,1.0,2.01,3.05,3.62,1.1
稀释每股收益(元/股),0.17,0.42,0.68,1.04,0.43,0.9,1.29,1.43,0.29,0.56,0.68,0.95,0.3,0.65,0.99,1.23,0.41,0.86,1.32,1.67,0.54,1.08,1.61,2.1,0.6,1.22,1.83,2.3,0.59,1.21,1.82,2.22,0.68,1.31,1.92,2.29,0.73,1.4,2.07,2.46,0.79,1.56,2.33,2.78,0.9,1.77,2.66,3.13,1.0,2.01,3.05,3.62,1.1
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169600.0,-319300.0,-307200.0,183800.0,181900.0,270400.0,-158200.0,-3700.0,-91700.0,-228800.0,111900.0,24800.0,203500.0,15900.0,-77400.0,106700.0,-66300.0,-272200.0,-667100.0,292500.0,564800.0,628200.0,866500.0,-30900.0,159200.0,295500.0,560500.0,-1600.0,-45800.0,86500.0,-313100.0,-169300.0,-356600.0,-445100.0,-769100.0,-48400.0,380000.0,633000.0,911700.0,59100.0,87200.0,329000.0,375900.0,302400.0
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656600.0,988500.0,1516300.0,774700.0,1502200.0,2328900.0,2418700.0,877300.0,1768300.0,2610000.0,3724600.0,1189000.0,2541100.0,3494800.0,4450300.0,1408500.0,2560300.0,3676900.0,4507100.0,1789200.0,3616700.0,5220100.0,6471400.0,1699400.0,3476100.0,5174100.0,6362300.0,1840300.0,3487400.0,5320900.0,5924900.0,1839900.0,3590000.0,5471300.0,6294700.0,2222400.0,4866900.0,7389400.0,8993600.0,2608800.0,5173000.0,8105100.0,9718200.0,3097800.0
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656600.0,988500.0,1516300.0,774700.0,1502200.0,2328900.0,2418700.0,877300.0,0.0,0.0,3724800.0,1189100.0,2541200.0,3494900.0,4449900.0,1408800.0,2560800.0,3677600.0,4507200.0,1787000.0,3610700.0,5208600.0,6457500.0,1691100.0,3456800.0,5145500.0,6329900.0,1833400.0,3477300.0,5300700.0,5894600.0,1828400.0,3569000.0,5434800.0,6245800.0,2218900.0,4860500.0,7386200.0,8965400.0,2592800.0,5147500.0,8036100.0,9656000.0,3073000.0
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,-100.0,-100.0,-100.0,400.0,-300.0,-500.0,-700.0,-100.0,2200.0,6000.0,11500.0,13900.0,8300.0,19300.0,28600.0,32400.0,6900.0,10100.0,20200.0,30300.0,11500.0,21000.0,36500.0,48900.0,3500.0,6400.0,3200.0,28200.0,16000.0,25500.0,69000.0,62200.0,24800.0
