报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,718980.15,232226.88,227267.5,235235.1,150587.2,142293.6,78055.54,156825.2,156977.16,201570.11,217983.21,162965.09,262858.35,286557.74,316146.45,326755.82,378826.42,437124.56,525093.99,505275.69,526709.39,541624.51,546026.37,484901.3,508575.71,510111.29,516202.89,489627.76,511299.85,502292.96,530432.2,176905.67,201083.24,210069.12,214554.88,232680.31,179744.91,193678.55,158804.69,146765.62,191072.91,151133.25,155384.1,126851.45,139405.31,203916.19,186160.5,184775.29,154844.01,193006.77,184615.12
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337098.84,0.0,336436.55,0.0,331202.2,0.0,414220.96,429856.76,418643.64,412384.53,386161.67,431088.07,410123.55,418758.72
应收票据,1190.0,633.81,478.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收账款,9990.24,12032.6,35890.25,13056.25,94214.17,29834.1,55655.62,27204.97,59894.49,28218.65,51448.96,48321.8,51961.48,42246.76,37198.21,59281.91,64214.15,34662.36,38478.41,61399.94,68892.55,83110.97,93774.94,99992.5,102064.73,120544.58,120562.68,155491.36,135685.45,215418.52,202470.67,231340.5,223228.48,233039.93,262312.8,288606.51,329534.17,337098.84,372171.2,336436.55,319986.71,331202.2,344466.36,414220.96,429856.76,418643.64,0.0,386161.67,0.0,410123.55,418758.72
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预付款项,57894.83,76689.23,80188.23,91256.55,46009.81,31550.71,24050.55,3099.64,10268.48,9523.97,2235.16,2835.08,1755.64,8028.61,4334.24,898.44,9515.01,5660.27,11073.6,2501.65,9090.83,8806.03,18035.96,2328.57,1957.76,9373.33,15189.92,7377.39,4346.99,7737.06,6292.02,4636.17,3037.17,3533.81,1143.04,575.59,727.11,1809.63,5542.33,2921.08,4233.58,11553.84,12427.39,3914.38,3979.7,4885.11,4876.02,3764.17,5516.72,3568.17,5388.51
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13951.37,0.0,14520.82,0.0,15759.51,0.0,15291.73,17052.45,13015.71,13400.59,16289.71,15296.62,14575.89,15167.79
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.01,890.58,1238.37,1475.13,2565.25,4200.87,3442.18,4402.78,5062.53,4374.85,4266.76,3349.15,3816.56,3687.13,4133.64,3595.97,3591.68,3043.67,70.06,287.84,362.53,372.31,241.55,230.75,153.18,234.09,121.07,68.6,25.04,70.44,21.74,66.94,0.0,0.0,25.14,0.0,0.0,0.0
应收股利,146.78,135.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.62,24.62,24.62,24.62,24.62,24.62,24.62,24.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,5415.1,11922.67,4506.56,16835.49,11758.27,14300.34,14133.82,6586.86,7502.83,6723.09,5884.19,4399.23,5993.44,5734.7,7208.42,5694.77,6712.78,6929.99,6868.53,8475.21,8234.73,12628.56,9308.43,8143.48,9926.58,10794.76,11467.71,12926.21,14900.03,14589.32,15615.76,14251.43,14146.37,14499.53,11312.25,11885.18,13862.59,13798.19,16692.43,14399.75,13560.27,15734.47,15719.27,15269.99,16985.5,13015.71,13400.59,16264.57,0.0,0.0,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,14854.16,14974.6,15202.28,15367.43,15359.82,14836.87,15598.04,20192.31,17835.14,17638.85,22435.01,23111.06,21961.05,23028.98,26193.55,25507.92,24816.95,26020.35,30544.02,33073.59,32550.49,34791.53,34160.63,43729.66,43935.04,41488.37,40130.24,39194.75,37936.19,39122.76,40849.0,40050.89,39268.93,36998.33,36008.34,30705.78,31364.17,30520.78,29488.79,33260.73,32279.61,33159.56,36640.3,33072.73,33365.27,34839.88,33056.95,29621.73,30449.64,30637.02,28798.27
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.32,218.32,218.32,218.32,218.32,218.32,218.32,218.32
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
