报表日期,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265488.38,268452.13
租赁负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.87,1207.18,850.8,821.06,805.29,822.93,974.42,1001.88,1172.84,999.0
长期应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.15,504.77,257.42,320.69,323.79,323.67,70.24,62.32,58.44,52.05
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.15,504.77,257.42,0.0,323.79,0.0,70.24,0.0,58.44,0.0
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8388.0,8388.0,8388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2342.39,1739.91,1293.86,1154.52,1116.4,1269.63,1465.79,1217.48,1025.93,1005.01
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.08,0.08,11.54,0.75,0.75,0.75,7.99,8.02,7.99,8.31,7.37,7.34,7.53,7.58,6.68,6.64,6.52,6.39,5.11,4.96,13759.83,14062.0,11308.02,11036.13,11272.61,11671.12,13204.4,13356.2,14282.8,3190.05
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.88,1100.0,1056.12,1012.24,968.37,924.49,880.61,836.73,1293.1,1717.79,1903.81,1824.32,1744.84,1722.32,2717.02,2663.25,1914.49,1830.45,1746.42,1662.38,3683.24,3550.91,3887.69,6249.41
其他非流动负债,0.0,495.0,495.0,495.0,1032.07,1032.07,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,826.26,4533.24,4175.73,4091.93,6911.09,6711.89,6512.69,1187.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,0.0,495.0,7495.0,7495.0,5532.07,1032.07,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,826.34,13239.74,15156.53,19428.02,22258.65,22048.65,21849.45,1188.51,1151.87,9496.03,9452.11,9408.55,975.74,931.82,888.14,844.31,1299.78,1724.44,1910.33,1830.72,1749.95,1727.28,257820.52,265703.33,259206.3,251749.4,253374.15,253688.89,213813.52,67607.67,379627.66,373063.27
负债合计,16250.26,16870.93,17631.75,20238.53,18526.92,15237.87,11958.94,19005.0,24872.64,28814.2,39406.48,48827.48,52803.09,53367.86,68291.16,89012.62,93987.43,85887.17,94568.98,95900.17,97493.44,61179.11,55729.32,63351.91,37376.21,40331.68,31349.11,27429.4,33675.72,26546.07,28698.44,32046.71,37055.24,39779.42,40872.86,53298.26,661884.35,674061.19,489859.83,529559.8,478152.33,476255.39,479568.76,465456.6,817400.59,795607.56
实收资本(或股本),6000.0,6000.0,6000.0,8000.0,8000.0,8000.0,8000.0,8000.0,12000.0,12000.0,12000.0,12000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24720.0,24720.0,24720.0,24720.0,24720.0,49435.5,49435.5,49435.5,49435.5,49435.5,49435.5,49435.5,49435.5,86517.51,96404.61,96403.11,96403.11,96403.11,96403.11,96403.11,96403.11,96403.11,96403.11
资本公积,1500.0,1500.0,1500.0,64218.74,64218.74,64218.74,64842.35,64842.35,60842.35,60842.35,60842.35,60842.35,48842.35,48842.35,48842.35,48842.35,48842.35,48842.35,48842.35,48842.35,48842.35,50181.75,49993.64,50381.5,50769.37,51157.24,59323.84,59525.53,34985.51,35187.2,35547.76,35656.36,35764.96,35898.3,36100.48,36147.03,397743.16,567323.63,566744.25,566744.25,566744.25,566744.25,566744.25,566744.25,566744.25,524495.02
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,720.0,720.0,8244.0,8244.0,5940.79,5940.79,5942.14,3961.43,3818.03,3818.03,3818.03,1837.31,1837.31,1837.31,1829.63,1829.63,0.0,0.0,0.0,0.0,0.0,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.13,-47.12,-54.1,42.58,65.77,53.28,115.8,134.29,228.36,215.8,166.35,111.84,78.17,2.37,780.36,5718.64,32914.77,30421.09,36131.59,56719.4,51961.7,61419.4,55402.57,28481.01
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,220.56,834.14,1428.98,1428.98,1506.19,1506.19,1862.51,1862.51,1862.51,1862.51,2149.36,2149.36,2149.36,2149.36,2504.6,2504.6,2504.6,2504.6,2822.48,2822.48,2822.48,2822.48,2852.35,2852.35,2852.35,2852.35,3438.61,3438.61,3438.61,3438.61,3879.2,3879.2,3879.2,3879.2,4416.06,4416.06,4416.06,4416.06,8404.61,8404.61,8404.61,8404.61,8471.18,8471.18,8471.18,8471.18
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,1984.8,7507.02,11397.16,12634.41,14544.89,15698.58,15666.67,15951.28,15193.79,16683.09,16686.01,17766.37,18631.58,20605.69,20850.51,21957.99,21217.77,21992.99,22830.04,23506.16,22896.69,24482.0,27470.37,31542.0,30736.65,36559.01,38961.28,43421.63,38969.35,43859.66,46740.98,51950.17,47191.21,52777.82,56403.46,52356.39,61287.62,72576.98,77200.26,86805.3,94148.64,108213.32,119650.35,134128.43,172145.93,298825.4
归属于母公司股东权益合计,9705.37,15841.16,20326.13,86282.12,88269.81,89423.51,90371.53,90656.14,89898.65,91387.95,91668.08,92729.45,93605.74,95587.58,96183.48,97290.34,96541.83,97299.7,98433.84,99124.5,98517.44,101442.02,104261.22,108728.73,108304.27,114611.18,118265.5,122915.04,121003.98,126114.47,129889.66,137175.6,132619.2,138284.63,142615.64,140520.03,548907.38,744602.6,779837.37,786948.74,801832.2,836484.69,843230.59,867166.37,945707.53,1003216.21
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.21,287.0,196.26,154.3,112.38,76.51,119.62,104.25,113.38,112.07,177.41,166.94,215.21,182.61,18542.66,19271.62,151.56,1352.02,1437.47,2341.32,3118.53,3881.75,3584.18,442.47
所有者权益(或股东权益)合计,9705.37,15841.16,20326.13,86282.12,88269.81,89423.51,90371.53,90656.14,89898.65,91387.95,91668.08,92729.45,93605.74,95587.58,96183.48,97290.34,96541.83,97299.7,98433.84,99124.5,98517.44,101442.02,104578.43,109015.73,108500.53,114765.48,118377.88,122991.55,121123.61,126218.71,130003.05,137287.67,132796.6,138451.57,142830.86,140702.64,567450.05,763874.22,779988.93,788300.76,803269.66,838826.01,846349.12,871048.12,949291.71,1003658.68
负债和所有者权益(或股东权益)总计,25955.62,32712.09,37957.88,106520.65,106796.73,104661.38,102330.47,109661.14,114771.29,120202.15,131074.56,141556.93,146408.84,148955.43,164474.64,186302.96,190529.26,183186.87,193002.82,195024.66,196010.89,162621.13,160307.75,172367.64,145876.74,155097.16,149726.99,150420.96,154799.33,152764.78,158701.49,169334.38,169851.85,178231.0,183703.71,194000.9,1229334.39,1437935.41,1269848.77,1317860.55,1281422.0,1315081.39,1325917.88,1336504.72,1766692.29,1799266.24
