报表日期,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.69,292.69,292.69,0.0,0.0,0.0,0.0,0.0,1096.04,1096.04
其他应收款,83940.15,62336.46,82853.1,92438.37,115885.07,135582.09,97550.71,109893.92,120645.1,121707.32,106516.03,113483.39,123503.75,140323.46,127816.8,181254.22,109283.97,161867.82,145490.22,197057.45,193227.42,166184.03,101683.73,81808.15,87622.99,108279.62,77626.06,98458.59,128088.83,128974.94,97804.41,123718.04,150063.17,135001.59,130387.44,103572.65,100532.6,0.0,93734.31,0.0,150477.56,0.0,119676.97,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,305427.13,438411.98,553610.08,599227.07,687066.55,706640.77,771240.32,767626.4,733950.99,689213.94,813551.14,756141.06,812173.17,712866.05,825692.28,810026.89,901854.55,886956.03,1059315.88,1080579.56,1120691.81,1163925.48,1198130.77,1171930.07,1165104.3,1200285.66,1523151.53,1445171.32,1369946.01,1367081.54,1359986.15,1349187.82,1443837.69,1410799.58,1508076.53,1607646.46,1636829.56,1634240.0,1744450.01,1677990.93,1649810.43,1666561.57,1896786.3,1792282.24
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300.0,0.0,0.0,0.0,16215.65,0.0,0.0,0.0,16215.65,16215.65,16215.65,16215.65,16215.65,2839.9,2839.9,2839.9,2839.9,4229.35,2839.9,2839.9,2839.9,2953.99,2912.67,0.0,0.0,19.18,0.0,0.0,0.0,0.0,0.0,0.0,18247.29,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,43.11,0.0,0.0,484.14,260.45,392.77,0.0,504.43,1845.25,1401.25,8425.55,6598.9,4797.28,2644.93,347.58,16690.45,19481.73,18763.71,1883.6,1600.0,6220.21,1166.9,3604.52,2649.13,3135.78,3149.38,65893.75,64459.8,54070.24,104161.96,101518.51,96928.39,86365.57,79230.18,81083.52,75507.1,66973.31,58914.34,65348.81,57935.68,64801.06,53008.92,72654.78,74548.61
流动资产合计,900891.53,1169743.79,1062509.81,1385892.76,1728702.63,1492221.16,1472324.33,1937890.37,1739563.11,1814155.37,1823276.87,1765191.53,1822501.5,1773974.09,1759884.0,1922806.9,2050230.79,2204862.58,1979256.7,2122349.86,2211567.99,2338507.52,2236118.32,2285648.47,3410819.66,3494968.86,3437743.8,3122729.79,3265888.9,3347828.46,3108756.41,3042183.57,3360135.05,3580816.96,3313508.01,3767784.93,3868969.69,3902097.32,3411437.03,3922597.91,4652042.99,4532284.68,4224137.84,4639861.83
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,46014.95,40819.96,26463.08,26602.71,27454.31,27493.47,27556.11,27556.11,27729.81,42912.25,36715.3,37017.56,39329.7,39329.7,38420.86,37865.86,10687.15,10687.15,11269.75,10689.75,10686.35,10766.75,11269.75,11345.85,11268.85,11346.75,11269.75,11193.65,11268.85,11346.75,10591.0,10672.3,10591.0,10668.0,10590.2,10667.2,10590.2,10667.2,10589.3,0.0,0.0,0.0,0.0,0.0
持有至到期投资,41450.0,26100.0,12400.0,0.0,0.0,0.0,0.0,1460.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14277.25,14529.6,14784.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21927.39,22183.58,22442.58,4454.29,14168.51
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,3420.37,0.0,0.0,0.0,3654.35,0.0,0.0,0.0,3935.46,0.0,0.0,0.0,4195.05,4195.05,4340.67,4340.67,4470.54,4470.54,4470.54,4470.54,4665.12,4915.12,4915.12,4915.12,5204.03,5204.03,5204.03,5204.03,5445.48,5445.48,1536.52,1536.52,1673.08,1423.08,3352.05,3379.91,1492.46,4012.46
长期股权投资,19727.0,19977.02,20249.89,20543.89,32897.14,32955.08,35667.05,35667.05,41822.04,41025.81,44323.52,44607.42,46958.71,46382.05,62242.21,50750.37,55912.12,55912.12,82376.42,70630.0,75360.22,75123.17,95646.57,95646.57,107062.62,123477.67,113680.87,126141.25,131670.88,140067.24,148354.62,151079.73,156216.86,198373.45,241813.48,240430.24,269429.01,273053.83,291383.11,297648.37,311212.99,318773.04,341289.82,344640.4
投资性房地产,2114.77,2039.52,1964.26,1945.44,1926.63,1914.09,3363.79,1870.19,3055.35,3025.12,2988.61,2958.38,2928.15,2897.91,3101.85,3069.1,3036.36,3003.62,2970.88,2938.13,3165.67,2872.65,3094.53,3055.7,3016.87,2978.05,7204.2,7129.83,7055.46,6981.09,6906.72,6832.35,10260.9,10127.32,9993.76,9860.18,9726.59,9593.01,8763.95,11019.96,10856.05,9210.83,9401.69,9258.94
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11601315.89,0.0,10996930.93,0.0,11956164.02,0.0,12369748.48,10813745.37,11211374.67,9193244.63,6355636.04,6836152.77,7429523.96,7851546.48,8300214.56,8537676.81
在建工程,753020.84,2025943.04,3452224.77,3762773.58,4208844.97,5154933.26,5144888.48,5792245.62,6167685.12,6668428.73,6873670.13,7360144.2,7878318.77,8335722.59,9187585.5,9585556.23,10143747.78,10702890.06,11465751.1,11950687.19,12553966.58,13026963.31,11074442.27,10767578.98,11309845.7,11825468.88,10430526.27,10641512.13,11489170.0,11408852.54,10864907.04,11413424.78,11846584.74,11448566.72,12281978.74,10729550.62,11110357.58,9193244.63,6332301.29,0.0,7414489.75,0.0,8288935.42,0.0
工程物资,30431.95,39261.44,49255.01,53994.19,57587.94,73800.77,56558.64,42559.54,121195.59,120765.55,36622.57,36311.06,38824.46,40717.08,53822.46,46515.81,53636.51,65904.28,30108.11,25568.66,33177.61,108908.11,33239.47,86569.62,70837.95,81857.69,54403.26,96077.36,112145.89,125250.55,132023.89,107910.63,109579.29,85878.37,87769.74,84194.75,101017.09,0.0,23334.75,0.0,15034.21,0.0,11279.14,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10874638.26,0.0,12817695.49,0.0,12443658.8,0.0,13092390.32,14967310.57,14780629.21,17275314.73,21125981.05,20882105.53,20604246.37,20406261.85,20499133.99,20459092.98
固定资产净额,5558931.8,5333587.54,5015039.34,4932856.95,4897822.86,4844372.73,5562223.46,5457802.88,5386690.02,5274019.25,5857156.72,5787050.37,5693401.95,5584193.99,5490782.59,5419667.84,5359390.3,5230841.82,5186944.53,5087321.76,5035359.91,4899374.01,7886680.09,8725016.05,8588271.81,8439252.24,11188908.42,11035895.51,10874620.97,11648776.38,12817692.0,12632155.03,12443650.73,13257580.17,13092383.63,14967291.24,14780595.53,17275314.73,21125965.21,0.0,20604199.51,0.0,20499110.72,0.0
固定资产清理,0.0,0.0,0.0,0.0,23.87,-9.85,0.0,-7.61,0.43,38.14,0.0,0.0,0.0,462.52,0.0,0.0,0.0,1.45,0.0,-1.65,0.0,0.11,0.0,0.0,7.87,0.0,0.0,3.14,17.29,15.36,3.48,8.04,8.08,10.09,6.69,19.33,33.68,0.0,15.84,0.0,46.86,0.0,23.27,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.15,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,32178.06,33750.53,14773.52,14591.22,13954.73,17572.03,18432.04,18220.0,18836.22,18600.17,18340.36,17984.45,17691.57,17505.4,17869.99,17695.3,17484.97,17234.72,17729.62,18047.29,20808.58,20853.83,25826.11,25344.13,24771.23,24610.75,34759.57,33606.89,32597.16,32641.96,37343.11,36387.94,64342.55,62131.53,63363.79,61444.08,59381.87,64264.4,65722.86,63268.99,63905.23,61484.9,78286.24,77829.2
开发支出,0.0,244.07,356.2,0.0,0.0,0.0,965.3,0.0,0.0,0.0,6466.03,0.0,0.0,0.0,14234.86,0.0,0.0,0.0,29187.49,29452.7,34432.14,35587.65,45164.92,49129.06,47245.55,50934.42,42173.54,42610.63,44193.52,45071.42,44355.48,45454.39,17587.37,18195.46,29137.13,33754.18,42019.97,41086.94,50198.72,52411.06,52569.94,58090.11,64348.74,65779.05
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6166.86,12723.13,23357.03,31939.8,64411.3,76516.58
长期待摊费用,213402.88,148649.62,131231.4,0.0,0.0,0.0,115548.3,0.0,0.0,0.0,99754.01,0.0,0.0,0.0,83988.74,0.0,0.0,0.0,68149.63,64208.05,60266.48,56325.25,58581.72,54968.46,50632.26,46326.79,46890.33,42543.7,37999.49,33554.07,33632.98,28988.96,24074.02,19875.31,14669.43,10250.07,7811.92,7368.13,6182.95,7747.97,5160.85,4000.79,5822.97,8957.03
递延所得税资产,1478.04,9855.89,5314.79,0.0,0.0,0.0,11906.62,0.0,0.0,0.0,26190.1,0.0,0.0,0.0,30511.72,0.0,0.0,0.0,33197.6,33197.6,34076.42,33197.6,33780.52,33781.87,34274.23,34270.3,34608.0,34608.0,31926.69,33508.43,28785.35,28929.03,28994.44,28785.35,29951.62,30117.85,30150.24,30150.24,35544.22,36279.36,36717.76,36230.39,57209.91,64935.7
其他非流动资产,455.23,0.0,0.0,146156.06,143782.28,142712.6,14200.0,151666.74,142209.06,137009.51,136064.48,133870.94,131483.23,125029.46,395214.35,130593.35,130856.33,132016.69,561034.1,0.0,635510.93,633341.93,736348.69,837049.51,767107.85,796076.37,915461.68,945743.1,882104.45,795793.55,966106.02,993702.72,1161670.77,1281110.33,1138642.05,1103929.27,1117717.03,1141276.54,978824.99,985617.27,919291.97,997036.79,1113109.46,1049082.83
非流动资产合计,6699205.52,7680228.63,8729272.25,8959464.04,9384294.74,10295744.17,10994730.14,11529041.37,11909223.64,12305824.52,13005881.69,13419944.38,13848936.54,14192240.71,15381710.58,15291713.86,15774751.51,16218491.91,17492914.28,17296934.55,18501151.57,18907655.04,20008545.18,20708233.59,21033342.92,21455855.17,22884551.02,23021980.29,23659685.78,24286774.46,25095905.74,25460749.92,25878764.77,26426506.15,27005745.74,27286954.49,27550329.88,28057518.82,28936667.12,29219203.44,29482957.77,29800977.47,30539755.42,30712530.48
资产总计,7600097.05,8849972.41,9791782.06,10345356.8,11112997.37,11787965.33,12467054.47,13466931.75,13648786.75,14119979.88,14829158.56,15185135.91,15671438.04,15966214.8,17141594.59,17214520.76,17824982.31,18423354.49,19472170.98,19419284.41,20712719.56,21246162.56,22244663.5,22993882.06,24444162.58,24950824.02,26322294.82,26144710.08,26925574.68,27634602.92,28204662.15,28502933.49,29238899.83,30007323.11,30319253.76,31054739.42,31419299.57,31959616.14,32348104.15,33141801.35,34135000.76,34333262.15,34763893.26,35352392.31
短期借款,1092584.51,1305343.55,1743669.3,2224431.48,2689026.18,2922935.37,2247779.01,2510719.75,2483041.81,2477399.01,1947266.58,1587398.08,1123208.23,761605.1,633632.13,691614.54,782375.24,779600.0,695730.0,717253.94,915005.11,711003.55,720768.43,651974.06,700000.0,850000.0,870000.0,940000.0,1003312.0,1001242.0,1203834.0,1229758.4,1418564.0,1355164.0,1263450.0,1353035.27,1164757.35,824364.0,602000.0,785617.05,961003.05,737299.36,841170.6,857355.53
交易性金融负债,0.0,0.0,16948.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557337.12,371476.81,303646.13,440990.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982681.1,0.0,1192651.31,0.0,1018685.66,1146739.77,1138709.45,1234770.8,1315334.91,1180684.93,1332803.12,1496648.11,1384644.41,1532934.94,1204421.07,1181646.76
应付票据,174.92,82816.28,233598.85,270029.58,279746.11,386370.0,313581.65,102911.39,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8567.99,8567.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,20000.0
应付账款,119048.75,289880.79,136130.17,125050.52,143681.88,237471.91,346375.25,380915.37,272118.12,275629.07,418539.4,557337.12,371476.81,303646.13,440990.56,330216.13,489411.57,385874.89,498731.24,385081.68,475555.82,325905.43,548498.57,769487.6,733105.34,674438.09,1068627.44,806492.03,982681.1,1014412.76,1192651.31,1162654.68,1018685.66,1146739.77,1138709.45,1234770.8,1315334.91,0.0,1332803.12,0.0,1364644.41,1532934.94,1184421.07,1161646.76
预收款项,836.25,49.85,535.47,920.27,1186.25,3156.42,722.58,27664.17,28069.43,712.8,176.58,223.43,84.98,203.54,625.1,224.51,311.65,390.21,595.46,1359.3,601.49,597.27,1797.22,1656.73,2047.55,1900.2,1686.79,1626.44,1761.02,1976.89,1951.34,9979.24,1713.27,1544.01,495.46,2009.84,649.88,552.42,6651.6,6468.4,6483.69,6274.24,6398.13,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,9973.44,4471.26,4244.35,6663.06,10569.9,8774.25,4562.56,8026.99,10152.87,11461.44,6311.23,7817.0,20374.56,8161.88,13981.85,8173.53,23513.94,10857.02,18117.67,12823.16,26701.36,12099.96,19538.96,20484.24,30605.09,37910.27,22669.03,15739.33,16597.98,16661.96,24860.78,21350.74,21501.17,20271.78,24230.32,26797.76,31323.48,32206.37,22653.85,24588.26,25435.49,25371.12,27718.79,26613.25
应交税费,61209.84,56540.4,4634.83,-5738.84,-56502.17,-39918.16,-63525.52,-66255.33,-103527.91,-90781.9,-121939.22,-179038.69,-215290.58,-236456.1,108198.57,-354180.86,-376228.57,-391283.36,102072.8,-500958.12,88418.69,113869.57,113161.7,103658.28,91230.9,126653.44,140585.3,91815.12,122414.57,128465.08,164839.51,108945.96,136447.85,151340.28,192499.31,120920.8,119470.41,167617.17,181149.81,124629.31,133246.79,154700.33,190227.7,139693.22
其他应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21895.62,21700.56,54184.69,113597.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272107.38,0.0,71348.62,0.0,431160.64,376395.68,109532.22,253745.34,441400.07,412239.84,186353.76,264148.83,468484.33,432306.84,192991.71,207268.96
应付利息,223486.98,252580.23,281713.64,0.0,0.0,0.0,97863.3,0.0,0.0,0.0,82844.38,0.0,0.0,0.0,82182.5,0.0,0.0,0.0,79373.7,162538.86,238087.81,349548.8,75921.03,186399.01,257582.01,384113.23,70533.62,164153.42,205157.36,310735.54,37877.23,155457.89,216061.98,330844.58,29142.28,165625.26,216817.8,356754.25,30461.2,181464.41,224939.45,371254.68,17.94,0.0
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171289.5,68019.5,0.0,0.0,0.0,0.0,0.0,0.0,24264.0,0.0,0.0,0.0,171219.73,0.0,44100.0,44100.0,174332.82,0.0,73552.14,24818.46,189044.75,426.36,12256.01,25345.42
其他应付款,36819.69,134354.7,146958.43,116567.18,121164.09,118866.23,309339.68,420570.85,64913.54,68234.41,27025.3,21895.62,21700.56,54184.69,31415.35,35479.02,40154.45,41434.63,36221.81,30732.04,33082.55,52057.85,23146.08,30160.25,39342.95,48088.37,26446.88,32873.92,42686.02,50863.97,33471.4,41114.43,43878.93,45551.1,36289.94,44020.07,50249.46,0.0,82340.42,0.0,54500.13,0.0,180717.76,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,337568.3,422254.68,400918.57,366247.21,427978.44,429283.71,406314.68,385936.79,409854.15,404710.63,518584.75,528956.31,495236.36,496972.87,914166.96,751579.67,1079463.0,1105394.94,1079619.81,1052170.33,1033790.7,743379.67,688030.07,769802.17,1046842.42,794406.83,1375964.11,1119044.29,1097133.33,1106424.73,1454935.96,1141058.21,1184418.89,978356.23,1124061.33,1014564.2,1044748.12,1337659.59,1594899.68,1472575.3,1233995.99,1169334.14,2423980.82,2484830.91
其他流动负债,50000.0,80000.0,60000.0,377055.6,447454.14,261452.16,57605.77,224729.19,261686.88,286241.69,82852.85,402903.23,301879.25,327362.52,290562.78,513623.6,585379.34,465158.73,108818.59,109344.81,19414.17,70113.2,116794.11,118262.69,166185.82,119768.63,64527.23,64527.23,16808.05,23222.94,9316.53,9330.35,6939.38,7381.06,3996.92,3142.6,1584.14,1492.2,1087.9,0.0,0.0,1026.93,2255.38,52985.45
流动负债合计,1931702.68,2628291.75,3029351.96,3481226.07,4064304.82,4328391.88,3720618.95,3995219.18,3466308.9,3433607.15,3174370.86,2927492.11,2118670.18,1715680.61,2515755.81,1976730.14,2624380.63,2397427.06,2619281.07,1970345.99,3001947.2,2446594.81,2307656.16,2651885.03,3066942.07,3045847.04,3649608.4,3236271.79,3512815.43,3654005.88,4123738.06,3879649.9,4219430.87,4037192.81,3856975.01,4008986.62,4119268.36,3956816.53,3927599.71,4175931.27,4214700.81,4060698.46,4889164.22,4959644.74
