报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
一、营业总收入,10568.38,27021.18,44176.76,77434.95,33562.03,51942.01,60490.2,66789.07,5999.3,21801.04,49560.43,104505.93,27709.86,56482.32,80377.37,313137.51,90413.1,168347.29,345111.46,698135.94,240108.76,490993.62,803288.73,1000337.15,206477.74,444908.89,765570.67,1138677.65,294920.18,614572.54,830294.0,1050313.96,279511.08,526958.22,798784.76,1160162.0,317920.53,609886.3,922035.82,1277583.76,292113.31,599176.03,899083.8,1330604.76,285090.55,600775.91,898890.35,1151267.4,287889.05,594305.41
营业收入,10568.38,27021.18,44176.76,77434.95,33562.03,51942.01,60490.2,66789.07,5999.3,21801.04,49560.43,104505.93,27709.86,56482.32,80377.37,313137.51,90413.1,168347.29,345111.46,698135.94,240108.76,490993.62,803288.73,1000337.15,206477.74,444908.89,765570.67,1138677.65,294920.18,614572.54,830294.0,1050313.96,279511.08,526958.22,798784.76,1160162.0,317920.53,609886.3,922035.82,1277583.76,292113.31,599176.03,899083.8,1330604.76,285090.55,600775.91,898890.35,1151267.4,287889.05,594305.41
二、营业总成本,10877.2,27017.45,44668.46,79316.37,33399.44,51618.04,59878.7,82476.81,7481.9,25874.37,55616.38,110778.5,28456.42,57575.61,80298.11,285422.38,76757.54,151961.18,314958.45,672029.28,228701.85,468749.73,761487.9,954019.48,190010.15,417417.32,715363.57,1072069.82,270254.8,572878.99,766692.99,967041.18,250383.66,480817.41,721632.66,1051041.33,281749.97,547295.89,824517.72,1151979.76,245617.09,523306.7,792579.64,1192504.12,238978.3,520873.31,780309.06,1002167.92,243230.29,508208.89
营业成本,9710.24,24255.14,40265.5,72940.6,31294.25,47231.92,55134.29,65856.49,7125.07,26353.27,51407.31,102902.75,26440.3,54157.93,75451.99,200338.43,54952.64,110494.77,246079.36,569917.91,201373.66,418680.3,684589.82,848883.05,166037.09,367454.66,638313.98,962691.38,243532.22,510296.05,678707.2,840503.31,199821.05,364749.32,527062.03,745880.71,182222.93,361191.05,554444.72,774046.74,169638.73,362154.64,556575.81,849579.66,165972.12,378916.33,572625.45,717651.29,181197.54,391033.36
营业税金及附加,18.88,27.54,39.02,54.53,39.67,64.93,91.03,84.8,0.0,7.04,13.2,19.19,4.07,4.08,4.07,2344.54,740.34,1456.65,2784.33,3386.97,704.57,1484.0,2132.2,2795.64,628.86,1446.59,2214.72,3295.99,717.98,1479.93,2189.33,2679.08,650.39,1321.73,1786.58,2475.09,597.12,1108.25,1461.52,4124.59,774.75,1488.05,2297.24,4469.75,1535.64,2049.38,2915.52,4808.96,826.77,1634.52
销售费用,103.69,318.94,519.21,940.9,390.0,728.56,573.97,1390.59,170.72,362.19,567.64,902.01,154.18,329.22,919.08,20278.91,3732.01,10193.39,16465.93,25560.19,5194.53,10801.73,18526.59,26932.18,4773.33,10407.89,16486.35,25183.35,6466.5,14154.64,20445.92,31163.17,24649.49,61066.47,104735.45,170742.82,74625.85,128260.99,176054.01,191092.69,24601.95,59791.04,87769.56,108506.48,15891.68,33399.31,52994.04,67829.27,15087.5,29890.31
管理费用,338.13,893.84,1482.88,1976.63,437.66,963.49,1101.37,2505.12,445.15,830.87,1176.66,1886.62,410.47,792.64,1315.89,55387.39,14691.45,24421.96,38873.07,62986.0,16828.15,30853.89,46500.65,66891.23,15349.45,31612.28,49920.59,74161.85,15584.56,36503.64,54051.45,79955.74,19419.8,44357.85,70267.16,115536.9,21735.35,50568.88,84990.16,165298.03,48558.39,93989.91,138405.66,202259.81,51859.65,102610.53,83630.6,117757.18,25215.49,54234.34
财务费用,706.25,1522.0,2361.85,3344.54,1237.84,2548.73,3134.09,5252.42,978.78,2271.91,3045.9,3497.58,1054.58,1809.86,2607.42,568.08,402.92,533.45,1613.88,2238.31,1758.8,2155.91,2623.86,2412.31,1038.73,1200.94,2183.44,-472.27,1797.56,1650.03,2311.22,-3106.94,785.0,630.72,179.33,-4993.02,601.98,-414.25,-775.98,-6777.22,-710.34,714.3,2182.84,1753.57,3323.34,-3064.99,-7618.36,-6053.13,2763.18,2047.16
资产减值损失,0.0,0.0,0.0,59.17,0.0,80.41,-156.04,7387.39,-1237.83,-3950.91,-594.34,1570.35,392.81,481.87,-0.34,6505.02,2238.19,4860.95,9141.89,7939.89,2842.13,4773.89,7114.79,6105.07,2182.7,5294.96,6244.48,7209.54,2155.98,8794.7,8987.86,15846.82,5057.92,8691.32,17602.11,21398.83,1966.74,6580.97,8343.29,24194.93,2753.61,5168.75,5348.52,25934.84,395.87,6962.74,7999.27,16869.36,684.7,0.0
公允价值变动收益,0.0,0.0,0.0,-3.29,0.0,-16.83,-15.35,-30.46,1.57,20.51,17.95,18.33,-2.67,-16.4,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,356.63,-541.91,900.0,-64.0,-64.0,816.93,23.01,10.67,1655.67,-464.47,-160.96,-816.59,-909.88,-1258.98,-1288.69,-1419.96,-4879.33,-5369.15,4074.14,1696.5
