报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
货币资金,15828.56,10432.8,11574.09,12093.09,13618.87,14735.65,12677.76,15385.32,9858.08,22124.14,8853.33,13913.02,11849.02,8650.73,9695.23,15972.2,97410.83,17824.77,44923.39,84508.32,35972.4,74603.91,25996.53,51090.78,41625.23,37331.91,37039.21,50135.0,66916.73,115452.39,79208.0,50716.14,670555.26,582738.05,594347.92,591884.52,653232.44,740276.32,733147.92,721117.9,761865.44,741375.35,655656.29,672820.0,841756.59,903249.84,859494.31,636597.31,817880.14,841184.92
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.07,0.0,0.0,163.24,163.7,0.0,0.0,622.82,368.66,2369.18,646.99,309.54,0.0,12.07,0.0,0.0,195.13,0.0,0.0,11001.94,10548.94,10128.41,11714.01,97763.94,38726.18,130044.04,111715.37
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6119.18,4754.24,3934.85,4128.68
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373638.96,0.0,450794.1,0.0,426877.02,0.0,463764.4,426490.54,459467.85,436812.46,430410.75,412048.83,408748.99
应收票据,5594.7,5808.99,8105.6,10419.22,9317.03,12113.74,10638.43,9222.59,8309.84,9552.59,13707.98,6593.92,18072.79,17504.16,16718.1,19263.6,31455.33,37673.69,59114.81,54646.32,46004.25,48240.86,46225.54,55618.33,64989.93,74615.72,79009.78,68036.64,68512.75,63304.49,64206.86,54450.6,75831.25,72482.9,72465.42,56974.84,80658.8,92431.74,71322.89,87159.79,104743.12,115170.61,107834.86,92138.35,98428.82,89978.84,81926.6,71039.99,93339.74,84162.73
应收账款,66052.85,74248.59,72523.25,78075.96,73563.65,83637.07,77269.47,76512.53,73302.59,98752.15,99837.74,116976.59,111290.83,127352.68,137247.66,157023.45,146891.96,152554.34,156981.08,151477.14,157617.48,169774.09,176459.63,174372.69,190296.17,206579.1,193136.11,205298.23,212661.36,220330.51,206227.15,243476.84,239008.46,237625.98,218673.84,276240.51,263103.2,281207.22,292970.46,363634.31,294398.15,311706.41,328207.72,371626.05,328061.71,369489.01,354885.87,359370.76,318709.09,324586.26
预付款项,8621.13,7704.04,9730.4,10128.07,11347.35,7740.14,6268.24,4367.01,3984.86,4084.25,5044.33,12820.2,22666.71,20379.78,15579.33,17908.32,24344.1,17494.93,14699.83,12864.4,18275.59,19257.2,21628.56,13567.45,14936.02,16791.12,17175.93,22636.74,29182.05,27025.93,24852.38,28169.64,27794.72,23728.34,20934.15,17881.25,18745.94,14286.63,18476.47,15095.67,18535.04,17193.4,16741.68,19552.13,24637.61,28969.49,26226.71,22012.68,23768.66,22945.19
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,2868.01,2653.7,3626.57,2862.18,3535.35,2989.39,3307.3,3742.06,3635.86,3123.69,4225.29,9027.76,8488.8,9613.91,5681.95,5713.8,5987.58,5923.53,6437.0,5257.25,5692.5,4739.06,5163.51,10819.33,8321.92,10768.4,8916.47,17525.63,16953.81,12406.98,10118.34,11075.65,10554.34,14020.35,10117.72,8656.12,12291.32,10953.65,13754.86,11843.03,10265.1,21340.87,27269.99,10541.28,20509.22,19797.48,20244.63,51075.38,0.0,45411.1
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,123416.93,119580.71,120044.81,135176.98,146761.5,157014.89,152275.76,116690.24,112846.8,117430.51,126594.11,127247.25,153574.61,159099.75,163165.3,167773.1,187546.43,199951.74,197738.88,189178.24,216065.83,215270.61,209562.73,190738.79,205595.64,194726.58,178761.42,187716.68,207004.38,214400.22,220562.89,216903.59,234917.58,235158.57,247675.37,249492.08,273404.33,270896.71,280568.26,278586.51,317273.55,298109.89,304925.7,297467.75,302179.35,288595.41,316058.65,324174.0,359604.85,341936.74
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40165.29,39144.8,40495.39,39668.79,32046.76,27322.05,22897.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42073.61,22309.53,0.0,0.0,0.0
