报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,11777.48,23057.03,39803.05,58184.37,17890.69,32862.83,39602.67,24242.81,-11922.85,-11997.38,-3491.13,10258.65,27026.53,72611.28,122252.9,182199.82,90552.45,387919.84,706354.21,726632.16,195943.71,241195.17,269229.56,202276.03,27463.38,53788.62,82529.67,104085.97,2131.67,7027.35,21791.13,37001.09,18911.19,26578.15,23022.94,28004.5,-1561.89,4084.92,13418.66,18216.37,10670.24,30919.63,74419.04,81956.05,21902.99,40053.99,55452.51,83254.88,17122.22,36177.36,62046.39
加:营业外收入,497.68,1092.32,2322.87,3774.36,875.71,1865.97,2212.95,4356.95,1596.34,2200.17,2849.34,7550.37,580.78,991.26,1312.07,4061.74,2462.51,3707.39,5774.65,4945.83,2345.03,2915.61,5741.69,8398.06,889.81,4763.05,6397.06,17633.85,354.64,3791.91,5086.66,7740.84,1389.58,5119.45,6753.31,12187.77,1760.54,3906.71,6313.66,13801.72,3337.54,4732.61,5219.76,915.8,4.01,1159.42,1301.12,3704.69,172.59,183.57,592.24
减：营业外支出,23.67,9647.0,9659.01,10452.93,16.92,300.51,1034.91,1988.22,20.65,124.41,207.46,459.9,58.02,118.55,190.1,2049.82,35.54,108.82,291.93,4023.05,289.86,331.57,873.35,1076.35,60.73,276.01,354.59,871.62,84.73,199.98,219.1,2040.04,3.49,116.6,143.18,3378.44,152.61,254.48,623.08,1038.35,1250.69,2563.19,2729.35,2823.37,94.33,134.73,300.16,3165.3,85.17,960.26,1314.7
其中：非流动资产处置损失,0.0,9555.49,9554.14,8499.16,0.0,6725.37,720.85,1665.53,0.0,27.43,35.32,213.31,1.84,3.09,3.09,1774.23,14.43,33.27,87.61,3774.92,254.3,255.5,738.06,909.36,21.72,193.8,236.09,439.79,0.0,25.2,35.75,1436.68,0.0,44.44,44.82,3093.4,0.0,60.51,201.82,491.09,0.0,1593.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,12251.48,14502.35,32466.91,51505.8,18749.48,34428.29,40780.72,26611.54,-10347.16,-9921.62,-849.25,17349.12,27549.28,73483.99,123374.86,184211.74,92979.42,391518.42,711836.93,727554.95,197998.87,243779.21,274097.91,209597.74,28292.46,58275.66,88572.14,120848.19,2401.58,10619.28,26658.7,42701.88,20297.28,31581.0,29633.06,36813.83,46.03,7737.15,19109.23,30979.74,12757.1,33089.04,76909.44,80048.48,21812.67,41078.68,56453.46,83794.26,17209.64,35400.66,61323.93
减：所得税费用,2856.68,5206.41,8689.32,11218.43,2967.53,3616.43,5142.62,3708.11,105.27,972.48,2041.17,6373.55,6983.33,17789.02,29404.61,47102.14,20352.02,91631.43,193813.56,166673.57,41549.73,59531.47,66660.82,42324.26,8642.42,12706.46,20797.2,25839.93,847.22,3324.91,7863.06,16356.09,6002.95,9591.25,9484.69,31050.12,1176.24,5483.07,16748.3,22951.79,2943.16,11002.81,11907.71,10377.19,6221.57,11736.53,11754.62,25895.12,5705.22,10862.84,14203.85
五、净利润,9394.8,9295.94,23777.6,40287.37,15781.94,30811.87,35638.1,22903.43,-10452.43,-10894.1,-2890.42,10975.56,20565.95,55694.96,93970.25,137109.6,72627.4,299886.98,518023.37,560881.38,156449.14,184247.73,207437.09,167273.48,19650.04,45569.2,67774.93,95008.26,1554.36,7294.37,18795.64,26345.79,14294.33,21989.75,20148.37,5763.71,-1130.21,2254.07,2360.93,8027.94,9813.93,22086.23,65001.73,69671.28,15591.1,29342.15,44698.84,57899.14,11504.42,24537.83,47120.08
归属于母公司所有者的净利润,6554.53,7966.7,18600.95,30814.91,13177.03,24713.51,28150.07,16913.43,-7891.22,-6718.71,-1364.78,5576.81,12835.87,35392.39,60484.61,75073.88,48386.3,197669.73,312942.08,347842.35,120694.55,156955.41,168946.96,151038.36,24526.29,105106.93,132388.75,157418.61,6937.74,27833.97,39685.96,64302.74,7577.82,26065.99,30151.76,32571.54,665.6,3125.02,3433.76,9083.56,7446.02,11196.06,34911.48,40133.58,10901.69,21773.72,37939.34,58379.12,11955.17,26603.01,46117.5
少数股东损益,2840.27,1329.24,5176.65,9472.46,2604.91,6098.35,7488.03,5990.0,-2561.21,-4175.39,-1525.64,5398.75,7730.08,20302.57,33485.65,62035.72,24241.09,102217.26,205081.29,213039.03,35754.59,27292.33,38490.13,16235.12,-4876.25,-59537.73,-64613.81,-62410.35,-5383.39,-20539.6,-20890.33,-37956.95,6716.51,-4076.23,-10003.39,-26807.83,-1795.81,-870.94,-1072.83,-1055.61,2367.92,10890.16,30090.26,29537.7,4689.41,7568.43,6759.5,-479.97,-450.75,-2065.18,1002.57
基本每股收益(元/股),0.162,0.197,0.461,0.7634,0.326,0.306,0.349,0.209,-0.098,-0.083,-0.017,0.069,0.159,0.438,0.749,0.93,0.599,1.632,2.584,2.8723,0.997,0.648,0.698,0.6236,0.101,0.434,0.547,0.6499,0.029,0.115,0.164,0.265,0.031,0.072,0.083,0.0897,0.002,0.0086,0.009,0.025,0.02,0.0308,0.096,0.1105,0.03,0.0599,0.104,0.1607,0.0329,0.0732,0.1269
稀释每股收益(元/股),0.16,0.197,0.0,0.7634,0.326,0.306,0.349,0.209,-0.098,-0.083,-0.017,0.069,0.159,0.438,0.749,0.93,0.599,1.632,2.584,2.8723,0.997,0.648,0.698,0.6236,0.101,0.434,0.547,0.6499,0.029,0.115,0.164,0.265,0.031,0.072,0.083,0.09,0.002,0.009,0.009,0.025,0.02,0.0308,0.096,0.11,0.03,0.0599,0.104,0.1607,0.0329,0.0732,0.1269
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10253.48,19337.15,17366.16,14881.01,-3391.07,-6979.24,-9557.44,5076.81,3899.12,811.65
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.12,0.0,0.0,0.0,137109.6,0.0,0.0,0.0,560881.38,0.0,0.0,0.0,167273.48,0.0,45569.2,0.0,95008.26,0.0,7294.37,18795.64,26345.79,0.0,21989.75,20148.37,5763.71,0.0,2254.07,0.0,8027.94,0.0,32339.71,0.0,87037.45,30472.11,25951.08,37719.59,48341.71,16581.23,28436.95,47931.73
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5674.5,0.0,0.0,0.0,75073.88,0.0,0.0,0.0,347842.35,0.0,0.0,0.0,151038.36,0.0,105106.93,0.0,157418.61,0.0,27833.97,39685.96,64302.74,0.0,26065.99,30151.76,32571.54,0.0,3125.02,0.0,9083.56,0.0,21449.55,0.0,57499.74,25782.7,18382.65,30960.1,48821.68,17031.98,30502.13,46929.15
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.62,0.0,0.0,0.0,62035.72,0.0,0.0,0.0,213039.03,0.0,0.0,0.0,16235.12,0.0,-59537.73,0.0,-62410.35,0.0,-20539.6,-20890.33,-37956.95,0.0,-4076.23,-10003.39,-26807.83,0.0,-870.94,0.0,-1055.61,0.0,10890.16,0.0,29537.7,4689.41,7568.43,6759.5,-479.97,-450.75,-2065.18,1002.57
