报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27353.37,24353.37,22353.37,22353.37,18785.7,84060.35,14785.7,14785.7,6785.7,0.0,8659.8,4659.8,0.0,2386.6,0.0,0.0,7717.39,2717.39,0.0,2524.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7669.25,0.0,0.0,5870.0,1670.0,1300.0,1300.0,0.0,0.0
其他应收款,11779.61,11446.52,14144.86,10222.29,15387.62,35335.88,17510.53,15269.66,21159.84,21473.01,27007.14,45751.5,47277.97,17049.36,72658.89,12106.54,14771.36,11379.53,13281.07,8739.38,20419.12,59312.95,14785.7,50022.96,57151.5,61174.4,58130.03,40905.52,43674.3,55871.15,59252.95,39377.54,43297.39,41495.17,33846.73,64159.01,69463.11,83986.19,86382.77,183589.18,97373.59,101409.58,95437.16,93047.74,81101.45,82694.84,94593.47,75158.59,0.0,92267.7,0.0,70527.96,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,64274.3,58283.05,49213.43,53072.61,79686.84,68194.21,71407.15,81160.93,125749.51,109361.79,85600.29,88783.16,139398.59,119581.43,110108.39,144536.99,193164.73,189245.93,170282.2,244991.59,324136.54,264730.06,196389.31,215503.78,265382.35,220586.94,180167.0,203191.06,252583.36,217469.71,183606.19,209736.16,240149.26,195440.44,155017.18,152986.88,148005.96,125534.84,137447.79,154889.28,182580.96,174666.43,154570.04,139298.45,167111.82,169936.47,204709.08,202074.56,292001.64,270828.08,274353.71,287234.61,395586.4
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21107.0,29607.0,46207.0,46207.0,80107.0,85107.0,1396.97,500.0,875.59,875.59,3475.59,3464.48,17007.39,17053.77,12521.0,16196.69,10025.0,9678.86,9857.68,10738.73,9459.8,8203.6,10212.98,7194.1,15693.46,14593.14,17664.27,14551.6,44106.89,46160.51,46357.12,40287.04,41478.14,44381.14,40882.98,37661.6,103867.04,61438.14,39155.05,51029.33,48023.9,64631.84
流动资产合计,197284.47,230805.2,310160.03,279591.37,391192.01,650941.72,527050.63,453061.88,500739.06,626629.6,841453.31,642166.29,865488.64,788161.41,875714.67,781126.33,810314.1,953435.15,993556.73,924731.3,1037012.69,1116872.88,1070236.92,1001626.97,1051385.53,1070518.35,1109024.3,981970.86,986707.06,1097422.76,1184010.99,1040815.88,1093708.55,1167638.55,1091828.27,876062.44,948354.77,870233.69,858434.84,1067384.02,1057206.76,1110514.5,1180423.1,1122329.83,1028481.43,1311403.32,2245264.01,2558701.17,2218228.37,2050775.41,2239022.88,1740697.24,1948978.65
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.67,190.6,189.5,138070.36,71677.89,78740.19,59644.39,52158.61,54761.74,59548.28,65406.32,55317.46,60199.17,57469.22,50851.79,40654.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,7.47,7.47,7.47,7.86,6.96,6.31,6.31,6.01,6.01,6.01,5.41,1.5,1.5,0.9,0.9,0.8,0.8,0.8,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期股权投资,51890.85,50055.68,52911.59,11512.5,11610.64,11940.99,75926.36,83785.32,81902.12,91809.55,106675.57,116110.0,120363.99,174905.95,194217.93,205553.53,228333.22,170549.42,200382.04,203872.93,200307.77,211840.22,223902.73,225496.21,221124.48,230895.76,238376.17,219875.7,211592.63,218399.35,208723.27,234366.77,222967.42,210518.65,206241.83,181027.46,168212.26,170117.37,175263.1,155416.35,150526.35,143253.94,149723.47,149826.46,120475.85,129959.8,140105.5,134184.28,127432.16,113697.18,171421.74,176573.11,174489.66
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021.29,3997.41,3973.54,3949.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172059.95,0.0,153200.28,0.0,143300.71,0.0,47168.49,48162.13,58223.16,70457.2,45760.29,68107.55,78927.75,92680.58,78596.87,87953.63
在建工程,48210.04,15434.44,31135.54,66818.66,75993.85,96793.9,125192.33,242401.39,237122.05,181316.29,238976.41,374964.32,414113.36,503884.98,527230.17,537237.73,401409.93,426695.62,548949.65,579039.58,616788.57,522060.22,439452.54,213408.15,235763.11,202320.87,138122.46,128068.93,141804.39,164584.49,125355.82,155926.3,166658.7,181330.5,188106.45,129147.81,142201.33,147866.56,152602.65,122697.69,143495.17,122907.79,143555.35,37798.25,38927.04,49751.06,70457.2,41212.47,0.0,74334.57,0.0,73990.87,0.0
工程物资,2111.65,1851.35,4193.17,21276.24,17919.02,32952.62,32021.85,13049.53,23939.23,42014.18,59395.11,31891.68,27757.86,49043.12,46320.2,19319.17,28637.6,31536.79,17931.15,27263.29,25218.16,24017.08,30887.68,12750.37,12693.87,23212.15,24950.33,12946.48,12405.86,11191.73,9155.88,23769.4,25375.39,21673.95,22205.58,21420.66,25251.83,24193.39,24599.98,30502.59,26818.98,20392.92,12896.27,9370.24,9235.08,8472.1,0.0,4547.82,0.0,4593.18,0.0,4606.0,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386259.34,0.0,2332499.64,0.0,2293681.19,0.0,2347265.0,2318822.06,2285596.29,2829031.37,2801554.3,3349186.16,3300035.96,3247184.35,3261593.56,3207390.85
固定资产净额,342678.33,380775.67,373143.89,481388.76,474194.64,507127.76,427272.76,435646.14,473796.38,608965.19,666885.25,912829.08,904558.32,997444.83,1129942.1,1348939.57,1529446.93,1659955.26,1631909.53,1846511.24,1824925.51,1966581.23,2098106.81,2409459.68,2380728.25,2514625.06,2594097.56,2616415.84,2569694.15,2530362.67,2550751.72,2547985.76,2499281.9,2467897.19,2432204.16,2460365.76,2412080.2,2386259.34,2360646.96,2332499.64,2293908.11,2293681.19,2254294.63,2347265.0,2318822.06,2285596.29,2829031.37,2801554.3,0.0,3300035.96,0.0,3261593.56,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10056.9,9720.1,8827.4,24168.37,23007.63
无形资产,21916.45,21943.77,23362.62,31041.8,34789.11,35816.75,33394.59,38447.51,42280.61,43085.47,47064.46,73821.5,73584.07,88107.52,89909.28,113247.05,115138.03,148222.08,152112.37,183258.68,187671.69,189524.77,204105.43,209980.66,209224.83,215722.55,231429.17,253844.82,245455.77,252611.4,254396.49,284476.54,282273.72,281620.0,281644.79,287871.35,285137.09,284569.54,288197.42,288391.36,285589.47,283220.29,280403.65,281765.62,279442.5,277410.52,383237.25,402039.55,485293.18,483404.9,482499.17,520817.78,518477.12
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,0.0,1713.81,1713.81,2757.9,2757.9,2757.9,1596.89,1825.75,1825.75,1825.75,1825.75,2070.1,2070.1,2070.1,2070.1,2369.35,2425.84,27343.22,27343.22,19338.35,21490.53,21490.53,23637.25,23379.17,23379.17,26584.84,26765.63,28761.82,28761.82,28761.82,28761.82,28761.82,28761.82,12164.7,12164.7,12164.7,12164.7,12164.7,12164.7,7607.02,7607.02,7607.02,7607.02,7607.02,7607.02,7607.02,7607.02,29277.1,32507.36,32613.56,31102.0,31102.0,31102.0
长期待摊费用,766.6,625.8,641.22,1055.34,1037.98,1023.66,919.26,610.87,608.94,600.92,1422.44,2745.6,3486.61,3409.44,3866.8,7621.35,7683.61,7199.69,7008.12,11883.97,12850.79,13358.55,14689.08,23074.56,22535.95,29317.09,30047.65,26029.88,32450.76,25506.23,26394.88,29502.58,29229.61,30084.1,30095.64,39118.33,38937.59,41328.18,41065.37,41582.55,42301.06,43340.17,43868.86,51965.24,53020.7,53064.68,92582.03,93923.07,101574.2,108692.98,112215.51,107780.76,116561.59
递延所得税资产,3220.66,3379.06,3448.36,3362.97,3362.97,3291.68,3302.51,4849.26,4849.26,5060.65,5171.66,5132.13,5411.12,5724.49,4978.91,7144.41,6722.69,8347.68,8908.72,9021.85,15708.51,15440.28,27929.35,31227.35,42645.22,45027.48,46796.65,41507.82,53132.35,51757.08,53030.96,59631.69,73808.5,71177.18,77521.99,38183.4,48385.94,47563.35,41928.16,42375.1,47105.41,43140.41,40336.81,38034.15,48032.97,40369.92,50637.14,66609.19,79396.19,83427.72,87790.9,79920.2,89243.62
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.97,2671.97,2671.97,2600.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.53,30917.64,25589.95,37591.84,26032.32,17071.06,17071.06
非流动资产合计,470802.05,475787.05,490557.66,619222.03,621673.08,691711.58,699632.86,820621.78,866330.34,974684.01,1127422.06,1519565.91,1551346.93,1824591.33,1998536.39,2244104.94,2322470.62,2482522.53,2597145.0,2882789.99,2907561.62,2964312.88,3062710.85,3148776.16,3148094.88,3287705.79,3330585.63,3327451.29,3295297.72,3283174.77,3256762.49,3364611.46,3328546.56,3414536.61,3321863.04,3252060.95,3196012.74,3170194.58,3155179.74,3080620.57,3062757.9,3012861.2,2992885.22,2981101.2,2926415.02,2892885.83,3613621.21,3640629.48,4321592.84,4283432.64,4292439.74,4332652.33,4299132.48
资产总计,668086.52,706592.25,800717.69,898813.4,1012865.09,1342653.3,1226683.49,1273683.66,1367069.4,1601313.61,1968875.37,2161732.19,2416835.57,2612752.74,2874251.06,3025231.27,3132784.72,3435957.68,3590701.73,3807521.29,3944574.31,4081185.76,4132947.78,4150403.13,4199480.41,4358224.14,4439609.93,4309422.14,4282004.78,4380597.54,4440773.49,4405427.34,4422255.11,4582175.16,4413691.31,4128123.38,4144367.51,4040428.26,4013614.58,4148004.59,4119964.67,4123375.69,4173308.33,4103431.04,3954896.45,4204289.15,5858885.23,6199330.65,6539821.21,6334208.05,6531462.62,6073349.57,6248111.13
短期借款,127217.0,158267.0,155850.0,212179.61,272075.1,285946.94,263058.7,185450.0,231400.0,257500.0,268300.0,251800.0,293300.0,261482.5,328100.0,382100.0,430600.0,582340.0,498719.91,502944.74,638486.71,642149.71,610683.0,524600.0,481700.0,374750.0,413100.0,437300.0,462000.0,565700.0,702800.0,678290.0,924020.0,919271.0,824861.0,929550.0,974775.0,952495.0,1021691.01,1176369.7,1277528.69,1288028.69,1275775.0,1268242.72,1324200.0,1304500.0,1354955.0,1265319.02,1156880.0,1021132.91,738200.0,760083.69,693824.96
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237751.11,0.0,273217.36,0.0,268666.53,0.0,377933.65,372699.45,461859.55,782055.1,929335.1,666100.62,642242.29,696000.8,510610.14,463746.58
应付票据,21472.0,21292.0,24550.43,8459.23,8449.91,10293.28,7622.29,10207.01,22385.91,53015.52,93305.64,78838.49,48636.93,38934.98,45093.85,33186.27,26527.43,41156.98,44805.04,17386.96,14170.57,44332.11,44723.51,23887.74,30342.32,29417.23,28952.1,24056.41,24095.4,32108.81,42126.82,64548.23,67709.43,33517.18,54748.04,29446.41,17643.22,13718.9,20579.38,70946.77,14509.57,11306.44,24294.82,31065.86,35500.61,48622.27,0.0,46653.45,0.0,42709.0,45484.02,33623.29,37070.14
应付账款,39911.84,39142.49,36742.92,50679.83,58903.52,64487.17,67334.96,82895.63,81857.02,95170.61,111153.09,205420.55,210933.57,215491.79,248736.71,279528.3,284775.09,296967.47,277888.98,381976.3,303775.61,334240.82,342098.81,351821.55,307449.58,376335.84,326035.25,273634.16,257475.91,284334.61,264413.19,261454.07,215632.12,244732.27,225216.02,207464.78,200949.59,224032.21,229292.94,202270.59,210705.04,257360.09,244811.35,346867.78,337198.84,413237.28,0.0,882681.65,0.0,599533.29,650516.78,476986.86,426676.44
预收款项,25393.47,20971.68,18179.47,27372.04,42738.13,23714.25,17156.97,16679.52,24343.76,24437.74,29556.27,42641.7,46507.41,42505.91,42584.57,32433.5,65668.34,52697.15,65383.49,37657.1,52210.06,42411.34,50291.83,34914.14,79489.84,57056.66,57962.51,36359.41,83437.31,55303.81,56503.48,27779.12,66058.34,37796.83,40735.09,22816.56,88143.74,58221.85,60467.82,30692.68,65988.86,67674.72,97441.03,45678.42,73285.12,60602.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,697.74,541.92,481.45,864.34,904.49,986.05,868.86,1017.44,1076.31,1426.79,1664.0,5730.79,1790.9,2203.33,1833.43,7092.72,3236.57,13304.72,13527.98,16841.06,10451.18,11126.33,11051.41,8486.42,5882.08,5810.94,6253.92,7575.67,6869.34,8115.19,8012.67,9156.7,8801.27,9363.45,8909.15,9189.09,9045.85,8613.16,9040.95,10776.3,9065.94,8339.43,7435.24,9255.56,4957.48,4196.3,5702.46,10898.3,7401.09,7147.0,7345.78,20338.53,7040.09
应交税费,-441.44,3275.48,6164.85,5473.08,3785.0,8335.49,8093.72,854.61,-9922.51,-4010.3,-5439.48,-23108.59,-34622.87,-29983.14,-23615.81,-32435.98,-46821.24,-34322.06,-18250.61,-47022.46,-72169.56,-62257.05,-39217.74,-64073.38,-70696.46,-50168.35,-20951.6,-31094.87,-40075.13,-25560.18,-15628.88,-28293.74,-38941.7,-28833.54,-19794.72,-26070.7,-25244.03,-13498.26,-3524.31,30258.79,20358.81,14295.44,28110.23,25011.83,18425.43,27617.48,57906.49,68084.66,44567.27,80269.83,80088.05,61437.14,25305.85
