报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,32122.4,77238.88,130181.03,137011.97,101935.15,59929.66,62923.63,127160.25,256541.7,225634.23,173081.24,117742.6,95247.84,58860.6,66830.34,89791.9,149954.29,113640.18,64443.79,178885.85,125214.44,70456.24,51063.03,137260.69,179623.39,138976.5,105480.31,98892.24,165710.37,165280.73,103912.76,102467.44,110155.35,98806.66,126384.01,206636.18,254087.32,196075.07,243034.59,198680.34,299852.5,239303.71,275479.71,306297.47,271269.81,289573.43,437117.98,509603.62,658055.58
交易性金融资产,6848.52,7831.74,11129.34,5933.4,4852.93,0.0,0.0,0.0,0.0,0.0,1802.6,5720.37,5059.35,3620.94,4165.0,3961.16,3847.37,3963.57,3356.94,2523.69,2620.93,2572.57,2406.17,2790.45,2795.26,1066.65,1183.65,0.0,0.0,0.0,0.0,756.08,7209.61,6894.39,1121.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383397.17
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10475.51
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414109.0,1361794.62,0.0,1262793.41,1208163.48,1291348.98
应收票据,25128.96,31039.26,50836.74,107212.07,154847.35,146668.3,96086.16,94622.35,66755.32,56984.38,76317.65,76921.18,89464.97,90905.01,125370.06,152386.21,178879.22,209334.38,225000.02,257904.06,239795.12,280108.57,348225.86,352711.2,371523.74,389124.41,405148.67,330983.05,314849.02,340172.47,235583.74,234764.63,259877.53,181056.35,132290.92,122403.45,141246.15,205367.93,317599.27,360829.78,602245.72,868232.32,1029944.73,1130829.71,1036019.77,1056529.8,953626.95,953906.62,850083.52
应收账款,60712.43,47708.27,58174.97,33599.71,43689.92,43024.31,45963.78,27302.62,31211.05,38658.28,41604.73,32331.64,45676.16,51360.41,56181.8,60820.86,81077.91,80476.16,83685.96,61067.72,104162.75,74722.8,93440.82,94836.27,121451.88,137068.29,113556.8,106255.03,138105.44,154760.3,139780.49,134157.95,160888.01,146415.57,154787.64,121387.8,171483.24,173618.43,177297.57,171487.36,276986.02,317710.28,328102.56,283279.29,325774.85,328738.15,309166.46,254256.86,441265.46
预付款项,44147.11,46328.95,44913.84,54330.92,72156.62,75350.52,66202.74,70305.17,80967.22,99014.33,101147.41,65461.86,46358.38,42721.61,56293.63,52037.44,59417.23,70355.31,97735.63,124020.44,121806.7,156585.99,227782.1,42257.58,47747.27,44779.79,68149.99,47679.63,46221.75,22236.46,59835.18,34784.73,47861.3,32126.5,51390.85,37099.07,35489.83,43861.33,34055.01,23922.77,53482.58,51546.47,52191.52,48197.58,49713.23,49397.4,52030.31,40912.6,45356.2
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3184.47
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.62,751.62,0.0,0.0,0.0,617.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,3000.52,3940.39,5031.3,3054.58,3370.64,9444.9,8361.05,3531.06,3235.71,2921.49,2967.8,2357.75,2293.93,2267.51,17979.63,4236.04,6718.15,9092.72,9943.41,5605.02,8255.13,9123.44,11844.61,6929.31,10926.22,11245.4,12792.94,8622.81,17916.47,18468.48,17762.98,12846.19,11313.4,12846.62,17037.45,14215.49,9501.2,9657.42,9305.53,12606.15,14221.71,26854.51,18200.3,24632.27,17434.89,17147.88,15641.97,13337.61,0.0
