报表日期,2007-12-31,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1300.56,-31.19,-255.76,-272.86,-319.87,4.05,-481.21,-279.17,-578.47,34458.62,33020.76,34017.86,35013.73,3336.36,1641.4
投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-16.83,-16.83,-2.59,0.0,25.88,-79.58,-48.34,15.62,1.24,22.24,-134.06,0.0,22.0,22.0,-227.88,0.0,0.85,2.05,22.2,0.0,26.9,26.9,25811.46,1468.86,-1400.22,109818.56,115662.48,12483.15,19918.75,26048.49,116648.6,7854.21,38607.39,43920.01,107580.34,5106.16,22341.82
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9945.38,-3989.49,-8124.28,-12998.31,-12521.29,76.53,884.12,-2816.23,-3731.99,-1499.89,-5098.54,-7104.81,-9781.6,-1834.43,-1845.87
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,3700.26,3339.04,4478.94,865.85,2159.84,3206.05,4867.25,972.76,2012.14,2686.72,2785.53,1162.34,2052.26,3163.23,3870.12,1033.02,2185.33,3411.2,4068.9,723.14,1889.57,2929.89,2696.0,788.49,1985.19,3001.55,2710.81,669.52,1534.74,2309.08,2773.7,473.77,1323.19,1973.37,369268.75,100098.32,255446.77,484263.18,644897.05,134279.76,299310.55,403545.5,581811.89,155608.88,389751.43,563595.49,740860.83,144182.07,534850.37
加:营业外收入,1643.47,68.91,57.53,20.0,43.49,49.25,50.67,1.0,1.68,1.92,39.95,28.24,517.74,530.68,1110.84,372.86,701.59,1025.09,1580.3,532.81,1006.66,1478.75,2063.61,68.94,92.06,109.77,137.91,77.95,94.09,251.76,322.54,-0.2,57.82,60.36,157969.81,5190.27,7391.79,11309.25,12759.18,2476.79,5562.25,8016.18,14804.99,1654.64,7015.35,10950.4,21300.36,3249.65,8973.38
减：营业外支出,9.69,10.52,12.24,1.33,5.05,19.14,31.5,22.15,39.5,45.03,63.42,15.34,58.31,85.75,79.31,36.62,66.25,116.79,44.56,3.43,26.27,31.85,47.3,27.88,45.64,45.73,57.23,18.17,36.31,127.98,168.57,68.72,89.87,247.77,8165.43,2013.15,4210.82,7004.12,7452.59,3599.64,4836.87,6193.21,9862.01,1256.67,4176.13,12735.75,19530.08,4995.17,9947.37
其中：非流动资产处置损失,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,5.58,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.24,594.98,1398.28,2208.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,5334.03,3397.43,4524.23,884.52,2198.27,3236.16,4886.43,951.6,1974.32,2643.61,2762.05,1175.24,2511.68,3608.17,4901.65,1369.25,2820.66,4319.5,5604.64,1252.52,2869.97,4376.79,4712.31,829.56,2031.61,3065.59,2791.49,729.3,1592.52,2432.86,2927.67,404.85,1291.14,1785.96,519073.14,103275.44,258627.73,488568.31,650203.65,133156.9,300035.93,405368.46,586754.87,156006.86,392590.65,561810.13,742631.11,142436.55,533876.38
减：所得税费用,1761.54,525.28,365.81,132.68,318.64,475.49,719.0,142.74,296.15,398.9,386.32,172.07,328.48,504.43,759.33,153.32,405.47,632.55,826.12,192.91,413.98,628.4,684.21,118.29,271.47,434.24,379.05,98.52,206.26,338.5,414.61,59.13,192.51,303.37,102994.64,26839.94,71692.13,125947.38,175018.79,35031.28,79282.79,107638.54,140328.01,32814.34,88264.23,142849.39,180151.75,59080.46,171499.86
五、净利润,3572.49,2872.15,4158.42,751.84,1879.63,2760.67,4167.43,808.86,1678.17,2244.71,2375.72,1003.18,2183.2,3103.74,4142.32,1215.93,2415.2,3686.95,4778.52,1059.61,2455.98,3748.4,4028.1,711.27,1760.13,2631.35,2412.44,630.78,1386.26,2094.36,2513.06,345.72,1098.63,1482.59,416078.49,76435.5,186935.6,362620.92,475184.86,98125.62,220753.14,297729.93,446426.86,123192.52,304326.42,418960.75,562479.36,83356.08,362376.52
归属于母公司所有者的净利润,3572.49,2872.15,4158.42,751.84,1879.63,2760.67,4167.43,808.86,1678.17,2244.71,2375.72,1003.18,2183.2,3103.74,4142.32,1215.93,2415.2,3686.95,4778.52,1059.61,2455.98,3748.4,4028.1,711.27,1760.13,2631.35,2412.44,630.78,1386.26,2094.36,2513.06,345.72,1098.63,1482.59,418042.62,77371.49,188362.62,364538.94,477068.97,99485.89,223373.03,302803.65,455604.83,126322.86,310111.16,431149.64,579650.55,90729.43,376159.33
少数股东损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1964.12,-935.99,-1427.02,-1918.02,-1884.11,-1360.26,-2619.89,-5073.72,-9177.96,-3130.34,-5784.74,-12188.89,-17171.19,-7373.35,-13782.81
基本每股收益(元/股),0.71,0.49,0.71,0.13,0.32,0.47,0.71,0.12,0.24,0.31,0.32,0.13,0.28,0.4,0.53,0.16,0.31,0.47,0.61,0.14,0.32,0.48,0.52,0.09,0.23,0.34,0.31,0.08,0.18,0.18,0.22,0.03,0.05,0.06,1.06,0.18,0.45,0.86,1.12,0.23,0.51,0.69,1.03,0.29,0.7,0.98,1.32,0.21,0.85
稀释每股收益(元/股),0.71,0.49,0.71,0.13,0.32,0.47,0.71,0.12,0.24,0.31,0.32,0.13,0.28,0.4,0.53,0.16,0.31,0.47,0.61,0.14,0.32,0.48,0.52,0.09,0.23,0.34,0.31,0.08,0.18,0.18,0.22,0.03,0.05,0.06,1.06,0.18,0.45,0.86,1.12,0.23,0.51,0.69,1.03,0.29,0.7,0.98,1.32,0.21,0.85
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20385.02,-3642.34,-20378.08,-9036.32,-4742.98,-4396.37,-7525.35,7063.58,30567.48,-17929.76,-804.58,7967.62,40382.27,889.13,14635.37
八、综合收益总额,3572.49,2872.15,4158.42,751.84,1879.63,2760.67,4167.43,808.86,1678.17,2244.71,2375.72,1003.18,2183.2,3103.74,4142.32,1215.93,2415.2,3686.95,4778.52,1059.61,2455.98,3748.4,4028.1,711.27,1760.13,2631.35,2412.44,630.78,1386.26,2094.36,2513.06,345.72,1098.63,1482.59,436463.52,72793.16,166557.53,353584.61,470441.88,93729.25,213227.79,304793.51,476994.34,105262.76,303521.85,426928.37,602861.64,84245.21,377011.89
归属于母公司所有者的综合收益总额,3572.49,2872.15,4158.42,751.84,1879.63,2760.67,4167.43,808.86,1678.17,2244.71,2375.72,1003.18,2183.2,3103.74,4142.32,1215.93,2415.2,3686.95,4778.52,1059.61,2455.98,3748.4,4028.1,711.27,1760.13,2631.35,2412.44,630.78,1386.26,2094.36,2513.06,345.72,1098.63,1482.59,438657.41,73578.94,167829.31,355562.48,472383.72,95089.95,216008.1,310046.62,486340.23,108391.37,309297.98,439138.77,620023.76,91642.91,390807.58
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2193.89,-785.79,-1271.78,-1977.88,-1941.85,-1360.7,-2780.31,-5253.11,-9345.89,-3128.61,-5776.13,-12210.4,-17162.12,-7397.7,-13795.69
