报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,922375.26,1208593.51,2238795.67,1704650.46,1562608.73,1536984.56,1994241.78,1997828.59,2692192.19,2688042.35,2761461.61,2300192.38,1791761.84,1911131.47,3154345.53,3781693.29,3718932.3,4077946.85,3389944.69,3423951.43,3905442.46,4701218.82,3330739.75,5229154.21,5225868.85,3760362.6,3706355.84,4436540.98,3752581.77,4286172.11,4874185.51,6271525.34,3888971.46,4461256.22,4273455.51,5318038.1,5278476.17,7186798.92,7518701.76,8703211.82,9096914.31,10756320.61,9435263.13,17412100.92,9478231.47,15955205.54,13276552.47,18841744.68,14322041.63
交易性金融资产,160.27,401.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.63,0.0,0.0,0.0,6283.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24304.18,24251.81,1190080.63,110165.76
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.45,0.0,0.0,7217.68,12219.53,0.0,8308.69,703.1,45867.12,6715.21,640.57,640.57,1249.37,1828.54,2108.02,3958.52,1078.29,597.03
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143273.4,147642.74,177781.16,173361.33,158873.92,184120.75
应收票据,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.84,350.0
应收账款,29982.56,44627.2,31751.27,86488.3,86521.83,103219.51,77767.0,92277.48,103713.74,100107.52,50152.32,71319.19,40678.21,33628.65,19253.72,159402.46,110285.21,104488.56,99508.06,151481.38,125416.72,114047.76,135249.06,188654.85,181870.35,174830.38,143247.33,307896.98,292616.77,221024.44,173841.17,189407.18,161470.71,189773.2,150819.32,251065.33,161786.41,226238.91,250427.2,207525.68,173449.81,169482.97,130210.79,143273.4,147642.74,0.0,173361.33,158618.08,183770.75
预付款项,175696.14,290458.58,450219.61,828419.79,994304.83,582528.13,536469.26,316051.9,321818.56,285805.23,473385.47,873631.95,933321.5,976045.33,1084364.32,1783800.35,1930158.51,1922748.04,2148447.95,2011621.9,2396146.22,2262634.1,2408808.56,3337361.19,3337150.31,2960194.75,3186744.81,2865366.51,3370546.9,3194581.39,3232323.94,2943312.56,3796003.49,4010334.94,5302844.98,3964697.28,4276715.79,4614282.33,4939799.2,5026254.06,6015085.72,6896325.45,10527007.44,7301710.69,8309786.45,10301926.24,12172297.13,7595089.51,10071803.95
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.36
其他应收款,167633.06,165199.43,257277.88,276405.69,306378.81,299711.93,369149.37,349609.69,367143.0,390342.61,419054.46,778580.94,971766.69,1182224.46,1383019.62,1493831.32,1620048.8,1735254.97,2251069.75,1844061.42,1771990.49,1910223.57,2626338.91,2005792.18,2388469.28,3307164.14,3244224.78,3481531.72,4304208.81,4306154.09,4289323.0,4892446.37,6092505.06,6469519.0,6590641.72,7548564.3,7840039.42,8078008.76,8827178.96,10543500.49,12504455.37,12460243.59,13778118.62,16324976.59,24093767.86,22935809.73,23517287.3,0.0,0.0
