报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
投资收益,-3.73,-19.39,65.02,92.5,15.74,42.95,38.55,182.13,24.99,63.43,73.38,59.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.18,0.0,3115.54,4632.48,6398.5,1225.73,1971.38,3619.82,15483.79,2893.58,4014.15,4451.69,4001.54,1758.85,3400.91,5730.5,6545.5,1914.76,4677.12,7756.12,17343.17,3409.67,8441.58
其中:对联营企业和合营企业的投资收益,0.0,0.0,65.02,92.5,0.0,0.0,0.0,182.13,0.0,0.0,0.0,59.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.98,0.0,0.0,0.0,-2.88,0.0,0.0,0.0,-531.89,0.0,0.0,0.0,-1019.11,0.0,115.34,115.34,-617.3,0.0,70.73,70.73,5287.96,0.0,125.53
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,656.09,1297.07,1776.46,2638.23,802.71,1553.79,2216.39,2726.39,410.3,772.92,1167.47,1665.88,812.88,1695.19,2948.27,4481.35,1847.45,3512.29,5174.82,7223.83,2052.82,3989.48,5474.52,6458.77,1070.76,1839.07,1763.15,2292.18,1210.03,2743.68,3565.64,10897.35,7041.65,19457.02,32095.66,43076.35,10469.33,23523.28,36027.75,64554.59,22099.29,53490.28,86657.81,89790.44,23646.01,68235.56,121664.02,159433.61,57351.3,80123.03,92182.93,82084.04,10687.99,23265.38
加:营业外收入,1.5,49.88,168.69,372.46,52.15,155.81,163.03,586.05,166.7,291.44,300.64,690.87,3.56,70.47,172.25,961.91,15.81,230.65,316.59,711.8,102.6,225.14,479.57,1090.56,132.16,141.19,160.38,678.58,38.02,53.34,319.35,788.0,25.22,288.77,478.24,3553.39,150.83,453.81,3226.02,4970.48,270.44,587.73,757.3,618.35,3.31,0.21,0.21,361.17,0.0,0.0,13.44,13.62,254.67,266.4
减：营业外支出,0.0,1.01,1.01,20.47,0.0,0.0,0.0,10.21,0.0,0.0,0.19,13.04,0.24,2.85,3.11,50.61,0.0,2.02,2.31,16.71,0.53,0.91,0.99,13.04,0.23,0.33,8.33,0.33,0.0,0.04,0.34,5.58,0.11,10.13,11.45,19.56,36.94,53.0,54.02,230.55,-0.21,7.6,14.57,133.72,12.33,12.33,25.54,288.78,0.0,0.0,0.0,563.2,105.85,-76.35
其中：非流动资产处置损失,0.0,0.0,0.0,1.01,0.0,0.0,0.0,10.21,0.0,0.0,0.0,13.0,0.0,0.0,0.0,12.68,0.0,0.0,0.0,14.05,0.0,0.0,0.0,13.02,0.0,0.33,0.0,0.23,0.0,0.04,0.0,1.34,0.0,0.0,0.08,3.24,0.0,8.64,8.64,47.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,657.59,1345.94,1944.14,2990.22,854.86,1709.59,2379.42,3302.24,577.0,1064.36,1467.92,2343.71,816.2,1762.81,3117.41,5392.65,1863.26,3740.92,5489.1,7918.93,2154.89,4213.71,5953.1,7536.29,1202.69,1979.93,1915.19,2970.43,1248.05,2796.98,3884.66,11679.77,7066.75,19735.65,32562.44,46610.17,10583.21,23924.09,39199.75,69294.53,22369.93,54070.41,87400.54,90275.07,23637.0,68223.45,121638.69,159506.0,57351.3,80123.03,92196.37,81534.46,10836.81,23608.13
减：所得税费用,66.43,142.52,192.89,342.21,94.07,187.8,273.98,386.23,70.99,100.67,171.98,245.55,110.12,289.53,479.76,658.05,215.46,436.23,576.19,1309.48,342.19,535.19,766.05,743.58,144.06,149.92,-28.41,49.24,169.38,367.78,400.56,324.84,808.15,1438.38,3422.06,4842.76,1218.63,718.89,2568.38,5811.35,1387.96,8838.51,15679.78,-5055.82,1947.02,6846.97,13887.36,22287.88,8832.87,10061.92,12530.04,4547.45,607.27,2655.3
五、净利润,591.17,1203.42,1751.26,2648.01,760.78,1521.79,2105.44,2916.01,506.01,963.69,1295.93,2098.16,706.07,1473.28,2637.65,4734.6,1647.8,3304.69,4912.91,6609.44,1812.71,3678.52,5187.05,6792.72,1058.63,1830.01,1943.6,2921.18,1078.68,2429.2,3484.1,11354.93,6258.6,18297.27,29140.39,41767.41,9364.58,23205.2,36631.37,63483.18,20981.97,45231.9,71720.76,95330.89,21689.97,61376.47,107751.33,137218.12,48518.42,70061.11,79666.34,76987.01,10229.54,20952.83
归属于母公司所有者的净利润,591.17,1203.65,1751.68,2648.01,760.78,1521.79,2105.44,2916.01,506.01,963.69,1289.57,2027.4,703.92,1431.73,2506.06,4520.28,1585.32,3227.3,4818.64,6497.02,1755.85,3596.75,5093.62,6633.11,1116.92,1857.83,1985.97,2947.2,1187.44,2579.17,3771.66,11838.98,6306.86,18299.85,29151.67,41718.34,9361.92,23209.42,36625.51,63496.56,20958.55,45302.79,71192.13,94754.54,21663.24,61421.36,108082.49,136735.57,44134.37,64612.26,73167.13,75912.03,10219.54,20942.19
少数股东损益,0.0,-0.23,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,70.75,2.16,41.55,131.59,214.32,62.48,77.4,94.27,112.43,56.86,81.77,93.43,159.6,-58.29,-27.82,-42.37,-26.01,-108.76,-149.97,-287.56,-484.05,-48.26,-2.59,-11.29,49.07,2.66,-4.22,5.86,-13.38,23.42,-70.89,528.63,576.35,26.73,-44.89,-331.16,482.55,4384.05,5448.85,6499.21,1074.98,10.01,10.64
基本每股收益(元/股),0.14,0.28,0.41,0.62,0.13,0.2,0.28,0.39,0.07,0.13,0.17,0.27,0.0943,0.1919,0.3358,0.61,0.2125,0.2883,0.4305,0.5805,0.1541,0.3175,0.4487,0.5821,0.098,0.16399999999999998,0.1747,0.2595,0.1048,0.2275,0.3328,0.69,0.0724,0.2099,0.3344,0.48,0.1041,0.12,0.1936,0.33,0.06,0.14,0.2189,0.29,0.06,0.1437,0.2537,0.32,0.1,0.1136,0.1287,0.13,0.0179,0.0366
稀释每股收益(元/股),0.14,0.28,0.41,0.62,0.13,0.2,0.28,0.39,0.07,0.13,0.17,0.27,0.0943,0.1919,0.3358,0.61,0.2125,0.2883,0.4305,0.5805,0.1541,0.3175,0.4487,0.5821,0.098,0.16399999999999998,0.1747,0.2595,0.1048,0.2275,0.3328,0.69,0.0724,0.2099,0.3344,0.48,0.1041,0.12,0.1936,0.33,0.06,0.14,0.2167,0.29,0.06,0.1385,0.2433,0.32,0.1,0.1145,0.1296,0.13,0.0179,0.0366
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.29,0.0,13.39,0.0,33.87,0.0,-5.83,0.0,2.22,0.0,0.0,0.0,-97.07,0.0,0.0,0.0,-211.24,0.0,0.0,0.0,-12.86,0.95,-16.23,15.88,37.11,85.03,168.25,145.76,194.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,-2.49,73.88,24.42,-150.43,-253.45,-103.45
八、综合收益总额,0.0,0.0,1751.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.93,2090.87,706.07,1486.67,2637.65,4768.46,1647.8,3298.86,4912.91,6611.66,1812.71,3678.52,5187.05,6695.65,1058.63,1830.01,1943.6,2709.94,1078.68,2429.2,3484.1,11342.07,6259.55,18281.04,29156.27,41804.52,9449.62,23373.45,36777.13,63677.85,20981.97,45231.9,71720.76,95330.89,21689.97,61376.47,107751.33,137227.17,48515.93,70134.98,79690.76,76836.58,9976.09,20849.38
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.57,2020.12,703.92,1445.12,2506.06,4554.15,1585.32,3221.46,4818.64,6499.24,1755.85,3596.75,5093.62,6536.05,1116.92,1857.83,1985.97,2735.95,1187.44,2579.17,3771.66,11826.12,6307.81,18283.62,29167.56,41755.45,9446.96,23377.66,36771.27,63691.22,20958.55,45302.79,71192.13,94754.54,21663.24,61421.36,108082.49,136744.62,44131.88,64686.14,73191.55,75761.59,9966.09,20838.74
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,70.75,2.16,41.55,131.59,214.32,62.48,77.4,94.27,112.43,56.86,81.77,93.43,159.6,-58.29,-27.82,-42.37,-26.01,-108.76,-149.97,-287.56,-484.05,-48.26,-2.59,-11.29,49.07,2.66,-4.22,5.86,-13.38,23.42,-70.89,528.63,576.35,26.73,-44.89,-331.16,482.55,4384.05,5448.85,6499.21,1074.98,10.01,10.64
