报表日期,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,210745.69,259073.27,283506.72,291945.87,355430.47,346877.77,333562.19,342193.48,424147.2,452327.13,479227.55,485490.44,519050.25,547049.5,567754.15,620188.43,657961.05,685864.85,618759.17,682745.22,763606.72,678587.68,710870.68,763226.57,808703.3,821130.58,808261.37,846349.09,889480.66,896271.43,913479.81,989665.78,1054750.88,1044069.87,1038725.87,1091915.62,1132845.65,1195583.97,1185428.17,1192150.41,1288876.93,1274939.03,1204220.11,1185402.35,1248638.85,1236177.42,1252577.5
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100050.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,5177.96,0.0,4899.58,4208.38,3941.84,0.0,4405.52,6010.46,5024.83,0.0,3452.99,7299.23,8499.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,15.76,0.0,16.9,9.23,5.66,0.0,31.24,83.0,137.18,0.0,50.3,5.54,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,48.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169188.72,5872.67,4756.73,5390.08,72795.22,110643.96,62739.63,208465.71,164250.06,133564.79,140545.87,376479.57,507025.14,498376.1,572511.24,774233.21,641409.27,632025.58,300451.21,441441.86,623202.98,502057.77,248253.22,455064.38,361427.14,253301.56,142749.83,570823.5,484407.85,832567.25,183733.58
流动资产合计,431378.72,431108.92,432450.84,436712.5,485357.33,523192.56,512717.45,540142.92,650606.07,766508.74,838587.27,976413.43,1074763.05,887419.52,905117.54,955115.21,1089125.2,1093659.46,811446.88,959385.42,1087142.83,962352.29,917358.14,1119716.66,1057917.17,1099338.22,1097850.27,1338105.68,1590815.42,1615446.9,1658415.53,1921961.68,1844597.54,1862068.94,1508944.89,1716989.78,1967382.05,1928581.92,1695196.99,2031208.74,2180180.17,2148773.42,2082644.59,2369058.55,2609374.28,2785185.18,1963874.05
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37486.0,61854.6,66899.54,55449.37,56993.42,80074.34,62214.43,72927.57,217362.89,114378.76,154423.65,150327.59,211350.81,295006.45,403782.42,374644.8,430385.22,453739.76,438845.24,548324.12,549791.69,617908.75,551429.78,487209.14,408394.32,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.75,2106.08,2145.97,2185.86,2225.75
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.4,0.0,0.0,2444.4,6349.79,7259.5,5463.03,5141.03,3166.23,3013.5,2857.94,793.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.4,1161.4,1408.55,1801.96,1755.72,3204.28,3581.25
长期股权投资,1105.56,967.67,1831.07,1831.07,1530.48,1866.82,27016.82,26967.82,30856.07,51312.27,44884.55,48331.97,35165.8,142733.59,144275.36,181369.09,125778.83,130174.88,128409.63,130409.63,128776.18,140467.63,141878.62,144335.96,29971.5,75107.08,34765.83,25646.28,36879.3,42105.57,37088.11,41049.53,65872.94,88730.93,70711.51,89016.66,67106.58,62103.65,51099.83,48789.95,46186.55,49123.72,49278.9,55974.29,50752.43,51868.6,53408.47
投资性房地产,0.0,0.0,0.0,0.0,6795.89,0.0,0.0,0.0,6301.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5434.06,0.0,0.0,0.0,5010.05,0.0,0.0,0.0,8030.34,8030.34,7785.0,7690.93,3424.91,3409.44,3322.85,3373.88,4759.92,4693.42,4626.93,4560.43,4210.62,4144.12,4077.62,4011.13,4019.31,3952.82,3890.87,5327.14,3219.24,6746.59,6587.43
固定资产净额,115965.55,174713.93,195558.79,223092.37,252917.28,269661.37,275915.58,292906.76,312999.35,325914.4,331741.08,341987.47,354747.21,372305.34,390638.49,414731.36,470626.56,486186.94,502580.59,533979.61,628623.22,664771.06,696662.64,757212.6,802611.54,834767.08,825176.04,830276.23,936977.39,947389.47,990336.19,1008968.87,1137052.27,1154893.86,1190923.3,1240458.94,1443837.23,1490500.8,1532803.28,1574807.22,1825010.56,0.0,1943887.21,0.0,2273304.19,0.0,2406373.2
在建工程,37710.82,70261.52,88464.05,83040.3,61864.66,64261.93,68172.98,58469.85,45896.08,46284.2,51070.33,60975.29,84895.2,94960.91,108042.74,132720.71,188669.91,227207.94,264322.53,281465.68,184866.96,250552.13,232026.69,140551.34,77141.55,86355.78,77809.5,108296.45,110457.48,130166.75,134483.65,192881.92,194569.05,245554.12,308071.1,385481.81,360811.72,387489.75,347252.89,421987.15,350657.65,0.0,349328.88,0.0,301156.28,0.0,491716.35
工程物资,27.65,491.06,79.38,169.55,27.49,44.9,34.71,17.72,2.61,17.72,18.12,42.5,46.75,115.3,205.37,11.69,41.49,28.18,17.11,102.06,13.46,31.95,28.68,17.57,16.8,16.8,16.8,0.0,5.02,12.6,0.0,0.0,0.0,42.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产清理,0.0,0.0,1112.73,904.82,0.0,920.14,915.46,902.46,27.89,539.78,566.2,573.29,0.0,537.13,536.97,531.39,0.0,76.8,4.76,854.77,0.0,0.0,1052.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,48449.05,72568.57,91349.13,99207.56,103248.11,113096.83,115255.84,115805.83,113480.33,122212.01,127899.4,132320.65,134529.63,156035.94,168351.52,180055.84,188387.2,212437.14,226536.02,206213.07,199558.83,229112.4,240059.58,244396.25,225437.35,262422.93,244424.59,245195.94,254354.85,266429.1,274526.54,282921.74,309109.1,329861.99,329200.07,314703.92,320548.72,336645.72,352402.57,361738.44,359709.84,325779.64,328052.6,384391.02,429599.7,418657.63,603998.91
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,22609.36,25500.44,29561.8,29506.46,30092.35,30305.95,30960.05,30775.23,30840.05,31788.98,32035.79,55684.55,38412.28,57564.84,63970.03,53618.07,50820.15,56723.44,55729.62,57039.3,55423.92,56984.27,64818.23,65905.2,67727.29,70157.49,72079.55,75591.21,71009.62,75595.96,79038.25,77665.0,78376.55,81771.67,86391.8,95435.35,100523.16,102731.96,113151.83,112258.91,120246.34,120431.8,120801.88,123124.22,137050.52,152089.33,160191.49
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,722.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.07,0.0,0.0,0.0,436.12,436.12,436.12,436.12,12636.84,12636.84,12636.84,12636.84,12636.84,12636.84,12636.84,12224.08,12221.79,12221.79,12221.79,12221.79,15313.46,15313.46,15313.46,15313.46,16871.06,32006.92,32870.17
长期待摊费用,4345.53,7415.42,8960.23,8921.85,9721.21,9253.8,9471.91,9204.79,8798.43,9460.19,11498.08,12909.96,12068.36,0.0,0.0,21333.21,25333.41,26955.98,28313.83,28345.57,30822.42,31682.22,30994.85,30549.33,29609.48,30013.57,29187.41,30776.26,32069.42,35394.58,38317.14,39775.18,46677.04,51343.62,55936.29,58671.06,62170.3,65743.56,67514.11,70106.57,64738.33,67022.55,69163.35,72408.49,76276.79,89005.33,122582.88
递延所得税资产,71.54,123.01,0.0,0.0,42.63,0.0,0.0,0.0,82.05,0.0,0.0,0.0,3.32,0.0,0.0,0.0,153.71,171.68,152.68,55.2,4.65,-531.54,-527.05,3.35,22.65,3.35,140.89,1626.53,1156.9,972.74,889.67,960.47,1489.7,1703.25,7269.42,2291.75,1090.08,1379.91,1494.09,993.34,8303.97,5365.08,7846.52,14301.65,13435.92,17442.45,13128.11
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9239.96,0.0,0.0,0.0,14184.39,0.0,0.0,35.0,11058.57,0.0,4020.8,5329.51,9192.4,6682.4,18247.18,22294.74,18288.93,18504.15,14896.16,13808.64,14264.64,18220.74,23681.73,15590.34,11079.74,12139.81,20039.1,23262.89,52943.68,30912.98,87301.96
非流动资产合计,231007.85,352041.61,416917.17,446673.98,466240.1,489411.74,527743.36,535050.45,549284.01,587529.54,599713.55,652825.68,665569.15,824253.04,876020.48,984371.37,1101971.27,1201817.57,1272966.32,1293914.26,1306742.96,1453144.45,1469208.91,1458378.56,1475775.86,1488948.78,1455729.21,1486334.09,1682681.14,1818815.4,1995526.79,2057966.79,2299217.57,2443475.83,2519508.67,2764976.77,2936576.51,3099090.74,3057129.54,3109713.96,3214821.49,3160228.85,3265914.07,3444148.51,3948518.17,4067338.75,4604485.82
资产总计,662386.57,783150.53,849368.01,883386.48,951597.43,1012604.31,1040460.81,1075193.37,1199890.08,1354038.28,1438300.82,1629239.1,1740332.2,1711672.56,1781138.02,1939486.58,2191096.47,2295477.03,2084413.2,2253299.68,2393885.79,2415496.74,2386567.05,2578095.22,2533693.03,2588287.0,2553579.48,2824439.77,3273496.56,3434262.3,3653942.32,3979928.47,4143815.12,4305544.77,4028453.56,4481966.55,4903958.57,5027672.66,4752326.53,5140922.7,5395001.66,5309002.26,5348558.66,5813207.07,6557892.45,6852523.93,6568359.86
短期借款,42618.0,103890.0,87922.01,70739.4,16900.0,63078.55,125760.26,88612.69,77863.36,88743.79,68716.84,53864.84,47410.94,82161.14,112816.27,97545.44,132496.02,140916.74,191450.85,235853.55,359575.15,363985.87,340516.11,317557.26,208447.12,263191.57,205303.33,161978.02,91000.0,90889.92,40000.0,0.0,0.0,50000.0,270000.0,250000.0,250000.0,150000.0,130000.0,180000.0,180200.0,179206.0,220000.0,170000.0,207243.47,485381.11,482288.88
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.48,624.63,0.0,0.0,0.0,0.0,0.0,0.0,223.43,75.88,1180.02,261.08,7.81,1.83,0.0,0.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11376.55,11545.55,11541.51
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153577.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243051.33,227197.95,204622.22,233681.34,280550.41,214763.92,233620.1,238865.38,265769.57,276106.06,325042.99
应付票据,0.0,0.0,8000.0,16856.97,11856.97,18153.63,13129.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6700.0,0.0,0.0,11235.09,10000.0,0.0,10000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付账款,145201.3,55395.41,54285.6,56497.28,61037.38,91484.47,79193.37,59652.05,87663.09,80086.53,69833.59,79768.14,94666.62,65731.63,80455.86,118921.14,98900.8,105337.73,112803.4,128374.12,185218.25,136065.37,126516.78,125945.15,153577.56,103032.92,136089.62,165333.73,184381.28,120736.68,174613.31,173408.61,264867.56,193155.03,197768.43,193141.23,243051.33,227197.95,204622.22,0.0,280550.41,0.0,233620.1,238865.38,265769.57,276106.06,325042.99
预收款项,5179.91,5944.23,6563.57,6173.41,19372.99,-82.31,2325.7,4842.66,9042.82,9455.76,0.0,7469.72,29749.82,8620.04,10115.47,9639.5,26348.18,9198.14,10179.57,14336.25,19259.24,18459.2,5071.07,18659.27,11016.35,17247.21,11159.64,14613.77,15377.74,16031.01,21256.95,28342.54,33359.22,32304.51,36528.22,41432.27,29128.29,57534.83,22875.31,34585.61,28381.83,29089.55,31004.99,40872.32,47304.35,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,9925.93,10230.89,11415.01,12137.18,19731.92,17215.2,10041.67,11341.6,39299.44,19370.96,15651.29,17899.23,81158.31,29441.75,25733.12,29453.29,68998.57,25127.12,25450.22,31282.48,72251.97,41934.66,37401.62,45381.42,74026.21,45967.87,39511.78,48183.62,105874.36,33618.19,50661.69,53083.91,200096.05,174760.59,49360.11,57938.51,158737.63,46525.28,51046.89,61675.72,129782.96,81744.07,59132.12,68436.59,200133.43,97249.68,85002.75
应交税费,1489.48,-1095.85,-528.36,-149.2,-2571.36,-202.83,-534.15,2220.24,593.49,-1082.42,-2310.89,5156.65,-882.78,-3780.64,-5134.04,2370.22,1676.67,19606.97,-1644.49,-400.21,4716.42,-2657.69,-1445.3,-269.4,2275.82,-786.64,2094.24,781.72,3026.28,10422.96,3491.77,6895.04,8328.59,9707.24,8754.0,5671.63,5347.77,19566.29,2542.75,3991.28,3901.83,5788.02,2987.95,5430.84,6362.06,15245.78,9083.37
应付利息,19.33,75.2,0.0,0.0,364.79,0.0,0.0,0.0,1171.17,0.0,0.0,0.0,2906.34,1118.5,2307.39,4048.73,4148.02,6624.72,7481.79,8140.75,6883.98,4515.02,8132.74,8651.3,10166.68,7249.17,7213.85,3081.08,5067.51,4676.73,2882.78,0.0,0.0,74.19,1085.58,3691.96,6283.66,7006.96,9948.47,0.0,6695.5,7290.72,10253.05,3554.0,0.0,0.0,0.0
应付股利,7765.81,1669.96,444.3,425.8,1400.51,2181.74,1292.95,150.19,90.5,6244.67,410.31,859.07,745.13,13259.6,1425.5,1649.28,7680.0,0.0,9132.12,15.81,21.7,0.0,5260.64,60.64,21.79,207.01,946.25,10.74,20.51,3206.31,223.29,217597.6,70.52,57.24,132.67,91.87,99.3,91.8,145.08,0.0,245.17,2106.3,175.17,159532.37,298.97,3098.97,886.59
其他应付款,22882.85,140775.36,170440.49,173338.13,174472.52,165204.04,179054.26,180478.2,175860.31,199193.84,208874.44,219265.11,248169.8,258797.29,301289.9,320697.56,251860.6,259193.58,284943.03,346986.17,278444.37,381306.92,365144.03,319896.31,301905.86,317475.33,331890.14,347923.82,400167.54,404926.51,421999.7,443119.73,476770.88,482967.93,499113.09,514233.58,510789.92,506881.63,641652.04,657604.29,655517.91,0.0,585686.54,0.0,583055.81,0.0,541699.04
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,90000.0,90000.0,0.0,90000.0,70000.0,120000.0,0.0,120000.0,50000.0,0.0,0.0,70000.0,110000.0,110000.0,110000.0,40000.0,0.0,50000.0,50000.0,99735.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,3000.0,0.0,0.0,0.0,0.0,5861.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39895.55,0.0,0.0,0.0,49951.51,49951.51,49897.76,99771.29,100944.32,51015.07,49989.32,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,37000.0,41500.0,43000.0,147500.0,170100.0,202100.0,68122.71,9597.17,31822.47
其他流动负债,0.0,0.0,0.0,72.35,0.0,289.08,1108.13,1942.32,0.0,0.0,0.0,4762.83,0.0,42952.63,6046.49,5950.81,0.0,6404.21,6530.23,6450.96,0.0,5218.93,0.0,0.0,99836.71,49836.71,99764.92,49897.76,49906.56,49949.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
流动负债合计,238082.61,316885.19,338590.26,336091.33,392565.71,453183.15,501371.43,439239.95,461584.18,522013.13,481175.59,509045.59,553924.18,498301.95,538055.96,666975.98,702108.86,682409.2,767671.29,821664.5,966266.63,1008828.27,939597.68,938617.83,911225.62,853372.66,884094.96,891651.44,956946.12,785733.63,765126.62,922449.27,983492.82,943026.73,1062753.84,1066201.06,1210437.9,1021804.74,1099832.75,1213038.23,1328275.61,1306709.3,1312959.91,1455753.09,1389666.91,1504954.05,1529190.79
长期借款,800.0,2082.5,22082.5,32082.5,35115.5,41115.5,41115.5,41115.5,41115.5,41115.5,31115.5,31115.5,31115.5,15115.5,5115.5,5115.5,115.5,115.5,115.5,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,89500.0,189500.0,156000.0,231500.0,241500.0,185500.0,248340.0,184340.0,136000.0,123265.97,111285.44
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,40000.0,90000.0,90000.0,90000.0,140000.0,140000.0,190000.0,149093.17,190000.0,188988.72,189411.97,99588.59,99772.36,49838.64,0.0,0.0,0.0,0.0,0.0,0.0,49602.58,49622.34,248119.61,248175.04,248279.45,248356.89,248450.68,248545.69,248640.7,248770.38,298507.74,298558.47,259123.23,248951.27
长期应付款,0.0,6792.63,1938.47,2110.45,6200.24,2748.53,2450.52,1622.99,4892.83,1877.05,1632.88,72.0,142.0,72.0,72.0,72.0,0.0,0.0,661.78,645.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14984.85,0.0,28564.33
