报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.42,194.42,194.42,194.42,669.73,669.73,1933.42,2348.12,1928.19,4258.57,3236.39,4276.4,707.42,223.32,2594.57,4985.88,2759.93,5303.26,3190.5,6374.72,7417.99,5169.79,3600.87,6327.38,7259.9,2495.25,2556.8,3771.42,5240.89,466.61,466.14,438.94,0.0,0.0,0.0,6.75,0.0,0.0,0.0,13.13
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.92,0.0,0.0,0.0,0.0,0.0,588.9,0.0,0.0,149.8,0.0,0.0,0.0,3333.74,0.0,0.0,0.0,223.37,223.37,223.37,223.37,7311.86,223.37,153.37,153.37,153.37,153.37,153.37,153.37,153.37,153.37,153.37,133.37,113.37,113.37
其他应付款,9628.49,10149.68,10661.05,4548.86,4295.4,15105.96,13432.16,13310.74,10972.76,15248.02,12082.61,12564.09,13917.9,8856.31,7391.28,8367.39,7062.18,7716.07,10170.75,8536.54,8868.07,6485.1,11311.82,16040.09,21249.84,20516.41,15265.47,13514.92,5672.61,6951.75,6775.76,11097.49,5421.32,15851.32,13710.75,12045.42,13378.8,36239.13,34573.73,45854.61,41405.23,35131.65,26548.04,168788.93,154328.65,138054.34,0.0,68503.63,0.0,71719.45,0.0,28997.06,0.0,33294.86,0.0,18218.8,0.0,24854.5,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26400.0,22856.0,5356.0,10000.0,34100.0,11000.0,27300.0,42722.0,66422.0,62956.0,57256.0,21900.0,11400.0,11400.0,0.0,0.0,55643.0,56976.2,50718.09,69165.05,31818.2,20260.8,25623.96,25613.96,29233.08,22983.56,35528.33,40135.86,22643.42,27453.84,34448.26,52156.0,115984.67,32494.97,34484.31,13969.8,32171.4,6033.68,11926.58,12300.0,50.05,19250.0,17249.0,16002.53
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3082.74,2811.42,922.0,922.0,10242.81,9025.46,8081.87,9362.35
流动负债合计,41697.23,41396.95,61717.3,71179.27,65865.04,84199.62,82316.19,81927.96,91796.38,83547.86,94707.6,121585.9,116442.82,119081.34,120117.26,139473.81,132512.27,137240.52,153813.09,182663.35,195980.56,225098.53,263061.9,305955.13,307870.34,328394.19,296773.65,258619.09,255664.12,239708.72,235162.0,276171.04,251191.82,259895.95,287518.41,368101.6,347186.93,487395.4,671335.19,874206.22,995263.11,904524.91,997500.22,1193741.53,1258860.32,1227302.94,1244813.53,1538109.33,1225874.23,1060334.14,909812.06,726350.32,689638.68,650620.86,652512.45,552817.51,540471.53,478418.71,456009.76
长期借款,0.0,0.0,0.0,0.0,8000.0,15000.0,15000.0,15000.0,20000.0,41500.0,45500.0,45500.0,50500.0,60500.0,60500.0,41100.0,44409.0,87409.0,87622.0,72822.0,72322.0,63322.0,48500.0,8000.0,11900.0,11900.0,27101.0,49661.0,45771.0,55870.0,76800.0,53180.0,72880.8,53987.46,21572.26,37849.86,20362.19,39279.51,58648.45,39505.59,36849.77,18274.39,30850.34,33776.04,34185.09,36192.86,20819.8,39323.92,36367.99,28600.0,25800.0,0.0,22300.0,9600.0,7200.0,11849.0,948.0,949.0,949.0
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5062.86,19000.0,19000.0,19000.0,43355.0,43426.67,43480.42,43534.17,43587.92,44372.31,44372.31,93948.31,69338.01,69368.8,138845.52,138920.17,138997.09,139074.19,139151.36,139236.11,139319.36,119519.8,119519.8,69851.49,69896.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.95,49.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7259.83,7250.8,4081.24,35.56
递延所得税负债,0.0,0.0,0.0,12284.63,5541.92,5645.91,5286.97,1435.18,4673.08,1349.78,1143.78,1611.56,1357.08,783.78,337.23,832.53,951.48,780.86,590.73,427.91,573.18,618.03,630.71,647.28,579.03,502.01,619.98,744.78,244.3,307.75,197.0,0.0,264.2,314.98,140.06,1417.8,1809.88,1989.98,1939.47,1830.15,1780.69,1731.29,1681.75,1642.59,1592.82,1543.06,1493.29,1758.84,1703.73,1648.62,1505.31,1529.99,1433.54,1439.46,1395.92,1357.9,1312.66,850.76,808.9
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,155.54,155.54,120.0,120.0,105.0,105.0,105.0,90.0,90.0,90.0,1261.59,994.27,994.27,1012.27,1012.27,1012.27,762.95,762.95,762.95,762.95,513.63,513.63,513.63,513.63,264.32,264.32
其他非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6811.56,6811.56,6811.56,2010.56,693.96,693.96,693.96,432.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,0.0,0.0,0.0,12284.63,13541.92,20645.91,20286.97,16435.18,24673.08,42849.78,46643.78,47111.56,51857.08,61283.78,60837.23,41932.53,45360.48,88189.86,88212.73,73249.91,72895.18,63940.03,54193.57,34458.84,38290.59,38213.57,73086.54,94526.41,90189.67,100405.87,121017.01,97687.31,117652.3,148406.29,91205.87,108756.46,161137.58,180294.67,199690.02,180514.94,177871.82,159381.73,186892.4,156200.01,156291.97,108581.67,93221.7,42095.02,39083.98,31011.57,28068.26,2292.94,24496.49,11553.1,9109.56,20980.36,10025.1,6145.32,2057.77
负债合计,41697.23,41396.95,61717.3,83463.9,79406.97,104845.53,102603.17,98363.14,116469.47,126397.64,141351.38,168697.46,168299.9,180365.12,180954.5,181406.34,177872.75,225430.38,242025.83,255913.25,268875.74,289038.56,317255.47,340413.98,346160.93,366607.76,369860.2,353145.5,345853.79,340114.59,356179.01,373858.35,368844.12,408302.24,378724.28,476858.05,508324.51,667690.06,871025.21,1054721.16,1173134.93,1063906.64,1184392.62,1349941.54,1415152.3,1335884.61,1338035.23,1580204.35,1264958.21,1091345.71,937880.32,728643.26,714135.16,662173.95,661622.01,573797.87,550496.63,484564.03,458067.53
实收资本(或股本),26382.0,26382.0,26382.0,26382.0,26382.0,26382.0,26382.0,26382.0,26382.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,52764.0,66674.76,66674.76,66674.76,66674.76,66674.76,66674.76,66674.76,66674.76,70884.85,70884.85,70884.85,70884.85,70884.85,70884.85,71479.64,71479.64,71479.64,100071.5,100071.5,100071.5,100071.5,100071.5,99718.12,99718.12,99718.12,99488.61
资本公积,39202.96,39122.96,39122.96,76209.04,55980.91,56292.88,55217.07,47487.84,53150.21,47003.91,45836.59,48487.31,47039.54,43796.59,41266.14,40732.17,41006.82,40529.06,39453.65,37433.91,38717.99,38511.28,38583.11,38677.03,38379.28,38017.19,38723.33,39090.28,35957.36,37093.74,35986.15,34818.74,34818.74,116510.86,116510.86,117223.98,117223.98,117223.98,117223.98,117148.95,117148.95,211148.47,211148.47,211148.47,211148.47,213016.36,213016.36,219523.99,219523.99,219523.99,191229.83,191178.7,190725.05,191314.83,191437.35,187561.31,187561.31,186270.94,183979.72
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9231.18,9231.18,9231.18,9231.18,10460.45,10360.45,10460.45,9940.17,6075.49,6075.49,2544.35,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.11,1674.49,941.59,355.49,308.74,554.25,487.95,902.5,854.59,704.72,644.2,406.0,64.77,581.77,970.39,795.92,631.66,804.43,1018.68,-896.38,-2111.86,-848.12,-944.0,-1103.73,-1095.41,-1082.35,-1077.76
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,48.92,44.56,31.91,174.13,173.8,174.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,12615.56,13380.39,14121.6,11241.86,11468.83,11525.81,11722.73,11876.49,12029.71,14247.21,14742.02,15008.8,15008.8,15251.68,15251.68,15369.05,15369.05,15941.02,15941.02,15859.47,15859.47,16430.92,16430.92,18634.36,18634.36,19209.98,19209.98,19899.51,19899.51,20427.74,20427.74,21484.25,21484.25,22156.65,22156.65,26734.93,26734.93,26734.93,26734.93,27253.01,27253.01,27253.01,27253.01,37566.74,37566.74,37566.74,37566.74,44315.24,44315.24,44315.24,44315.24,57928.79,57854.35,57928.79,57928.79,64494.93,64494.93,64494.93,64494.93
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未分配利润,37219.33,39740.99,42678.98,44277.27,47688.61,50994.96,54673.19,50415.48,52670.16,32350.81,33671.31,32549.5,34857.53,37805.95,38643.6,36692.24,40555.96,41618.82,42320.19,42154.97,52011.04,61095.12,62079.52,58333.01,63471.91,68242.07,70084.82,64928.52,71156.35,72361.41,70851.18,65457.24,68834.8,71983.37,76294.32,72167.82,75843.45,76501.25,80122.46,86538.96,94268.39,121168.94,138505.08,150183.52,180530.23,204594.78,227392.39,226819.69,262857.63,293390.33,312171.55,280492.46,297460.64,318877.46,341179.83,319251.56,338255.87,-252188.86,-306348.57
归属于母公司股东权益合计,115419.85,118626.33,122305.53,158110.17,141520.35,145195.66,147994.98,136161.8,144232.08,146365.92,147013.92,148809.61,149669.87,149618.22,147925.41,145557.47,149695.83,150852.89,150478.86,148212.35,159352.5,168801.32,169857.55,168408.41,173249.56,178233.24,180782.13,176682.31,179777.21,182646.89,180029.07,174524.22,179398.89,279000.13,282578.18,283156.99,286785.86,287689.18,291244.09,298518.18,306199.71,431159.99,448435.61,470238.5,500243.97,526689.07,549862.64,553877.44,589750.79,620456.59,639575.62,618314.63,634536.38,656884.02,679733.3,663846.7,682859.33,94668.43,40536.91
少数股东权益,1057.74,1185.24,1605.25,1459.45,1686.57,1793.56,1841.06,1698.67,1761.15,1697.59,1691.27,1529.75,1726.11,1942.03,1970.43,8054.56,8052.9,8219.62,9281.86,12956.31,14073.68,14883.98,19043.87,20358.51,21575.48,22594.37,22633.63,18874.53,11834.11,12292.0,12140.55,11252.95,11239.59,11187.55,13695.87,14597.71,18974.53,31621.98,33054.68,37307.84,37287.09,40156.64,42055.01,41639.22,43781.28,38667.16,37476.41,39648.31,39370.63,29066.89,22033.43,21394.32,20929.38,20500.17,20334.95,19735.34,19467.12,10505.44,10079.96
所有者权益(或股东权益)合计,116477.59,119811.57,123910.78,159569.62,143206.92,146989.22,149836.03,137860.47,145993.22,148063.51,148705.19,150339.35,151395.98,151560.25,149895.85,153612.03,157748.73,159072.51,159760.72,161168.65,173426.18,183685.31,188901.42,188766.92,194825.04,200827.61,203415.76,195556.84,191611.32,194938.89,192169.62,185777.17,190638.47,290187.68,296274.05,297754.69,305760.39,319311.16,324298.77,335826.02,343486.8,471316.62,490490.61,511877.72,544025.25,565356.22,587339.05,593525.75,629121.42,649523.48,661609.05,639708.95,655465.75,677384.19,700068.25,683582.04,702326.45,105173.87,50616.87
负债和所有者权益(或股东权益)总计,158174.82,161208.53,185628.09,243033.52,222613.88,251834.75,252439.2,236223.61,262462.69,274461.15,290056.57,319036.81,319695.87,331925.37,330850.34,335018.37,335621.49,384502.89,401786.55,417081.91,442301.92,472723.87,506156.89,529180.9,540985.97,567435.37,573275.95,548702.34,537465.11,535053.48,548348.63,559635.51,559482.6,698489.92,674998.33,774612.75,814084.9,987001.22,1195323.98,1390547.17,1516621.73,1535223.26,1674883.23,1861819.26,1959177.55,1901240.83,1925374.27,2173730.1,1894079.64,1740869.19,1599489.37,1368352.21,1369600.92,1339558.14,1361690.26,1257379.91,1252823.08,589737.9,508684.4
