报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,4973.69,18907.2,8973.53,14051.35,21055.01,15381.34,14589.6,20643.13,20331.51,25819.97,25644.57,19990.6,17739.64,10603.74,6294.79,41308.1,36057.44,29872.61,27183.31,32529.46,32595.58,34182.64,25472.45,22811.35,20272.3,19021.56,24055.77,29980.85,17885.12,18982.12,19938.47,18553.64,7778.25,8333.36,10922.56,25300.63,18182.97,16672.5,17017.83,28365.29,24787.46,18673.24,14237.29,23547.48,11613.93,10558.25,9911.83,27117.7,14747.84,14825.23,13626.24
交易性金融资产,0.0,5812.82,11777.84,11755.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58211.84,0.0,65080.63,0.0,63991.36,0.0,68478.21,69882.83,77460.84,80819.6,72174.79,84558.56,95706.13,96965.69
应收票据,464.07,717.67,971.4,1695.81,805.09,1631.5,614.24,917.53,1240.16,2195.04,970.6,1302.56,1064.7,511.12,1103.26,2095.97,1605.28,1859.5,2473.5,2561.6,1514.6,2200.13,1748.43,2663.87,788.86,3911.73,1099.67,3147.39,3800.05,3846.53,2151.62,6439.65,4700.45,7769.55,5192.78,7757.4,4885.49,4508.06,5533.51,7693.28,4591.56,5168.28,3300.75,3206.51,2405.71,2989.33,4171.28,3400.59,3747.65,9079.57,6758.21
应收账款,12872.27,15137.86,14159.7,9471.62,14796.34,15229.27,18522.06,10949.56,16734.97,17761.43,19291.09,15481.48,21055.24,26385.91,24983.49,27078.18,25665.37,32298.05,31128.7,30860.17,35965.9,33778.71,35517.16,32885.38,38972.78,39571.65,35358.02,25034.75,38051.28,38183.18,44320.37,33436.81,45983.95,44699.86,46442.89,43768.86,48771.97,53703.79,57035.43,57387.35,52218.7,58823.09,64305.71,65271.7,67477.12,74471.51,76648.32,68774.2,80810.91,86626.56,90207.48
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预付款项,520.69,633.26,618.73,406.3,448.21,1189.5,546.01,1772.47,1904.17,2290.63,1096.13,7331.33,3380.64,3326.92,5441.69,4614.66,4366.06,3416.63,3200.84,3868.84,2794.81,2186.69,8172.69,6071.66,6657.34,7570.11,6026.8,4383.5,7200.59,6773.96,6797.91,4108.93,6817.2,6931.15,6385.05,2790.08,4524.89,2867.84,4396.2,3804.58,6416.22,9085.3,9351.14,5596.13,5810.38,1896.78,2160.85,1742.1,1864.06,1737.2,1905.17
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.66,0.0,1037.28,0.0,2171.04,0.0,4196.08,4015.31,3212.86,1488.41,1519.77,1631.4,2699.91,1423.78
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
