报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
一、营业总收入,68031.3,129401.2,199767.68,292685.45,126676.35,211024.47,307688.55,379837.87,128379.8,220366.07,321070.28,437042.25,145399.44,245113.96,376493.26,537087.18,207111.22,356450.87,562827.16,842791.0,319198.93,519258.42,800925.47,1155635.39,308489.08,525576.12,815631.74,1043112.47,156480.47,363705.05,477385.42,535344.22,190891.08,369612.52,501367.02,690015.69,221452.48,426951.88,588086.14,830399.68,267035.95,511601.43,728002.75,1039486.75,336996.57,642033.35,926289.58,1305546.58,416922.76,801303.5,1147689.57
营业收入,68031.3,129401.2,199767.68,292685.45,126676.35,211024.47,307688.55,379837.87,128379.8,220366.07,321070.28,437042.25,145399.44,245113.96,376493.26,537087.18,207111.22,356450.87,562827.16,842791.0,319198.93,519258.42,800925.47,1155635.39,308489.08,525576.12,815631.74,1043112.47,156480.47,363705.05,477385.42,535344.22,190891.08,369612.52,501367.02,690015.69,221452.48,426951.88,588086.14,830399.68,267035.95,511601.43,728002.75,1039486.75,336996.57,642033.35,926289.58,1305546.58,416922.76,801303.5,1147689.57
二、营业总成本,45023.84,89200.98,136112.84,202301.41,66054.18,123089.88,182417.49,229405.49,69626.89,127001.54,186779.51,257268.17,63551.55,124126.9,193768.82,280501.84,92460.75,177312.22,285671.35,443395.27,140839.11,248386.48,399825.64,584534.48,155285.28,281583.33,454270.61,584611.72,88569.06,236322.07,314427.6,430650.14,120413.21,258428.6,357396.37,526479.54,142281.81,282355.74,402609.36,598907.46,158936.35,324224.9,468456.74,712781.02,190250.8,376991.22,563687.73,850007.77,217231.91,445861.3,657240.29
营业成本,28150.89,54181.53,84524.26,126062.56,39579.62,74306.95,107361.0,128892.62,47563.16,78163.28,110491.68,145758.03,39336.79,73184.15,113166.58,164318.58,61703.7,115835.02,186204.3,284600.93,100814.66,173188.97,280345.54,396953.39,120177.46,213158.3,352297.64,448714.52,67994.44,180825.55,235152.04,280447.34,81474.17,174929.75,231978.59,349174.64,94367.03,174045.99,222902.64,311954.23,79432.14,160812.22,201393.06,291781.51,85371.47,161056.37,213731.27,293400.19,86915.85,162644.31,217265.5
营业税金及附加,3945.01,8849.59,14341.81,21658.03,7630.25,14224.78,21756.98,26343.75,5692.66,11757.95,19801.68,32376.29,9374.99,18823.36,31281.47,43786.41,14521.83,26399.33,47361.31,69523.01,19330.03,31905.89,46745.82,71661.68,13573.86,23169.67,33757.75,42269.63,3888.39,19145.02,24644.74,34361.36,11539.52,26894.62,35210.59,51798.1,11900.57,31019.75,57003.95,84463.82,22779.94,53473.29,85177.62,133510.63,34367.69,72015.04,105935.94,160583.51,48063.55,102701.09,137046.7
销售费用,9272.35,17751.02,23377.28,35241.23,14686.63,24215.67,37706.16,51278.85,11000.34,25333.91,35176.26,49937.12,7745.62,14857.55,22580.92,32336.81,6675.12,13570.25,20226.18,38954.93,11231.42,24389.28,39739.03,66488.0,12824.51,26666.45,44651.78,67998.23,8977.76,20382.93,30062.86,57923.6,19426.68,39870.63,63473.19,87387.46,28665.55,59494.25,93121.92,153928.24,44242.4,85988.89,146250.05,241188.45,61347.95,119139.4,208269.94,339272.14,70568.17,153850.17,260472.27
管理费用,3625.77,7246.4,11475.43,16780.43,4266.81,10238.94,15603.55,22730.22,5285.94,11245.99,20980.87,29042.19,7251.21,17121.04,26946.04,39046.67,9621.07,20977.32,31684.98,50064.64,10458.46,21332.31,35956.94,53291.45,10314.28,21815.93,36642.99,41316.28,9985.45,20897.07,31792.32,46559.02,9433.5,20234.2,31127.58,43886.55,8799.57,20600.33,32887.43,54388.28,13992.83,27442.8,41795.57,56945.42,14006.5,35486.51,48872.9,72244.9,15235.31,34056.94,53777.04
财务费用,29.82,-360.08,981.96,1392.56,-109.13,45.53,-10.49,220.64,84.8,133.81,-67.59,-24.07,-155.14,-301.61,-747.69,756.41,-60.97,341.38,8.6,-315.19,-995.46,-2614.83,-3146.55,-3727.27,-1542.66,-3128.39,-12980.93,-15672.72,-2276.98,-5029.66,-7325.37,-9095.22,-1460.67,-3549.98,-4441.18,-5830.3,-1433.41,-2863.24,-3693.45,-5878.65,-1445.59,-3598.55,-6538.84,-10689.8,-4951.47,-10520.14,-16518.73,-21506.65,-5061.86,-9620.97,-15210.0
研发费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444.13,6217.22,1027.44,2229.75,3888.78
资产减值损失,0.0,1532.52,1412.1,1166.6,0.0,58.02,0.29,-60.59,0.0,366.6,396.6,178.61,-1.91,442.41,571.5,256.96,0.0,188.91,185.98,566.94,0.0,184.86,184.86,-132.78,-62.18,-98.62,-98.62,-14.22,0.0,101.15,101.0,20454.04,0.0,49.39,47.6,63.09,-17.49,58.65,386.87,51.55,-65.36,106.27,379.28,44.82,108.66,-185.95,-47.72,-203.53,483.46,0.0,0.0
