报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
投资收益,20.97,245.16,266.68,316.83,33.96,87.21,2.69,237.26,19.45,-152.73,-128.09,533.98,218.24,554.84,540.85,529.62,2.23,-469.54,-1181.69,-1988.84,-1236.29,-1775.88,-1419.53,-1210.67,-149.77,126.25,25.06,33.98,-48.09,-167.74,-270.32,-294.92,-628.5,-876.55,-212.16,44415.81,134.27,1489.8,1706.12,2098.06,586.57,3535.08,3588.74,4669.22,298.3,1458.94,2288.53,4511.4,2356.94
其中:对联营企业和合营企业的投资收益,0.0,245.16,266.68,105.83,33.96,87.21,0.0,237.26,0.0,0.0,0.0,533.98,0.0,0.0,0.0,528.25,0.0,0.0,0.0,-846.89,0.0,-1775.88,0.0,-2137.44,0.0,126.25,0.0,-202.2,0.0,-167.74,0.0,-335.77,0.0,0.0,0.0,-1772.38,0.0,-381.13,0.0,41.89,0.0,605.25,655.83,835.24,298.81,548.93,503.24,1164.95,341.9
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,1060.26,3001.82,4692.96,42793.78,27048.26,59885.57,88448.09,91753.64,2884.02,5856.64,16087.57,17020.69,14454.53,32704.19,35920.8,37293.15,14981.11,25909.38,35062.15,11805.46,-34224.51,-54137.88,-103626.8,-135889.66,-14062.31,-30030.44,-24639.83,8715.02,-3351.43,-2098.59,15583.79,38587.62,-18048.97,-22729.49,-41193.46,-6804.25,-17557.32,8514.05,18314.33,50865.08,33165.49,67723.61,160567.76,411437.27,105841.13,285567.4,521096.42,667466.09,86067.95
加:营业外收入,0.0,9.69,39.69,2267.78,261.14,652.79,1321.21,5381.43,452.93,701.12,1874.29,3526.46,323.81,685.15,1187.3,6995.83,207.13,687.47,1179.05,7192.27,521.06,1470.34,1937.66,4680.73,336.1,1887.68,3003.46,8340.2,1350.15,2160.84,5358.86,9983.13,1170.13,4513.11,7672.43,10048.2,2771.79,5881.43,8798.91,12691.75,2357.83,5053.45,8293.04,934.53,66.18,147.66,192.01,306.23,46.21
减：营业外支出,0.18,0.18,1.04,1264.15,756.96,1796.63,2696.42,4165.94,85.49,141.23,321.59,1546.09,31.97,34.38,64.85,1434.19,457.35,735.86,750.06,1630.78,7.52,71.72,234.86,3062.5,44.06,155.99,223.85,1976.25,79.69,210.81,1907.48,2006.22,47.2,62.69,75.55,161.62,32.76,138.3,172.33,2142.64,3.74,54.62,99.6,6444.43,232.53,515.66,555.08,3985.41,13.41
其中：非流动资产处置损失,0.0,0.18,1.04,489.74,3.14,3.69,212.61,3291.61,5.18,0.0,80.41,1300.26,0.79,0.79,2.63,1353.32,1.47,1.47,5.42,882.7,0.0,57.71,220.61,2484.58,36.93,36.93,36.93,1723.62,0.0,67.35,78.11,112.76,2.33,3.05,3.05,10.56,29.22,130.61,148.76,2102.24,1.32,5.58,30.12,0.0,0.0,103.27,0.0,0.0,0.0
四、利润总额,1060.08,3011.34,4731.61,43797.4,26552.44,58741.73,87072.88,92969.13,3251.47,6416.53,17640.26,19001.07,14746.37,33354.97,37043.24,42854.79,14730.88,25860.99,35491.14,17366.94,-33710.97,-52739.26,-101924.0,-134271.44,-13770.27,-28298.75,-21860.22,15078.96,-2080.97,-148.56,19035.18,46564.53,-16926.03,-18279.08,-33596.58,3082.34,-14818.3,14257.17,26940.91,61414.2,35519.58,72722.45,168761.2,405927.37,105674.77,285199.4,520733.35,663786.91,86100.74
减：所得税费用,342.36,776.76,866.1,13095.64,7056.33,11084.29,17851.19,21950.76,555.49,1880.53,2471.29,119.88,597.06,5183.77,5756.87,4208.16,643.43,3051.58,3784.72,-911.31,-8007.66,-14596.51,-25676.57,-30494.03,-2407.4,-6020.55,-5232.84,2792.5,-170.49,666.84,3634.96,3750.91,-5284.09,-4900.45,-9173.51,-2362.25,-4829.4,3676.86,268.64,10162.77,7812.24,13699.96,28132.0,91986.27,18396.55,68704.95,125329.03,72461.04,11005.88
五、净利润,717.72,2234.59,3865.51,30701.76,19496.1,47657.43,69221.69,71018.37,2695.97,4536.0,15168.97,18881.19,14149.31,28171.2,31286.38,38646.63,14087.45,22809.41,31706.42,18278.25,-25703.31,-38142.74,-76247.44,-103777.41,-11362.87,-22278.21,-16627.39,12286.46,-1910.48,-815.41,15400.22,42813.62,-11641.94,-13378.62,-24423.07,5444.59,-9988.9,10580.32,26672.28,51251.43,27707.34,59022.49,140629.2,313941.1,87278.21,216494.45,395404.31,591325.87,75094.86
归属于母公司所有者的净利润,717.72,2234.59,3865.51,25191.48,19243.53,47165.09,68367.55,69774.77,2606.08,4203.46,14730.59,18028.44,13952.55,27337.68,29911.55,36607.67,13668.02,22101.45,30650.33,17040.99,-26029.9,-38716.42,-77037.61,-104443.83,-11613.88,-22657.59,-17465.74,10959.9,-2220.74,-1898.41,13559.5,40642.94,-11791.32,-13735.85,-24487.0,6055.96,-9182.45,11081.22,27595.22,50292.27,27204.48,57191.04,137523.73,311062.22,86983.99,215876.01,394828.47,590512.54,74937.47
少数股东损益,0.0,0.0,0.0,377.24,252.57,492.35,854.14,1023.16,89.89,332.54,438.38,852.75,196.76,833.52,1374.83,2038.96,419.43,707.96,1056.09,1237.26,326.6,573.68,790.17,666.42,251.01,379.39,838.36,1326.56,310.26,1083.01,1840.72,2170.68,149.38,357.22,63.93,-611.37,-806.45,-500.9,-922.94,959.16,502.87,1831.45,3105.47,2878.87,294.22,618.44,575.84,813.33,157.4
基本每股收益(元/股),0.037,0.116,0.2,0.55,0.14,0.34,0.49,0.5,0.02,0.03,0.11,0.13,0.1,0.2,0.21,0.26,0.1,0.16,0.22,0.12,-0.19,-0.28,-0.55,-0.75,-0.08,-0.16,-0.12,0.08,-0.02,-0.01,0.1,0.29,-0.08,-0.1,-0.18,0.0435,-0.07,0.0795,0.2,0.1805,0.1,0.205,0.49,1.09,0.273,0.677,1.238,1.8519,0.24
稀释每股收益(元/股),0.037,0.116,0.2,0.55,0.14,0.34,0.48,0.46,0.02,0.02,0.09,0.11,0.09,0.18,0.2,0.26,0.09,0.15,0.21,0.12,-0.13,-0.28,-0.55,-0.75,-0.08,-0.16,-0.12,0.08,-0.02,-0.01,0.1,0.29,-0.08,-0.1,-0.18,0.0435,-0.07,0.0795,0.2,0.1805,0.1,0.205,0.49,1.09,0.266,0.677,1.238,1.8519,0.24
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.38,0.0,54.94,0.0,22.76,25.87,-20.68,0.0,473.3,-47.06,196.82,248.41,904.58,-114.21,-439.18,-823.96,-1117.33,-654.27,107.7,887.63,658.23,-293.34
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18898.7,0.0,0.0,0.0,38646.63,0.0,0.0,0.0,18278.25,0.0,-38142.74,0.0,-103777.41,0.0,-22278.21,0.0,12210.08,0.0,-760.46,0.0,42836.37,-11616.07,-13399.3,0.0,5917.89,-10035.96,10777.14,26920.69,52156.01,27593.14,58583.31,139805.24,312823.76,86623.95,216602.15,396291.95,591984.11,74801.53
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18045.95,0.0,0.0,0.0,36607.67,0.0,0.0,0.0,17040.99,0.0,-38716.42,0.0,-104443.83,0.0,-22657.59,0.0,10883.52,0.0,-1843.47,0.0,40665.7,-11765.45,-13756.52,0.0,6529.26,-9229.51,11278.04,27843.63,51196.85,27090.27,56751.86,136699.78,309944.89,86329.72,215983.7,395716.11,591170.77,74644.13
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.75,0.0,0.0,0.0,2038.96,0.0,0.0,0.0,1237.26,0.0,573.68,0.0,666.42,0.0,379.39,0.0,1326.56,0.0,1083.01,0.0,2170.68,149.38,357.22,0.0,-611.37,-806.45,-500.9,-922.94,959.16,502.87,1831.45,3105.47,2878.87,294.22,618.44,575.84,813.33,157.4
