报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,1003357.04,833931.7,718946.43,789689.21,801608.75,618432.44,636797.08,643532.06,815356.47,746304.13,754158.6,674509.16,682314.56,662256.77,935026.6,689602.64,689011.47,623430.53,729646.05,992612.37,802447.73,902838.79,698968.94,897704.78,1205764.63,846362.84,772725.46,545082.77,426987.26,610488.56,710053.48,922581.09,930723.87,1319104.97,960617.12,1153730.92,1009663.0,1413095.26,1566952.36,1223928.69,1313125.66,1339656.68,1519592.12,2026836.4,1721510.04,1786981.94,2060070.75,2925717.13,2190281.65,2667955.67,2131234.27
交易性金融资产,558.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280016.13,305329.44,337830.11,349118.74,314406.13,332013.46,358637.24,341628.83
应收票据,10068.86,11693.02,13255.68,17784.3,15521.31,15628.02,14765.64,12975.99,9405.32,9881.9,16287.63,19990.13,14603.04,13360.25,22213.82,23556.42,20981.14,16455.67,23771.09,30198.62,22240.29,26083.97,28658.36,34075.37,30471.3,31165.25,29663.56,30022.01,32585.49,38014.15,36462.61,42833.82,38431.54,36451.88,38098.9,40459.68,37129.12,33918.62,29710.7,37397.51,36469.13,32192.29,31458.5,40545.53,30731.17,29043.92,29040.63,35691.31,31373.58,35371.31,29905.97
应收账款,259541.59,239114.08,271153.7,240661.06,259759.47,303211.19,297928.01,224610.48,233048.69,245443.41,253173.01,222723.82,265209.04,269495.03,252801.87,219643.71,256665.71,281325.36,275619.68,251116.13,278318.68,273834.86,286544.9,216759.16,263490.16,250952.77,266483.23,209431.01,244116.93,242600.32,257736.15,214947.86,267499.16,247922.47,260491.73,242135.35,298558.93,323389.94,297841.9,273863.36,296602.75,305165.16,290726.26,239470.6,274598.27,308786.19,320078.11,278714.82,300639.88,323265.93,311722.87
预付款项,62755.91,13227.26,10958.44,25004.84,26132.04,14595.44,15999.62,15881.41,25840.23,16946.16,23553.47,13558.48,16725.54,16403.04,19825.72,46450.38,27092.14,23969.15,9234.7,22821.21,20983.11,21328.54,13487.0,16403.46,10696.28,18803.35,23532.91,426946.12,20016.34,22108.4,19936.54,127215.47,126644.63,15593.75,215558.15,29351.34,29968.5,38860.57,35602.94,29760.74,28218.6,37346.23,40821.77,41470.57,41018.91,49275.24,43444.35,39118.68,38359.23,45465.59,26804.64
应收利息,0.0,217.82,160.13,236.12,26.57,327.01,42.91,391.32,21.5,287.11,33.59,306.9,22.77,321.61,12.13,305.11,19.87,322.98,419.7,194.57,305.33,85.53,331.33,322.73,556.86,94.98,415.85,161.47,225.75,113.42,204.27,116.78,142.03,79.27,100.36,106.11,316.31,519.84,527.15,150.49,220.79,295.37,491.15,687.48,621.51,818.64,1183.63,1485.86,1612.34,808.62,838.12
应收股利,31630.82,1908.54,1564.43,958.27,1883.95,2360.72,2081.02,1293.86,5054.36,2282.35,1365.61,1841.17,1290.94,1257.65,525.88,186.38,201.64,597.07,3947.71,3956.36,3914.53,2077.69,536.1,539.82,34656.51,36242.78,36782.35,2146.93,2025.64,9657.08,3403.39,1825.39,2185.39,2577.8,3691.93,8267.54,8515.56,40411.73,40412.16,47636.71,45618.06,96325.23,49900.65,15789.73,6833.82,80311.17,8164.63,1449.42,8234.42,113387.01,11427.23
其他应收款,175359.91,218460.01,224099.88,193298.13,458937.44,433611.21,598530.61,575617.03,768271.68,920877.83,920885.32,969569.49,974156.25,1034171.31,1011599.68,1006782.67,952664.04,99674.14,93625.72,104153.08,110848.45,100466.94,116015.45,150026.36,156563.84,195444.71,102015.65,116359.08,126897.33,136727.03,125168.71,34025.66,41876.14,42934.57,45706.91,39473.17,59586.81,34876.22,35808.07,38540.86,46920.37,25621.69,27288.4,53017.19,78132.15,76308.46,88182.86,85766.36,0.0,81834.08,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,80599.28,83959.04,112923.85,84117.11,94108.32,99884.93,138313.76,153078.71,129493.32,85636.8,105808.23,86911.97,90416.4,94049.78,93964.89,93667.0,90026.17,92768.55,96569.1,101724.43,108450.65,116470.28,222351.55,297051.82,258255.99,273901.19,280384.54,273805.47,270613.52,298604.76,313029.35,327967.3,342691.79,347951.39,357858.25,343354.75,353275.09,345792.48,399836.12,621185.78,669470.98,726705.08,813728.07,2448532.38,2573107.18,2700831.68,2794547.24,1188014.98,1196487.0,1261710.02,1273718.01
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258795.48,0.0,0.0,56.97,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1580.0,1580.0,2660.0,2660.0,2220.0,2220.0,2220.0,2820.0,2280.0,3180.0,2100.0,1500.0,1500.0,600.0,1680.0,1680.0,2450.0,500.0,1580.0,2180.0,2450.0,2450.0,1370.0,770.0,2884.93,8411.27,10765.52,8694.4,21995.07,20636.77,24984.69,38340.69,37721.31,45847.4,55016.14,64165.77,74752.71,74538.99,61447.08,62509.54
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
