报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,329100.0,393598.1,296785.9,378715.2,449308.0,455819.3,404980.0,466379.2,460113.3,390256.8,457529.6,320156.8,452636.4,705830.5,860103.3,1501102.7,1458035.4,1562359.3,1659951.3,1542024.2,1093538.6,1220783.5,1361898.7,1259088.4,1485040.4,1468234.2,1856002.5,1550767.7,1109506.4,915455.6,1058847.6,973455.7,903796.9,929631.8,1026091.6,779304.4,881611.3,839793.2,941979.1,732235.6,1568011.2,1166119.8,1252040.6,626007.4,626428.0,987180.0,964527.5,780757.2,672792.1,837449.4,825321.3
交易性金融资产,15300.0,21257.2,12750.8,649.3,4620.7,10415.7,0.0,25340.6,22838.4,0.0,0.0,0.0,0.0,2307.3,2596.8,2737.9,3328.0,1974.8,1836.3,1214.4,1423.9,1439.2,1373.5,1267.1,1302.2,1170.1,1250.3,1135.0,1190.9,1075.3,2406.4,1253.4,1415.4,1382.5,2413.6,99.5,91.3,59.8,55.1,22.2,1022.9,2017.3,4035.1,1993.8,40230.2,8363.2,12436.3,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349077.5,354520.5,460618.4,524772.3,537437.5,638898.3,738760.6,721132.9
应收票据,0.0,0.0,0.0,159.9,457.1,155.3,265.8,160.4,0.0,128.7,151.6,248.9,277.0,470.5,472.9,1429.5,1474.7,55.9,64.6,160.1,375.2,41.8,41.8,125.3,36.7,19.1,25.4,13.1,15.7,25.5,38.1,15.5,23.3,38.2,49.6,22.4,62.7,127.9,76.6,83.7,59.8,68.7,50.7,34.8,28.7,0.0,22.4,40.3,63.1,64.8,58.6
应收账款,273900.0,337468.0,336790.0,281232.7,302966.6,293319.9,308381.0,207417.8,208585.4,217508.2,245097.9,220117.2,251339.0,318976.1,338168.7,318063.8,340830.7,345104.5,323547.0,265243.9,266278.7,344121.6,343709.2,296715.0,337252.6,381300.0,316792.2,310058.4,325033.0,316748.6,315313.6,298420.9,340960.1,384564.6,328579.2,366135.4,342454.1,376913.5,368015.0,328609.1,344340.7,373682.6,410572.6,349042.7,354491.8,0.0,524749.9,559011.2,638835.2,738695.8,721074.3
预付款项,34100.0,40491.5,51636.9,31178.4,35697.3,38572.3,36694.6,30994.5,26202.4,34716.4,31257.7,35025.7,45674.4,57346.4,69600.5,68378.1,49861.3,56706.3,66513.0,58498.3,63109.6,60654.8,70040.5,62375.4,78330.7,77697.1,95745.7,67996.2,70026.6,68497.9,95169.4,84380.1,78655.9,104186.5,100202.1,106926.3,109869.4,113584.4,110180.3,113682.6,303839.7,309461.3,315145.8,311326.2,106127.5,113256.5,130180.3,118887.9,83710.5,74014.5,88499.6
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,123900.0,99005.7,132358.3,99720.5,90763.0,110276.5,99475.7,111052.4,125320.2,165879.1,110585.2,49200.7,57136.3,148676.5,149012.2,113869.5,134246.9,154053.7,176955.6,166208.7,194771.5,257402.7,288941.0,310300.8,326168.1,357791.7,355544.0,284993.8,319243.5,377544.8,288057.2,284600.3,289180.9,308536.8,262206.5,188294.5,198176.6,213759.9,196808.0,192345.9,175497.6,176401.7,184117.3,200925.3,159952.9,218058.4,187819.6,0.0,0.0,0.0,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,71100.0,74605.4,78724.1,75534.0,79242.4,83160.9,96245.4,81294.1,78766.6,80922.8,83972.9,93127.1,89375.7,107478.4,108081.7,93231.7,97443.6,109231.6,113039.7,112816.4,110514.6,107938.9,113071.5,110504.8,115904.5,113248.1,111160.0,104461.7,105383.1,107550.1,109487.4,110017.9,111678.7,166116.5,181669.6,173074.2,188748.9,199527.3,191260.2,168063.3,197696.3,206594.6,213787.1,153576.9,166900.4,184874.5,252340.5,187749.4,210335.6,228656.9,251028.8
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45762.3,32787.9,20256.3,10262.8,58207.4,51778.4,33135.1,0.0,91858.7,53859.8,11587.4,145.1,28356.2,19430.3,3268.9,3268.9,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,800.0,14455.2,29746.6,46914.4,37252.7,123693.9,124885.1,193732.0,229231.6,251099.8,193089.4,182432.9,191173.6,280697.3,337161.4,248610.1,267010.6,305337.0,210287.6,236296.8,518680.0,403670.0,354229.1,461066.9,517383.0,444663.0,452418.1,397375.0,300003.2
流动资产合计,847400.0,966425.9,909046.0,867190.0,963055.1,991719.9,946042.5,922639.0,921826.3,889412.0,928594.9,717876.4,896438.8,1341085.7,1528036.1,2098813.2,2085220.6,2229486.1,2341907.5,2146166.0,1730012.1,2003182.5,2179876.2,2054832.0,2373781.8,2446374.7,2773772.8,2542561.1,2118552.6,2040146.2,2121893.1,2049005.9,1951588.5,2097146.1,2102648.6,1952761.4,2109954.1,2025511.2,2075384.9,1932238.1,2854615.6,2483230.2,2899574.3,2075933.3,1827818.9,2436686.8,2592728.4,2372610.7,2295905.2,2558733.2,2462924.5
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16238.7,9022.2,9382.3,14151.7,69728.0,110863.1,119297.5,121296.1,121456.4,115270.4,124436.8,130095.4,129131.5,133699.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,20800.0,30436.9,26037.0,25534.0,31492.2,25938.3,26814.5,23158.6,22377.5,24700.4,26971.1,25430.6,24134.2,38509.6,26399.5,39349.2,42346.1,36651.5,39568.0,42461.8,42977.6,43040.1,44185.7,44565.7,45458.5,42380.3,42420.3,45140.4,48247.6,49413.2,53730.9,52518.4,55196.6,53475.1,57010.7,59831.2,62641.3,90514.6,89800.1,89884.5,88938.3,93097.8,86998.1,78433.9,75779.8,75667.4,80918.1,114223.5,114018.8,114323.2,116343.9
