报表日期,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
投资收益,26745.41,71199.5,1784.8,1503.19,2682.08,18023.16,10243.33,21500.79,25582.3,-25809.41,6798.54,62083.28,58781.92,40264.16,13176.66,28424.98,43998.67,80221.52,10573.3,26919.65,37889.37,53451.82,14795.8,43747.56,63527.28,99797.9,27293.06,42644.71,83938.82,151112.22,52779.05,118120.49,159382.05,201126.9,25371.3,71408.2,118347.3,128596.1,72648.7,119945.2,179200.9,183022.1,31793.8,91262.4,127649.9,90732.6,-14697.7,1264.0,18313.9,16413.2,40970.9,108854.7,164687.9
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15732.43,0.0,0.0,0.0,4386.47,0.0,0.0,732.77,3726.54,1945.46,3497.74,4919.01,9473.91,1520.87,4312.65,7808.08,42074.4,8180.0,20074.2,29508.2,16590.4,8793.6,28713.4,39008.9,31001.6,7551.5,18724.5,27636.7,34932.1,10586.5,23259.6,36294.5,50622.5,13758.8,26113.6,39067.2
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,165099.11,272608.88,57262.59,183828.51,235321.81,281761.61,58366.17,213209.76,281599.92,357657.2,46424.63,303347.68,358851.64,550916.6,111241.04,366545.38,510759.85,747415.35,167837.97,403450.17,571295.98,700485.96,226642.25,551498.05,772793.45,932365.08,341405.78,832803.25,1139231.4,1345050.37,437697.56,1020639.89,1309063.96,1491687.3,472922.8,1137809.6,1527532.6,1743597.5,526545.1,1303615.3,1824307.0,2162785.4,675446.3,1630028.2,2277655.1,2556411.1,768377.2,1879953.1,2610831.6,2968309.2,550124.5,1637541.1,2587596.4
加:营业外收入,3957.08,22339.48,1442.1,7322.42,12531.17,23856.99,5128.58,10269.37,11697.14,55233.4,67380.85,73580.04,211770.25,269179.59,34359.06,49364.13,68413.38,94625.56,8287.97,28636.45,60805.17,92692.94,13074.77,35467.55,64115.84,100522.43,12209.92,55342.31,70647.07,105706.92,9416.9,65059.14,122438.38,170703.9,29267.6,90327.2,125877.8,181900.9,38785.6,99091.4,108919.8,46720.4,6055.4,15080.0,22696.4,43475.6,5702.2,15036.3,34307.5,61331.0,4613.4,10869.2,22357.6
减：营业外支出,2895.55,8271.77,2043.93,5022.3,7225.71,11425.79,1545.67,8122.28,12034.57,23469.94,3378.97,6919.32,15183.01,35873.15,1683.84,9696.95,11666.25,19097.56,2605.26,7237.33,9415.78,22227.8,4891.26,14776.23,19732.74,31710.31,8111.17,13311.2,22370.26,51688.83,4351.8,10041.64,18452.53,57255.8,2150.6,10379.9,19391.4,34038.1,6347.4,41994.3,49292.8,24028.4,2584.6,5650.9,7909.8,22580.9,2183.9,6037.9,9743.2,36728.8,1672.6,8803.2,15159.5
其中：非流动资产处置损失,0.0,5375.59,0.0,0.0,0.0,4303.33,0.0,0.0,0.0,16746.5,541.17,1978.1,3184.24,0.0,0.0,0.0,0.0,8804.61,0.0,0.0,0.0,13454.59,0.0,0.0,11284.53,19811.95,6218.24,9979.14,17512.72,27039.13,2631.21,7744.46,13844.71,28716.7,1253.7,3214.9,7313.6,17266.3,1588.9,3712.7,9323.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,166160.64,286676.59,56660.76,186128.62,240627.28,294192.81,61949.08,215356.86,281262.49,389420.66,110426.51,370008.41,555438.88,784223.05,143916.27,406212.56,567506.97,822943.36,173520.67,424849.3,622685.37,770951.1,234825.77,572189.36,817176.54,1001177.2,345504.53,874834.35,1187508.22,1399068.46,442762.66,1075657.39,1413049.81,1605135.4,500039.8,1217756.9,1634019.0,1891460.3,558983.3,1360712.4,1883934.0,2185477.4,678917.1,1639457.3,2292441.7,2577305.8,771895.5,1888951.5,2635395.9,2992911.4,553065.3,1639607.1,2594794.5
减：所得税费用,14868.32,24986.59,5228.51,17255.29,26285.95,28352.11,4112.22,24899.54,38553.84,57965.78,17451.47,53016.98,89876.68,143595.18,25679.27,83622.79,124656.56,157756.02,34594.37,88023.5,124005.85,156862.13,40312.34,98005.27,141701.81,171427.56,59439.03,153071.55,203561.09,234435.59,77683.68,180800.63,230199.42,242669.9,83363.1,194667.1,258820.2,305269.1,90396.8,205905.3,273794.0,324358.4,114337.6,261488.2,383416.6,412263.9,117771.0,282959.2,399373.5,465197.0,72026.3,232906.1,375394.2
五、净利润,151292.32,261690.0,51432.25,168873.33,214341.33,265840.7,57836.85,190457.32,242708.65,331454.88,92975.04,316991.43,465562.2,640627.86,118236.99,322589.77,442850.41,665187.33,138926.3,336825.8,498679.52,614088.96,194513.43,474184.1,675474.73,829749.64,286065.5,721762.81,983947.12,1164632.87,365078.97,894856.76,1182850.39,1362465.5,416676.7,1023089.8,1375198.8,1586191.2,468586.5,1154807.1,1610140.0,1861119.0,564579.5,1377969.1,1909025.1,2165041.9,654124.5,1605992.3,2236022.4,2527714.4,481039.0,1406701.0,2219400.3
归属于母公司所有者的净利润,71559.39,143869.21,21099.0,78658.37,93797.43,149697.67,39516.15,94144.42,113224.79,161144.84,39043.46,170900.57,241914.45,370596.9,52005.98,154897.6,200649.06,347265.05,62022.53,174121.65,255782.27,325929.09,102153.54,264683.46,401803.44,531745.81,253884.91,661013.28,895295.63,1050222.03,334213.48,832412.26,1101210.27,1270672.5,390725.2,949649.3,1280799.3,1468435.7,435258.7,1081132.2,1499817.5,1728368.9,525623.1,1293684.6,1790023.9,2023077.9,612902.6,1518706.9,2131596.7,2421122.2,481097.7,1392829.5,2201830.1
少数股东损益,79732.93,117820.79,30333.25,90214.96,120543.9,116143.03,18320.7,96312.9,129483.86,170310.04,53931.58,146090.85,223647.75,270030.96,66231.01,167692.16,242201.36,317922.28,76903.78,162704.16,242897.26,288159.87,92359.89,209500.63,273671.29,298003.84,32180.59,60749.53,88651.49,114410.84,30865.49,62444.5,81640.13,91793.0,25951.5,73440.5,94399.5,117755.5,33327.8,73674.9,110322.5,132750.1,38956.4,84284.5,119001.2,141964.0,41221.9,87285.4,104425.7,106592.2,-58.7,13871.5,17570.2
基本每股收益(元/股),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,2.65,3.73,4.33,1.51,1.57,2.12,2.49,0.79,1.97,2.6,2.99,0.92,1.48,2.0,2.29,0.67,1.67,2.31,2.66,0.8,1.97,2.72,3.08,0.94,2.32,3.2,3.6,0.7,2.01,3.18
稀释每股收益(元/股),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,2.65,3.73,4.33,1.51,1.57,2.12,2.49,0.79,1.96,2.59,2.99,0.91,1.48,1.99,2.28,0.67,1.66,2.3,2.63,0.79,1.94,2.69,3.05,0.93,2.3,3.18,3.58,0.69,2.01,3.17
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22863.64,0.0,0.0,0.0,-26993.77,0.0,0.0,-16988.77,-16740.13,-23456.43,-39120.62,-33854.67,-59646.48,-251.06,12352.55,-33508.33,-46946.3,64896.5,134726.2,53896.4,118821.5,-17964.4,2632.2,1319.0,-31062.8,13705.6,-58637.9,-59079.5,-121582.5,243.6,17215.3,13557.1,34804.0,-83434.1,-51072.2,-80268.4
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642323.7,0.0,0.0,0.0,587095.19,0.0,0.0,658485.97,813009.51,262609.07,682642.19,950092.45,1104986.39,364827.91,907209.31,1149342.07,1315519.2,481573.2,1157816.0,1429095.2,1705012.7,450622.1,1157439.3,1611459.0,1830056.2,578285.1,1319331.2,1849945.6,2043459.4,654368.1,1623207.6,2249579.5,2562518.4,397604.9,1355628.8,2139131.9
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321109.81,0.0,0.0,0.0,320863.69,0.0,0.0,398473.81,530926.03,227412.11,618586.94,864510.72,1000765.13,343520.86,853888.08,1084072.77,1240987.3,453729.0,1077320.7,1327324.7,1576863.3,416189.1,1082100.4,1500479.9,1702587.2,546961.7,1253695.9,1749298.4,1914331.8,616966.7,1532203.7,2145789.1,2449437.4,422754.8,1363232.1,2152562.6
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321213.89,0.0,0.0,0.0,266231.5,0.0,0.0,260012.15,282083.48,35196.96,64055.24,85581.73,104221.26,21307.05,53321.23,65269.29,74531.9,27844.2,80495.3,101770.5,128149.4,34433.0,75338.9,110979.1,127469.0,31323.4,65635.3,100647.2,129127.6,37401.4,91003.9,103790.4,113081.0,-25149.9,-7603.3,-13430.7
