报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
投资收益,20.09,772.69,772.69,3884.71,1525.49,1999.94,2274.02,2176.39,161.2,93.96,217.68,-1054.85,20.09,96.92,96.92,96.92,130.59,140.78,434.4,116.48,20.09,20.09,20.09,20.09,0.0,20.09,20.09,20.09,20.09,20.09,20.09,20.09,0.0,20.09,20.09,-252.12,20.09,20.09,20.09,1474.78,495.39,3067.38,6514.06,3872.2,5573.91,11267.28,16749.22,24793.78,5746.24,15700.76
其中:对联营企业和合营企业的投资收益,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,10952.74,18759.4,33906.28,50764.28,10198.62,25818.35,37407.3,44970.62,24646.77,44030.31,56262.57,77171.91,24163.09,47217.18,69275.14,84521.48,32233.73,58610.67,83818.99,103239.51,37325.46,71240.72,101625.17,130020.43,40590.86,79190.61,114011.34,145107.38,47287.04,92546.01,136462.78,177244.81,66437.25,129191.5,189651.1,255887.05,80910.58,154132.75,228506.62,302433.36,94838.96,187063.59,279431.37,380782.12,116655.43,231198.24,351296.86,459665.39,140336.74,287800.84
加:营业外收入,7.79,25.35,266.07,461.68,16.13,55.53,1018.21,2517.6,51.23,63.68,85.01,911.22,65.25,220.92,319.52,1709.27,35.34,602.34,675.44,3314.88,142.95,2199.7,2961.69,4743.38,101.6,298.69,611.71,3406.72,151.37,281.05,453.54,4108.87,46.65,87.31,153.93,2775.28,198.87,393.42,651.54,3171.77,722.59,1057.09,1333.22,171.36,19.15,28.45,41.57,42.18,27.25,77.94
减：营业外支出,3.85,8.23,16.91,80.01,0.08,311.62,466.52,486.21,0.0,0.77,6.9,14.55,5.44,53.67,71.14,210.0,0.26,12.76,47.96,49.83,3.71,113.21,123.08,114.01,72.57,326.01,635.09,660.93,100.87,161.16,680.25,1388.57,673.62,734.57,1015.82,2465.29,301.42,800.3,1478.62,4286.67,533.14,907.87,1169.54,5034.6,523.55,2471.35,4631.47,9799.61,1520.05,4867.23
其中：非流动资产处置损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01,27.01,159.51,159.51,397.63,0.87,21.12,18.81,31.72,484.62,504.35,518.56,627.97,15.55,105.48,128.15,181.66,54.19,78.36,76.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,10956.68,18776.51,34155.44,51145.95,10214.68,25562.26,37958.99,47002.01,24698.0,44093.21,56340.68,78068.58,24222.9,47384.43,69523.52,86020.75,32268.81,59200.25,84446.47,106504.56,37464.69,73327.21,104463.79,134649.81,40619.9,79163.29,113987.96,147853.17,47337.55,92665.9,136236.07,179965.11,65810.28,128544.24,188789.21,256197.05,80808.03,153725.87,227679.54,301318.47,95028.41,187212.81,279595.06,375918.88,116151.03,228755.34,346706.96,449907.96,138843.94,283011.55
减：所得税费用,3553.39,3151.06,8473.82,9292.85,2576.89,5889.29,9606.94,3442.59,2869.59,5703.23,7102.42,8738.56,3316.53,6939.98,11226.68,10477.17,5658.13,9736.59,13107.41,12464.03,5668.05,14272.72,18996.79,19509.12,6159.53,13245.5,18648.54,18647.91,7356.47,14235.44,20520.58,22672.2,9984.26,19964.02,28304.23,33800.07,12491.78,21673.74,33171.53,37898.99,14256.34,27845.25,41166.81,46623.55,18833.44,34325.46,51396.95,43789.53,19465.92,41682.83
五、净利润,7403.29,15625.46,25681.63,41853.1,7637.79,19672.97,28352.05,43559.42,21828.41,38389.99,49238.25,69330.02,20906.37,40444.45,58296.84,75543.57,26610.68,49463.65,71339.06,94040.53,31796.64,59054.5,85466.99,115140.69,34460.37,65917.79,95339.42,129205.27,39981.08,78430.46,115715.49,157292.91,55826.02,108580.23,160484.98,222396.98,68316.25,132052.13,194508.0,263419.48,80772.06,159367.55,238428.25,329295.33,97317.59,194429.88,295310.0,406118.43,119378.01,241328.72
归属于母公司所有者的净利润,7341.89,15375.54,24945.93,41292.13,7428.79,19181.74,27453.03,42294.71,21271.11,37318.19,47279.03,66573.09,20332.31,39114.18,56325.87,72417.33,25436.46,46762.03,67169.47,87661.11,30194.42,55721.21,80428.44,107738.48,33665.1,64200.98,92565.47,123811.06,39034.97,75999.11,111685.1,151556.89,54737.05,106123.78,157163.54,217157.15,68433.87,131432.2,192859.17,258895.21,81184.76,157343.09,232776.59,321664.8,94945.14,190976.74,291192.09,406560.97,119260.42,241246.18
少数股东损益,61.4,249.92,735.7,560.98,209.0,491.23,899.02,1264.72,557.31,1071.8,1959.22,2756.93,574.05,1330.26,1970.97,3126.24,1174.21,2701.63,4169.59,6379.42,1602.22,3333.28,5038.55,7402.22,795.27,1716.81,2773.94,5394.2,946.11,2431.35,4030.39,5736.03,1088.97,2456.45,3321.44,5239.82,-117.62,619.93,1648.84,4524.27,-412.7,2024.46,5651.66,7630.53,2372.46,3453.13,4117.91,-442.54,117.59,82.54
基本每股收益(元/股),0.1703,0.3567,0.5787,0.9579,0.1723,0.3708,0.5307,0.8176,0.4112,0.6012,0.7617,1.0725,0.273,0.5251,0.7551,0.9697,0.3394,0.416,0.5975,0.7798,0.2686,0.4506,0.6504,0.8713,0.2722,0.472,0.6805,0.9102,0.287,0.5075,0.7452,1.01,0.3637,0.5424,0.8033,1.1149,0.35100000000000003,0.5589,0.8212,1.104,0.3446,0.5579,0.8274,1.1373,0.33,0.5159,0.79,1.1,0.27,0.5428
稀释每股收益(元/股),0.1703,0.3567,0.5787,0.9579,0.1723,0.3708,0.5307,0.8176,0.4112,0.6012,0.7617,1.0725,0.273,0.5251,0.7551,0.9697,0.3394,0.416,0.5975,0.7798,0.2686,0.4506,0.6504,0.8713,0.2722,0.472,0.6805,0.9102,0.287,0.5075,0.7452,1.01,0.3637,0.5424,0.8033,1.1125,0.3502,0.5575,0.82,1.1025,0.3441,0.5572,0.8273,1.1364,0.33,0.5144,0.79,1.1,0.27,0.5418
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,32.14,31.01,-2.45,4.4,4.58,4.67,4.33,2.09,-0.77,9.21,0.82,2.51,2.51,2.51,-112.01,-20.78,-54.94,-9.7,74.34,-1183.17,-591.07,-196.54,167.52,-52.78,435.24,-1480.43,10.92,-620.7,-332.71,-23.64,-987.03,-185.91,-47.87
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69330.02,20906.37,40444.45,58296.84,75547.17,26610.68,49495.79,71370.07,94038.08,31801.04,59059.08,85471.67,115145.03,34462.46,65917.02,95348.63,129206.08,39983.59,78432.98,115718.0,157180.9,55805.24,108525.29,160475.28,222471.32,67133.08,131461.06,194311.46,263587.0,80719.29,159802.79,236947.82,329306.25,96696.89,194097.16,295286.37,405131.4,119192.1,241280.84
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66573.09,20332.31,39114.18,56325.87,72420.93,25436.46,46794.16,67200.48,87658.66,30198.82,55725.79,80433.11,107742.81,33667.18,64200.21,92574.68,123811.88,39037.48,76001.62,111687.61,151444.88,54716.28,106068.84,157153.84,217231.49,67250.69,130841.12,192652.82,259004.45,81137.12,157795.28,231348.96,321739.06,94356.39,190644.96,291019.17,405563.02,119089.92,241201.04
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.93,574.05,1330.26,1970.97,3126.24,1174.21,2701.63,4169.59,6379.42,1602.22,3333.28,5038.55,7402.22,795.27,1716.81,2773.94,5394.2,946.11,2431.35,4030.39,5736.01,1088.97,2456.44,3321.44,5239.82,-117.62,619.94,1658.64,4582.55,-417.83,2007.51,5598.87,7567.19,2340.5,3452.2,4267.2,-431.63,102.19,79.8
