报表日期,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
投资收益,0.0,12.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.89,406.68,643.88,606.39,509.46,318.18,2657.18,3663.58,5466.85,11051.12,20936.9,24590.25,25603.02,1023.42,2374.77,1668.4,8054.4,1410.77,1893.3,5394.97,11061.32,1071.91,10809.33,14468.6,15525.48,4830.52,7395.79,9269.16
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,228.1,471.79,430.68,39.54,202.1,1433.02,2126.16,3365.5,-223.83,-677.84,-1378.67,-1113.93,-9.29,-409.04,-928.59,761.71,276.21,-617.29,-117.12,1744.95,244.65,1313.12,2589.57,2869.41,-617.26,-727.91,-583.39
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,2330.6,4314.87,1744.21,3007.96,3744.93,5335.36,1736.78,2436.69,2817.27,3131.67,383.21,809.93,1158.9,1309.06,31.1,367.97,210.94,98.53,58.62,237.23,281.82,5760.78,15026.87,35277.89,55672.03,80889.6,22276.26,51805.87,80319.52,116488.51,53389.12,101495.21,144497.44,151774.87,47242.55,92165.78,140664.31,77021.73,53894.6,129048.21,196128.83,267212.06,91264.93,199833.93,259800.99,325595.08,20592.97,100484.7,191709.84
加:营业外收入,253.55,321.19,35.66,35.82,167.94,292.91,20.73,1194.42,1628.86,1653.38,1.61,96.91,122.79,147.84,48.7,53.49,85.29,322.46,5.25,55.83,133.23,298.76,2227.43,4325.48,9880.02,12741.43,5298.38,8398.18,12364.96,16386.1,841.15,236.97,314.33,40305.79,38.23,107.65,333.01,46391.45,234.62,308.3,544.33,2817.25,63.62,229.79,414.9,406.63,93.67,220.45,388.17
减：营业外支出,32.52,116.16,0.23,0.61,5.63,7.77,0.48,0.51,25.69,32.94,0.58,0.58,2.68,2.71,1.15,8.02,8.79,3.21,0.36,0.41,2.33,20.28,4.42,75.78,120.88,339.88,88.91,117.94,838.85,997.45,13.65,75.07,101.26,418.7,190.93,348.79,324.43,1481.23,39.15,267.48,286.27,416.02,654.98,742.97,791.41,1104.48,28.48,71.39,229.16
其中：非流动资产处置损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,6.55,0.0,0.0,54.91,61.37,31.01,48.06,49.19,52.61,7.2,62.53,71.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,2551.63,4519.9,1779.64,3043.17,3907.25,5720.5,1757.03,3630.61,4420.44,4752.11,384.25,906.26,1279.01,1454.19,78.66,413.44,287.44,417.78,63.51,292.65,412.73,6039.26,17249.88,39527.59,65431.18,93291.15,27485.73,60086.11,91845.63,131877.16,54216.62,101657.1,144710.51,191661.96,47089.85,91924.65,140672.89,121931.95,54090.07,129089.04,196386.9,269613.29,90673.58,199320.74,259424.48,324897.23,20658.17,100633.76,191868.86
减：所得税费用,361.14,653.69,269.08,453.72,587.99,798.28,259.62,559.3,691.48,682.91,62.02,120.54,176.43,167.14,5.21,76.1,55.71,49.66,9.78,32.99,86.5,178.56,234.14,547.48,1078.17,1117.44,3606.67,6240.8,8358.65,10210.3,4667.69,6488.93,7677.52,8011.99,1634.38,3643.79,6722.11,6788.96,5544.92,13163.47,20014.48,27929.21,11016.78,11065.98,13850.49,21314.1,9345.21,16272.89,21462.43
五、净利润,2190.5,3866.21,1510.56,2589.45,3319.26,4922.22,1497.41,3071.31,3728.96,4069.2,322.22,785.72,1102.57,1287.05,73.44,337.34,231.73,368.12,53.73,259.67,326.23,5860.7,17015.74,38980.11,64353.01,92173.71,23879.06,53845.31,83486.98,121666.86,49548.93,95168.17,137032.99,183649.97,45455.47,88280.86,133950.79,115142.98,48545.14,115925.56,176372.42,241684.08,79656.79,188254.76,245574.0,303583.13,11312.96,84360.86,170406.43
归属于母公司所有者的净利润,2190.5,3866.21,1510.56,2589.45,3319.26,4922.22,1497.41,3071.31,3728.96,4069.2,322.22,785.72,1102.57,1287.05,73.44,337.34,231.73,368.12,53.73,259.67,326.23,3821.34,9071.16,21626.84,35392.55,50601.65,21124.32,48599.98,75217.84,107016.23,43303.32,85055.05,121133.93,162058.24,41009.32,80137.89,121834.85,100850.34,45438.03,103307.44,155583.63,211477.01,72882.44,169973.61,226022.61,276095.15,11677.3,85371.79,172118.53
少数股东损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.35,7944.58,17353.27,28960.45,41572.06,2754.74,5245.33,8269.14,14650.63,6245.61,10113.12,15899.06,21591.73,4446.15,8142.96,12115.93,14292.65,3107.12,12618.12,20788.78,30207.08,6774.35,18281.15,19551.38,27487.98,-364.34,-1010.92,-1712.1
基本每股收益(元/股),0.4381,0.7732,0.3021,0.5179,0.3319,0.9844,0.223,0.2504,0.2783,0.32,0.024,0.06,0.0819999999999999,0.1,0.01,0.03,0.02,0.03,0.004,0.0194,0.02,0.25,0.279,0.25,0.4,0.58,0.203,0.233,0.361,0.513,0.208,0.407,0.574,0.76,0.191,0.37,0.57,0.47,0.21,0.49,0.74,1.0,0.35,0.8,1.07,1.31,0.05,0.39,0.8
稀释每股收益(元/股),0.4381,0.7732,0.3021,0.5179,0.3319,0.9844,0.223,0.2504,0.2783,0.32,0.024,0.06,0.0819999999999999,0.1,0.01,0.03,0.02,0.03,0.004,0.0194,0.02,0.25,0.279,0.25,0.4,0.58,0.203,0.233,0.361,0.513,0.208,0.407,0.574,0.76,0.191,0.37,0.57,0.47,0.21,0.49,0.74,1.0,0.35,0.8,1.07,1.31,0.05,0.39,0.8
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.17,4510.45,4416.76,2667.03,1032.35,-1040.4,-1267.47,-784.06,-1424.4,478.53,-2695.77,-1577.37,-1978.33,-2097.98,-1208.58,2896.64,7146.39,-1056.02,-2.53,1492.87,-11687.61,1063.2,1036.19,-1635.71,-5473.6,498.26,-1121.81,-1009.91
八、综合收益总额,2190.5,3866.21,1510.56,2589.45,3319.26,4922.22,1497.41,3071.31,3728.96,4069.2,322.22,785.72,1102.57,1287.05,73.44,337.34,231.73,368.12,53.73,259.67,326.23,5942.86,21526.19,43396.87,67020.04,93206.05,22838.66,52577.85,82702.92,120242.46,50027.46,92472.41,135455.62,181671.64,43357.49,87072.28,136847.43,122289.38,47489.12,115923.03,177865.29,229996.48,80719.99,189290.95,243938.29,298109.53,11811.22,83239.05,169396.52
归属于母公司所有者的综合收益总额,2190.5,3866.21,1510.56,2589.45,3319.26,4922.22,1497.41,3071.31,3728.96,4069.2,322.22,785.72,1102.57,1287.05,73.44,337.34,231.73,368.12,53.73,259.67,326.23,3870.64,10843.83,23351.84,36477.88,50980.02,20499.91,47801.42,74687.0,106126.71,43583.41,82324.02,119598.55,160011.34,38990.94,78941.95,124639.59,107996.73,44382.0,103304.91,157076.5,199789.4,73945.64,171011.69,224401.85,270645.97,12175.56,84249.97,171108.62
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.22,10682.36,20045.02,30542.16,42226.03,2338.75,4776.43,8015.92,14115.76,6444.04,10148.39,15857.07,21660.3,4366.55,8130.33,12207.84,14292.65,3107.12,12618.12,20788.78,30207.08,6774.35,18279.26,19536.43,27463.56,-364.34,-1010.92,-1712.1
