报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,897.34,1157.1,1395.46,1259.74,1340.94,1301.97,1537.02,2893.22,2937.32,1557.97,1016.31,3615.28,12620.22,19039.22,18723.01,30561.13,40997.9,35038.07,17177.08,11120.11,7285.88,5141.0,1647.34,2790.01,450.92,730.48,597.59,281.47,256.94,1073.65,1750.36,6498.97,8726.96,7727.64,7673.99,5150.97,11418.54,16115.36,21352.24,8240.58,21101.72,9672.39,6038.74,6808.11,7230.71,7421.32,6733.17,58741.37,0.0,55075.22,0.0,48211.81,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,35817.91,38074.1,39076.04,40204.71,49805.87,53451.36,52649.2,30743.25,31969.06,23818.44,29092.59,34913.03,34449.02,35132.29,35534.39,40633.51,24863.55,28249.27,25107.13,22179.03,22743.04,26063.27,24639.5,20558.61,2042.5,3098.98,9286.34,11107.13,22318.06,31907.17,38132.46,76356.68,94832.29,83709.31,112677.01,136126.85,195789.49,277793.99,471091.42,419939.91,495093.99,531892.09,618772.5,600144.09,686172.49,641209.25,616528.66,520118.92,559839.7,584712.77,605151.47,517372.07,505488.26
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.17,347.17,347.17,347.17,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.32,0.0,0.0,1.97,0.0,0.0,0.0,2488.79,0.0,4300.77,2944.65,7952.8,10192.29,17906.97,41185.97,42955.05,53634.09,56643.96,66762.33,59094.98,65867.47,55197.8,43154.27,12619.77,11008.54,10026.08,9387.36,12037.54,10682.49
流动资产合计,60783.64,62712.78,64517.8,70024.63,77827.9,70891.85,64335.94,42697.6,38876.0,30463.31,41710.1,54759.3,57037.96,58142.9,62900.24,78192.74,75178.08,77626.79,77593.49,69301.59,68050.66,64754.83,59558.38,55193.28,35369.31,40192.29,43366.89,136664.95,146669.25,157260.96,226057.66,294559.25,372125.14,444757.62,469478.85,773828.12,911240.09,870048.69,944282.91,888078.37,957579.55,1012379.01,995379.51,1034747.3,1066546.71,1061221.44,1025158.78,1013323.79,1025789.39,994157.07,998551.53,726936.84,731971.85
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5223.2,6258.2,7293.2,7293.2,8613.2,9677.2,9111.2,9354.6,9015.6,23207.06,23732.46,31739.7,38528.1,36695.54,39301.94,37601.68,37180.08,12753.2,0.0,0.0,0.0,0.0,0.0
持有至到期投资,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15288.0,15288.0,15288.0,15288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期股权投资,238.86,238.86,238.86,238.86,238.86,238.86,238.86,238.86,238.86,288.86,7993.13,4572.86,4912.86,6241.13,4697.17,4586.1,4455.66,2951.14,2901.14,2284.67,4284.67,7130.59,9430.59,7092.89,7592.89,7592.89,8092.89,5456.45,5223.2,5223.2,0.0,0.0,2885.0,0.0,0.0,163.91,477.39,20436.16,21506.84,21525.09,1712.37,1676.95,1684.58,1664.7,1676.85,1633.64,1582.44,1640.49,1613.38,1651.76,1573.14,1498.28,1462.26
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.07,1475.18,1445.3,1415.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.65,0.0,798.15,0.0,953.95,0.0,869.41,869.41,869.41,869.41,397.46,397.46,397.46,397.46,0.0,19.2
在建工程,831.82,2913.09,4380.08,5012.48,6148.52,7146.85,7134.51,7344.91,7389.33,7389.33,25.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.52,1765.23,2988.8,945.33,621.26,639.14,680.31,166.9,338.01,431.81,583.19,237.39,242.34,228.65,550.44,798.15,953.95,953.95,953.95,869.41,869.41,869.41,869.41,397.46,0.0,397.46,0.0,0.0,0.0
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32279.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40233.27,0.0,45662.83,0.0,44386.61,0.0,52889.35,52108.4,51316.82,50521.69,49780.8,50312.09,49503.45,48696.15,48033.32,43142.18
固定资产净额,3722.92,3793.04,4033.05,3580.15,3490.46,3300.01,3297.21,2615.86,2562.44,1985.98,2099.66,2191.94,2150.33,2116.26,2064.6,2032.36,2041.23,2000.98,447.39,436.37,421.19,446.33,276.95,304.16,20754.21,20602.8,25545.91,32279.59,31966.21,31446.49,31101.09,30807.69,30141.13,41281.68,40823.12,40593.34,40973.64,40233.27,46208.84,45662.83,44951.16,44386.61,43735.58,52889.35,52108.4,51316.82,50521.69,49780.8,0.0,49503.45,0.0,48033.32,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,708.29,712.42,719.31,709.02,705.51,702.67,699.13,534.33,531.5,343.38,60.12,59.16,58.7,58.29,57.85,57.33,56.88,57.67,64.71,63.63,64.01,63.21,7.81,343.76,10583.04,10512.76,10406.41,17650.14,17590.51,22091.36,22105.27,30818.55,41280.03,33387.49,33285.63,36511.77,36480.24,36382.8,36323.01,39522.9,39436.14,39571.18,40766.99,42354.06,42282.88,42175.7,42081.6,38385.48,38269.57,38047.65,37885.49,37351.95,36926.28
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.95,278.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16607.97,16607.97,51203.38,116103.22,116103.22,116103.22,116103.22,116103.22,116103.22,116103.22,115354.04,115354.04,115354.04,115354.04,8305.8,8305.8,8305.8,8305.8,0.0,0.0
长期待摊费用,39.75,37.5,35.25,33.0,49.95,58.74,52.77,69.87,62.87,19.5,17.25,15.0,12.75,10.5,40.14,17.38,13.59,10.75,8.18,7.11,7.11,4.98,4.98,0.0,0.0,0.0,29.06,0.0,0.0,0.0,0.0,0.0,0.0,52.91,101.05,532.12,915.06,882.81,1134.92,931.11,1149.97,840.47,1011.75,1674.52,1547.71,1382.44,1267.24,1119.33,952.09,1077.72,889.13,190.21,166.69
递延所得税资产,73.58,164.49,107.59,764.88,185.14,209.24,262.92,248.12,231.43,378.85,662.15,934.49,1260.25,1531.06,1571.1,1537.35,1592.98,1588.02,1258.9,838.74,-512.31,903.15,970.3,203.5,7.59,23.37,23.37,276.1,124.98,153.45,155.57,799.57,799.57,1181.56,988.08,1023.24,551.6,4018.74,3129.35,2670.6,2572.62,2553.36,2643.25,3663.5,4256.19,4582.22,5405.12,9495.99,9885.69,9526.56,9805.09,2779.35,3639.47
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动资产合计,5625.23,7869.4,9524.14,10348.39,10828.43,11656.37,11685.39,11051.93,11016.44,10405.9,10857.67,7773.45,8394.9,9957.23,8430.86,8230.52,8160.34,6608.56,6185.39,5105.71,5709.98,9963.67,10690.62,7944.31,39784.25,40497.06,47086.45,66607.62,65526.16,69553.63,69265.45,68850.91,82736.94,115524.63,116290.23,155230.35,220142.7,227974.2,234251.16,250420.96,230611.88,237825.44,245427.42,255165.11,257397.43,254915.94,254261.61,121878.55,111920.09,120743.59,120030.25,93407.51,88732.88
资产总计,66408.86,70582.18,74041.94,80373.03,88656.34,82548.22,76021.34,53749.54,49892.44,40869.21,52567.77,62532.75,65432.86,68100.13,71331.1,86423.26,83338.42,84235.35,83778.88,74407.3,73760.64,74718.51,70249.0,63137.59,75153.56,80689.34,90453.34,203272.56,212195.41,226814.6,295323.11,363410.16,454862.08,560282.25,585769.08,929058.47,1131382.79,1098022.88,1178534.07,1138499.33,1188191.43,1250204.46,1240806.93,1289912.4,1323944.14,1316137.39,1279420.38,1135202.34,1137709.48,1114900.66,1118581.78,820344.35,820704.73
短期借款,14600.0,14900.0,14150.0,17796.0,20396.0,12700.0,8000.0,4800.0,1000.0,0.0,3000.0,3000.0,3000.0,0.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,6200.0,12012.0,5200.0,5200.0,15440.0,40440.0,52300.0,114300.0,131510.0,161600.0,158060.0,162275.0,144598.0,198785.0,138660.0,175010.0,191900.0,187410.0,146565.0,235475.0,294923.97,295642.72,310995.17,336554.93,318951.67,305400.03,323447.51,337540.53
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9938.61,10027.93,32732.46,42798.46,59537.8,48071.47,100290.98,95068.6,100382.96,116279.59,124669.2,120276.54,132241.02,151542.86,200766.84,192445.1,198208.48,184248.47,140607.45,110262.44,70536.4,40608.43,37246.42,37252.34,18873.05,132.88
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.17,0.0,0.0,0.0,6566.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29519.41,0.0,31960.47,0.0,25251.1,0.0,51150.7,59396.32,47372.95,32498.79,24328.51,34494.32,26395.18,27616.35,20442.55,31950.05
应付票据,8750.0,8912.5,9412.5,2654.0,6154.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1600.0,1600.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,17430.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
应付账款,6530.75,6206.18,5024.16,8781.19,6539.83,9418.27,7185.65,4283.5,3605.26,890.61,679.34,768.89,606.52,464.0,443.5,1859.97,311.8,86.24,103.52,1515.58,508.98,440.45,649.33,1520.17,3752.44,8465.86,5336.87,6566.62,9115.8,9936.51,14590.2,10063.98,1495.72,21066.13,27554.26,23424.87,59665.52,29519.41,47949.53,31960.47,27463.89,25251.1,28842.35,51150.7,59396.32,44372.95,0.0,21328.51,0.0,26395.18,27616.35,20442.55,31950.05
预收款项,3559.62,5949.44,11245.1,15729.88,21275.19,26335.09,25412.43,5936.56,7133.6,8788.8,16492.63,23355.39,28120.45,32710.48,33477.52,44541.72,39150.37,42507.58,37660.27,26611.12,28976.12,29728.47,26670.36,10574.99,0.0,0.0,0.0,0.0,8658.86,4559.82,336.68,1540.98,12802.93,8997.94,13099.95,1105.97,5476.37,5582.02,9740.34,7798.09,3881.54,2862.67,2889.9,3258.18,18795.26,2555.49,11969.18,15864.33,18994.24,22684.9,25409.55,28030.46,28050.92
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,152.93,170.23,159.06,71.22,33.03,37.4,31.71,100.77,14.14,13.21,20.83,60.43,2.77,21.45,20.88,65.4,27.41,24.13,29.88,73.59,7.96,32.7,33.89,83.61,18.42,13.06,0.0,97.65,94.03,87.7,87.7,144.29,127.76,155.66,131.68,356.34,908.63,889.13,867.18,1857.55,942.91,885.15,782.23,1740.97,1033.7,1207.82,1076.5,1318.35,949.62,920.4,799.9,1329.45,856.98
应交税费,58.61,-457.48,-405.82,1022.3,-101.21,-1203.46,-1268.74,1286.48,1017.95,638.82,1089.12,2928.3,2263.63,2348.08,2756.87,4062.31,5166.08,4824.0,5527.83,6790.53,3887.6,1054.06,2142.19,8009.89,2047.43,2089.43,2658.34,9377.75,9800.36,2521.31,4480.72,11527.23,4934.97,10321.96,7484.31,18631.73,26969.66,18170.46,19437.07,24674.19,20398.47,15433.48,17081.35,27957.2,19570.73,14559.41,14856.86,22315.82,19891.96,17746.17,17573.19,18031.01,18342.74
其他应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.43,0.0,0.0,0.0,18558.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44058.21,0.0,53401.01,0.0,41776.97,0.0,42652.54,37129.39,55309.42,59477.94,59128.24,69003.85,77543.66,88761.84,98163.78,106994.39
应付利息,0.0,0.0,0.0,4.94,4.94,4.94,4.94,1.63,0.0,1.78,5.17,8.88,0.0,0.0,0.0,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.69,23.23,4.69,238.63,163.25,314.64,189.73,367.03,507.75,1985.5,3699.85,5407.31,426.19,2034.53,3697.47,5839.93,1836.19,3929.23,6605.84,9155.31,13956.29,20788.22,29333.9,35278.83,42868.18
