报表日期,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31
其他流动资产,19952.34,19767.27,9081.43,14059.38,11405.24,25762.6,18964.15,26145.23,20281.66,26554.81,40864.68,22687.33,26040.3,43268.05,41063.06,43693.45,40555.94,307557.65,90486.32,71519.6,66337.53,212925.49,169042.64,215436.76,175852.74,46310.77,48669.7,1849145.44,2280224.45,2659389.25,2783359.84,2710913.76,3158198.61,3382758.0,4387017.3,3850577.7,4022393.7,4352959.7,4768325.8,5004188.9,4954511.1,4684727.1,4146833.1,4637600.7,5956334.1,7647382.7,8512653.3,7546479.1,6817145.0,6501102.7,6450134.4,9331850.9,8656779.7,3307991.8,3823860.6,7192828.5,6589140.9,3315601.2,4646523.7
流动资产合计,1468912.58,1831833.84,2220455.1,2630322.48,2446695.87,2140143.38,2384731.68,2695039.24,3116968.63,3532933.81,4512720.42,5028226.6,5287908.84,4920006.18,7371692.11,7501876.8,7906488.33,6220179.07,6327715.94,6615268.08,6535665.65,5556219.08,6731875.23,6217322.34,6543154.61,6532673.2,8139758.99,8539998.57,8317005.53,8642707.46,10199252.15,10760984.72,9937957.61,9336770.6,11022383.9,11683424.7,11368699.8,12062132.0,14603799.9,15213216.5,16334993.2,16981067.6,17444043.0,17220655.7,17551463.0,18268943.8,20066237.0,19896126.0,20008713.1,21648269.2,21584393.6,23083673.2,24548098.8,24165532.5,24757343.9,25963987.9,25913744.7,24886450.5,26326085.4
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94129.6,195007.32,330352.5,194876.08,40950.74,152152.23,266592.05,398866.67,510008.57,450735.83,495547.53,743377.0,594080.05,707427.77,886416.86,603702.92,660870.5,832808.8,1110677.7,1194097.9,1027339.7,1059980.9,1214970.8,1091845.7,1217895.3,1217280.4,1547436.8,1093021.6,1132839.2,1278621.7,1467268.7,1336784.2,79010.1,66380.0,124534.2,132001.6,111350.1,95256.1,98014.4,94242.0,85192.7,87101.1
可供出售金融资产,22.17,97.61,56513.61,35997.46,986.81,748.72,1012.73,1262.12,72.18,102.94,114.23,103.17,104.11,101.07,104.84,102.01,443.58,81.7,2410.22,6048.62,5029.05,77.63,83.75,73.16,79.04,106.86,102.63,100.75,84462.73,165549.47,170907.03,225772.2,399894.99,328995.4,504666.3,576171.8,509757.5,518773.2,177370.6,187239.3,184600.9,183105.1,191131.8,204444.2,217505.1,190687.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,2332.58,2332.58,2325.0,2325.0,5448.89,0.0,0.0,0.0,6.36,8686.15,6.12,5.92,24.47,22.15,21.96,21.55,0.0,21.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3830.7,3978.0,3386.8,45952.0,40411.5,37747.3,36224.8,37829.8,4411.6,4265.2,3481.5,1628.0,129352.3,128658.4,120807.9,117611.5,111519.5,101961.3,98162.3,93772.7,111252.3,110281.8,87135.6,84109.8
长期股权投资,31352.06,33017.48,47628.63,57377.41,59871.41,55353.3,60479.39,52435.87,49713.54,171123.93,190074.84,174813.16,242804.64,176688.95,220125.12,170159.97,164028.95,176774.96,177002.8,174775.3,177545.63,170977.17,166934.63,168587.88,170128.53,175579.81,176192.38,177406.99,93007.17,95187.44,89248.87,90615.58,95615.03,288827.4,291036.2,310864.6,290876.9,221173.2,226641.9,258632.9,282134.5,263369.8,260917.7,275394.0,285934.8,271331.6,272374.3,261998.5,275593.1,279080.6,284706.6,299846.6,302678.8,290133.7,295155.3,301602.3,376218.8,379670.5,373902.7
投资性房地产,32607.81,0.0,48082.33,50417.7,39098.01,41583.17,37881.86,37318.62,36774.26,36492.04,35885.32,35378.33,61774.01,53564.24,53080.07,51717.47,50793.88,11844.93,10648.33,9708.9,8826.53,8438.8,7703.29,8086.58,6363.05,20583.47,20098.23,14014.36,19684.46,17163.49,15214.6,14684.58,13883.81,15080.3,13889.4,14665.7,14041.3,49412.2,48746.8,48081.4,47415.9,42080.2,42641.8,41119.8,39847.6,39176.5,38700.8,38057.9,37298.8,39933.5,39113.4,42382.1,41714.1,40555.9,36625.4,89928.2,88783.7,85919.5,83848.2
固定资产净额,477206.64,528809.54,550857.15,646373.21,662047.42,752536.19,776057.2,795710.02,801369.1,858144.11,857931.14,876582.3,968820.64,1184441.53,1221993.18,1298023.68,1366611.29,1748993.12,1806495.1,1847596.46,1943215.9,2025252.89,1995466.89,1958509.38,1921216.81,1957216.13,1981400.47,1982975.6,1959097.61,1952181.41,1922554.57,1885746.7,1863144.02,1872988.1,1857865.3,2100000.4,2083661.2,2105679.1,2290499.5,2260315.1,2234857.8,2260072.4,2223859.9,2225692.8,2229283.9,2243721.2,0.0,2150857.2,0.0,2166468.2,0.0,2227899.2,0.0,2223921.4,0.0,2255409.4,0.0,2285284.8,0.0
在建工程,26905.69,48338.69,50270.03,47862.53,66160.63,73516.45,61750.02,84440.64,88901.99,63252.98,77544.91,117885.32,115300.78,146818.19,191203.23,243080.07,291437.03,297875.23,324105.43,302779.51,222347.86,160069.61,157309.14,154862.06,141792.33,61260.13,56322.32,41834.49,52802.82,66188.23,56529.86,67374.67,80667.08,95476.1,91843.6,104148.2,105056.4,58072.9,80970.9,88093.9,102070.4,87957.6,113046.6,156225.6,192622.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
工程物资,82.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产清理,0.0,0.0,0.0,2282.24,1784.46,1784.46,2204.32,2181.66,1830.17,1784.46,1789.89,1791.0,1791.0,1784.46,1785.03,1780.67,1784.92,1784.93,1584.67,1784.93,1784.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,87756.79,114187.34,116377.29,138626.4,143985.04,186099.49,184662.1,187663.29,189017.3,198500.76,212968.09,213736.26,231411.58,233966.03,243199.9,257884.31,258861.63,320127.5,333717.27,351490.38,361303.47,367219.09,358503.48,350992.7,353223.99,332573.84,348733.39,347866.49,346952.99,343195.81,338038.09,326536.81,333785.89,339240.2,337169.4,607158.9,598622.6,686853.8,1665583.9,1631224.2,1601008.9,1516703.6,1494870.0,1503419.9,1558946.5,1618667.5,1565720.3,1591589.4,1578344.9,1548417.9,1535868.2,1559690.1,1532419.2,1542239.3,1658897.9,1783715.0,1765183.4,1717307.2,1684672.3
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37,149.83,187.52,227.18,261.13,380.1,623.53,353.02,0.0,253.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323.9,2509.4,0.0,0.0,0.0,0.0,0.0,0.0
商誉,52951.79,72093.92,72970.51,213343.94,211112.14,252424.08,259306.78,260234.06,272234.06,231201.86,231201.86,231201.86,231201.86,236673.29,236673.29,236644.59,237020.42,344324.06,335783.54,335818.68,350141.5,347302.86,347302.86,347302.86,340131.03,293100.36,293100.36,293100.36,293100.36,293179.14,293179.14,295761.95,294859.45,239306.6,239306.6,486215.0,486215.0,573099.5,2731473.1,2841816.4,2862023.3,2890378.5,2872134.7,2849416.3,2962225.3,2910039.0,2817841.1,2910391.7,2899631.0,2820706.5,2815170.4,2893279.0,2893822.7,2955721.8,2836522.4,2933178.0,2885774.0,2787475.2,2737059.5
长期待摊费用,14591.17,21983.88,22291.83,21854.72,23118.78,28236.17,33630.84,32724.53,32787.33,22331.94,24608.52,26751.32,38096.49,39478.83,50514.01,56136.69,59328.35,67956.34,66363.77,63583.78,60140.31,58874.23,57888.7,54709.65,54074.72,64788.23,65792.95,66196.1,62812.33,75857.61,84313.73,80368.82,76360.19,78135.9,72274.8,67338.1,63365.6,62597.1,64002.4,71245.0,70284.6,85910.6,85437.3,90862.1,98144.7,119137.3,116762.9,121249.9,120697.2,126712.7,123780.7,127230.2,126047.1,130096.2,132114.0,127638.8,128853.3,139424.0,140942.4
递延所得税资产,6175.78,39901.73,61934.05,71386.85,69585.35,51991.65,62397.53,81514.4,84781.82,90258.48,0.0,154336.7,165150.66,92078.14,130554.63,62777.13,64540.99,72244.53,90911.83,82891.88,87261.85,79221.34,101084.28,196758.27,229118.03,256720.45,295840.43,345462.08,353360.7,377998.76,413854.72,418137.46,300542.97,222399.9,278047.2,272307.9,289514.5,303038.3,363903.4,360223.9,381358.6,402333.4,421144.7,461806.6,463879.5,442131.3,474297.6,546729.6,569573.6,576899.3,585178.9,630081.1,613133.7,720863.5,743551.8,763679.9,768075.1,819230.9,887100.2
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.96,0.0,0.0,0.0,10149.2,0.0,0.0,0.0,0.0,962.01,1473.66,2336.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12285.22,37915.68,66973.0,83776.2,524148.7,485372.2,415853.0,292494.3,101149.1,79832.2,61482.2,69595.3,66331.5,60995.8,55035.2,50611.6,474453.3,484562.8,494760.3,526440.9,57093.9,51351.4,1125587.9,1056971.1,1123166.9,1144751.1,3637435.6,3959049.6
非流动资产合计,729652.61,910276.97,1029258.02,1287847.47,1280075.06,1449722.56,1479382.77,1535485.21,1557481.73,1673649.19,1775424.68,1832773.05,2056688.84,2176029.53,2349635.56,2378952.06,2495225.62,3042007.28,3150259.85,3177952.08,3219933.6,3217433.62,3192277.01,3239882.53,3216127.54,3161929.28,3237583.15,3268957.21,3265281.16,3386501.35,3383840.61,3417284.0,3496669.11,3547422.9,3769875.0,5066850.0,4930461.2,4997939.1,7987638.8,7888432.7,7883334.4,7829618.2,7812609.6,7879124.4,8113650.9,8101171.0,7824784.5,8507256.5,8520206.8,8547272.7,8582464.8,10382593.2,10496246.2,11872727.8,12160108.7,12057132.3,11719632.3,13908159.9,14458153.3
资产总计,2198565.19,2742110.81,3249713.11,3918169.95,3726770.93,3589865.94,3864114.45,4230524.46,4674450.37,5206583.0,6288145.1,6860999.65,7344597.68,7096035.71,9721327.67,9880828.87,10401713.95,9262186.35,9477975.79,9793220.15,9755599.25,8773652.7,9924152.23,9457204.87,9759282.15,9694602.48,11377342.14,11808955.78,11582286.69,12029208.82,13583092.77,14178268.71,13434626.72,12884193.5,14792258.9,16750274.7,16299161.0,17060071.1,22591438.7,23101649.2,24218327.6,24810685.8,25256652.6,25099780.1,25665113.9,26370114.8,27891021.5,28403382.5,28528919.9,30195541.9,30166858.4,33466266.4,35044345.0,36038260.3,36917452.6,38021120.2,37633377.0,38794610.4,40784238.7
短期借款,185891.96,330532.7,460831.88,430871.0,358653.49,361110.52,530844.05,471195.66,221556.16,189704.43,218211.89,264624.07,265004.66,511050.88,650995.67,620014.89,690896.51,605313.74,882510.2,980665.26,865050.66,508208.71,1082848.11,1144492.78,1112770.65,887217.4,1563464.0,1831355.46,1091468.87,607087.9,823858.85,1034660.54,525575.81,392093.3,918000.1,1444541.9,473114.8,302442.6,3213913.5,3239195.0,447283.9,258410.2,145674.6,126103.3,89495.2,87039.0,127026.3,133832.4,103309.8,570183.8,699800.3,1299780.0,1162618.9,994392.9,1158918.7,1194612.0,817995.9,538162.3,1338892.9
交易性金融负债,0.0,0.0,0.0,2092.89,2086.46,2212.62,918.29,39.06,0.0,86.77,1762.71,0.0,184.45,755.51,700.07,1652.81,1615.24,484.95,230.08,293.04,1154.06,2207.31,3458.44,722.77,1169.91,1126.02,12572.83,12614.44,7334.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156534.6
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501698.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384189.9,0.0,0.0,0.0,6035256.2,6208743.3,6034123.3,5582265.1,6022674.1,6588269.6,6827988.0,6137571.6,6642737.7,6777263.6,7653371.6,8140795.8,8218020.0,8741839.5,9548663.4,9368430.4,9873556.6,9619557.0
应付票据,284526.57,446412.0,448241.1,511083.0,499751.22,452193.73,518263.59,525155.54,396831.34,461963.82,752254.81,1053302.85,1251937.74,914912.11,1248084.72,1892192.0,2029434.04,1047754.34,1014935.81,1334358.82,1145368.91,924338.67,896625.16,820581.85,644122.26,630847.85,657610.73,575928.93,686806.14,1264849.7,1852264.0,2278799.22,2373432.65,1707852.0,2163245.5,1945134.6,2154759.1,1848493.9,2028401.7,2203431.2,2302946.6,2520778.5,2606859.1,2434534.8,0.0,2332511.5,0.0,2927495.2,2465845.1,2389160.0,2311267.4,2704193.3,2787698.8,2824993.9,2901523.1,3102259.3,3208260.2,3275200.7,3133403.1
应付账款,669532.18,727458.12,789647.28,1073904.19,899974.55,780921.33,859592.11,992189.49,1182041.68,1396962.84,1543254.03,1333617.99,1324596.23,1606029.17,2372941.07,1942083.62,1719663.01,1769812.72,1905308.66,1775548.06,1708549.06,1577359.62,1804452.53,1593097.63,1649316.66,1750809.97,2125459.21,1886981.39,1833044.22,2013745.45,2072015.9,1927083.83,1712003.78,1744868.4,1948417.9,2167989.2,2132106.8,2535696.0,3239034.9,3229881.2,3258874.3,3514477.7,3601884.2,3599588.5,0.0,3690162.6,0.0,3900492.8,3671726.5,4253577.7,4465996.2,4949178.3,5353097.0,5393026.1,5840316.4,6446404.1,6160170.2,6598355.9,6486153.9
预收款项,56946.5,152640.54,86648.6,75316.8,100388.64,136948.54,182618.1,110917.43,299330.03,325162.68,405504.09,381981.87,446855.79,419801.28,514164.12,415438.28,463701.56,603207.31,787985.3,317272.3,298029.78,357015.28,513645.71,272437.28,433121.72,498334.63,383069.21,417592.55,581632.41,399254.05,417880.95,286818.61,364965.33,561636.1,450124.3,408980.0,661240.0,1025237.5,1183175.1,1417059.3,1778277.8,1740906.3,1453496.7,1100921.7,1321001.9,1678166.6,1314461.0,1041796.2,1213900.3,1623185.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
