报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,44019.83,45766.3,55293.44,60552.29,67649.2,65959.46,74915.42,73334.92,72611.13,81405.86,166221.36,174911.62,208934.78,235037.99,230230.17,227275.65,231690.08,237416.59,248729.55,250588.58,253301.88,248545.39,258445.57,353725.28,281176.24,286412.25,369055.65,389015.71,391942.15,365211.4,389111.63,403699.04,447051.92,450214.93,471540.64,417011.82,458163.33,473895.91,474414.26,468421.92,454339.82,455017.45,456016.7,446773.64,456960.55,513703.16,537508.68,518141.76,534840.11,554548.55,582704.8,602401.98,670929.59,799448.87
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.12,812.12,814.62
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,3029.47,2800.45,2829.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.59,313.78,40.82,141.42,19.02,79.48,115.83,0.0,27429.81,26528.06,26218.75,23706.86,27127.88,24991.32,22654.38,23526.66,23528.26,25206.87,22291.63,25153.81,23699.1,25024.21,28012.51,24830.2,30509.28,30068.28,27419.52
流动资产合计,133414.23,137321.19,165300.63,165494.18,174006.71,183212.33,193314.4,183234.52,182323.77,267508.58,398030.49,461917.48,433699.18,433960.86,426865.55,455905.64,464160.18,489159.7,552102.8,550026.52,548455.74,640835.02,665733.81,991520.32,728503.84,736956.63,1025860.51,1010034.43,1174814.36,1134779.69,1133035.4,1134210.28,1184219.96,1196445.89,1273215.79,1332073.85,1396463.0,1498659.54,1593917.66,1606081.46,1659031.09,1665230.86,1706808.26,1735396.92,1770010.52,2062894.2,2065487.81,2075164.16,2083407.03,2195542.38,2281779.38,2251377.35,2517668.46,2760574.05
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,19974.7,14582.04,8569.74,80670.48,67496.46,49979.15,39963.73,34568.36,39538.92,41130.05,54792.37,51401.96,78237.52,65489.81,64525.44,31585.81,32541.98,30037.72,25001.62,25071.35,26111.59,24981.15,22831.07,27981.62,27733.66,24886.57,27338.61,28468.13,24557.64,25221.02,33876.63,57827.08,62518.81,59732.73,49289.44,54486.39,48155.53,57453.25,58852.37,57470.13,59962.49,68452.89,74669.85,55793.37,56027.13,42299.5,43505.77,2612.3,2612.3,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,11000.0,11000.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1100.0,1140.0,1140.0,1140.0,1140.0,3545.0,3971.7,4156.03,4116.96,3521.96,4221.96,4355.79,4355.79,4615.83,4615.83,4615.83,4465.83,0.0,0.0,0.0,2715.53,2572.6,2429.68,2345.22,2198.64,1239.95,1239.95,1093.38
长期股权投资,12604.12,12604.12,12599.62,6621.74,6621.74,6621.74,6621.74,5361.02,13361.02,5878.34,5878.34,4407.28,4407.28,4390.94,4390.94,4408.3,4408.3,4385.82,4906.82,4262.66,4933.64,4262.66,4262.66,6814.96,4262.66,4262.66,6814.96,6814.96,6814.96,6814.96,0.0,0.0,0.0,0.0,0.0,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.41,400.41,400.41,400.41,226507.84,226934.84,228989.2
投资性房地产,0.0,0.0,0.0,1931.64,1915.31,1890.69,1870.21,1849.74,1829.26,1808.79,1788.31,1771.98,1747.36,1726.88,1706.41,1684.84,1661.1,1637.36,1732.76,1956.31,1931.39,1913.01,1888.09,1921.39,1838.25,1813.33,1845.75,1820.53,1795.32,1770.11,1744.9,1719.68,1698.61,1673.4,1648.19,1564.14,1539.22,1514.3,1489.38,1464.46,1439.54,1414.62,1389.7,2222.77,2188.08,2749.8,2715.57,3177.19,3134.77,3090.49,3047.05,2996.94,2952.92,10581.52
固定资产净额,10338.72,10141.8,10384.45,10059.2,9817.23,9619.76,9459.76,10311.18,9756.66,10049.46,9843.14,10044.49,9775.38,9570.72,9481.77,10903.56,10723.56,10637.69,13664.54,14813.07,13526.8,14918.17,14751.17,130785.71,14761.09,15211.17,124853.54,127954.51,125696.32,123483.27,116275.72,152550.12,149924.25,148487.42,145767.92,145250.08,145706.13,143561.7,142533.79,140137.48,137053.0,141528.73,152259.41,162265.92,158541.97,171869.1,172212.57,183947.26,0.0,177325.87,0.0,175158.82,0.0,181904.82
在建工程,882.97,1171.8,1443.13,940.77,966.5,995.16,1022.0,15.03,116.59,166.35,222.74,881.73,1028.9,1300.9,1700.16,750.74,795.72,799.52,636.76,839.12,1049.78,437.99,1473.19,46182.12,3757.05,4547.08,60129.7,56893.21,57494.27,57816.91,55310.11,13345.03,14202.65,14480.92,16294.75,18068.13,19732.06,21807.3,23985.36,27005.86,27170.3,23073.17,24799.61,19622.91,27268.25,31737.87,35668.92,22829.71,0.0,42002.4,0.0,54704.38,0.0,74349.42
工程物资,0.0,4017.74,30.77,0.0,0.0,0.0,122.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.52,1110.52,1110.52,1110.52,1168.02,1173.17,1193.16,944.89,1319.1,897.08,896.4,0.0,278.73,0.0,598.89,0.0,4656.52,0.0,3816.47
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,3.65,0.0,0.0,0.0,0.0,6703.16,1189.85,1189.85,1189.85,1.89,0.0,1.44,1.57,1.57,1.57,1.57,1.57,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,6550.29,6487.7,6430.0,5733.25,5702.2,7168.14,7137.09,7077.96,7037.55,7015.02,6973.8,6934.76,6893.64,6852.18,6811.63,6769.27,6729.62,6688.0,6948.42,8102.23,7045.74,11953.93,11814.24,20950.69,9789.77,9672.32,20468.09,20749.09,24340.7,24087.24,27101.33,23157.66,23273.64,21719.79,23168.26,23396.65,24636.87,26278.76,25934.41,26154.65,26724.84,26428.25,26905.39,28462.88,26797.83,28517.57,29295.22,33119.23,32739.81,32404.42,32801.71,32807.49,36097.83,37778.84
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,504.33,1031.33,1698.83,2571.0,2841.0,2841.0,2841.0,3537.82,4321.21,4346.91,4248.51,6641.67,4555.47,4555.47,7314.48,8965.38,9080.79,8684.62,8365.11,10193.19,10211.76,10401.81,11090.31,11547.59,11620.23,11940.77,11950.27,13700.61,14101.63,14472.74,16344.09,11838.02,14058.17,16461.38,18814.19,20563.72,22413.5,24705.37,26701.83,28126.98,27802.61,27613.6
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.3,5576.02,6640.59,6640.59,6640.59,6640.59,6640.59,6640.59,6640.59,6640.59,6640.59,6640.59,6640.59,6640.59,10603.15,6640.59,6640.59,10603.15,10401.26,10401.26,10401.26,10401.26,10401.26,10401.26,10401.26,10401.26,10401.26,82470.6,82470.6,82470.6,60849.8,60849.8,60849.8,65113.51,60849.8,61224.48,152235.66,156891.48,147966.9,147966.9,147966.9,158444.61,150135.22,164673.79,164673.79
长期待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.21,103.14,108.2,91.92,86.26,102.98,115.55,100.17,223.73,79.76,350.41,349.48,463.97,396.46,919.99,1673.25,991.87,1297.5,1192.29,1076.9,1053.57,967.8,882.19,853.75,885.4,2030.53,2495.08,2588.93,2905.88,2699.05,2666.89,2627.49,2967.32,3168.56,3857.83,4145.33,4180.54,4993.71,4315.09,4226.03,5742.88,5726.1,5725.81
递延所得税资产,779.98,779.98,779.98,838.2,1501.7,937.34,970.89,1663.03,1533.2,1494.62,1481.61,2131.33,2131.33,2113.34,2074.28,2451.75,2451.75,2665.9,2675.17,3391.46,3411.1,4000.95,4035.37,7084.88,4545.28,5117.55,8135.0,4814.78,4891.24,5204.53,5263.23,5655.53,5746.32,7201.63,7591.69,8218.12,8624.18,8504.25,8568.67,9853.97,9959.43,10638.74,12408.54,36690.13,36691.65,34035.68,31129.26,35470.96,28649.39,28411.34,28671.66,34373.89,31942.78,30011.9
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302.81,0.0,0.0,0.0,847.75,98.0,5382.55,291.61,1184.53,275.36,278.89,304.09,2125.34,369.38,1361.07,1327.11,832.51,783.97,3362.44
非流动资产合计,51130.78,49785.18,40237.69,106795.28,94021.14,77211.99,67167.6,60846.31,73173.21,71698.93,86556.33,84622.33,111470.59,99224.88,99121.97,67852.11,68896.59,66449.14,65147.85,68838.35,69051.59,73805.78,72294.37,260499.71,78280.27,77630.27,270280.2,269013.71,267510.0,265816.2,260555.2,286151.29,284106.65,280327.03,271412.36,283754.91,358047.83,361493.75,363841.66,346175.99,345848.66,360718.92,382221.48,383216.75,387139.67,484940.78,497797.91,459244.88,454664.04,467539.76,485954.93,731888.82,766399.4,786506.6
资产总计,184545.01,187106.37,205538.32,272289.45,268027.85,260424.32,260482.0,244080.84,255496.98,339207.51,484586.82,546539.82,545169.77,533185.74,525987.52,523757.75,533056.77,555608.85,617250.65,618864.87,617507.34,714640.8,738028.17,1252020.04,806784.11,814586.9,1296140.71,1279048.14,1442324.36,1400595.88,1393590.6,1420361.57,1468326.61,1476772.92,1544628.16,1615828.76,1754510.84,1860153.29,1957759.32,1952257.45,2004879.75,2025949.78,2089029.74,2118613.67,2157150.19,2547834.98,2563285.72,2534409.04,2538071.07,2663082.14,2767734.31,2983266.18,3284067.86,3547080.66
短期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,20250.0,36080.5,32186.33,32000.0,27200.0,22000.0,28100.0,22000.0,28000.0,28000.0,31000.0,31000.0,12484.61,173483.9,14699.06,10000.0,194854.24,222455.13,227114.4,157045.96,114372.0,89272.0,87292.0,99258.0,99686.0,99524.0,114414.49,108800.0,94400.0,66800.0,66800.0,64300.0,76819.34,66990.0,66500.0,117937.63,166495.46,81377.85,80000.0,110000.0,83000.0,275599.0,421280.21,300826.89
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645753.7,627725.7,671080.06,666884.77,622603.73,623523.11,690279.61,732253.94,734229.06,630632.16,649191.7
应付票据,1488.16,1613.74,1807.85,1691.11,2672.79,2424.5,1769.42,2688.42,1496.0,1488.89,2627.41,5269.3,3243.43,4700.03,3577.29,6162.02,2783.88,5401.0,4377.61,8310.38,4807.37,6367.17,12912.62,58474.66,11462.89,10247.09,56566.12,15286.33,18684.2,15866.65,22567.71,19545.72,16412.51,16022.7,30048.76,38904.72,35895.75,28829.97,29916.81,24347.32,25865.95,31831.01,34592.27,44150.41,58034.69,55126.67,0.0,79047.64,0.0,107524.7,137749.44,143326.74,127408.03,132105.59
应付账款,35999.48,33905.98,44773.99,39043.83,48931.99,48317.71,49986.15,35393.33,43308.42,63401.44,132355.5,77745.56,89471.88,85122.02,81271.46,71273.12,80551.45,87925.99,96216.09,95197.57,113909.44,136242.27,161115.73,271223.68,198107.38,209861.6,297476.28,281827.84,301939.64,319515.77,334423.88,334590.46,366220.71,389957.33,410399.37,394571.35,467674.34,526725.34,546840.75,557396.91,585156.93,601886.43,610001.24,601603.29,569691.01,615953.4,0.0,543556.09,0.0,582754.91,594504.5,590902.31,503224.13,517086.1
预收款项,50691.28,45386.32,46408.76,47229.18,49088.19,54102.4,61690.85,66033.48,58391.29,65685.85,69008.32,80225.09,73150.32,77362.26,73538.01,90149.67,79450.15,94002.68,136566.47,112779.38,87034.15,148741.63,153774.87,188540.27,167218.84,153762.05,155999.98,153712.5,146151.62,122398.72,128475.32,185368.0,180735.97,132388.24,151391.7,199974.03,144468.38,168800.49,162134.81,197396.43,172372.01,147327.62,125381.61,126404.32,110394.47,113311.11,123148.85,146640.8,122643.42,134470.0,135354.13,165234.35,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,691.42,1041.38,1301.05,606.05,621.34,1204.21,1164.43,525.85,505.46,1288.49,1805.6,3257.57,901.35,884.15,1222.15,3695.81,1856.16,1895.36,2770.73,5495.69,3872.51,5678.05,6212.0,6553.5,3043.14,4453.87,6341.09,8716.53,5965.74,7912.49,9562.09,10116.52,6552.08,8677.26,10360.09,10112.41,6130.16,8506.61,12048.19,14095.35,8834.7,9705.86,13605.1,14913.37,9019.53,11457.19,15640.19,24848.91,14233.39,16857.5,19029.63,26073.06,15281.37,19062.3
应交税费,-5201.08,-3488.68,-3851.02,-1991.33,-3787.25,-3640.4,-4536.71,-1733.71,-985.33,-1609.9,-13245.03,-15057.09,-17126.92,-21905.91,-20997.17,-21098.58,-22476.59,-22933.95,-23386.22,-19904.35,-20229.02,-18441.96,-20539.13,-25894.91,-24450.74,-21974.5,-23551.91,-24804.0,-24266.37,-15926.11,-25341.85,-25122.74,-23458.15,-20860.3,-23861.92,9716.3,16349.87,14506.75,17886.0,15522.84,17676.29,14039.92,18308.62,46857.21,37636.62,27284.23,28068.12,39239.31,22940.87,18202.22,23055.81,25148.15,24818.99,35430.42
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.55,0.0,27.11,9.26,558.26,0.0,0.0,1078.88,77.64,345.75,62.42,0.0,173.83,603.79,562.74,1198.02,390.19,531.25,0.0,0.0,0.0,0.0,14.79,0.0,26.92,38.43,0.0,1918.39,187.33,22.06,152.86,1.5,0.0,0.0,0.0
应付股利,8898.33,0.0,10125.33,1355.73,480.73,5925.13,8222.65,0.0,0.0,1.71,2057.96,88.15,87.11,3010.31,936.38,88.15,88.15,2495.71,2333.34,88.15,88.15,88.15,88.15,362.49,88.15,7305.0,36.94,36.94,36.94,8049.24,42.36,61.06,61.06,9154.0,9190.75,103.96,351.91,12157.84,10262.09,55.38,55.38,15067.33,15067.33,65.42,65.42,32458.41,5794.02,4334.0,2274.55,26729.3,26804.84,905.13,4380.89,19932.41
其他应付款,8131.94,9346.25,9962.74,10635.37,9544.43,11241.87,9580.37,9740.43,10064.72,9886.41,13140.83,8384.25,8356.95,8574.75,11070.1,6774.75,7173.77,6776.26,7339.51,12589.79,11016.15,10965.96,11402.42,44029.8,9178.25,9264.83,50292.35,46089.28,84591.11,101232.66,98379.72,64791.29,67866.93,72652.34,82367.37,58857.74,116160.21,128101.11,121017.41,116598.49,128201.16,126249.06,132449.92,138032.96,171372.8,416157.92,350069.53,360124.73,0.0,369062.62,0.0,346266.99,0.0,404668.35
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
