报表日期,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,28453.11,54263.11,58066.15,55692.85,103449.02,99641.16,115151.98,142101.51,109646.62,133430.09,147290.21,143940.63,108487.21,93590.84,108189.01,128011.09,92192.34,88516.8,114650.94,162411.06,103428.78,102759.08,140470.89,205688.77,159582.3,189169.46,205119.46,248276.2,220312.32,228094.75,240387.96,336131.17,238429.4,244439.26,264175.24,416467.45,441749.34,407620.62,419958.33,529044.15,410884.78,401826.78,395711.2,324596.57,250106.8
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,9.55,16.13,32.72,70.02,55.15,34.95,22.05,25.98,35.97,11.91,490.14,120.91,269.13,181.17,407.31,962.15,740.48,585.47,289.59,167.73,93.68,87.04,588.77,419.61,300.87,560.94,749.17,495.58,638.81,420.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10600.0,50000.0,25000.0,120000.0,135760.87,125407.97,129928.04,130485.86,167513.35,147549.59,236380.53,239242.0,188416.59,175457.88,214197.37,181441.65,148056.27,183519.47,364017.5,391657.75,286267.22,190395.08,201271.81,209048.51,28044.87,32109.39,20084.21,83238.74,41794.67,60672.12,60560.27
流动资产合计,42776.05,81908.08,142010.22,133805.85,268083.87,670513.67,692557.78,793577.52,757150.8,738222.19,647298.04,689615.36,680461.36,667940.73,613985.83,689336.07,703638.04,703382.01,667817.16,786631.21,766995.93,754955.2,706416.57,812054.74,819617.99,825884.64,735154.17,825770.91,897577.95,832019.43,753625.58,900385.56,894798.47,914115.97,849284.05,1056421.59,1124085.41,1090324.2,956711.98,1114543.1,1131360.27,1131595.31,1005521.86,1140799.49,1275096.75
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2707.23,3107.23,5107.23,23552.4,23216.55,23208.97,28247.89,29670.87,38983.76,35987.53,41303.84,42854.92,42275.03,39345.8,43905.48,51514.05,43770.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5698.43,5740.85,5783.27,5826.33,5869.38,5912.44,5955.49,5998.54,6045.46,6090.47,6135.47,6180.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期股权投资,45.0,0.0,859.86,655.27,332.96,245.33,92.81,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,8635.84,8047.82,7955.49,7926.57,1296.54,1215.79,5243.4,1101.29,1061.49,1008.47,978.26,948.98,948.98,362.39,296.35,0.0,0.0,0.0,0.0,0.0,0.0,14.09
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,19525.85,19370.87,3377.05,3355.4,26064.26,41355.36,41534.75,41338.84,41096.13,41245.52,41011.63,40685.22,40358.8,41817.79,64884.66,64730.66,74400.43,64738.69,89159.34,111127.7,127879.72,126855.32,121028.36,120374.79,124955.09,122596.72,126415.42,125388.41,130402.62,129273.14,109546.98,108520.23,107697.65,106662.77,100364.68,100350.34,103278.95,102293.94,89166.47
固定资产净额,1213.5,1471.0,22322.49,44366.78,51961.05,71097.59,62591.61,63755.91,110051.44,114333.86,124763.26,127906.36,142550.15,147466.85,150235.31,180003.56,172988.83,170936.29,169054.13,170758.5,150515.63,148887.84,144539.49,151368.17,143477.49,118983.94,116077.29,115392.1,118623.75,116680.01,109491.15,109244.81,111521.3,110209.74,102726.96,101524.77,198568.14,0.0,216490.14,0.0,223701.14,0.0,212507.17,0.0,214150.52
在建工程,287.85,13139.64,23799.34,15300.85,18790.0,21889.58,12111.2,14394.92,16691.47,16019.25,17209.74,18696.65,11790.72,13770.63,16646.95,1921.07,7.14,140.98,494.4,1008.77,1570.93,1734.24,769.53,1796.82,808.07,1115.83,1722.99,4443.62,18782.43,25469.53,41473.43,57457.38,84470.8,93449.74,99856.86,95686.01,25382.27,0.0,8122.4,0.0,2061.78,0.0,2460.4,0.0,712.57
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,9750.54,9838.58,9992.67,9904.25,9771.49,9702.37,9704.49,9744.75,9720.11,13332.46,13264.62,13079.93,16405.59,16218.46,16097.24,15928.09,15817.51,15598.72,15409.12,15338.0,15182.78,15010.78,14807.75,14628.99,19587.78,32771.9,32654.99,46390.16,46804.91,46475.69,45202.59,44793.85,44708.98,44256.36,43750.52,44964.8,78668.29,77739.96,76324.13,76776.46,72335.61,71785.65,66064.06,46058.76,46229.85
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,0.0,0.0,79.19,79.19,79.19,79.19,79.19,79.19,0.0,0.0,337.03,337.03,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,3719.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期待摊费用,0.0,36.66,570.35,464.69,1539.83,1490.7,1898.28,2110.61,4466.76,4342.09,5878.75,5474.8,7148.48,6371.38,5465.12,4880.0,3959.93,2651.77,2538.13,3693.16,5012.93,4751.41,5285.96,5021.5,5543.14,5624.56,5304.98,5011.47,6068.67,5921.59,6840.41,6853.75,7520.4,7140.61,6832.82,6435.67,23026.15,22464.27,21629.1,21350.4,23900.09,23116.97,20040.21,6506.44,6334.63
递延所得税资产,273.48,878.09,1641.07,1527.68,3308.44,3664.8,3044.89,4061.56,8499.12,8393.06,8291.75,9327.68,9223.61,8335.68,9019.57,12958.4,13188.0,13172.02,15457.49,18071.01,20361.41,19654.84,20074.4,21874.77,26577.94,27543.67,26372.38,28559.07,30330.74,31315.7,27763.34,24723.17,29674.7,27960.94,23723.26,24066.46,41327.9,48103.21,34837.75,37759.93,41074.57,39805.16,28894.93,25455.59,28915.92
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14281.61,9596.94,19046.07,5596.07,16116.48,16116.48,16116.48,10666.48,6330.27,6330.27,17502.63,3283.19,20000.89,18717.64,15368.05,700.6,5800.0,4800.0,7636.67,7767.85,12162.16,12230.22,10056.41,0.0,12033.65,11340.02,8112.27,22912.71,23081.01,22978.64,22879.15,15000.0,24369.65
非流动资产合计,11570.37,25363.98,59264.98,72298.72,85782.97,108169.57,109048.33,113517.81,152805.93,159776.11,195809.42,216177.82,246654.65,247818.54,262326.15,267252.48,267809.29,264021.24,264148.32,266073.48,270285.6,267927.02,286207.17,298620.14,345837.2,356510.31,371057.88,367865.85,397227.56,401900.44,415443.06,427072.24,469522.48,470770.32,472059.14,464314.12,532686.07,537071.93,524038.8,539720.97,530709.03,523784.16,500461.75,445456.6,441901.13
资产总计,54346.41,107272.06,201275.2,206104.57,353866.83,778683.23,801606.11,907095.33,909956.73,897998.3,843107.46,905793.18,927116.01,915759.27,876311.98,956588.55,971447.34,967403.25,931965.48,1052704.69,1037281.53,1022882.23,992623.75,1110674.88,1165455.18,1182394.96,1106212.05,1193636.77,1294805.51,1233919.87,1169068.64,1327457.8,1364320.95,1384886.28,1321343.19,1520735.71,1656771.48,1627396.13,1480750.78,1654264.07,1662069.29,1655379.47,1505983.61,1586256.08,1716997.88
短期借款,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,2200.0,3000.0,3000.0,2650.0,1600.0,2050.0,2450.0,2200.0,2250.0,17457.39,16210.47,22079.99,30146.17,26691.92,23388.83,22832.44,0.0,0.0
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227717.64,188335.14,194364.61,293386.09,305844.59,234472.27,221426.3,298980.39,267124.46,210468.35,267335.54,345006.19,399850.54
应付票据,0.0,4397.6,26450.5,29807.9,62042.7,13460.4,14390.32,41474.22,32250.4,12797.6,22881.37,44813.58,41003.87,13492.51,32731.13,21261.08,37631.31,7748.23,38465.33,40840.39,29966.97,14330.76,48516.28,36166.22,39878.92,15804.58,42260.33,34522.9,31002.58,7390.27,60732.68,47036.6,37911.45,31930.94,64384.71,0.0,43239.64,0.0,71122.09,25045.36,46241.23,2649.9,69658.2,167147.97,196246.3
应付账款,3563.3,31963.64,39071.99,24064.38,49058.55,45263.54,66405.54,95725.18,63926.85,64203.7,61194.45,67826.96,57268.11,58887.28,55603.46,112834.78,71030.27,74105.13,70814.64,139499.09,81788.85,58951.45,47386.53,109591.43,82634.34,83466.61,64666.22,86736.77,121623.13,69109.25,60780.67,165643.09,189806.19,156404.2,129979.9,0.0,262604.96,0.0,150304.21,273935.03,220883.23,207818.45,197677.35,177858.22,203604.24
预收款项,1121.43,9196.34,16953.71,10191.03,16293.71,17802.58,10116.02,8342.53,1672.68,4325.48,5758.57,4802.79,2856.06,7591.35,10397.74,5046.74,5312.68,10349.31,10010.33,6288.42,3636.64,13814.24,9572.53,4000.31,7454.14,16941.05,9912.48,7068.65,8358.29,15854.22,13437.82,17750.12,12327.76,31964.92,21641.76,24424.99,16550.79,22656.91,18796.85,16976.96,18602.32,0.0,0.0,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,534.0,1808.22,4484.33,1383.08,4743.12,1770.71,2244.68,2479.55,6332.99,3150.36,3639.06,3380.65,7202.01,3424.88,4498.15,5355.97,7843.47,5657.85,5666.39,6885.85,8996.49,4886.13,6601.75,7852.34,10430.3,6243.08,6330.52,9521.75,13373.09,9014.01,8242.61,11288.87,16115.38,10365.55,10048.55,11873.25,33299.41,24569.76,25059.4,25646.3,32224.28,21447.42,28159.01,12263.95,20380.51
应交税费,1331.69,6101.89,11652.46,3214.72,17305.67,15980.04,6394.96,17306.98,16830.02,10100.18,-1838.55,13280.28,13957.14,12434.88,6019.05,16455.9,11463.9,13704.15,7345.23,22903.39,24389.6,18431.2,8466.17,21790.47,26237.12,26268.26,7582.61,37899.74,38090.68,29527.66,10528.67,28758.5,13008.2,18658.89,10343.52,39018.2,45527.3,50831.54,16329.48,29332.38,33458.48,38508.62,13052.65,17737.46,38049.06
应付利息,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,48.42,57.38,0.0,3.12,0.0,0.0,0.0
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.51,363.51,242.01,101.67,250.84,250.84,0.0,0.0,8496.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应付款,6148.21,1206.87,1307.17,2150.36,2942.97,3131.56,3744.08,6372.03,5520.86,5406.89,10009.41,7271.23,7659.18,5784.37,7119.97,6223.12,10431.54,10216.78,7994.44,8846.13,8755.89,9359.33,8951.26,18070.47,9811.91,9177.42,10798.27,10527.65,11947.93,14065.66,11291.89,10424.42,12642.63,18417.08,22034.11,15094.68,21233.36,0.0,21892.52,0.0,21601.8,0.0,22161.43,0.0,20736.3
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3392.41,3297.34,3199.78,3039.13,2290.02,2290.02,1930.87,1856.49,2065.67,2025.28,0.0,1988.48,219.72,211.7,99.97,40.32,0.0,0.0,0.0,0.0,1000.0
其他流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.24,32.54,37.81,42.59,1905.46,199.66,370.82,346.54,230.49,41.12,53.66,70.85,0.0,39.7,42.9,18.73,1817.19
流动负债合计,12698.63,60683.62,99920.16,70811.47,152386.72,97408.84,103295.6,171700.49,126533.81,99984.21,101644.31,141375.49,129946.36,101615.27,116369.51,167177.59,143713.17,121781.46,140296.37,225263.26,157534.43,119773.13,129494.53,197471.24,179839.13,161198.33,145713.71,191880.1,230730.97,150385.29,169883.85,284651.51,287832.72,272416.53,269499.36,388382.23,441023.58,369271.81,325982.62,424966.16,399718.11,345221.81,386432.61,428715.41,495811.99
长期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15943.2,15694.6,15121.4,0.0,0.0,0.0,0.0,2388.3,0.0,0.0
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.28,1045.64,1088.7,1149.11,1184.05,1183.03,1206.09,0.0,0.0
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6214.2,4846.91,6433.64,6865.98,7653.35,9863.08,7585.57,10383.99,13236.16,14982.51,9899.58,12724.26,23218.84,26906.56,29736.61,35742.53,47903.03,59166.5,41804.59,34863.87,56405.26,51292.36,40960.65,36544.63,59530.45,65250.93,33420.68,30372.7,65532.25,76313.59,41846.63,55070.43,69532.27,115239.25,49420.17,54988.71,65098.69
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.47,3304.35,3295.64,3252.09,3225.97,3199.84,3173.71,3147.59,3121.46,3095.33,3069.21,3043.08,3847.38,3845.49,3277.96,3107.58,2941.63,2886.32,3064.92,3019.04,2847.94,2781.81,3023.75,2911.79,9708.85,9266.02,8915.45,9430.32,7968.0,7733.6,6376.56,1698.1,1537.95
