报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
投资收益,205.51,635.23,1099.11,1585.52,195.16,506.87,831.33,1028.36,185.35,655.87,1301.62,2094.02,496.31,935.95,1286.24,1643.02,444.09,772.01,1086.18,1601.71,370.55,803.55,1513.08,2153.86,708.36,1458.11,1832.73,2574.78,761.4,1505.63,1987.76,3102.89,1032.28,2110.6,2270.54,2378.18,108.97,206.59,4397.65,4195.63,-16.86,-24.61,2894.32,2339.1,-21.49,116.41,47735.43,70330.1,-26.47,1379.59
其中:对联营企业和合营企业的投资收益,205.51,0.0,1099.11,1585.52,195.16,506.87,831.33,1028.36,185.35,655.87,1301.62,2094.02,496.31,935.95,1298.31,1643.02,408.61,772.01,1086.18,1601.71,370.55,803.55,1513.08,2153.86,708.36,1458.11,1832.73,2574.78,761.4,1505.63,1987.76,3102.89,1032.28,2110.6,2270.54,555.93,108.97,188.21,190.72,-11.29,-16.86,-24.61,-46.42,-601.65,-21.49,116.41,386.97,374.4,-26.47,-189.24
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,17496.18,44204.06,70341.73,96206.89,21596.97,47220.68,64927.1,28103.46,11822.27,25743.24,70389.92,147343.01,47877.79,98882.48,148343.56,199229.25,43823.43,89419.61,130032.44,170910.42,42892.41,90671.95,139219.41,181133.91,48521.28,107399.24,163045.98,225807.24,57761.47,126706.56,189908.59,259160.07,62955.22,133953.39,211508.15,305123.99,70578.63,176018.32,262393.24,383986.03,84998.72,168062.29,261013.35,366992.67,69722.89,216927.33,395257.56,497321.82,66989.06,168685.61
加:营业外收入,32.03,235.62,482.35,2709.07,183.78,1230.7,1640.82,4628.0,507.51,2579.78,2789.87,2997.05,861.12,1203.42,1707.65,3930.96,3051.96,3486.93,5081.98,7729.28,372.63,845.84,3927.29,8208.47,698.49,2609.14,8612.73,20844.35,794.61,2577.64,4589.13,7148.09,1421.1,4143.12,7127.21,12993.53,869.91,3034.68,6554.32,11520.41,2677.48,2913.08,3263.09,2717.21,106.93,948.74,1253.24,6068.74,5849.09,7500.9
减：营业外支出,48.0,65.02,260.09,956.81,377.72,139.83,201.88,1242.6,39.38,101.05,332.3,22110.74,160.07,273.35,661.77,1977.11,148.55,175.97,637.42,1406.68,414.82,1021.02,1251.59,3084.07,380.17,5538.68,6520.03,8747.54,297.36,582.24,1512.48,2423.33,4904.99,6291.15,8393.26,13845.05,398.84,1127.99,1424.28,3543.87,1465.22,2338.47,4136.66,1737.7,65.89,98.7,1848.54,7154.53,460.28,762.6
其中：非流动资产处置损失,26.34,40.53,56.45,0.0,6.57,61.44,57.36,0.0,27.41,54.44,215.86,21989.58,22.44,94.0,443.9,1088.47,107.9,123.91,392.15,627.51,93.8,469.68,687.35,1390.97,310.82,5502.77,5809.54,7968.48,282.85,548.49,806.19,1605.85,387.49,1897.49,3967.97,7283.26,342.44,756.79,1042.46,3162.72,1444.53,2205.48,3219.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,17480.21,44374.66,70563.98,97959.15,21403.03,48311.55,66366.04,31488.86,12290.41,28221.97,72847.49,128229.33,48578.83,99812.55,149389.44,201183.1,46726.84,92730.57,134477.0,177233.01,42850.22,90496.76,141895.12,186258.3,48839.61,104469.7,165138.68,237904.05,58258.71,128701.96,192985.24,263884.83,59471.33,131805.37,210242.1,304272.47,71049.7,177925.01,267523.29,391962.57,86210.98,168636.9,260139.77,367972.18,69763.93,217777.37,394662.26,496236.03,72377.87,175423.9
减：所得税费用,1468.22,2704.26,4846.0,6238.09,2349.41,4280.7,5423.63,6883.61,1943.54,6095.01,11060.77,16426.41,6924.91,12160.19,17443.33,22407.3,6261.87,12742.62,17746.02,25972.32,7650.07,16663.88,26161.8,33794.25,9639.23,20220.73,31506.7,46192.38,11044.14,23933.9,35371.76,42156.72,1524.11,9992.36,25168.53,43522.61,12812.2,32173.88,50061.03,77690.91,17007.78,30169.72,45782.09,53147.93,13495.13,30867.96,68883.5,85518.76,11792.77,24836.58
五、净利润,16011.99,41670.4,65717.98,91721.06,19053.62,44030.84,60942.41,24605.25,10346.87,22126.95,61786.72,111802.92,41653.93,87652.36,131946.11,178775.79,40464.97,79987.96,116730.98,151260.69,35200.15,73832.88,115733.32,152464.05,39200.37,84248.97,133631.98,191711.66,47214.57,104768.06,157613.48,221728.12,57947.21,121813.01,185073.57,260749.86,58237.5,145751.13,217462.26,314271.66,69203.21,138467.18,214357.68,314824.25,56268.8,186909.41,325778.76,410717.26,60585.09,150587.32
归属于母公司所有者的净利润,16011.99,41670.4,65717.98,91721.06,19053.62,44030.84,60942.41,24605.25,10346.87,22126.95,61786.72,111802.92,41653.93,87652.36,131946.11,178775.79,40464.97,79987.96,116730.98,151260.69,35200.15,73832.88,115736.81,152477.08,39189.52,84262.42,133651.38,191754.85,47228.33,104789.08,157645.44,221974.89,57936.76,121550.72,184876.79,260537.96,58307.13,145680.96,217540.29,314422.73,69287.91,138618.68,214354.99,314874.8,56261.79,186862.06,326209.29,412048.74,60604.69,150557.24
少数股东损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.49,-13.03,10.85,-13.45,-19.4,-43.19,-13.75,-21.02,-31.96,-246.78,10.45,262.29,196.78,211.9,-69.63,70.17,-78.03,-151.08,-84.7,-151.5,2.69,-50.55,7.01,47.35,-430.53,-1331.48,-19.6,30.07
基本每股收益(元/股),0.16,0.42,0.66,0.92,0.19,0.22,0.3,0.12,0.05,0.11,0.31,0.56,0.21,0.44,0.66,0.89,0.2,0.4,0.58,0.76,0.18,0.37,0.58,0.76,0.2,0.42,0.67,0.96,0.24,0.52,0.79,1.11,0.29,0.54,0.79,1.1,0.23,0.58,0.87,1.25,0.28,0.55,0.85,1.26,0.22,0.74,1.3,1.64,0.24,0.6
稀释每股收益(元/股),0.16,0.42,0.66,0.92,0.19,0.22,0.3,0.12,0.05,0.11,0.31,0.56,0.21,0.44,0.66,0.89,0.2,0.4,0.58,0.76,0.18,0.37,0.58,0.76,0.2,0.42,0.67,0.96,0.24,0.52,0.79,1.11,0.29,0.54,0.79,1.1,0.23,0.58,0.87,1.25,0.28,0.55,0.85,1.26,0.22,0.74,1.3,1.64,0.24,0.6
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.29,0.0,-27.81,483.7,879.88,405.08,1031.14,1573.35,1861.52,-31.71,-969.96,156.43,596.69,60.88,-3951.98,-3650.21,-4512.83,-2017.71,-184.25,-10848.35,-26258.77,-1789.13,-568.47,-268.86,-1755.24,1529.87,9490.39,16519.86,36240.53,1756.29,-10071.06,-21141.85,-29544.69,-20564.3,1195.21,20778.22,16293.48,-7540.25,7828.36
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111696.63,0.0,87624.55,132429.81,179655.67,40870.05,81019.1,118304.33,153122.21,35168.43,72862.92,115889.75,153060.74,39261.26,80296.99,129981.77,187198.83,45196.86,104583.81,146765.13,195469.35,56158.09,121244.54,184804.71,258994.62,59767.37,155241.52,233982.13,350512.19,70959.5,128396.11,193215.83,285279.56,35704.5,188104.62,346556.98,427010.75,53044.84,158415.68
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111696.63,0.0,87624.55,132429.81,179655.67,40870.05,81019.1,118304.33,153122.21,35168.43,72862.92,115893.23,153073.77,39250.41,80310.44,130001.17,187242.01,45210.62,104604.83,146797.09,195716.12,56147.63,120982.25,184607.93,258782.72,59837.0,155171.35,234060.15,350663.26,71044.2,128547.62,193213.14,285330.12,35697.49,188057.27,346987.51,428342.22,53064.44,158385.61
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.49,-13.03,10.85,-13.45,-19.4,-43.19,-13.75,-21.02,-31.96,-246.78,10.45,262.29,196.78,211.9,-69.63,70.17,-78.03,-151.08,-84.7,-151.5,2.69,-50.55,7.01,47.35,-430.53,-1331.48,-19.6,30.07
