报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,17291.94,10920.88,10610.24,9437.05,5337.07,7752.69,10311.76,8931.49,8404.41,9770.8,6824.33,5743.36,8254.83,7542.45,6908.84,14357.89,12205.35,11732.61,14504.22,24015.31,16926.8,11606.55,9753.51,15477.16,11826.67,13584.67,15432.82,14258.13,12311.49,7414.57,8821.88,13000.57,7040.62,17136.24,10862.28,13710.83,6086.69,3561.49,2457.57,19560.06,12560.75,18149.05,13359.26,44340.04,48862.38,29050.42,26966.28,34608.59,35287.58,35335.79,35500.0
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34182.83,0.0,39676.44,0.0,41295.78,0.0,43086.89,41485.48,33903.1,34676.55,34612.77,35348.06,36122.74,35462.97
应收票据,179.1,157.15,138.06,562.2,75.01,210.08,461.8,440.9,743.76,385.86,491.18,853.35,696.37,578.48,616.3,290.85,1383.13,1472.83,188.63,791.26,1807.88,2050.55,2021.2,2575.78,1733.72,1662.0,2426.55,3732.11,2259.23,3261.75,771.29,4319.94,3041.32,4702.44,2891.03,6290.87,7164.17,5271.68,3156.51,7933.86,4557.46,6960.09,6769.94,12105.18,11181.7,6618.79,5657.06,4416.01,7240.42,6958.26,6292.94
应收账款,9732.18,10838.43,10814.15,12942.2,13803.29,15638.8,16411.42,15727.06,15393.39,16157.94,14928.39,14623.15,15300.56,16788.38,16505.5,16454.35,18195.63,17488.18,20478.7,18757.87,23001.4,21844.89,22779.35,29528.39,32151.6,33363.38,29866.24,34503.07,30438.63,36094.35,31446.71,30012.87,28078.3,28198.62,26052.47,27495.78,27268.01,28911.15,33528.41,31742.58,32608.44,34335.69,33293.81,30981.71,30303.78,27284.31,29019.49,30196.76,28107.64,29164.48,29170.03
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预付款项,4335.45,6405.98,4250.6,4350.77,5345.44,5129.5,4324.41,2607.56,2706.64,2326.32,3162.26,1277.25,2464.37,1321.85,3807.41,2235.75,1451.25,1410.78,1599.86,1672.4,1890.52,2399.05,2199.82,2137.8,2764.46,2527.3,2597.65,1790.27,1919.39,1969.01,2515.59,1900.44,1949.12,2118.45,2582.44,1753.45,2164.42,2091.96,2496.62,2145.08,3355.51,2467.85,2214.21,578.98,505.57,978.7,1196.57,906.34,1310.14,1245.24,2447.95
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.77,0.0,5365.68,0.0,2995.72,0.0,8351.09,758.53,1297.8,1520.59,528.57,731.9,1009.48,1385.42
应收利息,12.74,0.0,22.27,37.91,26.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
