报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
四、利润总额,6749.96,12412.16,17075.97,29993.14,9028.87,15589.97,21623.29,34130.5,9166.91,19059.47,29683.41,47342.48,20095.12,36663.2,50504.06,70104.57,32159.56,53525.13,74230.79,103629.7,39766.23,56346.81,89985.94,124459.56,45839.33,65366.3,104867.59,143705.47,50497.1,74471.96,110533.57,161333.46,62168.31,92521.92,135709.96,192718.56,65104.43,99173.34,146241.87,219618.17,71641.46,106794.96,147164.55,240814.21,71673.15,102441.78,144477.76,244386.67,47117.96,23449.7,25966.78
减：所得税费用,2249.79,4063.29,4898.06,8935.88,2046.06,3440.34,4255.43,4516.53,1451.09,2783.92,4736.98,6636.35,3078.68,5576.07,7654.0,10692.67,4985.83,7961.97,11939.06,16603.71,6113.53,9071.89,15129.0,19103.39,7081.83,10348.45,17680.09,21733.85,7743.27,12423.13,18266.24,24105.76,9330.35,15091.93,22279.67,28937.2,10340.81,15828.57,23159.79,34104.19,11129.89,16526.67,22226.45,36414.73,11034.9,16029.04,21920.54,35726.09,8123.06,4232.87,5218.35
五、净利润,4500.17,8348.87,12177.91,21057.26,6982.8,12149.63,17367.87,29613.97,7715.82,16275.56,24946.43,40706.12,17016.44,31087.13,42850.06,59411.91,27173.72,45563.15,62291.74,87026.0,33652.7,47274.92,74856.94,105356.17,38757.5,55017.85,87187.51,121971.62,42753.83,62048.83,92267.34,137227.7,52837.97,77429.98,113430.29,163781.36,54763.62,83344.77,123082.08,185513.99,60511.57,90268.28,124938.1,204399.48,60638.25,86412.74,122557.23,208660.58,38994.9,19216.83,20748.44
归属于母公司所有者的净利润,4355.75,8214.66,11863.85,20580.48,6839.18,11897.58,16861.93,28704.47,7592.97,15880.27,24190.54,39212.4,16700.12,30509.32,42000.86,58222.43,26885.51,44953.09,61293.91,85616.62,33317.08,46596.38,73882.82,104021.81,38317.76,54213.26,86053.02,120287.82,42716.82,62142.71,92312.97,136554.78,52610.19,77216.54,112980.59,162502.7,54438.46,82895.95,122593.21,185247.35,60456.62,90147.04,124659.6,204435.25,60941.58,86225.27,122507.69,208486.61,39317.99,19296.37,20889.9
少数股东损益,144.42,134.21,314.06,476.77,143.63,252.05,505.93,909.5,122.85,395.28,755.89,1493.73,316.32,577.81,849.2,1189.48,288.21,610.06,997.82,1409.38,335.61,678.54,974.13,1334.35,439.74,804.6,1134.49,1683.8,37.01,-93.88,-45.63,672.92,227.78,213.44,449.71,1278.65,325.16,448.82,488.87,266.64,54.95,121.25,278.5,-35.77,-303.33,187.47,49.54,173.97,-323.09,-79.54,-141.46
基本每股收益(元/股),0.1066,0.16,0.23,0.3929,0.1306,0.23,0.32,0.5479999999999999,0.145,0.3032,0.3699,0.6784,0.2553,0.4665,0.6422,0.8902,0.4111,0.6873,0.9372,1.3091,0.5094,0.7125,1.1297,1.5905,0.5859,0.8289,1.3158,1.8392,0.6531,0.9502,1.4115,2.0879,0.8044,1.1806,1.7275,2.4847,0.8324,1.2675,1.8745,2.8324,0.9244,1.3783,1.906,3.1258,0.9318,1.3184,1.8731,3.1878,0.6012,0.3537,0.3203
稀释每股收益(元/股),0.1066,0.16,0.23,0.3929,0.1306,0.23,0.3,0.5451,0.116,0.2426,0.3699,0.6232,0.2553,0.4665,0.6422,0.8902,0.4111,0.6873,0.9372,1.3091,0.5094,0.7125,1.1297,1.5905,0.5859,0.8289,1.3158,1.8392,0.6531,0.9502,1.4115,2.0879,0.8044,1.1806,1.7275,2.4847,0.8324,1.2675,1.8745,2.8324,0.9244,1.3783,1.906,3.1258,0.9318,1.3184,1.8731,3.1878,0.6012,0.3537,0.3203
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.03,0.0,0.0,0.0,1986.29,0.0,-1559.4,-1224.51,-2125.51,0.0,0.0,0.0,0.9,0.0,1634.02,1901.65,-221.62,0.0,128.54,128.54,591.78,0.0,0.0,0.0,2290.02,0.0,-1602.38,-897.32,2940.24,1445.65,329.14,-1311.34,-3839.22,-1593.61,0.0,-158.77
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40706.12,17016.44,31087.13,42850.06,59534.94,27173.72,45563.15,62291.74,89012.29,33652.7,45715.52,73632.43,103230.66,38757.5,55017.85,87187.51,121972.52,42753.83,63682.86,94168.98,137006.08,52837.97,77558.53,113558.84,164373.13,54763.62,83344.77,123082.08,187804.01,60511.57,88665.91,124040.78,207339.72,62083.89,86741.88,121245.89,204821.35,37401.29,19216.83,20589.67
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39212.4,16700.12,30509.32,42000.86,58345.46,26885.51,44953.09,61293.91,87602.91,33317.08,45036.99,72658.31,101896.3,38317.76,54213.26,86053.02,120288.72,42716.82,63776.73,94214.61,136333.15,52610.19,77345.08,113109.13,163094.48,54438.46,82895.95,122593.21,187537.38,60456.62,88544.66,123762.28,207375.49,62387.23,86554.41,121196.35,204647.38,37724.38,19296.37,20731.13
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.73,316.32,577.81,849.2,1189.48,288.21,610.06,997.82,1409.38,335.61,678.54,974.13,1334.35,439.74,804.6,1134.49,1683.8,37.01,-93.88,-45.63,672.92,227.78,213.44,449.71,1278.65,325.16,448.82,488.87,266.64,54.95,121.25,278.5,-35.77,-303.33,187.47,49.54,173.97,-323.09,-79.54,-141.46
