报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
流动资产合计,15770.86,23736.0,27299.04,15052.35,22926.34,20673.91,30572.33,54833.27,70018.1,60374.18,101727.38,69993.76,90305.25,106424.96,128863.38,148219.09,187705.6,196958.95,212409.49,279273.68,222497.51,223129.37,229932.9,345069.77,356786.13,342270.51,376198.79,440649.34,392356.15,321689.06,192284.17,466765.13,355208.52,405974.57,263261.53,277159.94,301147.0,318200.55,337060.02,300897.07,344702.58,412740.09,267261.8,314799.67,298078.88,305193.21,354662.25,294305.74,272715.18,275209.93,203564.61,114586.26,156521.48,61457.05
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10900.58,10988.85,15760.6,136228.98,85157.36,109806.93,90455.83,105672.43,128174.93,179421.46,177120.06,164888.86,190738.09,72372.76,69855.23,54215.94,55013.46,55151.14,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24429.62,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15502.28,15502.28,16864.3,16864.3,17514.05,17514.05,17511.45,17511.45,24118.97,24118.97,20318.97,20318.97,24933.88,24933.88,104.07,99.58,94.15,88.95,86.76,89.57,94.8,93.44,94.99,94.73,55.89,95.98,93.31,147.37,50.98,99.5,87.8,90.34,49.77,28.6,88.7,91.26,45.37,91.57,91.5
长期股权投资,31.27,23.3,23.3,0.0,0.0,0.0,0.0,0.0,0.0,86.06,21.47,106.51,56.45,16.14,0.0,3750.0,3790.0,3784.72,6780.7,15067.8,15169.17,15203.58,15201.38,15063.0,15101.13,6834.37,6823.64,6821.71,6750.0,6750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,3570.47,4332.43,4446.84,4446.84,3946.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资性房地产,0.0,0.0,0.0,132393.75,132393.75,132393.75,132393.75,135260.38,148212.25,148212.25,148212.25,170605.19,170605.19,170605.19,170605.19,178617.3,178617.3,178617.3,178617.3,192709.35,192888.31,192905.11,192888.31,193763.46,193763.46,170134.59,170301.05,170796.35,170796.35,170796.35,170796.35,172960.49,172960.49,172960.49,172960.49,196336.44,196691.02,196691.02,196691.02,222168.87,222168.87,222168.87,222168.87,223526.75,223526.75,223526.75,223526.75,228649.16,228649.16,228649.16,228649.16,240495.31,240495.31,240510.61
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16355.73,0.0,81060.45,0.0,40100.94,0.0,45081.0,44494.12,45220.03,45695.23,24417.47,26594.48,11872.09,10636.06,13508.26,14254.25,12958.13
在建工程,2.36,2.36,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,18.0,0.0,0.0,7280.83,7537.77,9114.53,9235.95,7285.05,8080.02,7428.81,4500.08,4192.06,16544.18,8332.42,6444.86,16355.73,20029.28,81060.45,81364.19,40100.94,41424.29,45081.0,44494.12,45220.03,45695.23,24417.47,0.0,11872.09,0.0,13508.26,0.0,12958.13
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983.11,0.0,62733.34,0.0,121738.41,0.0,113300.93,112180.32,110341.64,110810.73,6981.81,6828.39,6887.96,8155.79,9165.04,9223.76,9020.21
固定资产净额,3587.25,3623.16,3624.1,55.08,310.36,339.48,297.42,286.97,444.98,534.56,639.2,855.04,1130.18,1067.64,1056.5,1324.53,1304.12,1564.61,1472.06,1630.49,1511.14,1482.93,1418.46,1713.25,1657.64,1579.73,1999.69,1884.72,1800.64,11271.15,11212.1,3905.23,3848.54,3693.83,6771.42,4295.91,4060.46,3983.11,5061.41,62733.34,66205.16,121738.41,113303.15,113300.93,112180.32,110341.64,110810.73,6981.81,0.0,6887.96,0.0,9165.04,0.0,9020.21
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407594.81,402432.49,508029.12,506222.42,529371.85,777820.17,807100.23,802415.18,809808.18,810666.74,828633.77,824445.74,812444.31,805172.36,802895.89,784033.7,807991.26,822094.53,828631.41,804272.65,829282.48,837900.26,837041.11,831559.03,827514.6
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,816.17,812.32,807.58,0.0,0.0,0.0,4.47,4.35,4.24,5.1,6.44,6.26,7.82,10.54,10.25,17.38,17.08,16.38,19.45,18.19,17.67,17.04,16.47,16.19,17.74,34751.8,34445.84,34444.33,34443.44,34483.71,34503.17,182.02,173.47,182.41,210.69,300.76,977.42,950.49,1018.35,764.36,737.86,699.48,662.03,691.68,656.08,694.97,698.87,600.08,574.5,567.42,561.89,613.87,602.12,595.82
开发支出,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6386.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37597.35,37393.02,36716.09,35970.86,35414.25,34080.43,35860.84,35838.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期待摊费用,2.48,0.29,0.16,0.0,0.0,0.0,31.8,69.46,65.14,924.97,796.81,668.65,1506.19,2291.42,2028.31,1851.66,1906.44,1831.3,1780.65,1268.31,2303.31,1996.11,1671.73,527.36,188.13,527.36,1593.68,3054.1,2798.73,2197.14,2208.92,2587.41,2239.38,1871.61,1331.34,1162.14,899.14,701.21,529.91,831.33,344.65,366.91,470.06,2280.95,1487.55,1442.17,1117.38,919.64,918.16,737.51,3961.27,3458.76,3371.67,3184.38
递延所得税资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.23,129.23,86.68,86.68,1161.85,1162.22,1159.61,1159.61,1569.4,1568.45,1572.63,1572.63,3155.66,3148.04,3140.54,4193.03,718.84,716.43,481.92,1942.64,1253.49,1253.49,3017.32,3258.89,7646.99,7166.17,8839.23,19882.19,14931.4,18222.45,18375.57,19574.02,9537.18,13838.35,21373.95,24241.55,24068.99,28684.41,26294.35,24188.87,28930.95,33110.75,33237.64,32613.83,33663.44,31157.32,35582.19
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13874.0,1734.2,0.0,0.0,956.1,967.68,1004.62,968.03,1556.1,3056.1,984.3,984.3,85040.93,11640.31,85678.27
非流动资产合计,4439.53,4461.43,4457.5,132448.83,132704.1,132733.23,132727.44,135750.38,148855.83,149849.63,149762.86,173403.5,174468.05,175150.54,181246.42,202632.55,202705.68,204251.24,207107.09,231363.85,232568.49,232256.76,232918.83,235921.06,235563.51,241909.56,244963.28,252303.12,252012.49,643523.89,643492.1,713823.08,712960.11,857427.22,1081120.08,1142361.02,1120259.79,1152632.74,1207840.39,1436678.0,1425448.08,1420591.14,1437869.11,1324972.72,1304512.62,1311127.21,1323989.31,1175887.53,1183189.78,1192282.22,1201420.24,1293589.24,1213852.48,1286592.86
资产总计,20210.39,28197.43,31756.54,147501.18,155630.45,153407.14,163299.77,190583.65,218873.93,210223.81,251490.25,243397.26,264773.3,281575.5,310109.8,350851.64,390411.28,401210.2,419516.58,510637.53,455066.0,455386.13,462851.73,580990.83,592349.64,584180.07,621162.07,692952.46,644368.63,965212.96,835776.27,1180588.21,1068168.63,1263401.78,1344381.61,1419520.96,1421406.79,1470833.28,1544900.4,1737575.08,1770150.67,1833331.23,1705130.91,1639772.39,1602591.49,1616320.42,1678651.56,1470193.27,1455904.96,1467492.16,1404984.84,1408175.5,1370373.97,1348049.91
短期借款,8680.0,8680.0,8680.0,0.0,3000.0,0.0,0.0,7500.0,7500.0,7500.0,9300.0,9300.0,4800.0,7800.0,6000.0,6000.0,8000.0,8000.0,17000.0,19000.0,17000.0,17500.0,12500.0,23500.0,19000.0,27350.0,26350.0,30350.0,31350.0,65953.24,98079.63,208906.65,117059.92,167392.71,140111.96,129955.5,126855.5,194292.0,194792.0,181462.0,224892.0,300715.67,349713.76,212281.0,214451.01,276799.02,318204.54,235089.47,236806.5,230589.47,226887.47,255659.57,240514.82,269592.85
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34202.58,0.0,52632.93,0.0,72429.19,0.0,23431.13,26165.32,23434.07,14949.76,10359.15,11833.66,15601.84,17140.09,13304.68,9826.74,12170.16
应付票据,2600.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,10000.0,18500.0,19800.0,29500.0,29000.0,25000.0,20000.0,24000.0,24000.0,22000.0,39234.0,50234.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付账款,6310.35,9773.9,12268.5,0.0,0.0,0.0,544.17,14460.0,14460.0,584.7,0.0,192.55,0.0,3212.35,3454.03,9941.41,16058.17,21346.24,25710.86,17416.78,16061.98,24146.24,25147.47,35872.38,45715.74,27418.61,26321.09,30341.41,24809.58,26699.92,24405.09,39049.09,35707.59,34237.39,30431.32,29241.38,23567.53,34202.58,41367.04,52632.93,59016.87,72429.19,43497.89,23431.13,26165.32,23434.07,0.0,10359.15,0.0,15601.84,17140.09,13304.68,9826.74,12170.16
预收款项,221.84,220.13,216.98,1.16,0.09,4.17,26.45,151.78,151.37,35.36,534.58,234.6,776.21,515.67,4258.43,229.71,6523.93,280.29,1015.51,7453.03,7447.39,501.43,340.9,14882.35,11357.87,9262.88,25512.7,19611.45,19767.99,32198.14,490.75,191.33,357.34,417.8,220.18,396.46,436.16,5766.03,589.66,3929.6,4269.47,4781.45,15724.28,4834.96,4571.77,1716.77,1957.95,2182.37,2705.54,1638.94,56.31,274.61,203.63,227.62
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,146.28,160.88,160.88,49.9,4.3,10.7,13.24,179.28,53.19,62.1,46.95,42.86,77.16,48.85,80.79,56.05,69.4,62.0,66.67,70.78,42.95,46.75,40.82,127.74,112.12,129.06,235.36,181.55,517.63,1242.4,1569.7,2065.76,1295.42,1237.35,1334.39,2564.02,1155.96,1349.47,1561.81,2460.1,1923.65,1863.44,2913.12,2608.17,1224.36,1713.72,1913.77,1342.49,1212.9,1153.46,1131.96,2205.89,1389.04,1125.52
应交税费,710.14,661.58,178.83,4785.06,671.22,658.71,867.44,2498.14,2455.98,1914.37,1953.82,1512.99,1583.39,420.52,434.53,3499.95,2401.52,4544.07,3780.66,3297.41,1938.7,6449.22,6749.28,13698.13,11992.31,8148.21,9065.36,16154.94,15499.7,26268.86,22297.52,13499.86,10683.56,11137.73,10189.54,9456.65,8289.44,9592.12,10163.28,13198.64,18032.98,14084.17,11691.53,13665.73,16947.28,34729.64,42290.12,19945.35,16313.17,18865.39,22550.41,14088.39,10648.57,5558.39
其他应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77987.95,0.0,102979.67,0.0,108332.48,0.0,110977.0,75950.15,75864.33,114432.25,67365.46,69985.11,75192.92,72916.75,85288.15,79140.17,91247.45
