报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
货币资金,67064.68,53342.98,43591.32,44430.82,44580.98,42936.55,59074.06,70363.79,111176.77,73694.32,64844.55,93728.1,108320.37,133411.31,78765.49,107910.86,140799.32,193380.49,138823.3,314889.85,375001.38,428450.58,574879.0,694200.86,714647.44,756638.17,539002.35,534943.47,624828.69,644858.0,505497.08,470960.75,439336.54,343859.64,354311.08,353950.66,426668.61,509044.66,426967.78,482644.8,449735.48,428466.22,759986.6,844962.22,871859.34,859528.75,838403.79,936738.66,938055.34,969899.38,1034774.15
交易性金融资产,129.37,176.82,176.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168619.16,0.0,215679.7,0.0,236623.85,0.0,250082.27,229549.55,297111.26,201077.02,239866.02,275794.87,248319.53,190677.2
应收票据,25939.6,15528.49,6536.0,16067.81,25627.45,6762.32,19808.7,52938.94,32045.37,34880.51,62703.29,68990.92,85077.43,90788.61,124687.2,179909.55,244712.06,249324.26,265452.28,343967.81,353348.19,192873.57,161124.37,278972.66,239120.98,195322.37,268211.79,299734.29,209689.14,216898.07,199083.83,145691.2,231598.68,285429.61,156368.86,226811.02,165937.56,168001.43,231890.57,215289.84,270345.45,236227.13,225726.88,249281.39,228350.11,295838.29,199469.15,238832.65,274774.4,245975.03,188942.88
应收账款,8763.43,7493.87,11948.98,6410.01,11714.95,3819.72,6980.27,2823.18,7538.63,5204.21,6310.84,3066.44,12462.7,8867.02,11120.73,4711.31,7661.05,6975.13,10670.17,5955.75,8159.8,5771.35,11096.43,8047.34,3923.92,2485.59,8031.14,1009.29,988.43,1306.75,2822.46,470.56,1129.06,1169.08,991.24,1222.63,1007.96,617.73,957.53,389.87,847.39,396.71,621.79,800.89,1199.45,1272.97,1607.86,1033.37,1020.46,2344.5,1734.32
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预付款项,10688.85,13422.43,10971.84,56820.06,9010.8,6225.24,6436.26,6109.89,13124.66,11756.04,11018.62,12596.7,19366.67,12359.04,22934.21,11640.4,3605.09,6666.55,7784.02,4568.17,8336.61,8391.99,15481.11,1620.09,3567.92,2272.59,4874.17,192.44,3032.67,8857.71,8272.47,12402.53,11298.34,7244.73,9092.75,9499.7,6889.06,5254.92,2584.82,9177.9,5747.53,8671.27,47945.33,19783.55,10727.44,12377.33,15607.59,13724.36,22731.03,20780.76,24513.1
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27090.93,0.0,22983.24,0.0,23993.42,0.0,23572.59,23888.93,17640.18,18167.71,16652.5,23324.78,23769.87,17407.9
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4830.6,3731.29,4073.07,3690.68,3958.69,1535.69,1123.76,1113.65,332.84,1161.99,1860.13,776.33,764.99,1029.53,1914.77,1744.83,1627.67,1454.69,1572.27,3039.04,0.0,2997.09,5733.71,3872.83,3845.02
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,4.69,117.77,0.0,0.0,3137.12,0.0,0.0,0.0,463.21,0.0,0.0,0.0,1514.09,0.0,0.0,0.0,2948.38,332.47
其他应收款,4724.49,9513.61,110620.95,2911.42,4979.7,4388.08,8190.76,2098.4,11541.09,6925.79,7349.21,2482.77,6577.68,4596.86,5162.63,2641.56,3997.81,4450.84,4045.44,2396.93,2337.16,3578.3,3225.84,1189.09,3416.16,3569.58,4316.62,2108.81,3336.64,3348.18,5564.66,31763.94,33175.05,22287.4,28890.56,21507.09,23521.14,23177.48,28429.47,21953.71,28446.29,21785.38,22768.53,22117.91,22316.66,13087.04,18167.71,13655.41,0.0,16948.65,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
