报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
货币资金,9874.92,8459.23,9332.08,55072.01,33135.42,43301.33,41467.3,22341.62,47721.9,31897.66,26605.9,25579.21,17515.37,19885.68,26087.47,8690.52,219480.95,78326.2,33740.11,41415.42,217907.98,47921.83,52574.06,45891.64,39884.07,62452.43,25666.99,53026.28,32447.01,217545.3,108026.7,77945.66,30022.93,35977.51,81268.52,33338.38,42209.36,15926.94,19945.09,27362.34,49933.88,140141.27,144011.89,66632.5,165585.1,190863.57,34317.04,72853.14,132475.84,125252.55,196095.03,71201.55,96241.34,379755.06,175245.32
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,91.81,0.0,0.0,406906.54,307206.54,199406.54,292000.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49231.66,0.0,50405.92,0.0,37496.21,0.0,37771.78,31492.02,30682.31,33998.48,35540.19,30328.57,30786.27,36393.79,34427.78,31489.65,29953.95,54107.51
应收票据,7775.0,9934.6,10390.74,6927.34,8714.49,9883.0,4693.0,7769.5,8779.5,6660.0,6037.0,9751.1,10647.1,7023.0,8608.05,7938.06,8603.62,8233.39,13263.58,14151.76,12145.32,12227.79,7380.5,8263.95,1991.0,662.39,4773.48,6847.0,4400.24,2974.49,5865.25,4350.2,3755.61,3886.41,2723.74,4856.91,2738.47,3225.82,6073.42,13952.38,10731.06,3467.59,4550.65,5767.12,8059.03,6269.35,7015.25,9826.21,4457.51,3159.93,3311.18,5643.67,6168.88,3061.42,5249.22
应收账款,6383.14,3855.87,4307.11,6300.16,5867.8,6904.57,7279.51,8477.33,10808.97,14806.08,14978.37,12988.76,19041.67,16381.53,19714.76,21645.64,24885.65,20813.93,28550.78,17844.61,21731.04,23125.74,26947.89,25681.54,30259.35,33453.07,31707.22,26592.8,31570.97,28241.12,31633.13,37663.43,32368.25,34316.89,35993.15,34412.95,29701.77,46005.84,42920.94,36453.54,36006.99,34028.62,24616.28,32004.66,23432.99,24412.96,26983.23,25713.98,25871.05,27626.34,33082.61,28784.12,25320.76,26892.53,48858.29
应收款项融资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.42,1004.42,715.7,612.36
预付款项,408.02,151.16,163.53,24.93,4547.63,446.73,543.58,752.01,598.69,1792.02,589.1,373.27,994.26,870.97,446.24,436.4,406.7,633.96,658.13,432.78,629.41,1031.89,994.46,1005.48,992.1,2231.06,1872.95,1828.57,3869.66,4577.39,3044.63,1501.63,1000.21,901.86,739.9,861.15,1956.89,1766.2,1088.8,547.08,309.2,630.96,995.26,440.23,1022.25,1995.48,3056.73,799.43,2176.97,2413.8,2294.86,1318.49,2397.48,4321.29,3429.58
其他应收款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8226.85,0.0,18263.06,0.0,199513.22,0.0,7098.28,7168.08,79230.96,8237.09,6917.66,11198.37,194964.7,7466.28,18636.59,15673.66,205859.76,14857.55
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.11,348.23,299.15,89.13,75.35,81.57,77.8,72.92,128.64,149.13,147.16,0.0,71.78,72.57,45.94,0.0,92.62,148.34,176.03,146.74,223.3,145.15,244.68
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0,52009.29,169.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10640.0,10640.0,0.0,191890.0,4690.0,0.0,0.0,72000.0,0.0,0.0,0.0,187200.0,0.0,17652.41,0.0,168000.0,9356.34
其他应收款,269.65,220.28,304.58,8508.56,7805.9,9935.07,11455.75,9185.99,8472.84,7854.64,6773.78,5967.46,5451.7,4308.06,4513.59,1197.14,2208.91,2369.34,3145.0,1993.16,2017.54,2140.78,2441.33,2247.53,3823.06,2705.0,2279.06,2028.66,1868.58,1805.56,1416.28,1334.92,1103.64,1731.05,1501.97,7747.08,9967.9,8145.28,7995.63,7550.13,7746.17,7474.1,7215.76,7098.28,7096.3,7158.38,0.0,6917.66,0.0,7616.37,0.0,837.43,0.0,37714.61,0.0
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,3691.33,3989.95,3364.51,2912.1,3945.56,4560.16,5114.06,5730.47,5632.57,6280.92,2729.83,3305.56,5325.08,5877.84,6368.42,6366.91,6436.19,6878.14,6833.15,7060.77,5863.55,5193.43,5757.46,5588.36,5850.03,6123.64,8952.1,9312.44,10337.39,9812.14,9795.83,7987.35,8043.08,6326.32,6204.15,4831.31,6197.98,6194.82,7027.04,5917.45,4441.45,5283.86,6355.31,5473.88,5563.75,6628.51,8784.73,9201.47,9595.35,10890.14,11020.1,10179.73,10910.45,12326.85,12667.4
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
