报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
投资收益,276.65,790.41,6205.59,14825.53,652.19,-787.63,-93.04,491.42,344.19,956.1,1267.52,2302.97,568.0,1297.49,1474.59,20341.15,290.64,-593.71,905.94,994.67,298.9,423.79,433.0,437.22,-28.32,-374.27,-393.49,-1652.12,202.2,130.23,-33.36,-125.71,-119.05,531.06,6724.67,338.75,-141.73,3047.42,3649.87,5275.3,2284.97,5566.11,7956.16,12555.76,2982.03,5385.55,7830.49,9347.24,1266.46,9571.31,13343.46
其中:对联营企业和合营企业的投资收益,0.0,200.0,200.0,0.0,0.0,0.0,0.0,1181.12,344.19,856.1,1095.74,1450.91,332.08,830.2,951.0,2285.58,0.0,0.0,0.0,-0.56,-1.1,-0.61,0.28,4.5,-28.32,-44.21,-92.67,-198.64,-97.8,-169.77,-223.55,-332.11,-119.03,-68.94,-562.8,-261.25,-141.73,47.42,650.37,2276.82,2286.49,4967.77,7358.21,10455.76,2982.03,5385.55,7830.49,9347.24,1995.33,5495.18,8699.94
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,46851.19,97195.17,171766.39,236081.23,56169.56,121732.51,154167.56,165328.78,11280.43,44517.69,83653.86,113908.92,30670.5,69711.77,107164.26,167266.17,70589.21,150116.34,232209.95,273051.81,66269.72,144343.42,243981.77,361393.94,111373.37,232298.1,345089.44,426090.91,110624.8,225225.98,340324.87,414531.36,82821.83,189835.97,237646.69,281501.29,65406.41,197872.34,367840.61,565052.72,329813.79,738190.29,1173418.16,1695930.28,518823.59,1031711.94,1371168.72,1608498.18,359007.71,702159.29,1002406.96
加:营业外收入,5773.0,6192.85,6296.48,12833.64,1570.83,9806.81,26403.15,38378.12,12888.76,21598.49,33874.05,32245.06,2199.86,10288.15,18804.67,26739.82,519.94,2491.31,5915.2,10364.68,655.11,5578.92,8384.25,12584.58,4664.16,6280.93,18370.64,19876.25,8803.32,11206.42,19239.28,26499.02,1226.67,1825.11,25848.57,30231.28,2237.43,5110.55,6860.68,8974.9,5520.22,1705.97,1925.6,1868.39,157.63,356.34,537.21,979.67,539.16,1099.74,6362.29
减：营业外支出,14.42,91.78,123.75,693.62,2.16,152.31,1160.6,1141.12,5.94,18.58,39.68,1153.57,15.0,26.05,91.53,239.4,20.24,74.0,1761.69,1921.71,30.77,426.07,2481.53,17386.66,940.17,1244.28,2268.1,3398.74,700.19,759.82,1910.44,24177.64,592.83,4438.66,6404.32,16287.69,539.02,800.18,4612.51,8719.68,195.03,878.7,6330.05,22825.09,536.19,1518.83,3097.72,11699.83,619.16,1755.89,6049.45
其中：非流动资产处置损失,2.38,87.96,94.46,573.42,1.11,46.33,1037.95,1013.23,3.35,12.34,15.06,1070.44,0.0,2.51,30.88,34.78,0.69,13.95,1603.42,1605.34,1.18,358.58,2343.63,17103.13,880.77,1112.88,2063.91,3014.28,655.0,670.99,1694.02,22300.45,530.14,4329.74,6130.32,16021.91,528.5,764.21,4530.82,8536.88,194.91,870.6,6176.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,52609.77,103296.24,177939.12,248221.24,57738.23,131387.0,179410.11,202565.79,24163.25,66097.6,117488.24,145000.41,32855.36,79973.88,125877.41,193766.59,71088.91,152533.65,236363.46,281494.77,66894.06,149496.27,249884.5,356591.86,115097.36,237334.76,361191.98,442568.42,118727.92,235672.59,357653.71,416852.74,83455.67,187222.42,257090.94,295444.88,67104.81,202182.71,370088.77,565307.94,335138.97,739017.57,1169013.72,1674973.58,518445.03,1030549.46,1368608.2,1597778.02,358927.71,701503.14,1002719.81
减：所得税费用,15922.21,33079.61,53536.44,78535.2,14597.32,30339.3,39721.69,26756.19,2170.7,7088.35,14307.6,17028.07,4730.57,11295.74,16949.02,21691.19,11257.33,23969.22,37669.06,41954.03,11057.16,24098.16,39971.47,54597.87,19692.49,39593.4,58808.01,65990.0,26318.71,56035.85,86638.34,95098.02,20089.14,47587.61,62463.25,67488.8,12626.74,38838.83,72722.16,110501.0,76356.21,158061.45,242738.44,344041.61,105054.27,207531.55,282815.23,314813.82,65507.33,113863.54,174575.31
五、净利润,36687.56,70216.62,124402.67,169686.04,43140.91,101047.71,139688.42,175809.6,21992.55,59009.24,103180.64,127972.34,28124.78,68678.14,108928.39,172075.4,59831.57,128564.43,198694.4,239540.74,55836.9,125398.11,209913.03,301994.0,95404.87,197741.36,302383.97,376578.41,92409.21,179636.73,271015.37,321754.71,63366.53,139634.81,194627.69,227956.08,54478.07,163343.88,297366.62,454806.94,258782.77,580956.12,926275.28,1330931.97,413390.76,823017.91,1085792.97,1282964.2,293420.38,587639.6,828144.5
归属于母公司所有者的净利润,32016.15,60616.93,109864.32,148134.18,37628.37,88073.71,120973.5,150973.64,19134.19,50244.78,86406.06,106637.86,25069.44,60571.04,96867.5,153020.83,48005.46,99826.09,153853.17,185390.03,44183.21,98379.91,164854.12,234887.95,74178.91,153789.75,233677.53,289141.23,75261.18,140456.18,209785.89,241936.64,47087.27,101869.94,143575.37,160974.36,44364.05,136797.51,250025.28,367942.18,219505.98,486103.79,781099.6,1113479.03,354572.22,694993.44,902102.15,1061037.99,279580.48,562110.26,789929.92
少数股东损益,4671.41,9599.7,14538.36,21551.87,5512.54,12973.99,18714.92,24835.96,2858.37,8764.46,16774.59,21334.48,3055.34,8107.1,12060.89,19054.58,11826.11,28738.35,44841.24,54150.7,11653.69,27018.2,45058.91,67106.05,21225.96,43951.61,68706.44,87437.18,17148.03,39180.55,61229.48,79818.07,16279.25,37764.87,51052.32,66981.72,10114.03,26546.37,47341.34,86864.76,39276.79,94852.33,145175.69,217452.94,58818.54,128024.46,183690.82,221926.21,13839.9,25529.34,38214.58
基本每股收益(元/股),0.27,0.51,0.66,0.89,0.23,0.53,0.73,0.91,0.12,0.3,0.52,0.64,0.15,0.36,0.58,0.92,0.29,0.46,0.71,0.86,0.2,0.45,0.76,1.09,0.34,0.71,1.08,1.34,0.35,0.65,0.97,1.12,0.22,0.47,0.66,0.74,0.21,0.63,1.16,1.7,0.96,1.79,2.87,4.09,1.3,2.54,3.3,3.88,0.89,1.79,2.52
稀释每股收益(元/股),0.0,0.51,0.66,0.0,0.0,0.53,0.73,0.0,0.12,0.3,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1.09,0.0,0.71,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.16,3771.35,1742.69,4898.62,6403.69,-936.22,-2280.6,-4815.4,-6756.88,691.5,-564.35,-1294.0,-1456.82,226.84,-756.94,-134.95,-424.35,160.98,840.34,1495.46,972.32,-596.99,-575.22,-116.8,1654.14,-209.67,118.87,74.31,359.24,528.02,414.26,866.49,191.1,-899.19,-1750.73,-5927.06,-1016.49,-23854.66,-607.81,-6926.51
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127879.18,31896.14,70420.83,113827.01,178479.09,58895.35,126283.84,193879.01,232783.86,56528.4,124833.77,208619.03,300537.18,95631.71,196984.41,302249.03,376154.07,92570.19,180477.08,272510.84,322727.04,62769.54,139059.59,194510.89,229610.22,54268.4,163462.75,297440.92,455166.18,259310.79,581370.39,927141.78,1331123.07,412491.57,821267.18,1079865.91,1281947.71,269565.72,587031.79,821217.99
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106544.7,28840.79,62313.72,101766.12,159424.52,47069.24,97545.49,149037.77,178633.16,44874.71,97815.57,163560.12,233431.13,74405.75,153032.8,233542.58,288716.88,75422.16,141296.53,211281.36,242908.96,46490.29,101294.72,143458.58,162628.5,44154.37,136916.37,250099.59,368301.42,220034.0,486518.05,781966.09,1113670.13,353673.03,693242.71,896175.09,1060021.5,255770.29,561512.1,783580.76
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21334.48,3055.34,8107.1,12060.89,19054.58,11826.11,28738.35,44841.24,54150.7,11653.69,27018.2,45058.91,67106.05,21225.96,43951.61,68706.44,87437.18,17148.03,39180.55,61229.48,79818.07,16279.25,37764.87,51052.32,66981.72,10114.03,26546.37,47341.34,86864.76,39276.79,94852.33,145175.69,217452.94,58818.54,128024.46,183690.82,221926.21,13795.43,25519.69,37637.23
