报表日期,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.78,368.68,413.02,199.22,562.7,4051.4,3205.5,2580.71,1728.07,4498.43,2288.47,3957.81,2590.36,4402.37,3053.54,3906.12,5258.04,18215.18,14870.51,14727.1,11906.6,12955.36,12466.26,18925.93,18538.28,23787.46,34067.21,45139.58,29833.89,45889.88,56740.18,69244.98,50143.84,72399.18,69531.13,64257.77,55441.74
流动资产合计,67074.48,79608.85,87347.68,89628.31,235097.31,236519.48,249143.29,237667.2,229700.73,233145.95,227515.05,214980.59,220818.64,238623.84,255678.03,257986.4,250935.64,254058.9,261476.96,252122.05,277994.24,279966.67,314765.0,308653.1,371021.86,406518.15,438131.5,451193.75,711813.99,632979.31,635898.15,595321.67,583243.78,698204.29,668208.34,779073.4,765636.59,756895.21,679329.26,719119.24,740391.71,707778.64,697654.36,725584.87,790260.68,830775.7
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,1085.0,2004.04,2004.04,2004.04,2004.04,2004.04,2004.04,5004.07,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.45,2089.35,2159.08,2211.48
长期股权投资,627.7,750.3,500.0,500.0,500.0,634.02,500.0,500.0,500.0,500.0,500.0,500.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.11,38459.97,39877.11,39738.58,41344.8,41727.85,41171.93,40335.45,45645.93,45241.28,52194.25,51905.86,47835.89,47351.18,42865.4,42770.38
投资性房地产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
在建工程(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28822.28,0.0,41448.1,0.0,68162.65,0.0,59688.46,82226.97,145017.83,173751.7,225096.13,217124.9,155961.12,159142.61,99932.66,110954.22,102256.96,117564.95
在建工程,546.92,4030.92,2606.61,4398.27,5249.79,8753.44,4295.33,6199.88,6706.38,7801.13,6968.56,22082.82,27256.56,22401.15,19382.36,23648.54,29829.01,36511.36,24794.79,26456.83,26022.82,11885.66,5052.77,9788.09,15979.13,20142.11,27699.35,31206.72,28822.28,37349.31,35810.11,43797.58,59201.28,67451.22,51724.42,63786.37,132707.09,173751.7,214200.47,0.0,148290.78,0.0,93545.28,0.0,96909.09,0.0
工程物资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8,0.0,0.0,0.0,0.0,5638.0,7342.77,8961.37,2881.08,7964.04,18440.6,12310.74,0.0,10895.66,0.0,7670.34,0.0,6387.38,0.0,5347.87,0.0
固定资产及清理(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160317.12,0.0,162825.6,0.0,166314.32,0.0,217558.75,216213.48,218601.97,226266.09,235651.12,260707.32,341159.55,343393.02,383972.29,377353.8,385227.3,383818.57
固定资产净额,7376.12,7772.8,23183.25,23721.23,24440.25,25112.6,30187.73,30230.32,31212.45,31717.4,49992.89,50746.38,53187.64,63916.18,71386.32,71813.64,71778.08,72151.86,92586.49,93942.44,96914.76,115131.36,121994.1,120573.59,120456.07,149789.42,152381.36,153877.34,160317.12,159781.97,162825.6,164323.79,166314.32,169250.05,217558.75,216213.48,218601.97,226266.09,235651.12,0.0,341159.55,0.0,383972.29,0.0,385227.3,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
使用权资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,2564.25,4479.9,4594.55,4559.21,4521.82,4489.52,4518.62,4479.46,4440.44,4404.89,15784.25,15777.36,15645.84,15533.1,15741.01,15633.97,17589.72,17459.81,20455.96,20151.12,19834.69,19515.78,19138.72,19057.91,18863.55,20615.86,23557.46,23180.77,22889.99,22569.6,22277.04,21983.56,22376.26,23329.67,28278.31,28280.84,28160.86,28082.39,28643.74,30826.24,30747.55,30449.35,31552.44,31372.54,31039.58,30896.84
开发支出,0.0,0.0,0.0,0.0,0.0,312.62,891.88,1408.5,1797.51,2282.68,2450.38,2860.61,3070.63,3369.87,3307.19,3602.51,3646.26,3645.85,0.0,0.0,0.0,0.0,0.0,0.0,210.64,242.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
商誉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19153.36,22285.31,22285.31,22285.31,19153.36,19153.36,18203.28,18203.28,17668.43,17668.43,17668.43,17668.43,16623.96,16623.96,16623.96,39783.1,38787.38,38787.38,38787.38,38787.38,38787.38,38787.38,38787.38,38787.38,38787.38,38787.38,38787.38,38787.38,36934.51,36934.51,36934.51,36934.51,36934.51,36934.51,36934.51,36934.51
长期待摊费用,301.79,415.87,363.38,399.84,480.87,451.41,493.34,667.17,676.11,631.01,891.96,889.89,847.37,800.48,676.79,1004.42,876.82,833.55,643.43,688.28,564.91,480.48,372.01,624.07,715.8,983.2,1291.57,1481.98,1474.94,1663.54,2509.21,2947.14,2847.56,2829.57,2773.08,3363.97,3606.42,3463.26,3269.63,3477.63,3651.07,3625.02,5747.65,6096.75,6162.22,6164.81
递延所得税资产,338.38,780.41,646.47,746.31,689.37,629.1,505.98,511.75,499.3,544.44,896.01,844.81,936.11,958.13,1081.57,1029.36,1053.39,1057.76,1343.36,1028.48,1222.78,1441.2,1535.76,1480.9,1545.69,1610.0,3261.8,3158.94,3306.87,3212.62,3478.58,3399.08,2717.79,2852.91,3042.25,3042.25,3042.25,3042.25,7474.73,7461.45,7268.9,7268.9,9473.35,9473.35,9505.92,9505.92
其他非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3132.04,3132.04,3132.04,3132.04,3132.04,3132.04,3132.04,3132.04,6219.12,6990.74,6933.04,7340.04,6104.06,6047.13,5263.15,5718.18,6858.86,5709.33,9190.66,17647.01,28682.19,37472.13,37398.64,40016.55,4968.32,5358.34,2133.68,2376.04,2703.37,2621.08,3845.01,3687.37
非流动资产合计,11755.15,18230.2,31894.27,34324.87,35882.09,40382.71,41392.89,43997.08,45832.19,47881.55,96637.42,115987.18,124314.46,130349.22,134945.63,140102.83,147193.61,154080.52,161709.52,164152.63,166445.44,170339.95,172021.44,177143.31,183331.91,242656.51,255087.01,259744.31,262865.76,274086.67,283037.88,327835.62,351358.72,365852.47,421240.24,452199.89,516872.29,554830.07,588769.11,608216.68,631135.67,636180.36,621276.64,625331.82,621081.04,634639.89
资产总计,78829.62,97839.05,119241.96,123953.17,270979.4,276902.19,290536.18,281664.28,275532.93,281027.5,324152.47,330967.77,345133.11,368973.06,390623.67,398089.23,398129.25,408139.43,423186.47,416274.68,444439.68,450306.62,486786.44,485796.4,554353.78,649174.67,693218.51,710938.06,974679.75,907065.97,918936.04,923157.29,934602.5,1064056.76,1089448.57,1231273.29,1282508.88,1311725.28,1268098.37,1327335.92,1371527.38,1343959.0,1318931.01,1350916.69,1411341.72,1465415.59
短期借款,33100.0,35000.0,28700.0,33500.0,8000.0,8000.0,11976.88,12000.0,12000.0,16000.0,21719.62,23300.0,30500.0,30500.0,34500.0,16500.0,10565.19,23565.19,22500.0,14000.0,12000.0,30800.0,48800.0,79871.1,108856.8,146910.65,187680.0,193580.0,174800.0,92800.0,65000.0,99000.0,115000.0,161868.79,141767.1,180530.48,175808.3,174500.0,225726.19,278554.26,301613.56,337942.19,306283.9,346364.0,374839.32,383802.88
交易性金融负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,0.62,3.26
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120357.07,0.0,141544.0,0.0,99003.68,0.0,165955.42,138003.4,177312.94,180018.43,195867.75,182145.42,201152.84,192585.63,182560.53,186704.43,214276.16,208933.99
应付票据,1928.0,0.0,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,8000.0,17316.92,21717.4,26666.49,30840.38,23456.4,7960.47,18058.56,25063.99,12092.55,46288.12,24635.47,37804.71,47797.23,27034.47,29049.14,45784.06,46015.22,52960.7,28518.3,25698.46,29802.1,56109.8,39827.73,66200.26,0.0,37894.77,0.0,71695.84,54783.82,46124.67,46797.26,46113.55,37827.82
应付账款,8212.89,10119.0,14746.75,14812.53,9642.39,13745.31,19708.52,10797.53,7665.35,6129.6,16124.77,16275.28,12513.96,17827.64,20871.41,17673.32,18680.13,15568.46,35797.8,27751.86,33956.2,27371.03,23371.54,21439.26,37162.52,48115.45,63421.11,75834.31,74573.01,78165.19,88583.3,72085.02,73305.22,85742.06,109845.62,98175.67,111112.68,0.0,157972.99,0.0,129457.0,137801.81,136435.86,139907.17,168162.61,171106.16
预收款项,543.22,1026.51,185.83,268.16,873.59,1047.89,458.84,1030.09,839.72,1185.48,1303.62,2483.78,1492.79,1732.47,1136.57,875.78,872.52,1351.54,683.15,834.06,1109.11,1829.81,1095.62,1173.94,2258.28,2771.59,3217.74,2887.87,3448.59,5435.31,6029.7,5681.18,7972.18,26713.77,13011.43,11536.87,12666.97,13558.42,8469.65,7839.91,7661.01,7114.85,6299.89,4165.43,0.0,0.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,94.2,358.77,394.11,85.7,191.52,222.77,394.7,106.27,-95.23,-112.33,1025.06,574.68,786.58,153.2,1476.42,947.31,1166.67,1314.5,1717.66,1365.41,1530.87,1712.82,1781.02,1495.98,1764.9,2383.44,3696.59,2677.37,2023.24,2321.9,4645.59,1504.53,2258.56,2875.4,5127.93,2902.94,2679.41,2645.32,3933.18,3265.2,2253.68,3238.82,4635.05,4460.3,3933.99,5100.92
应交税费,752.09,3846.0,-745.68,-1510.74,-1271.51,-691.68,374.87,-1120.91,-1120.27,-257.93,1204.01,-1334.68,-1993.18,-1222.14,2761.87,2073.86,1054.09,939.39,3818.58,2690.16,1979.32,2390.7,4002.22,4399.77,2491.75,2478.88,8872.06,4984.2,3371.1,5271.26,10077.29,3064.65,4807.02,8523.47,7688.6,4402.02,3616.21,9092.08,8389.29,6575.91,4883.71,4784.02,10509.45,11079.12,9097.56,11966.99
其他应付款(合计),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18480.28,0.0,4111.16,0.0,5663.2,0.0,9121.69,9139.11,12288.14,9928.88,13875.85,14802.97,13719.35,10125.78,10537.54,13441.85,11611.51,12571.92
应付利息,83.42,61.47,65.58,65.5,7.97,6.41,18.75,18.23,14.73,10.87,408.08,89.49,117.71,105.04,94.58,82.32,100.45,148.13,114.15,110.84,75.4,110.56,188.03,205.02,234.44,1392.98,397.58,301.02,375.38,318.61,1069.01,1550.22,428.66,1051.19,2213.57,3788.72,5145.74,0.0,2437.47,3623.77,3289.02,431.73,0.0,0.0,0.0,0.0
应付股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应付款,789.41,960.55,1083.03,1839.73,2527.34,1889.19,730.85,517.68,541.16,554.49,13417.75,10120.44,4111.05,3228.17,1379.38,3111.97,3042.53,5875.6,3812.42,2046.3,1511.17,2254.2,1077.67,1664.81,5372.28,25089.5,27640.4,23539.64,18104.9,10992.81,3042.15,2007.84,5234.54,5110.94,6908.11,5350.4,7142.4,9928.88,11438.38,0.0,10430.33,0.0,10537.54,0.0,11611.51,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,4000.0,4000.0,2000.0,14770.0,14770.0,4770.0,2770.0,10000.0,0.0,0.0,1500.0,0.0,0.0,20000.0,30000.0,60000.0,82500.0,54610.59,36852.05,48211.78,38188.58,42977.41,42974.44
其他流动负债,626.22,2173.73,1359.04,1356.05,539.47,417.31,857.27,488.67,482.26,344.08,1017.74,1327.83,1101.61,943.52,2100.88,1611.02,2448.73,2079.39,2263.05,1750.56,2454.67,2216.24,1775.91,1413.59,2534.66,1426.9,2916.67,2947.8,2012.84,2082.35,4019.2,3759.11,1561.17,2932.76,3288.6,2480.59,90704.81,90862.7,3178.42,1550.06,923.87,1641.93,2118.18,2658.44,2467.79,882.59
流动负债合计,46129.45,53546.02,52954.65,55416.94,20510.77,24637.2,34520.68,23837.56,20327.72,23854.26,57620.66,52836.8,56630.52,70584.82,86038.5,69542.07,68770.68,74298.61,78667.27,68607.75,79680.74,80777.89,153360.14,140298.93,202480.33,280366.62,339646.62,350571.34,329263.14,246172.66,245426.94,217170.85,236265.81,326120.49,345960.76,348995.41,495076.78,510605.84,519528.83,577233.74,586818.61,594285.27,571156.32,607062.14,664550.86,671550.34
