报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-27.524,-121.802,-32.964,63.988,5.87688,-85.247993,-156.231413,-356.844225
投资活动之现金流入净额,1.295,215.935,65.325,44.004,67.333444,-676.890686,-515.301265,-259.957079
融资活动之现金流入净额,-8.471,-91.639,16.452,-118.309,-22.271718,475.142024,494.774595,825.02811
现金及现金等价物增加,-34.7,2.494,48.813,-10.317,50.938606,-286.996655,-176.758083,208.226806
会计年初之现金及现金等价物,44.927,43.924,43.924,55.339,55.338593,343.920842,345.446842,136.810868
会计年终之现金及现金等价物,10.84,44.927,89.318,43.924,93.280987,55.338593,168.355809,345.446842
外汇兑换率变动之影响,0.613,-1.491,-3.419,-1.098,-12.996212,-1.585594,-0.33295,0.409168
购置固定资产款项,-8.196,49.336,5.525,-79.621,-36.07698,-623.13446,-478.494893,-140.962375
币种,港币,港币,港币,港币,港币,港币,港币,港币
