报告期,2018-01-31,2017-07-31,2017-01-31,2016-07-31,2016-01-31,2015-07-31,2015-01-31,2014-07-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,403.987,372.161,-85.505,-54.223,-379.951,387.79,130.91,479.791
投资活动之现金流入净额,-239.5,-1360.568,137.803,-819.841,-512.578,-2608.588,-2479.013,-1790.706
融资活动之现金流入净额,-592.79,1251.441,189.839,2023.911,1211.118,1537.853,1675.735,584.226
现金及现金等价物增加,-428.303,263.034,242.137,1149.847,318.589,-682.945,-672.368,-726.689
会计年初之现金及现金等价物,3176.636,2911.657,2911.657,1769.498,1769.498,2457.51,2457.51,3183.396
会计年终之现金及现金等价物,2772.167,3176.636,3149.278,2911.657,2082.81,1769.498,1784.466,2457.51
外汇兑换率变动之影响,23.834,1.945,-4.516,-7.688,-5.277,-5.067,-0.676,0.803
购置固定资产款项,-689.6,-1073.267,-383.434,-823.371,-496.328,-3007.486,-2877.808,-1036.099
币种,港币,港币,港币,港币,港币,港币,港币,港币
