报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-146.97,-18.267,-346.506,-111.873,345.733,472.976,30.872,128.048
投资活动之现金流入净额,-56.372,-25.921,16.11,19.911,-308.692,-779.786,-245.959,-253.018
融资活动之现金流入净额,184.666,-5.344,-11.919,-34.074,1.481,-4.315,168.793,112.81
现金及现金等价物增加,-18.676,-49.532,-342.315,-126.036,38.522,-311.125,-46.294,-12.16
会计年初之现金及现金等价物,178.134,178.134,541.224,541.224,524.835,524.835,580.835,580.835
会计年终之现金及现金等价物,170.878,131.808,178.134,408.68,541.224,215.421,524.835,552.91
外汇兑换率变动之影响,11.42,3.206,-20.775,-6.508,-22.133,1.711,-9.706,-15.765
购置固定资产款项,-5.39,-2.893,-2.963,-0.15,-3.09,-0.956,-160.898,-86.687
币种,港币,港币,港币,港币,港币,港币,港币,港币
