报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,16.361,2.195,-17.007,74.354,-6.276,56.665,-14.679,-161.944
投资活动之现金流入净额,16.344,-34.452,-19.96,-3.875,-4.662,-119.633,-70.879,-44.273
融资活动之现金流入净额,793.706,75.349,64.465,-104.997,-37.601,71.204,102.721,199.463
现金及现金等价物增加,826.411,43.092,27.498,-34.518,-48.539,8.236,17.163,-6.754
会计年初之现金及现金等价物,122.28,74.641,74.641,108.51,108.51,100.265,100.265,108.125
会计年终之现金及现金等价物,946.515,122.28,102.529,74.641,59.719,108.51,117.023,100.265
外汇兑换率变动之影响,-2.176,4.547,0.39,0.649,-0.252,0.009,-0.405,-1.106
购置固定资产款项,-1.336,-25.236,-23.369,-40.375,-10.628,-122.194,-65.074,-74.386
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
