报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-11.873,-21.519,-25.34,-21.159,-76.548,-60.058,-11.006,-2.322
投资活动之现金流入净额,-33.315,-14.614,-138.112,-123.941,-55.949,-6.494,-3.479,0
融资活动之现金流入净额,36.604,25.715,153.779,132.902,124.891,124.891,44.1,0
现金及现金等价物增加,-8.584,-10.418,-9.673,-12.198,-7.606,58.339,29.615,-2.322
会计年初之现金及现金等价物,15.015,15.015,24.869,24.869,32.475,32.475,2.86,5.182
会计年终之现金及现金等价物,7.069,2.922,15.015,12.589,24.869,90.802,32.475,2.86
外汇兑换率变动之影响,0.638,-1.675,-0.181,-0.082,--,-0.012,--,--
购置固定资产款项,-24.97,-4.378,-82.689,-68.737,-12.039,-6.528,-1.959,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
