报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-20.38,-44.573,-22.182,-45.147,-31.496,-114.416,-74.905,-195.17
投资活动之现金流入净额,-0.123,-4.127,-0.476,-28.121,-1.746,-5.149,-4.083,28.847
融资活动之现金流入净额,5,40.161,40.162,8.318,7.388,0,0,138.272
现金及现金等价物增加,-15.503,-8.539,17.504,-64.95,-25.854,-119.565,-78.988,-28.051
会计年初之现金及现金等价物,23.995,32.772,32.772,98.297,98.297,223.698,223.698,252.994
会计年终之现金及现金等价物,8.613,23.995,49.595,32.772,72.02,98.297,140.254,223.698
外汇兑换率变动之影响,0.121,-0.238,-0.681,-0.575,-0.423,-5.836,-4.456,-1.245
购置固定资产款项,--,-3.263,--,-1.429,-1.417,-1.98,-0.789,-2.864
币种,港币,港币,港币,港币,港币,港币,港币,港币
