报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,4484.1885322200005,48184.511,28499.38321793,21270.291,4537.22764025,45272.619,27040.087385450002,22464.385
除税前盈利/(亏损),3644.4302326300003,16173.781,10916.09225616,6836.188,3240.88064934,14262.559,10989.620036389999,7329.905
税项,-846.1809591599999,-4196.311,-2577.75337217,-1653.387,-809.14827206,-3281.419,-2637.05548359,-1835.556
除税后盈利/(亏损),2798.24927347,11977.47,8338.33888399,5182.801,2431.73237728,10981.14,8352.564552799999,5494.349
少数股东权益,108.50044709000001,544.205,411.31218438999997,256.292,130.9436757,615.971,411.61717997000005,252.217
股东应占盈利/(亏损),2689.74882638,11433.265,7927.0266996,4926.509,2300.7887015799997,10365.169,7940.947372829999,5242.132
股息,,4846.76336,,,,4240.91794,,
除税及股息后盈利/(亏损),2689.74882638,6586.50164,7927.0266996,4926.509,2300.7887015799997,6124.25106,7940.947372829999,5242.132
基本每股盈利(仙),22.000000,94.000000,65.000000,41.000000,19.000000,86.000000,66.000000,43.000000
摊薄每股盈利(仙),22.000000,94.000000,65.000000,41.000000,19.000000,86.000000,66.000000,43.000000
每股股息(仙),--,40.000000,--,--,--,35.000000,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,--,-521.992,--,-237.371,--,-415.706,--,-183.276
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-3754.7543300300003,--,-11715.36989132,--,-3867.91851202,--,-11593.09976431,--
利息费用/融资成本,--,-10402.063,--,-4966.173,--,-8884.626,--,-4809.204
毛利,4484.1885322200005,48184.511,28499.38321793,21270.291,4537.22764025,45272.619,26325.01816752,21799.745
经营盈利,3623.60829981,15569.732,11022.12282903,6592.217,3399.7824879,13913.148,11011.15078784,7283.914
应占联营公司盈利,112.57734359,602.957,--,246.236,67.80493451999999,349.849,177.48658225,44.468
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
