报告期,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,45.913,671.702,526.115,849.73,405.937,598.172,279.267,336.807
除税前盈利/(亏损),3.633,366.283,425.087,614.707,338.266,402.248,232.418,257.367
税项,4.87,1.566,-3.091,-66.882,-40.74,1.972,-5.542,-12.458
除税后盈利/(亏损),8.503,367.849,421.996,547.825,297.526,404.22,226.876,244.909
少数股东权益,-0.485,-1.665,,-0.047,-0.047,,,
股东应占盈利/(亏损),8.988,369.514,421.996,547.872,297.573,404.22,226.876,244.909
股息,,71.293,40.683,103.282,,80.426,,
除税及股息后盈利/(亏损),8.988,298.221,381.313,444.59,297.573,323.794,226.876,244.909
基本每股盈利(仙),0.290000,12.680000,14.740000,20.000000,11.050000,16.370000,9.750000,16.440000
摊薄每股盈利(仙),0.290000,12.270000,14.060000,19.890000,11.040000,15.350000,8.720000,11.660000
每股股息(仙),--,2.400000,1.400000,3.600000,--,3.000000,--,--
销售成本,-69.952,-144.214,-70.487,-132.775,-42.488,-61.689,-29.839,-74.569
折旧,-6.531,-12.912,-6.228,-8.536,-3.482,-7.61,-4.397,-15.187
销售及分销费用,40.097,-33.469,-27.715,-116.814,-74.279,-65.452,-26.988,-21.367
一般及行政费用,-31.542,-49.851,-24.608,-45.041,-26.186,-31.028,-13.794,-40.593
利息费用/融资成本,--,-8.852,-4.31,-6.326,-1.386,-12.346,-9.504,-50.651
毛利,-24.039,527.488,455.628,716.955,363.449,536.483,249.428,262.238
经营盈利,3.633,366.283,425.087,614.707,338.266,402.248,232.418,257.367
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
