报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
现金及短期资金,2782774,2988256,2961632,2941465,2981283,2849261,2725492,2584262
银行同业及其他金融机构之存款,551144,175005,295760,293561,416047,494618,393787,634094
贸易票据,--,--,--,--,--,--,--,--
香港特区政府负债证明书,,,,,,,,
客户贷款及其他账项,12780050,12574473,12446044,12204730,11877235,11488355,11248007,10861990
持至到期证券 债务证券 股票,--,2586722,2531295,2395855,2372235,2438417,2434381,2562778
联营公司权益,7321,7067,7129,6651,6882,7318,6262,5746
合资公司权益及其他权益,--,--,--,--,--,--,--,--
无形资产,2626,2752,2221,2322,2267,2599,1954,1989
固定资产及投资物业,167514,169679,165743,166962,167626,170095,162007,161362
其他资产,4355108,1359393,1326587,1416435,1502870,1267043,1360880,1244804
总资产,22848740,22124383,22053943,21692067,21695204,20963705,20500683,19760148
香港特区政府纸币流通额,,,,,,,,
银行及其他金融机构存款及结余,1173475,1336995,1179488,1231543,1411115,1612995,1545954,1622024
客户存款,16899661,16363754,16502595,16274393,16232198,15402915,15277178,14675541
已发行之债务证券,610693,596526,615427,535093,466060,451554,445601,399676
其他负债,2103564,1896919,1906898,1931157,1814123,1770784,1575207,1466764
总负债,20995124,20328556,20345317,20047465,20044597,19374051,18929235,18254188
借入资本,--,--,--,--,--,--,--,--
股本,250011,250011,250011,250011,250011,250011,250011,250011
储备,1587366,1529749,1442127,1378434,1387397,1326489,1309392,1244854
股东权益/(亏损),1837377,1779760,1692138,1628445,1637408,1576500,1559403,1494865
少数股东权益 - (借)/贷,16239,16067,16488,16157,13199,13154,12045,11095
资本来源合计,1853616,1795827,1708626,1644602,1650607,1589654,1571448,1505960
负债及资本来源合计,22848740,22124383,22053943,21692067,21695204,20963705,20500683,19760148
股份数目 (千),--,--,--,240417319880,--,240417319880,--,240417319880
持有的存款证,--,--,--,--,--,--,--,--
持作买卖用途的证券,,,,,,,,
已发行的存款证,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
