报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,1427.58795685,15955.454,4482.69417069,7686.457,1349.09870791,18310.209,5773.0831548999995,9217.936
除税前盈利/(亏损),1235.21026247,4808.655,4130.00614647,2617.198,1256.8513603699998,6576.631,4642.68314937,2935.55
税项,-207.63182468,-789.681,-716.3217406599999,-485.983,-130.79630403,-1391.224,-1069.90275127,-664.49
除税后盈利/(亏损),1027.57843779,4018.974,3413.68440581,2131.215,1126.05505634,5185.407,3572.7803980999997,2271.06
少数股东权益,13.27014963,38.244,30.243758739999997,19.003,8.713435720000001,31.861,23.27477754,15.599
股东应占盈利/(亏损),1014.30828816,3980.73,3383.44064707,2112.212,1117.34162062,5153.546,3549.50562056,2255.461
股息,,1216.4710508399999,,,,1571.2751073400002,,
除税及股息后盈利/(亏损),1014.30828816,2764.2589491599997,3383.44064707,2112.212,1117.34162062,3582.27089266,3549.50562056,2255.461
基本每股盈利(仙),10.000000,39.000000,34.000000,21.000000,11.000000,54.000000,37.000000,24.000000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,12.000000,--,--,--,15.500000,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,--,-177.273,--,-86.798,--,-167.866,--,-82.765
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-1344.0585341600001,-466.457,-4339.34919982,-190.152,-1485.5886913299998,-454.353,-4735.04556164,-191.941
利息费用/融资成本,--,-4357.613,--,-1910.202,--,-4840.271,--,-2692.756
毛利,1427.58795685,15955.454,4482.69417069,7650.647,1349.09870791,17936.953,5773.0831548999995,8901.849
经营盈利,1231.20538255,4808.655,4127.20294328,2617.198,1254.92403924,6576.631,4620.07386009,2935.55
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
