报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
利息收入,10965.291,39288.408,28603.426,18359.943,8884.229,32866.157,24548.993,16472.075
利息支出,-5094.264,-17787.678,-12799.057,-8089.04,-3775.484,-13461.438,-10008.653,-6685.318
净利息收入,5871.027,21500.73,15804.369,10270.903,5108.745,19404.719,14540.34,9786.757
其他经营收入,-20.246,210.498,71.905,-4.28,26.663,154.247,50.519,65.817
经营收入,6769.806,23970.044,17547.565,11445.016,5674.278,21661.711,16179.205,10997.882
经营支出,-1882.753,-8329.545,-5653.587,-3686.811,-1818.042,-8450.978,-6154.385,-4140.119
总准备,-1489.077,-3710.602,-2701.9,-1613.018,-578.676,-2676.544,-1651.997,-1300.374
其他盈利/(亏损),-1.698,29.828,0.094,0.081,0.006,110.647,110.647,100.947
除税前盈利/(亏损),3396.278,11959.725,9192.172,6145.268,3277.566,10644.836,8483.47,5658.336
税项,-813.244,-2951.371,-2225.356,-1511.179,-818.279,-2643.514,-2170.87,-1452.38
除税后盈利/(亏损),2583.034,9008.354,6966.816,4634.089,2459.287,8001.322,6312.6,4205.956
少数股东权益,27.444,72.381,58.682,40.016,30.917,56.574,57.664,30.664
股东应占盈利/(亏损),2555.59,8935.973,6908.134,4594.073,2428.37,7944.748,6254.936,4175.292
股息,,2000,,,,1860,,
除税及股息后盈利/(亏损),2555.59,6935.973,6908.134,4594.073,2428.37,6084.748,6254.936,4175.292
基本每股营利(仙),26.000000,94.000000,74.000000,49.000000,26.000000,85.000000,67.000000,45.000000
摊薄每股盈利(仙),26.000000,94.000000,74.000000,49.000000,26.000000,85.000000,67.000000,45.000000
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
