报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-39.196,-9.499,-33.569,-77.091,-14.587,-21.348,-3.162,-77.797
投资活动之现金流入净额,-2.64,-6.076,-0.018,6.575,7.006,-14.185,-1.137,-4.142
融资活动之现金流入净额,0,120.108,0,99.961,0,0,0,100.656
现金及现金等价物增加,-41.836,104.533,-33.587,29.445,-7.581,-35.533,-4.299,18.717
会计年初之现金及现金等价物,142.619,40.301,40.301,12.099,12.099,47.718,47.718,29.157
会计年终之现金及现金等价物,102.328,142.619,5.564,40.301,3.633,12.099,43.43,47.718
外汇兑换率变动之影响,1.545,-2.215,-1.15,-1.243,-0.885,-0.086,0.011,-0.156
购置固定资产款项,-44,-6.078,-0.019,-0.077,-0.071,-17.938,-3.159,-38.134
币种,港币,港币,港币,港币,港币,港币,港币,港币
