报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,20.99998,92.8831,67.537232,43.709447,19.512743,80.646748,57.519555,36.616002
除税前盈利/(亏损),-15.023417,-62.077379,-17.344202,-11.575961,-5.585021,-20.430775,-13.739743,-10.808325
税项,,-0.050019,,,,,,
除税后盈利/(亏损),-15.023417,-62.127398,-17.344202,-11.575961,-5.585021,-20.430775,-13.739743,-10.808325
少数股东权益,0.097969,-9.420467,-0.266928,-0.203621,-0.067701,-0.970153,-0.623579,-0.400422
股东应占盈利/(亏损),-15.121386,-52.706931,-17.077274,-11.37234,-5.51732,-19.460622,-13.116164,-10.407903
股息,,,,,,,,
除税及股息后盈利/(亏损),-15.121386,-52.706931,-17.077274,-11.37234,-5.51732,-19.460622,-13.116164,-10.407903
基本每股盈利(仙),-1.300000,-12.500000,-6.300000,-4.960000,-2.400000,-12.100000,-0.950000,-1.130000
摊薄每股盈利(仙),-1.300000,-12.500000,-6.300000,-4.960000,-2.400000,-12.100000,-0.950000,-1.130000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-8.885634,-38.212258,-27.457032,-17.499113,-8.069326,-33.078227,-21.903818,-13.398692
折旧,--,-5.476555,--,-2.723382,--,-5.581633,--,-2.548429
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-27.412266,-81.332311,-57.090408,-37.520115,-17.137672,-65.807238,-46.08789,-30.511112
利息费用/融资成本,--,-1.617001,-1.617001,-0.819726,--,-3.698644,-3.698644,-3.69863
毛利,12.114346,54.670842,40.0802,26.210334,11.443417,47.568521,35.615737,23.21731
经营盈利,-15.023417,-60.266337,-15.610468,-10.639502,-5.585021,-16.613777,-10.041099,-7.109695
应占联营公司盈利,--,-0.194041,-0.116733,-0.116733,--,-0.118354,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
